Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,496.7,40.05,21722.47,3683.44,2815.42,76.43,76.43,19.59,2.92,0.78,4.38,2.49,15.94,675.52,-13.1,27.02,123.65,0.0,7.15,0.77,-0.33,6.73,0.0,11.78
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1361.5,37.39,10795.33,2764.62,2040.97,73.82,73.67,15.73,2.16,1.04,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.1,0.01,-0.46,7.85,0.0,23.29
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1357.6,48.99,25493.99,25441.73,2629.19,10.33,11.39,13.48,1.25,0.43,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.49,-0.5,-0.1,0.23,0.54,31.68
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,362.6,47.22,25631.17,2369.9,2057.79,86.83,88.04,43.02,4.46,0.29,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.22,12.05,0.79,9.71,0.06,9.04
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,794.5,48.17,15616.92,7344.9,1120.63,15.26,15.26,21.34,2.75,0.75,8.79,0.25,13.45,1948.76,-14.5,1466.3,835.08,2510.64,5.04,-0.24,-0.09,1.67,1.49,20.94
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,298.1,29.05,27231.92,5425.77,2028.11,37.38,35.42,26.42,4.43,21.66,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.62,1.46,0.95,4.15,1.35,17.3
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,430.65,47.18,27350.65,28470.6,4170.34,14.65,14.65,13.31,1.65,0.51,7.32,0.22,13.07,2614.57,-899.51,3190.84,3224.29,5452.28,9.29,1.49,-2.06,1.34,1.38,20.32
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,261.55,44.59,13098.33,2192.24,1821.12,83.07,83.07,13.87,2.54,0.6,7.76,1.56,20.11,754.67,53.24,0.0,19.79,0.0,8.78,0.47,-0.38,4.25,1.71,28.31
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,513.7,42.51,13466.18,9303.19,1004.42,10.8,10.8,31.57,3.33,5.14,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.26,-0.16,0.34,2.14,0.73,14.38
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6736.5,63.5,19833.42,6643.49,1188.81,17.89,16.48,24.95,3.21,2.89,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.4,0.04,-0.06,0.17,0.44,6.41
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,901.8,38.57,12286.53,6065.86,749.88,12.36,12.36,21.99,3.65,0.8,15.19,0.0,18.29,1073.29,198.68,143.89,243.18,940.27,6.88,0.53,-0.44,0.02,1.09,43.42
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1228.0,33.95,382075.53,135731.89,81034.17,59.7,59.29,13.83,1.74,0.4,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.57,-0.66,-2.13,15.01,0.08,13.42
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2035.0,70.75,325771.63,157641.68,59568.13,37.79,37.93,31.71,4.19,2.02,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.93,0.35,-0.33,7.38,0.07,7.29
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,86.03,50.18,71683.05,11604.2,10595.59,91.31,90.96,26.54,3.22,0.99,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,6.01,-0.18,-0.09,9.83,0.0,27.08
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,242.6,39.21,125457.21,136546.33,87323.66,63.95,64.22,5.68,0.74,0.57,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.79,-0.59,0.45,16.61,3.53,25.48
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,137.9,41.87,62781.33,77243.58,55814.43,72.26,72.61,5.42,0.69,0.13,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.07,0.0,-0.39,16.25,3.38,22.72
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,79.34,41.99,61024.83,30262.41,20806.29,68.75,69.25,8.1,1.72,0.21,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.72,0.35,0.27,15.61,2.77,16.04
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",573.95,57.41,18720.18,5697.22,1433.11,25.15,25.15,28.75,2.77,0.82,3.04,0.93,10.47,3083.18,192.58,600.69,881.7,11400.89,6.02,0.72,-1.12,4.77,0.35,28.44
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,818.1,36.01,10893.34,4292.09,3952.79,92.09,92.07,9.66,1.81,0.47,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,8.07,-0.08,-0.14,9.71,1.85,15.79
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,125.0,43.35,113383.11,127805.38,91290.72,71.43,69.66,5.67,0.91,0.32,1.09,14.28,16.08,196176.59,23532.04,0.0,0.0,0.0,6.29,1.0,-1.56,15.37,3.35,23.27
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),231.5,37.52,22273.87,5306.22,3521.43,66.36,65.23,19.77,3.03,0.3,3.55,3.35,16.5,1359.73,11.96,32.67,127.11,0.0,7.91,-1.67,2.59,7.05,0.09,12.51
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,185.25,52.79,18323.49,5844.74,1369.47,23.43,23.55,18.8,9.74,3.27,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.7,-0.57,-0.31,0.05,4.82,17.59
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3430.0,46.65,13874.32,16466.7,2024.73,12.3,13.16,21.84,2.7,0.41,6.04,0.65,16.14,-2051.78,-33.05,1838.9,3447.82,1783.37,7.74,1.29,-2.73,2.45,1.02,22.71
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,30.97,42.38,28032.23,37270.22,23386.02,62.75,62.46,6.18,0.69,0.16,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.59,6.13,0.18,17.54,3.86,24.32
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,239.9,41.22,17128.86,2316.53,777.56,33.57,33.57,26.25,7.42,0.96,20.63,0.0,28.35,2059.34,80.92,1074.74,276.45,13.84,5.27,-3.27,-0.71,0.0,0.44,15.44
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,165.6,47.38,21951.41,18570.0,3447.0,18.56,18.56,14.25,1.75,2.47,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,9.16,-0.1,-0.15,6.23,3.6,19.02
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,439.15,45.5,17594.64,20123.07,2743.13,13.63,12.88,9.15,1.71,0.37,15.14,0.1,20.42,3406.84,203.16,2075.2,936.46,2279.82,14.11,-0.06,-0.18,0.41,2.5,24.38
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1534.2,33.93,28808.83,39155.6,21632.35,55.25,55.25,11.79,1.91,0.5,2.23,13.61,17.47,-1948.65,414.2,327.05,339.4,0.0,9.71,0.8,-0.81,9.69,0.09,25.67
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,408.85,31.44,15510.2,9997.34,1481.84,14.82,14.48,17.27,2.04,0.14,8.08,0.07,11.8,1085.8,109.92,1341.42,2002.47,1216.67,7.6,-0.67,0.22,0.42,1.7,22.27
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,206.45,47.73,20454.75,7249.42,4979.06,68.68,69.58,14.62,1.9,1.21,1.51,7.92,13.2,8868.99,1038.55,0.0,494.19,0.0,6.04,4.11,-4.72,13.9,0.93,15.87
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,414.1,35.18,255198.58,157855.72,40789.08,25.84,24.49,8.13,2.12,-11.78,11.41,0.12,28.5,57876.5,12554.74,14120.59,12554.39,15654.3,19.77,-0.56,1.99,0.33,5.13,15.7
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1030.0,57.03,16062.05,13840.48,1530.39,11.06,11.06,11.67,2.09,-7.83,6.32,0.38,11.5,1776.24,257.76,1081.1,1218.25,3108.12,6.54,-0.1,-0.08,2.41,1.11,28.45
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1552.7,45.19,19600.97,12103.54,2016.17,16.66,14.63,19.85,2.87,-1.35,5.03,0.83,11.27,1604.71,85.18,2343.2,2157.54,1737.77,6.85,1.45,-0.29,3.38,0.64,7.58
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1849.8,63.92,17397.41,4117.03,1051.45,25.54,25.54,24.68,6.81,1.8,20.67,0.15,29.02,1699.54,101.18,666.45,100.01,0.62,5.55,-0.11,-0.81,0.39,0.03,25.93
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,115.25,43.95,10908.83,10416.95,3090.37,29.67,29.67,17.81,2.38,0.84,1.79,4.02,13.52,-9563.59,372.2,478.33,1384.59,0.0,13.14,0.79,0.43,5.44,1.32,13.93
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,327.0,53.05,20449.41,2939.63,1023.77,34.83,34.83,28.58,3.87,1.13,12.09,0.05,14.48,798.06,90.57,256.67,310.69,63.79,5.49,-0.1,0.03,0.23,0.45,24.79
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,317.85,39.84,22006.29,5577.58,1931.98,34.64,34.34,17.21,5.92,0.04,22.33,0.1,51.12,1575.0,55.59,695.02,882.13,1710.55,7.89,-2.48,0.47,0.21,0.0,14.45
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,222.0,39.05,12477.34,3928.18,695.88,17.72,17.72,18.07,3.94,0.69,12.42,0.01,23.79,801.37,242.45,479.28,586.56,0.52,8.06,2.03,-0.49,0.02,1.79,16.85
Five-Star Bus.Fi,543663,FIVESTAR,INE128S01021,Finance,Non Banking Financial Company (NBFC),546.0,57.14,16117.28,3260.44,2196.16,67.36,68.65,14.57,2.19,0.66,7.27,1.11,16.06,2111.31,33.1,0.0,31.81,0.0,9.79,4.77,-4.51,3.74,0.36,18.02
Force Motors,500033,FORCEMOT,INE451A01017,Automobiles,Passenger Cars & Utility Vehicles,17886.8,45.42,23568.13,9199.81,1478.91,16.08,16.38,21.47,5.6,0.1,18.11,0.0,29.23,1787.4,348.65,191.15,1040.32,1258.01,5.91,-0.29,-1.42,0.0,0.23,32.47
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1350.3,42.21,19277.78,5409.09,3147.88,58.2,58.2,7.74,1.15,21.5,13.4,0.06,15.93,5994.04,903.33,639.18,360.21,285.91,17.96,-2.44,2.59,0.4,2.6,24.9
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2238.5,45.02,63170.71,16982.51,4572.42,26.92,26.92,21.42,6.0,0.28,16.44,0.06,30.49,4923.28,-1805.46,4963.35,3743.87,3430.78,7.28,-0.68,0.54,0.13,0.11,9.52
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,242.35,46.1,16312.51,5380.65,1253.07,23.29,23.29,20.04,2.78,50.1,12.12,0.08,15.2,1772.11,82.04,131.54,442.94,926.36,7.31,0.47,0.06,0.38,0.4,24.27
Godfrey Phillips,500163,GODFRYPHLP,INE260B01028,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products,2134.5,49.62,33294.24,6110.42,1428.51,23.38,24.79,24.32,5.43,0.65,19.97,0.04,26.62,2605.29,453.74,907.43,532.31,2264.35,5.24,0.38,-0.11,0.13,2.28,45.92
Gujarat Energy,539336,GUJENERGY,INE844O01030,Gas,LPG/CNG/PNG/LNG Supplier,275.9,40.0,25885.79,23614.44,3052.02,12.92,12.92,14.56,1.03,2.82,8.86,0.18,13.22,4712.69,538.93,1752.37,1654.39,1121.58,10.24,9.42,6.87,1.14,2.13,29.84
H U D C O,540530,HUDCO,INE031A01017,Finance,Financial Institution,194.9,42.2,39017.01,13930.26,12768.21,91.66,91.16,9.2,1.78,0.28,2.73,6.45,20.2,226.29,188.89,0.77,10.62,0.0,7.16,-0.94,0.18,10.94,2.32,21.06
HBL Engineering,517271,HBLENGINE,INE292B01021,Industrial Products,Other Industrial Products,719.4,34.68,19941.29,3302.83,1112.99,33.7,33.7,23.81,9.02,0.23,34.03,0.03,45.33,1458.34,27.74,646.11,184.9,562.08,5.93,0.18,-0.32,0.06,0.29,35.88
HCL Technologies,532281,HCLTECH,INE860A01027,IT - Software,Computers - Software & Consulting,1346.5,75.48,365394.97,134374.0,27539.0,20.49,20.56,20.18,4.83,3.62,15.71,0.07,23.81,31756.0,527.0,31541.0,7706.0,239.0,7.09,-0.2,-0.61,0.21,4.04,24.36
HDB FINANC SER,544429,HDBFS,INE756I01012,Finance,Non Banking Financial Company (NBFC),683.25,35.15,56753.79,18902.2,10755.3,56.9,56.7,20.56,2.73,2.26,2.19,4.8,13.94,-259.68,0.0,295.95,179.88,0.0,6.84,-0.19,0.54,9.41,0.59,15.84
HDFC Bank,500180,HDFCBANK,INE040A01034,Banks,Private Sector Bank,747.9,41.06,1152150.64,351818.61,150193.54,42.69,41.59,14.57,1.92,0.81,1.69,6.21,13.64,232457.78,143699.59,0.0,0.0,0.0,6.19,1.61,-2.23,12.7,1.72,26.71
Hero Motocorp,500182,HEROMOTOCO,INE158A01026,Automobiles,2/3 Wheelers,5382.7,67.81,107704.03,47411.24,7058.86,14.89,14.89,18.81,4.94,0.67,18.69,0.04,28.1,-3204.63,1309.98,2339.85,7676.27,2650.09,7.05,-0.43,-0.06,0.1,3.46,15.76
Hexaware Tech.,544362,HEXT,INE093A01041,IT - Software,Computers - Software & Consulting,562.7,56.33,34381.82,14420.0,2155.3,14.95,14.27,24.22,5.15,1.34,14.57,0.1,24.86,1615.7,84.4,1648.9,1161.1,0.0,5.75,1.02,-1.01,0.35,2.05,32.19
Hindalco Inds.,500440,HINDALCO,INE038A01020,Non - Ferrous Metals,Aluminium,977.3,50.58,219621.4,274944.0,34880.0,12.69,12.69,12.99,1.62,0.7,5.54,0.73,12.97,16637.0,-4074.0,27222.0,61624.0,75517.0,9.29,-1.53,1.45,3.53,0.52,17.13
Hindustan Zinc,500188,HINDZINC,INE267A01025,Non - Ferrous Metals,Zinc,538.0,48.18,227322.13,46622.0,26091.0,55.96,53.94,13.54,10.1,1.48,35.67,0.39,76.38,-8002.0,1151.0,399.0,3180.0,2051.0,9.97,0.12,-0.19,0.37,2.04,26.6
Home First Finan,543259,HOMEFIRST,INE481N01025,Finance,Housing Finance Company,1188.7,49.08,12425.92,1998.98,1570.88,78.58,79.17,21.38,2.76,0.64,3.95,2.43,15.71,949.03,8.32,7.81,16.4,0.0,7.03,2.31,-1.82,6.79,0.43,13.55
I O B,532388,IOB,INE565A01014,Banks,Public Sector Bank,33.91,45.75,65299.13,33287.71,20070.11,60.29,64.19,11.31,1.67,0.32,1.2,10.74,14.86,16822.44,6315.78,0.0,0.0,0.0,5.54,0.01,0.04,16.05,0.0,18.88
I R C T C,542830,IRCTC,INE335Y01020,Leisure Services,"Tour, Travel Related Services",490.05,41.89,39204.0,5214.86,1666.02,31.95,31.95,28.36,9.13,2.39,19.21,0.02,34.65,3413.56,276.89,1883.16,766.71,13.57,5.11,0.0,-0.95,0.04,1.77,34.1
I R F C,543257,IRFC,INE053F01010,Finance,Financial Institution,89.18,44.55,116544.97,28630.42,28317.73,98.91,98.84,16.24,2.08,4.75,1.39,7.69,12.81,448390.63,180.74,0.0,0.0,0.0,5.16,1.09,0.01,15.32,2.33,34.99
IDBI Bank,500116,IDBI,INE008A01015,Banks,Private Sector Bank,83.79,50.78,90094.35,29542.24,21382.91,72.38,64.41,9.65,1.33,0.27,2.1,5.47,14.14,48026.52,6223.68,0.0,1935.75,0.0,6.37,0.02,-0.11,13.58,2.51,29.26
IIFL Capital,542773,IIFLCAPS,INE489L01022,Capital Markets,Stockbroking & Allied,337.8,42.27,10634.13,2434.14,852.81,35.04,35.04,18.67,3.46,0.6,6.44,0.59,20.15,2670.38,209.87,62.34,4.81,0.0,13.62,-0.84,-0.99,1.83,0.89,17.87
IIFL Finance,532636,IIFL,INE530B01024,Finance,Non Banking Financial Company (NBFC),608.65,70.45,25890.83,14344.21,9336.17,65.09,62.46,12.3,1.91,3.55,2.32,4.97,12.61,6087.57,19.29,98.11,246.68,0.0,10.3,0.41,-4.3,7.58,0.66,9.83
Indiamart Inter.,542726,INDIAMART,INE933S01016,Retailing,Internet & Catalogue Retail,1797.45,28.33,10810.49,1611.3,487.7,30.27,30.29,21.92,4.52,1.17,10.84,0.01,20.7,-1200.79,218.4,5.5,31.98,0.0,6.51,-1.43,0.75,0.03,1.68,33.09
Indian Bank,532814,INDIANB,INE562A01011,Banks,Public Sector Bank,837.65,48.65,112828.5,69314.13,46955.72,67.74,69.32,8.82,1.34,0.31,1.25,10.64,15.45,43543.0,11110.35,0.0,0.0,0.0,5.97,-0.72,0.34,15.37,2.18,16.31
Indian Energy Ex,540750,IEX,INE022Q01020,Capital Markets,Exchange and Data Platform,132.2,61.81,11788.19,624.32,530.09,84.91,84.46,24.13,9.07,1.23,20.9,0.01,39.4,1005.59,138.94,1.22,4.11,0.0,5.55,1.21,-1.53,0.02,2.59,17.53
