Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,468.15,45.1,20431.95,3672.58,2803.94,76.35,76.35,18.4,2.73,0.73,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.32,0.7,-0.06,6.73,0.0,14.54
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1297.8,40.36,10290.1,2683.46,1977.01,73.67,73.67,15.7,2.04,1.04,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.01,7.84,-7.98,8.11,0.0,39.72
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1332.9,42.18,25030.17,25961.85,2957.97,11.39,11.39,11.83,1.24,0.38,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,8.91,0.25,-0.06,0.19,0.56,34.3
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,893.1,45.0,10635.27,3280.44,503.95,15.36,15.36,25.6,5.31,0.67,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.63,0.08,-0.82,0.01,0.23,29.76
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,771.0,61.32,27062.12,8333.21,1451.85,17.42,17.42,30.1,4.47,1.18,8.66,0.69,16.81,2450.62,326.58,481.0,706.9,128.56,5.96,-1.74,1.69,2.63,0.91,18.38
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,738.4,46.64,14514.2,7344.9,1118.46,15.23,15.23,19.89,2.56,0.7,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.43,0.0,0.03,1.67,1.51,33.35
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1032.5,44.36,12672.92,2551.83,797.29,31.24,31.24,21.72,3.83,2.82,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.13,0.14,0.22,0.07,0.48,10.14
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5251.5,41.44,62789.49,14712.27,3005.21,20.43,20.43,25.83,4.56,0.82,12.9,0.15,18.88,7427.82,408.52,2979.11,2244.18,3333.22,5.06,-0.15,0.18,0.64,0.84,11.49
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,852.95,52.42,15611.11,13548.86,1544.23,11.4,11.4,20.06,1.96,44.58,7.37,0.05,10.01,1388.15,351.06,1167.27,1202.82,2282.79,6.81,-0.17,-0.06,0.34,1.23,19.38
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,332.9,60.17,30360.44,5137.68,1819.89,35.42,35.42,33.37,4.93,27.35,4.49,1.3,15.59,8225.39,14.56,434.45,9170.28,0.0,7.7,0.77,0.36,4.65,1.4,5.16
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,396.0,48.4,25149.94,28470.6,4143.23,14.55,14.55,12.1,1.51,0.46,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.85,-0.33,-0.11,1.34,1.25,26.73
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,265.75,53.39,13307.23,2192.24,1819.65,83.0,83.0,14.16,2.6,0.61,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,9.08,2.14,-2.85,4.25,1.74,27.16
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,145.35,34.28,85376.48,56362.08,10745.0,19.06,19.06,22.92,6.01,0.5,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,7.42,-0.67,0.16,6.24,2.42,32.53
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,969.4,42.49,72565.03,18636.34,10019.77,53.76,53.76,27.55,3.69,1.21,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.61,0.03,0.82,12.81,0.1,10.21
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1462.55,54.11,84945.2,33653.08,6845.73,20.34,20.34,23.99,2.25,1.06,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.68,-1.84,1.29,1.45,0.27,5.64
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),459.45,38.9,39017.63,2608.8,2298.52,88.11,88.11,20.23,2.66,0.09,10.93,0.23,13.13,-457.15,45.08,35.45,356.82,30.92,5.62,0.02,-0.22,1.44,0.04,32.78
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1111.25,31.09,15140.34,6065.86,748.04,12.33,12.33,24.72,4.58,0.78,16.75,0.0,20.17,2325.06,198.68,143.89,243.18,940.27,6.0,2.66,-0.35,0.01,0.79,30.28
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1275.65,43.29,396718.39,132538.24,76694.75,57.87,57.87,15.03,1.81,0.43,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.52,0.7,-0.54,15.18,0.08,10.06
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),889.15,37.64,553580.68,81982.38,55733.22,67.98,67.98,28.86,4.89,1.55,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.68,0.24,-0.16,7.95,0.62,19.35
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1703.1,38.58,272589.67,150503.77,56742.71,37.7,37.7,27.36,3.51,1.74,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,8.09,1.02,-0.83,7.75,0.09,22.41
