Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,499.55,55.4,21765.52,3520.63,2695.55,76.56,76.3,20.88,3.19,0.77,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.21,0.7,-0.06,6.58,8.81
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1381.6,66.28,10953.7,2604.99,1927.47,73.99,75.29,17.49,2.33,1.02,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.06,7.84,-7.98,7.63,35.83
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1398.15,49.17,26255.44,25961.85,2950.2,11.36,11.36,12.52,1.34,0.4,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.43,0.25,-0.06,0.19,31.08
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,889.75,51.2,10595.48,3211.94,495.23,15.42,15.2,25.11,5.94,0.44,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.5,0.08,-0.82,0.24,35.99
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,348.1,56.36,91220.36,44263.78,15953.88,36.04,35.13,25.68,2.8,1.05,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.75,-0.96,1.86,9.64,5.74
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,719.0,57.68,25236.99,7443.86,1236.48,16.61,16.23,32.79,4.2,1.44,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.49,-1.74,1.69,1.8,24.04
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,342.0,60.88,12578.32,12543.26,1554.35,12.39,11.71,21.31,2.5,0.69,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.33,1.36,-0.62,2.48,28.66
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,767.05,56.02,15077.32,7266.82,1159.51,15.96,15.11,22.75,2.8,7.15,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.59,0.0,0.03,1.64,30.77
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1069.2,56.12,13122.96,2512.27,781.18,31.09,28.67,23.33,4.38,4.95,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.93,0.14,0.22,0.08,12.73
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,885.2,62.64,16201.4,13062.79,1509.33,11.55,13.17,21.47,2.1,1.08,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.51,-0.17,-0.06,0.27,19.23
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,308.05,62.21,28059.06,5136.61,1817.88,35.39,35.39,30.6,4.5,25.08,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.76,0.77,0.36,4.65,6.72
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,261.4,66.29,13089.45,2101.94,1755.64,83.52,84.58,14.71,2.81,0.55,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.03,2.14,-2.85,4.08,28.35
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,160.7,39.68,94392.88,53811.19,10427.68,19.38,18.97,26.21,7.44,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.79,-0.67,0.16,5.55,25.4
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1015.0,57.9,75958.39,18636.34,10019.77,53.76,53.76,28.73,3.78,1.26,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.52,0.03,0.82,12.81,5.99
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1376.0,58.16,79918.31,33181.86,6814.2,20.54,20.65,22.65,2.27,2.87,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.6,11191.88,7.06,-1.84,1.29,1.39,5.74
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),463.85,50.67,39391.26,3693.87,3340.79,90.44,89.63,10.81,2.37,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.95,0.02,-0.22,0.84,32.14
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1327.75,53.29,18090.0,5980.89,759.89,12.71,11.3,28.55,6.09,0.86,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.02,2.66,-0.35,0.02,16.69
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1275.1,42.21,396378.87,132538.24,76694.75,57.87,57.87,14.97,1.86,0.43,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.51,0.7,-0.54,15.18,10.1
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),950.2,57.76,591590.08,81982.38,55733.22,67.98,67.98,30.83,5.21,1.66,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.46,0.24,-0.16,7.95,13.81
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1770.4,42.89,283361.4,150503.77,56742.71,37.7,37.7,28.48,3.67,1.82,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,8.02,1.02,-0.83,7.75,19.34
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,86.91,51.29,72416.28,11147.2,10136.79,90.94,90.94,28.17,3.23,1.05,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.73,-0.21,0.05,10.28,32.47
Balrampur Chini,500038,BALRAMCHIN,INE119A01028,Agricultural Food & other Products,Sugar,524.85,58.51,10599.31,6170.83,821.73,13.32,13.12,23.64,2.75,-4.41,5.97,0.2,10.96,677.85,71.68,99.72,35.0,883.42,6.36,0.17,-0.12,1.08,16.4
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,265.1,38.46,137092.89,132604.32,83027.27,62.61,64.41,6.99,0.84,0.18,1.18,10.45,15.53,106937.68,24128.67,0.0,0.0,0.0,5.95,0.2,-0.15,16.01,18.57
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,138.7,39.09,63145.58,74518.88,53019.58,71.15,71.03,6.12,0.74,0.14,0.94,11.54,12.35,63717.28,9692.57,0.0,0.0,0.0,6.16,-1.22,1.44,15.77,22.28
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,366.1,47.49,10232.78,5278.22,790.46,14.98,12.98,21.02,2.77,6.16,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.93,-0.76,2.73,0.19,22.76
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",279.0,50.55,11487.59,2876.43,789.05,27.43,29.58,17.82,5.37,0.27,24.22,0.19,34.31,1196.14,89.6,157.25,132.97,0.96,7.42,0.07,-0.23,0.51,33.89
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",791.5,63.93,19359.54,5700.01,1477.73,25.93,28.0,25.49,2.98,0.55,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,6.21,1.19,-1.39,3.87,40.59
