Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,452.35,35.57,19658.80,3520.63,2695.55,76.56,76.30,18.86,2.85,0.70,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.54,0.20,0.08,6.58,17.42
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1269.20,29.27,10051.03,2604.99,1927.47,73.99,75.29,16.03,2.15,0.93,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.38,0.17,-1.16,7.63,43.30
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1619.10,37.61,30404.64,24689.33,3153.91,12.77,14.07,12.08,1.53,1.82,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.50,-1.18,0.95,0.19,23.75
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,865.55,43.62,10307.25,3211.94,495.23,15.42,15.20,24.38,5.78,0.43,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.63,-0.07,0.04,0.24,37.73
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,144.31,50.70,278297.43,54254.83,19886.27,36.65,38.11,24.30,4.76,0.64,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.54,0.71,0.11,2.76,21.03
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,349.30,52.17,91484.89,44263.78,15953.88,36.04,35.13,25.78,2.84,1.06,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.73,1.85,-0.95,9.64,5.42
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,699.50,48.58,24552.45,7443.86,1236.48,16.61,16.23,31.91,4.13,1.40,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.50,-0.84,0.99,1.80,26.10
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,308.00,23.54,11327.77,12543.26,1554.35,12.39,11.71,19.22,2.30,0.62,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.10,1.66,0.00,2.48,38.26
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,750.85,33.42,14758.94,7266.82,1159.51,15.96,15.11,22.25,2.77,7.00,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.62,-0.13,0.19,1.64,32.23
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,883.60,42.04,10844.98,2512.27,781.18,31.09,28.67,19.28,3.59,4.09,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.96,1.66,-1.76,0.08,27.88
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,858.80,47.98,15718.22,13062.79,1509.33,11.55,13.17,20.81,2.02,1.05,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.63,0.88,-0.60,0.27,22.56
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2460.20,41.85,22364.58,4733.20,1562.04,33.00,37.85,29.07,3.85,1.25,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,9.15,3.24,-0.66,3.07,25.11
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,236.50,31.37,11842.33,2101.94,1755.64,83.52,84.58,13.32,2.54,0.50,7.42,1.57,18.58,609.69,49.67,0.00,12.49,0.00,9.60,1.42,-2.17,4.08,35.18
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1164.40,48.85,67628.54,33181.86,6814.20,20.54,20.65,19.15,1.93,2.42,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,8.45,0.06,-0.26,1.39,8.93
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),496.65,40.01,42176.78,3693.87,3340.79,90.44,89.63,11.59,2.60,0.14,31.30,0.17,34.14,369.48,23.74,17.59,53.94,0.00,7.57,-0.07,0.37,0.84,27.34
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1334.50,70.36,18181.98,5980.89,759.89,12.71,11.30,28.74,6.04,0.87,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,5.20,-0.03,1.00,0.02,10.40
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1023.55,61.85,636902.13,79373.52,53111.16,66.91,68.79,34.98,6.17,1.05,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.00,5.10,0.47,-0.48,7.62,7.16
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2043.30,54.91,327040.38,149145.43,54959.49,36.85,37.01,33.33,4.27,1.34,2.96,5.13,13.39,20015.70,-351.61,7937.86,7873.72,0.00,7.60,0.25,-0.05,7.31,6.91
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,87.32,31.64,72757.95,10764.45,9778.23,90.84,91.85,29.24,3.44,0.65,2.35,4.44,13.46,-148.78,-10.08,26.82,122.10,0.00,5.84,0.85,0.03,9.66,36.26
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,180.55,76.35,29086.09,21694.54,9522.44,43.89,51.91,28.87,1.18,0.16,1.49,6.76,11.88,9601.39,2662.95,0.00,0.00,0.00,6.42,0.94,-1.12,13.64,6.20
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,183.34,54.48,16315.05,9230.62,1139.62,12.35,12.32,33.90,3.28,3.18,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,5.11,5.27,1.23,1.60,5.49
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,32.90,23.15,15321.53,13802.55,1758.25,12.74,12.74,19.42,,0.16,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,12.28,,,0.13,27.23
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1941.00,36.37,1106778.64,203465.80,115191.70,56.61,49.17,36.13,9.40,0.43,5.35,1.77,23.18,-104864.50,2365.50,8908.90,45232.60,429.60,5.14,0.14,1.33,3.13,10.75
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,366.35,35.02,10239.71,5278.22,790.46,14.98,12.98,20.98,2.76,6.15,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,8.00,2.19,-0.34,0.19,22.71
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",286.15,51.36,11781.97,2876.43,789.05,27.43,29.58,18.29,5.53,0.28,24.22,0.19,34.31,1196.14,89.60,157.25,132.97,0.96,7.20,0.02,-0.45,0.51,33.24
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",729.85,35.45,17851.65,5700.01,1477.73,25.93,28.00,23.54,2.75,0.51,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,6.65,0.27,-0.53,3.87,45.22
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,883.80,43.94,11768.16,4141.20,3807.55,91.94,92.25,12.08,2.15,0.55,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.97,0.82,0.72,9.52,9.03
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1712.60,41.40,13017.76,2089.48,724.66,34.68,33.59,21.21,4.12,0.99,18.32,0.00,22.66,2043.22,113.06,694.45,209.15,329.43,6.20,-0.05,0.07,0.01,28.55
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),167.63,39.99,16128.59,4302.79,2807.07,65.24,61.76,19.11,2.42,0.59,2.66,2.52,11.76,1250.02,9.57,43.85,133.28,0.00,8.72,-0.18,-0.33,6.20,27.65
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,186.94,50.48,18490.65,5721.50,1347.52,23.55,23.55,19.13,9.73,3.16,27.49,0.03,46.26,936.45,44.90,473.21,786.05,546.34,7.55,-0.37,-0.59,0.05,25.82
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3723.10,41.21,15059.97,14879.73,1842.54,12.38,11.16,24.18,3.29,0.30,4.66,0.68,11.77,-2208.06,-79.13,1724.60,3547.77,1921.70,6.61,-0.57,0.71,2.60,16.11
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,39.39,63.90,35653.47,35123.16,20468.99,58.28,57.65,7.39,0.90,0.13,0.85,12.26,11.43,42226.98,7138.50,0.00,0.00,0.00,5.46,-0.04,-0.03,17.60,16.72
