Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
LIC Housing Fin.,500253,LICHSGFIN,Finance,557.10,30644.01,28563.39,26870.46,94.07,94.28,5.57,0.84,0.17,1.80,7.45,16.05,-4626.37,2.75,11.62,216.24,0.00,8.93,0.86,-1.30,10.11,24.26
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1951.10,89117.37,23375.91,5744.67,24.58,23.24,24.09,5.18,0.40,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.20,0.14,-0.21,1.15,18.82
M & M Fin. Serv.,532720,M&MFIN,Finance,259.70,36097.55,19138.19,12018.27,62.80,63.11,15.75,1.68,0.60,1.69,5.53,10.90,4461.21,117.09,246.69,1440.65,0.00,7.90,1.02,-1.35,10.09,22.18
Mahanagar Gas,539957,MGL,Gas,1284.90,12691.96,7309.97,1576.66,21.57,21.81,11.70,2.16,0.65,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,11.50,-1.30,1.72,0.11,35.39
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,881.10,52902.11,8758.54,4873.50,55.64,54.51,19.02,4.77,0.79,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.45,-0.27,1.28,3.06,17.19
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,872.00,15618.38,4395.80,1962.20,44.64,49.58,9.20,2.05,0.07,24.23,0.04,28.00,4005.70,368.10,1246.60,274.90,765.80,15.17,0.17,-1.97,0.13,46.80
NLC India,513683,NLCINDIA,Power,232.73,32271.19,15730.34,3844.03,24.44,31.67,11.29,1.72,0.22,4.81,1.20,14.87,-2686.02,2655.65,3141.45,1898.00,1912.65,8.29,-0.38,0.04,4.97,21.59
NMDC,526371,NMDC,Minerals & Mining,74.29,65314.41,25230.19,8287.26,32.85,34.09,9.99,2.20,-0.87,17.01,0.14,23.60,13704.72,1527.78,7744.61,321.46,2637.72,15.73,-0.64,0.49,0.46,10.31
NTPC,532555,NTPC,Power,334.25,324111.07,186664.79,52329.86,28.03,28.91,13.53,1.76,1.61,4.26,1.36,12.13,-7954.75,11632.93,34720.30,11159.96,18999.03,8.21,1.70,-1.70,5.42,25.47
O N G C,500312,ONGC,Oil,239.07,300756.73,658345.63,92536.61,14.06,14.52,8.33,0.88,-1.02,5.15,0.55,10.63,-34300.57,12594.19,21227.80,38975.53,59966.84,14.99,-0.08,-0.03,2.72,24.68
Oil India,533106,OIL,Oil,402.75,65511.63,32320.93,10016.86,30.99,35.19,9.98,1.32,1.78,7.08,0.62,13.26,3225.97,2641.61,3281.69,2305.51,5422.85,11.54,0.10,-0.35,2.98,42.10
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,210.97,17222.44,15196.84,1574.13,10.36,9.20,21.47,4.22,2.10,5.19,1.07,14.14,628.59,119.75,2534.69,2028.25,2286.99,6.96,-6.26,6.80,3.03,9.99
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,384.05,14496.45,8374.74,1297.56,15.49,15.91,35.27,3.92,32.06,3.76,1.51,12.46,-172.17,41.79,1793.74,1594.72,1268.15,5.01,0.96,-0.05,5.65,34.29
Petronet LNG,532522,PETRONET,Gas,277.15,41572.50,49446.76,5120.85,10.36,10.84,11.21,2.09,2.40,14.92,0.13,21.16,10128.29,811.86,3266.89,2563.04,1232.11,14.56,-0.32,0.27,0.52,25.20
PNB Housing,540173,PNBHOUSING,Finance,791.85,20623.91,7884.11,7344.04,93.15,92.72,10.10,1.22,0.30,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.20,8.11,2.73,8.52,34.13
Power Fin.Corpn.,532810,PFC,Finance,394.30,130123.01,110323.90,107184.08,97.15,96.42,5.35,1.11,0.30,2.75,8.25,21.01,15156.02,167.05,274.06,152.15,0.00,9.82,-0.06,-0.18,9.06,30.40
Power Grid Corpn,532898,POWERGRID,Power,286.05,266043.77,45982.36,38425.92,83.57,84.81,17.24,2.87,6.22,5.91,1.41,17.00,-10745.02,2193.30,7964.75,620.44,1803.36,7.18,0.19,-0.29,4.72,21.90
Power Mech Proj.,539302,POWERMECH,Construction,3168.40,10017.31,5520.15,657.92,11.92,11.49,31.42,4.64,0.97,8.49,0.34,16.33,1659.32,47.54,1462.22,929.98,197.96,6.36,-0.08,0.33,1.14,7.29
Punjab Natl.Bank,532461,PNB,Banks,104.30,119871.40,127437.64,93012.63,72.99,72.67,7.21,0.87,0.10,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.39,0.39,-0.19,15.22,9.89
REC Ltd,532955,RECLTD,Finance,367.80,96849.98,58043.68,56365.13,97.11,96.18,5.73,1.24,0.34,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.56,0.72,-1.32,8.79,42.12
Rites,541556,RITES,Construction,262.64,12622.58,2221.79,523.37,23.56,24.48,32.71,4.78,-3.53,7.19,0.00,14.66,1679.34,117.63,739.97,364.28,79.69,6.24,-0.02,0.14,0.02,31.60
S C I,523598,SCI,Transport Services,222.01,10341.23,5407.59,1743.61,32.24,31.49,11.41,1.24,-14.26,7.02,0.27,10.53,1769.64,333.86,1192.87,807.74,192.76,9.14,-0.59,1.46,2.03,19.08
Sarda Energy,504614,SARDAEN,Ferrous Metals,586.50,20667.16,5349.75,1593.97,29.80,26.65,22.09,3.29,-4.83,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.38,0.02,0.37,1.96,5.30
SBFC Finance,543959,SBFC,Finance,107.80,11741.88,1396.06,955.64,68.45,68.63,31.96,3.67,0.43,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.66,-0.68,0.59,5.61,10.54
SBI,500112,SBIN,Banks,812.15,749664.61,498424.02,236889.59,47.53,48.66,9.44,1.39,0.32,1.15,11.76,17.20,0.00,179786.07,0.00,0.00,0.00,6.31,2.16,0.04,14.69,7.24
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,821.65,10138.99,2571.18,610.66,23.75,23.96,24.58,8.51,0.29,23.85,0.14,42.61,931.56,16.03,1048.68,463.98,341.97,5.97,2.09,0.56,0.28,41.23
Shriram Finance,511218,SHRIRAMFIN,Finance,586.30,110278.14,43778.40,31553.83,72.08,72.05,12.96,1.95,0.29,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.57,0.98,-0.97,7.58,19.73
Sun TV Network,532733,SUNTV,Entertainment,561.30,22119.97,3994.19,2016.28,50.48,53.03,12.91,1.90,3.37,14.47,0.01,15.69,1195.98,691.92,1222.44,269.66,0.00,10.22,-0.10,0.04,0.06,34.25
Sundaram Finance,590071,SUNDARMFIN,Finance,4478.50,49757.86,8882.96,7058.80,79.46,80.42,25.92,3.77,1.55,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,6.35,0.28,-0.19,8.85,19.10
Tata Motors,500570,TATAMOTORS,Automobiles,692.05,254792.76,437968.00,51624.00,11.79,12.56,11.79,2.19,0.18,7.65,0.62,28.08,-33558.00,5999.00,13248.00,97368.00,47269.00,12.70,0.05,-0.67,1.97,36.27
Tata Power Co.,500400,TATAPOWER,Power,389.15,124346.64,66219.68,12983.37,19.61,18.58,30.17,3.47,1.47,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.48,0.08,0.67,5.53,21.36
TCS,532540,TCS,IT - Software,3097.50,1120702.61,256148.00,67620.00,26.40,26.40,22.74,11.83,2.78,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,6.00,0.46,-0.56,0.14,31.91
Time Technoplast,532856,TIMETECHNO,Industrial Products,477.15,10827.92,5579.65,805.42,14.43,14.38,26.82,3.74,0.98,9.25,0.25,14.22,1766.35,5.53,1162.35,451.09,1148.28,5.60,-0.07,0.22,1.15,7.09
Torrent Power,532779,TORNTPOWER,Power,1314.20,66223.00,28037.90,4932.49,17.59,18.25,24.10,3.76,0.50,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.25,-0.49,0.36,2.25,35.49
Transrail Light,544317,TRANSRAILL,Electrical Equipment,778.15,10447.13,6051.82,752.59,12.44,12.69,27.44,5.55,0.38,6.02,0.35,21.63,1316.77,45.77,1317.14,2339.67,539.03,7.06,-1.64,0.82,0.89,9.07
TVS Holdings,520056,TVSHLTD,Finance,12159.00,24600.22,47456.11,7385.89,15.56,15.21,19.29,5.24,0.53,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.06,-0.26,0.15,5.18,19.68
Union Bank (I),532477,UNIONBANK,Banks,128.46,98061.30,109365.28,74066.07,67.72,67.96,5.21,0.86,0.10,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.09,0.30,0.59,14.00,19.03
UTI AMC,543238,UTIAMC,Capital Markets,1349.40,17297.03,1878.78,1090.14,58.02,59.52,24.22,3.75,2.19,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.25,-0.24,-0.15,0.00,9.74
Vedanta,500295,VEDL,Diversified Metals,439.45,171842.00,155028.00,42316.00,27.30,27.68,12.73,4.17,-1.24,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,13.64,0.09,-0.55,2.62,16.61
Welspun Corp,532144,WELCORP,Industrial Products,852.40,22469.85,14391.80,1819.24,12.64,12.05,13.79,3.00,0.35,8.93,0.15,18.59,1568.30,1265.91,1769.13,3224.50,4211.54,10.16,0.22,-0.05,0.49,14.30
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,114.44,11121.38,10269.17,1179.08,11.48,12.31,20.55,2.31,10.54,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,6.98,0.31,-0.60,2.92,40.30
Wipro,507685,WIPRO,IT - Software,249.56,261622.27,89259.20,17900.20,20.05,20.23,19.43,3.16,8.48,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.16,0.31,-0.19,1.00,23.12
Zensar Tech.,504067,ZENSARTECH,IT - Software,778.65,17692.68,5377.50,831.10,15.46,15.47,26.25,4.35,1.74,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.30,0.63,-0.42,0.14,20.95
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,1008.20,101448.51,23607.70,7063.00,29.92,30.37,21.79,4.24,11.53,14.64,0.13,21.21,3153.40,141.60,4024.70,2305.80,3944.00,6.38,0.14,-0.18,0.50,11.25
