Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,495.0,48.02,21648.2,3817.29,2907.72,76.17,76.43,18.73,2.85,0.74,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.32,0.77,-0.33,6.49,0.0,12.08
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1430.0,50.08,11338.52,2764.62,2040.97,73.82,73.67,16.55,2.22,1.1,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.97,0.01,-0.46,7.85,0.0,19.43
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1325.5,42.37,24891.19,25441.73,2629.19,10.33,11.39,13.08,1.22,0.42,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.62,-0.5,-0.1,0.23,0.56,33.29
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,373.2,52.91,26380.57,2369.9,2057.79,86.83,88.04,44.32,4.47,0.3,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.11,12.05,0.79,9.71,0.05,6.38
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,405.9,54.95,111073.1,48185.84,17802.62,36.95,36.69,27.63,3.07,-4.17,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.25,-0.35,0.93,10.0,0.0,5.76
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,829.4,60.83,16302.9,7783.95,1167.13,14.99,15.26,21.83,2.88,0.77,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.01,-0.24,-0.09,1.61,1.44,17.47
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,290.5,33.53,26542.59,5425.77,2028.11,37.38,35.42,25.71,4.32,21.07,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.65,1.46,0.95,4.15,1.39,19.41
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,443.35,60.81,28157.17,29307.63,4143.45,14.14,14.65,13.28,1.69,0.51,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,8.93,1.49,-2.06,1.33,1.36,17.97
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,253.85,34.79,12713.21,2272.27,1872.29,82.4,83.07,12.92,2.5,0.55,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.53,0.47,-0.38,4.13,1.78,30.42
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,858.15,33.94,11691.89,6065.86,749.88,12.36,12.36,20.98,3.59,0.76,15.19,0.0,18.29,1073.29,198.68,143.89,243.18,940.27,7.39,0.53,-0.44,0.02,1.14,46.16
