Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,518.75,64.27,22686.89,3672.58,2803.94,76.35,76.35,20.48,2.96,0.81,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,6.93,0.7,-0.06,6.73,0.0,5.3
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1489.9,67.72,11813.11,2683.46,1977.01,73.67,73.67,18.03,2.3,1.2,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.54,7.84,-7.98,8.11,0.0,30.8
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1332.8,45.64,25028.28,25961.85,2957.97,11.39,11.39,11.76,1.23,0.37,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,9.0,0.25,-0.06,0.19,0.56,34.31
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,786.65,58.05,15462.63,7344.9,1118.46,15.23,15.23,21.21,2.74,0.75,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.21,0.0,0.03,1.67,1.35,29.0
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,822.2,47.5,15048.36,13548.86,1544.23,11.4,11.4,19.34,1.85,42.98,7.37,0.05,10.01,1388.15,351.06,1167.27,1202.82,2282.79,7.01,-0.17,-0.06,0.34,1.27,22.29
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,328.75,49.62,30026.4,5137.68,1819.89,35.42,35.42,32.85,4.87,26.93,4.49,1.3,15.59,8225.39,14.56,434.45,9170.28,0.0,7.77,0.77,0.36,4.65,1.43,8.79
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,423.15,63.13,26874.3,28470.6,4143.23,14.55,14.55,13.02,1.62,0.49,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.12,-0.33,-0.11,1.34,1.4,21.71
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,266.5,51.48,13344.76,2192.24,1819.65,83.0,83.0,14.07,2.63,0.6,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,9.03,2.14,-2.85,4.25,1.72,26.96
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,157.4,56.4,92454.41,56362.08,10745.0,19.06,19.06,24.85,6.48,0.54,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,6.94,-0.67,0.16,6.24,2.19,26.93
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,937.0,29.17,12766.24,6065.86,748.04,12.33,12.33,20.77,3.87,0.65,16.75,0.0,20.17,2325.06,198.68,143.89,243.18,940.27,7.06,2.66,-0.35,0.01,0.93,41.21
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9672.35,40.68,270340.03,62905.0,13097.21,20.82,20.82,25.08,7.01,1.19,16.21,0.58,29.15,6901.99,2667.61,3473.44,8804.01,6294.49,5.15,0.28,-0.02,1.5,1.52,10.73
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),982.9,63.98,611949.08,81982.38,55733.22,67.98,67.98,31.87,5.29,1.71,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.32,0.24,-0.16,7.95,0.55,10.85
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1763.5,52.18,282257.02,150503.77,56742.71,37.7,37.7,28.45,3.65,1.81,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,7.99,1.02,-0.83,7.75,0.09,19.66
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,86.8,57.26,72324.74,11147.2,10136.79,90.94,90.94,28.17,3.32,1.05,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.72,-0.21,0.05,10.28,0.0,30.06
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,273.0,55.26,141178.17,134298.12,86240.6,64.22,64.22,7.03,0.87,0.7,1.01,11.13,12.7,120458.62,22527.32,0.0,4097.35,0.0,5.53,0.2,-0.15,17.29,3.07,16.14
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,143.0,51.31,65103.17,75613.28,54905.67,72.61,72.61,6.2,0.73,0.15,0.95,11.67,12.41,83562.95,9737.47,0.0,1654.25,0.0,6.0,-1.22,1.44,16.35,3.22,19.87
Bayer Crop Sci.,506285,BAYERCROP,INE462A01022,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,4073.5,37.4,18307.19,5675.0,873.7,15.4,15.4,26.61,6.2,50.21,12.59,0.03,23.7,2350.8,95.0,1115.5,1237.9,2135.5,5.01,0.42,0.05,0.09,3.09,37.71
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1847.9,49.48,1125977.16,210972.8,119674.5,56.73,56.73,39.15,7.59,0.8,6.88,1.31,21.86,-84290.3,-235.7,7977.6,45015.2,600.9,5.43,1.1,-2.24,2.79,0.86,15.03
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",256.25,43.66,10550.9,2998.22,818.87,27.31,27.31,15.43,4.32,0.31,22.02,0.17,32.74,1201.29,95.16,170.57,152.71,0.87,8.27,0.07,-0.23,0.52,0.79,38.25
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",503.5,50.75,16422.26,5697.22,1427.33,25.05,25.05,25.24,2.32,0.72,3.03,0.93,10.44,3133.57,198.36,600.69,881.7,11400.89,6.38,1.98,-2.31,4.78,0.36,41.21
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,841.1,63.13,11199.56,4216.27,3881.5,92.06,92.06,10.34,1.9,0.51,2.54,6.4,19.66,218.86,1.98,2.43,5.05,0.0,7.77,-0.09,0.13,9.89,1.74,13.42
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,125.9,42.67,114199.55,126371.2,88031.49,69.66,69.66,6.38,1.0,0.36,1.09,14.64,16.08,200385.22,26712.02,0.0,3219.98,0.0,6.36,0.44,-0.37,15.13,3.36,22.71
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,185.2,54.34,18318.54,5844.74,1369.47,23.43,23.55,18.78,9.67,3.27,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.67,-0.38,-1.2,0.05,4.75,20.32
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3400.0,59.56,13753.03,15678.0,2047.2,13.06,13.06,18.31,2.73,0.35,5.96,0.65,15.9,-2051.78,-30.85,1838.9,3447.82,1783.37,8.01,0.42,-0.37,2.35,0.86,23.39
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,33.58,48.71,30394.62,36167.7,22069.31,61.02,61.02,6.81,0.79,0.18,0.87,12.83,11.77,38450.26,6415.43,0.0,0.0,0.0,5.56,6.0,-0.01,17.62,3.64,17.94
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,243.95,56.28,17418.03,2316.53,777.56,33.57,33.57,28.45,7.65,1.04,20.64,0.0,28.35,2058.67,80.92,1074.74,276.45,13.17,5.04,,,0.0,0.0,8.97
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,165.0,41.47,21871.89,18570.0,3447.0,18.56,18.56,14.17,1.76,2.46,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,9.07,0.63,-0.27,6.23,3.6,19.32
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,474.75,49.73,19020.95,20793.66,2678.49,12.88,12.88,9.75,1.86,0.39,15.14,0.1,20.42,3406.84,255.66,2075.2,936.46,2279.82,13.39,0.74,-0.56,0.41,2.1,18.25
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1646.6,62.63,30919.44,39072.72,21543.5,55.14,55.14,12.64,2.06,0.53,2.23,13.61,17.46,3697.85,510.31,327.05,339.4,0.0,9.59,2.54,-2.66,9.69,0.08,28.38
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,458.9,57.02,17408.95,9745.79,1428.94,14.66,14.48,20.11,2.31,0.16,8.08,0.06,11.8,-147.31,102.47,609.04,1863.25,1129.57,6.42,-0.32,0.41,0.37,1.56,12.76
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,202.55,54.22,20068.38,6869.76,4672.32,68.01,68.01,15.17,1.98,1.24,1.52,7.92,13.24,8868.99,1038.83,0.0,0.0,0.0,5.88,0.5,-0.12,14.64,0.97,16.67
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,444.65,34.85,274025.69,168400.29,41241.99,24.49,24.49,8.82,2.28,-12.78,11.41,0.12,28.5,57876.5,12034.03,14120.59,12554.39,15654.3,18.77,0.23,0.16,0.33,6.05,9.49
Coromandel Inter,506395,COROMANDEL,INE169A01031,Fertilizers & Agrochemicals,Fertilizers,1921.0,57.94,56672.69,31479.54,3216.0,10.22,10.22,28.27,4.52,1413.5,8.98,0.12,16.97,5381.63,277.35,4243.69,8827.14,7204.11,5.05,1.5,-0.77,0.5,0.55,29.38
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1439.1,66.17,23062.98,6058.92,2997.79,49.48,49.48,29.64,2.97,-14.89,2.6,3.01,10.51,1569.78,3.62,0.0,40.33,0.0,6.42,-0.64,1.26,8.05,0.0,8.22
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1023.25,44.57,15956.77,13538.15,1497.34,11.06,11.06,18.3,2.09,-36.6,6.51,0.38,11.85,1838.88,172.94,1081.1,1218.25,3108.12,6.48,0.24,-0.01,2.45,0.89,31.89
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1548.0,62.27,19541.59,11506.03,1683.79,14.63,14.63,26.53,2.87,-1.81,5.03,0.83,11.27,1604.71,103.0,2343.2,2157.54,1737.77,5.47,0.07,0.0,4.16,0.64,12.97
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1346.55,45.02,12664.38,4117.03,1051.45,25.54,25.54,17.93,4.89,1.31,20.67,0.15,29.02,1699.54,101.18,666.45,100.01,0.62,7.6,-1.36,0.43,0.39,0.04,46.08
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,121.15,56.97,11467.16,10416.95,3090.37,29.67,29.67,18.77,2.53,0.89,1.79,4.02,13.52,-9563.59,372.2,478.33,1384.59,0.0,12.8,0.73,0.61,5.44,1.24,9.52
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,320.9,62.1,20067.94,2939.63,1023.75,34.83,34.83,28.05,3.84,1.11,12.09,0.05,14.5,977.51,90.58,256.66,310.68,63.79,5.59,-0.25,0.46,0.23,0.46,26.2
Emami,531162,EMAMILTD,INE548C01032,Personal Products,Personal Care,408.45,43.94,17828.82,3779.51,959.58,25.39,25.39,22.81,6.16,3.04,21.31,0.06,27.92,1096.62,74.96,343.32,477.06,399.57,5.08,0.19,-0.46,0.19,2.47,35.64
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,334.1,61.12,23131.26,5049.88,1734.37,34.34,34.34,21.43,6.21,0.05,22.33,0.1,51.12,1575.0,53.52,695.02,882.13,1710.55,6.39,-0.22,-1.52,0.24,0.0,5.61
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,245.0,56.9,13770.04,3928.18,695.88,17.72,17.72,19.94,4.37,0.76,12.42,0.01,23.79,801.37,242.45,479.28,586.56,0.52,7.0,-1.19,1.92,0.02,1.62,8.24
Firstsour.Solu.,532809,FSL,INE684F01012,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),235.35,45.53,16639.93,9556.39,1556.18,16.28,16.28,22.11,3.8,1.61,8.8,0.67,17.71,-716.23,-90.78,2078.59,557.93,0.0,5.69,0.3,-0.35,2.59,2.34,38.75
Five-Star Bus.Fi,543663,FIVESTAR,INE128S01021,Finance,Non Banking Financial Company (NBFC),487.35,62.0,14385.37,3218.12,2209.2,68.65,68.65,13.14,1.94,0.59,7.27,1.11,16.06,2111.31,27.85,0.0,31.81,0.0,10.62,2.84,-4.47,3.73,0.41,38.7
