Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,485.15,58.47,21138.17,3520.63,2695.55,76.56,76.3,20.29,3.04,0.75,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.17,0.7,-0.06,6.58,11.44
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1382.1,65.91,10957.61,2604.99,1927.47,73.99,75.29,17.51,2.36,1.02,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.07,7.84,-7.98,7.63,35.8
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1436.6,52.47,26977.47,24689.33,3153.91,12.77,14.07,10.68,1.38,1.61,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.55,0.25,-0.06,0.19,29.19
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,899.0,55.52,10705.64,3211.94,495.23,15.42,15.2,25.37,6.09,0.44,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.4,0.08,-0.82,0.24,35.32
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,348.8,53.08,91403.8,44263.78,15953.88,36.04,35.13,25.73,2.9,1.05,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.81,-0.96,1.86,9.64,5.55
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,710.8,60.97,24949.09,7443.86,1236.48,16.61,16.23,32.45,4.22,1.42,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.41,-1.74,1.69,1.8,24.9
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,326.45,59.88,12006.32,12543.26,1554.35,12.39,11.71,20.38,2.49,0.66,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.46,1.36,-0.62,2.48,31.9
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,761.1,57.69,14960.41,7266.82,1159.51,15.96,15.11,22.64,2.82,7.12,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.56,0.0,0.03,1.64,31.3
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1005.5,46.5,12341.15,2512.27,781.18,31.09,28.67,21.96,4.07,4.66,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.11,0.14,0.22,0.08,17.93
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,890.8,68.67,16303.88,13062.79,1509.33,11.55,13.17,21.58,2.14,1.09,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.34,-0.17,-0.06,0.27,18.72
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,313.35,69.68,28541.79,5136.61,1817.88,35.39,35.39,31.26,4.69,25.62,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.35,0.77,0.36,4.65,5.11
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,265.6,68.5,13299.74,2101.94,1755.64,83.52,84.58,15.06,2.89,0.57,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.06,2.14,-2.85,4.08,27.2
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,165.75,44.33,97359.11,53811.19,10427.68,19.38,18.97,27.01,7.75,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.65,-0.67,0.16,5.55,23.06
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1017.15,59.69,76119.29,18636.34,10019.77,53.76,53.76,28.79,3.93,1.27,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.51,0.03,0.82,12.81,5.79
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),487.8,56.28,41425.27,3693.87,3340.79,90.44,89.63,11.42,2.58,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.69,0.02,-0.22,0.84,28.63
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1295.4,45.45,402683.79,132538.24,76694.75,57.87,57.87,15.3,1.87,0.44,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.49,0.7,-0.54,15.18,8.67
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),932.6,54.63,580632.48,79373.52,53111.16,66.91,68.79,31.83,5.64,0.96,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.0,5.43,0.24,-0.16,7.62,15.41
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1764.4,47.43,282401.03,149145.43,54959.49,36.85,37.01,28.73,3.68,1.15,2.96,5.13,13.39,20015.7,-351.61,7937.86,7873.72,0.0,8.08,1.02,-0.83,7.31,19.62
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,88.02,57.17,73341.21,11147.2,10136.79,90.94,90.94,28.58,3.27,1.06,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.67,-0.21,0.05,10.28,31.61
Balrampur Chini,500038,BALRAMCHIN,INE119A01028,Agricultural Food & other Products,Sugar,510.2,54.28,10303.49,6170.83,821.73,13.32,13.12,23.01,2.65,-4.29,5.97,0.2,10.96,677.85,71.68,99.72,35.0,883.42,6.5,0.17,-0.12,1.08,18.73
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,268.3,41.73,138747.62,132604.32,83027.27,62.61,64.41,7.1,0.85,0.19,1.18,10.45,15.53,106937.68,24128.67,0.0,0.0,0.0,5.94,0.2,-0.15,16.01,17.59
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,143.2,43.91,65194.21,74518.88,53019.58,71.15,71.03,6.45,0.76,0.15,0.94,11.54,12.35,63717.28,9692.57,0.0,0.0,0.0,6.15,-1.22,1.44,15.77,19.75
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1887.95,49.63,1150350.67,203465.8,115191.7,56.61,49.17,37.49,9.13,0.45,5.35,1.77,23.18,-104864.5,2365.5,8908.9,45232.6,429.6,5.07,0.99,-0.96,3.13,13.19
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,369.0,48.25,10313.74,5278.22,790.46,14.98,12.98,21.15,2.76,6.2,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.9,-0.76,2.73,0.19,22.15
