Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,143.21,65198.76,73784.35,53001.26,71.83,71.03,6.51,0.78,0.15,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.25,-0.34,0.71,15.56,5.43
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,57.31,44080.30,27237.84,17719.17,65.05,62.68,7.24,1.40,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.85,2.34,2.79,15.82,6.90
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,162.30,14442.74,9056.86,1114.49,12.31,12.32,31.72,2.91,2.97,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.60,-3.12,0.89,1.64,6.02
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,433.45,12079.83,5293.39,709.98,13.41,12.98,26.17,3.26,7.67,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.12,-0.50,-1.13,0.21,26.06
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",325.30,13393.93,2652.82,749.16,28.24,29.58,22.25,6.29,0.34,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.92,0.03,-1.72,0.54,37.72
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",866.95,21196.78,5588.84,1480.83,26.50,28.00,26.65,3.27,0.57,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.83,-0.16,-0.66,3.80,35.24
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1926.90,14646.69,2039.67,697.27,34.19,33.59,24.88,4.64,1.16,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.28,-0.12,0.35,0.01,27.04
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),180.32,17349.56,3903.31,2540.55,65.09,61.76,24.21,2.60,0.74,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.56,-0.24,0.11,6.88,22.18
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,182.82,18083.14,5635.47,1355.54,24.05,23.83,18.52,9.94,2.79,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.70,0.03,-0.04,0.05,27.45
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3931.70,15903.76,14022.58,1620.09,11.55,11.16,30.34,3.48,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.37,0.98,-1.18,3.06,11.41
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,36.78,33291.05,34595.01,20430.76,59.06,57.65,7.36,0.86,0.13,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.71,-0.20,-0.09,17.08,34.87
CESC,500084,CESC,Power,Integrated Power Utilities,169.04,22407.44,17907.00,3347.00,18.69,16.76,15.45,1.76,-26.19,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.92,0.27,0.16,5.74,12.10
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,445.35,17843.05,19477.16,2543.99,13.06,15.02,9.58,1.81,17.42,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.65,-2.56,1.23,0.04,40.02
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1827.60,34318.21,36160.19,20178.18,55.80,57.02,15.40,2.51,0.54,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.62,1.09,-0.93,9.22,20.50
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1648.10,139075.49,28536.73,19741.86,69.18,70.32,29.94,5.35,1.17,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.29,1.22,-1.11,9.44,7.51
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,398.00,15098.62,9123.42,1326.97,14.54,15.07,18.85,2.18,0.69,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,7.15,0.04,0.08,0.44,20.14
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1517.10,122546.97,28349.57,7199.40,25.40,25.87,22.52,3.72,0.87,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.81,1.00,-0.70,0.07,9.32
Coal India,533278,COALINDIA,Consumable Fuels,Coal,385.60,237634.80,140712.05,43344.96,30.80,32.83,7.61,2.26,0.28,14.25,0.13,38.89,48598.10,10429.96,14420.39,9839.56,11532.25,19.88,0.14,-0.20,0.32,7.59
Container Corpn.,531344,CONCOR,Transport Services,Logistics Solution Provider,501.35,38183.72,9004.30,1913.95,21.26,21.72,29.14,2.99,3.96,9.18,0.07,10.79,3959.14,407.11,432.21,120.03,50.50,5.04,-0.30,-0.36,0.51,23.17
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1157.60,12861.19,7328.40,1018.90,13.90,15.47,22.81,2.31,4.17,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.48,2.79,-3.81,0.49,40.94
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1204.80,15209.13,10910.95,1942.77,17.81,18.73,15.45,2.33,1.39,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,8.44,0.34,-0.31,2.71,32.26
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1278.20,106682.45,34310.00,8454.40,24.64,26.18,18.48,2.96,0.49,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.10,1.26,-0.64,0.75,9.08
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,482.80,10834.03,2395.16,593.85,24.79,24.38,24.12,4.83,0.57,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.49,0.33,-1.30,0.44,32.62
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,199.22,11197.01,3566.47,590.69,16.56,16.66,20.83,4.14,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.00,-0.56,-0.13,0.03,22.01
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,787.25,12040.15,5548.00,569.28,10.26,9.69,20.02,2.50,1.92,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.50,0.31,-0.77,0.03,39.20
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),569.90,16785.47,3065.77,2198.93,71.73,74.26,15.18,2.47,0.46,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.53,2.68,-2.33,3.83,32.99
Gallantt Ispat L,532726,GALLANTT,Industrial Products,Iron & Steel Products,520.95,12569.53,4331.00,760.61,17.56,16.18,25.51,4.05,0.81,11.96,0.21,15.11,1105.58,32.43,132.12,0.00,470.11,5.15,0.06,0.14,0.98,35.06
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1092.90,15603.02,4903.16,2483.47,50.65,50.30,8.74,1.02,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,18.17,0.73,0.24,0.60,7.44
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1992.10,56217.22,15955.06,4101.31,25.71,17.65,22.36,5.87,3.58,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.04,0.97,0.11,0.32,12.86
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,235.55,15777.03,5396.61,1123.69,20.82,22.23,21.22,3.02,-1.28,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.95,-0.24,0.12,0.18,18.78
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,583.40,14157.29,4842.21,1007.59,20.81,21.15,27.71,3.55,5.61,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.01,-5.61,0.85,2.35,6.07
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,395.15,27201.74,15906.19,1797.08,11.30,11.57,24.37,3.13,-6.41,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.79,-0.03,-0.16,0.10,23.70
H U D C O,540530,HUDCO,Finance,Financial Institution,211.27,42294.14,11761.56,11460.76,97.44,100.45,15.09,2.35,0.92,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.81,0.66,-0.02,11.02,16.92
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1642.40,445692.36,122427.00,25922.00,21.17,21.79,26.25,6.26,3.00,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.48,1.63,-1.92,0.29,18.38
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),772.85,64134.74,17420.50,9794.90,56.23,58.62,29.80,3.32,1.02,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.25,5.77,-0.94,9.44,13.35
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5781.00,115667.18,42175.84,6035.64,14.31,14.15,21.89,5.51,0.92,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,6.07,-1.45,1.71,0.10,9.53
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1149.80,11949.09,1751.54,1394.24,79.60,80.29,26.39,2.97,0.97,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.82,6.95,2.80,6.98,24.31
I O B,532388,IOB,Banks,Public Sector Bank,33.99,65453.15,29979.65,18570.68,61.94,59.02,15.36,1.88,0.62,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.64,-0.07,0.23,15.87,37.68
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,98.13,105513.32,28937.85,20399.04,70.49,70.28,11.36,1.55,0.26,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.53,-0.04,-0.07,12.16,8.28
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2216.60,13318.92,1472.50,479.20,32.54,34.12,24.77,6.22,1.18,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.29,-2.30,2.32,0.04,20.81
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,781.40,105251.77,64543.17,44355.43,68.72,68.06,8.93,1.37,0.23,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.16,0.57,0.14,14.91,13.04
Indian Renewable,544026,IREDA,Finance,Financial Institution,133.19,37416.15,7606.77,6753.23,88.78,93.03,21.72,2.90,0.56,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.33,-0.38,-0.12,10.38,43.17
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,193.96,27154.43,15643.80,1806.61,11.55,13.36,17.00,2.42,3.82,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.23,0.09,0.39,0.05,15.38
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1638.70,680818.30,169458.00,40467.00,23.88,24.07,24.21,6.59,3.75,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.04,2.11,-2.34,0.22,17.35
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,401.05,502466.10,78551.59,26392.45,33.60,34.30,24.91,7.07,2.73,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.50,0.50,-0.59,0.01,14.94
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,98.46,10842.24,12985.51,8892.98,68.48,69.38,5.19,0.73,0.08,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.28,-0.11,-0.16,15.52,16.03
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,160.92,10290.97,18636.17,2796.81,15.01,16.58,7.49,0.85,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,15.12,-0.42,0.23,2.25,47.67
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),121.35,53811.44,3930.10,3100.08,78.88,78.88,169.22,1.19,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.13,,,1.03,6.29
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,401.35,13937.00,9732.83,1082.95,11.13,11.27,21.91,3.33,0.80,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.46,1.12,-0.03,1.85,22.60
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,532.45,29288.10,28804.92,27033.67,93.85,94.28,5.30,0.76,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.94,-0.06,-0.08,10.13,17.65
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2125.80,97106.29,24750.69,6745.64,27.25,23.24,22.45,4.95,0.38,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.73,1.01,-0.75,1.08,11.55
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3603.60,448118.05,175704.22,33298.56,18.95,19.17,31.49,5.41,1.16,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.60,0.38,-0.49,4.09,5.07
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1151.00,11369.32,7753.14,1531.45,19.75,21.81,11.48,1.83,0.64,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.62,0.37,-1.89,0.16,27.47
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,860.50,51697.26,7769.82,3900.66,50.20,54.51,25.54,4.01,1.06,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.47,0.40,0.23,4.07,21.57
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,916.75,16419.90,4387.70,1737.10,39.59,49.58,10.67,1.90,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.48,0.06,-1.43,0.14,36.59
Nava,513023,NAVA,Power,Power Generation,577.65,16347.57,4017.64,1735.07,43.19,46.07,17.67,2.02,0.73,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.35,0.06,0.12,1.06,21.44
NLC India,513683,NLCINDIA,Power,Power Generation,239.01,33142.00,16251.48,4230.82,26.03,30.98,12.68,1.66,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.76,-0.39,0.30,5.53,18.25
NTPC,532555,NTPC,Power,Power Generation,319.90,310196.35,186754.31,53490.38,28.64,28.91,13.06,1.62,1.55,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.30,0.01,0.31,5.51,13.88
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7169.00,26067.37,4411.52,2361.48,53.53,53.34,25.42,6.82,0.48,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.84,1.24,-0.84,3.94,15.76
O N G C,500312,ONGC,Oil,Oil Exploration & Production,232.89,292982.12,657927.61,98563.11,14.98,14.52,8.00,0.80,-0.98,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.40,0.11,-0.10,2.40,14.85
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1675.30,60914.28,5327.81,3014.84,56.59,58.70,27.28,3.64,0.98,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.11,3.05,-3.30,0.95,28.70
Oil India,533106,OIL,Oil,Oil Exploration & Production,405.05,65885.75,33468.01,9784.51,29.24,35.19,11.03,1.17,1.97,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.51,0.80,-0.60,3.69,18.10
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,7823.50,68077.67,7072.50,3080.10,43.55,44.93,28.69,9.23,3.59,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.22,-0.05,0.11,0.01,40.82
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,155.32,16121.73,18974.64,1920.21,10.12,9.20,16.49,1.97,1.61,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.20,-3.62,1.04,3.17,33.73
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,307.10,12083.24,8375.11,1200.21,14.33,15.91,34.60,2.99,31.45,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.22,0.45,0.28,5.91,35.99
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,273.85,41077.50,47431.60,5035.24,10.62,10.84,11.20,1.95,2.39,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.67,0.79,-1.01,0.50,21.65
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,927.80,24169.98,8184.49,7690.21,93.96,92.72,11.00,1.34,0.33,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.86,2.69,-5.57,8.51,18.75
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,338.70,111774.45,113492.35,109205.64,96.22,96.42,4.52,0.88,0.25,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.91,-0.07,0.18,9.16,28.67
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,263.45,245024.41,46180.55,37884.28,82.04,84.81,16.12,2.48,5.82,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.31,0.84,-0.84,5.00,18.18
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,119.82,137708.45,129502.98,95371.61,73.64,72.67,8.08,0.97,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.25,0.48,0.15,15.36,6.24
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2297.10,16100.83,5374.76,905.36,16.84,15.88,26.55,4.16,1.40,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.35,-0.39,-0.13,0.28,31.37
REC Ltd,532955,RECLTD,Finance,Financial Institution,339.20,89318.96,59513.92,57456.60,96.54,96.18,5.17,1.07,0.31,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.60,0.35,-1.19,8.97,37.73
Rites,541556,RITES,Construction,Civil Construction,226.55,10888.08,2229.67,546.71,24.52,24.48,26.48,4.13,-2.86,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.83,0.02,0.04,0.01,28.34
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,216.91,10544.10,4640.86,1128.30,24.31,24.93,17.61,3.63,-1.35,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.01,0.11,0.01,1.88,8.82
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,510.45,17987.30,5718.87,1768.53,30.92,26.65,16.91,2.57,-3.18,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.12,-0.94,0.31,1.64,20.24
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),103.63,11362.74,1492.95,1021.28,68.41,68.63,28.95,3.30,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.88,1.22,-0.11,6.16,15.75
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,3086.50,13595.98,3816.09,783.38,20.53,20.40,25.18,5.16,0.55,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,5.86,-0.11,0.11,0.70,5.32
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,543.00,21398.79,4359.52,2229.72,51.15,53.03,12.90,1.73,3.37,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.31,-0.16,-0.20,0.07,24.14
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4931.60,54791.98,9183.93,7280.77,79.28,80.42,27.79,3.62,1.66,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,5.99,-0.45,0.25,9.24,8.99
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,380.55,121598.65,66066.92,13014.41,19.70,18.58,30.09,3.23,1.46,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.21,0.39,0.14,6.19,8.70
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3282.00,1187456.32,257688.00,68867.00,26.72,26.40,23.61,11.16,2.88,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,5.75,0.69,-1.15,0.16,24.08
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1279.10,64454.30,28738.09,5231.02,18.20,18.25,21.55,3.43,0.45,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.57,0.75,-0.97,2.51,22.01
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14579.00,29496.38,50450.82,7970.31,15.80,15.21,20.48,5.34,0.56,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.53,-0.15,0.17,5.09,10.54
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1134.00,14566.97,1758.93,919.11,52.25,59.52,24.77,3.32,2.24,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.21,0.24,-0.08,0.00,24.14
