Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,470.8,35.34,20608.66,3817.29,2907.72,76.17,76.43,17.88,2.71,0.71,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.62,0.77,-0.33,6.49,0.0,16.38
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1276.9,28.57,10125.14,2764.62,2040.97,73.82,73.67,14.71,2.04,0.98,3.29,3.11,13.91,2015.29,1.38,14.89,10.59,0.0,8.36,0.01,-0.46,7.85,0.0,28.06
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1310.6,43.43,24611.42,25441.73,2629.19,10.33,11.39,12.97,1.2,0.41,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.75,-0.5,-0.1,0.23,0.57,34.04
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,406.0,53.82,111137.27,48185.84,17802.62,36.95,36.69,27.59,3.13,-4.16,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.25,-0.35,0.93,10.0,0.0,5.73
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,815.45,52.48,16028.78,7783.95,1167.13,14.99,15.26,21.51,2.79,0.76,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.11,-0.24,-0.09,1.61,1.48,18.29
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5353.5,37.78,64009.13,15081.28,3032.21,20.11,20.44,28.16,4.66,0.89,12.92,0.15,18.89,6690.51,411.85,2979.11,2244.18,3333.22,5.06,1.25,0.27,0.63,1.01,9.78
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,292.5,46.02,26725.36,5425.77,2028.11,37.38,35.42,25.89,4.34,21.22,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.39,1.46,0.95,4.15,1.38,18.85
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,443.55,55.98,28169.86,29307.63,4143.45,14.14,14.65,13.21,1.71,0.5,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,8.97,1.49,-2.06,1.33,1.34,17.94
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,257.35,43.16,12888.54,2272.27,1872.29,82.4,83.07,13.11,2.5,0.56,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.49,0.47,-0.38,4.13,1.77,27.18
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,544.95,51.02,14824.84,9797.83,1065.97,10.88,10.8,33.84,3.52,5.51,5.21,0.41,10.88,548.16,34.06,1443.79,1972.82,2173.53,5.09,2.74,-0.22,2.01,0.81,9.18
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,175.95,61.17,103350.48,57723.13,10981.93,19.03,5.58,27.74,7.27,0.62,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.69,2.69,-3.9,6.07,1.97,18.32
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6450.9,49.05,18992.58,6643.49,1188.81,17.89,16.48,23.87,3.04,2.77,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.58,0.04,-0.06,0.17,0.46,10.38
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1077.4,54.58,80797.48,19560.64,10699.71,54.7,55.22,28.29,4.07,1.24,1.51,8.34,14.25,5653.99,2856.55,0.0,314.51,0.0,5.62,1.51,-1.29,12.28,0.09,5.88
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,830.15,34.37,11310.46,6359.97,639.6,10.06,12.36,21.02,3.43,0.76,15.19,0.0,18.29,1073.29,213.58,143.89,243.18,940.27,7.26,0.53,-0.44,0.02,1.19,47.91
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1264.0,51.92,393471.36,135731.89,81034.17,59.7,59.29,14.19,1.76,0.41,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.55,-0.66,-2.13,15.01,0.08,10.88
