Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,480.10,56.50,20864.79,3520.63,2695.55,76.56,76.30,20.02,3.02,0.74,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.29,0.20,0.08,6.58,12.36
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1474.00,24.59,27679.84,24689.33,3153.91,12.77,14.07,11.00,1.39,1.66,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,9.33,-1.18,0.95,0.19,30.58
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,859.70,45.01,10237.58,3211.94,495.23,15.42,15.20,24.22,5.74,0.42,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.67,-0.07,0.04,0.24,38.15
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,138.94,44.40,267941.55,54254.83,19886.27,36.65,38.11,23.39,4.58,0.62,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.73,0.71,0.11,2.76,23.97
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,332.50,43.85,87093.82,44263.78,15953.88,36.04,35.13,24.55,2.70,1.01,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.85,1.85,-0.95,9.64,9.96
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,646.35,37.00,22686.89,7443.86,1236.48,16.61,16.23,29.48,3.82,1.29,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.95,-0.84,0.99,1.80,31.71
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,276.55,18.76,10171.08,12543.26,1554.35,12.39,11.71,17.25,2.06,0.56,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.99,1.66,0.00,2.48,44.57
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,712.35,31.51,14002.17,7266.82,1159.51,15.96,15.11,21.11,2.63,6.64,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.90,-0.13,0.19,1.64,35.70
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,940.65,59.63,11545.19,2512.27,781.18,31.09,28.67,20.53,3.83,4.36,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.54,1.66,-1.76,0.08,23.22
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,789.55,32.89,14450.77,13062.79,1509.33,11.55,13.17,19.14,1.86,0.97,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.20,0.88,-0.60,0.27,28.81
