Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,459.75,44.93,19999.31,3520.63,2695.55,76.56,76.30,19.19,2.89,0.71,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.47,0.20,0.08,6.58,16.07
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1376.40,17.09,25899.44,24689.33,3153.91,12.77,14.07,10.29,1.30,1.55,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,9.96,-1.18,0.95,0.19,35.18
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,840.55,41.39,10025.75,3211.94,495.23,15.42,15.20,23.72,5.62,0.41,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.79,-0.07,0.04,0.24,39.53
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1363.20,34.90,314120.85,36486.63,21627.40,59.27,59.53,24.86,4.68,0.91,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,5.15,-1.14,-0.51,3.05,13.94
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,146.57,56.92,282674.73,54254.83,19886.27,36.65,38.11,24.68,4.84,0.65,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.47,0.71,0.11,2.76,19.80
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,932.80,55.22,26936.57,1815.63,1082.18,59.60,64.91,26.46,7.56,2.32,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.05,0.49,-0.13,0.05,10.87
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,310.75,32.55,81309.09,44263.78,15953.88,36.04,35.13,22.92,2.53,0.94,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,7.02,1.85,-0.95,9.64,15.85
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,601.90,32.10,21088.64,7443.86,1236.48,16.61,16.23,27.41,3.56,1.20,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,6.40,-0.84,0.99,1.80,36.41
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,278.85,23.62,10259.36,12543.26,1554.35,12.39,11.71,17.40,2.08,0.56,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.91,1.66,0.00,2.48,44.11
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,677.95,22.71,13361.14,7266.82,1159.51,15.96,15.11,20.14,2.51,6.33,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,6.15,-0.13,0.19,1.64,38.81
