Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,511.6,48.43,22374.19,3683.44,2815.42,76.43,76.43,20.15,3.0,0.8,4.38,2.49,15.94,675.52,-13.1,27.02,123.65,0.0,6.99,0.77,-0.33,6.73,0.0,9.13
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1524.0,56.04,12083.46,2683.46,1977.01,73.67,73.67,18.43,2.39,1.22,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.53,0.01,-0.46,8.11,0.0,21.81
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1389.9,54.26,26100.55,25961.85,2957.97,11.39,11.39,12.26,1.26,0.39,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,8.71,-0.5,-0.1,0.19,0.54,30.33
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1039.8,54.42,12382.32,3414.04,529.01,15.5,15.36,28.29,6.13,0.74,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,5.16,0.75,-1.76,0.01,0.2,11.13
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,322.0,42.8,29415.25,5425.77,2028.11,37.38,35.42,28.46,4.8,23.33,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,9.11,1.46,0.95,4.15,1.24,10.67
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,428.5,50.39,27214.04,28470.6,4170.34,14.65,14.65,13.24,1.63,0.5,7.32,0.22,13.07,2614.57,-899.51,3190.84,3224.29,5452.28,9.18,1.48,-2.07,1.34,1.4,20.72
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,299.15,72.7,14981.18,2192.24,1821.12,83.07,83.07,15.86,2.95,0.68,7.76,1.56,20.11,754.67,53.24,0.0,19.79,0.0,8.23,0.47,-0.38,4.25,1.46,18.01
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,531.25,51.34,13926.19,9303.19,1004.42,10.8,10.8,32.71,3.46,5.33,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.04,-0.16,0.34,2.14,0.71,11.46
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,153.9,46.47,90398.64,56362.08,10745.0,19.06,19.06,24.35,6.29,0.53,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,7.11,2.7,-3.89,6.24,2.29,28.56
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6180.4,34.15,18196.19,6273.54,1033.74,16.48,16.48,26.79,2.91,3.1,9.3,0.03,11.49,1285.57,206.32,1271.0,852.24,815.47,5.1,0.04,-0.06,0.2,0.48,14.14
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1001.0,39.51,74972.06,18636.34,10019.77,53.76,53.76,28.39,3.75,1.25,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.56,0.03,0.82,12.81,0.1,8.2
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1001.4,55.22,13643.63,6065.86,748.04,12.33,12.33,22.3,4.13,0.7,16.75,0.0,20.17,2325.06,198.68,143.89,243.18,940.27,6.56,0.53,-0.44,0.01,0.88,37.17
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1258.0,34.67,391359.61,135731.89,81034.17,59.7,59.29,14.17,1.76,0.41,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.55,-0.66,-2.13,15.01,0.08,11.3
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1900.4,56.0,304168.56,150530.32,57097.72,37.93,37.93,30.58,3.89,1.95,2.83,5.52,13.23,-132648.93,-382.27,9332.08,9052.12,0.0,7.86,0.35,-0.33,7.7,0.08,13.42
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,86.16,45.92,71791.37,11149.86,10142.42,90.96,90.96,27.91,3.17,1.04,2.24,4.6,12.11,-231.05,-13.62,27.8,126.1,0.0,5.76,-0.18,-0.09,10.27,0.0,30.04
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,247.75,46.28,128120.5,134298.12,86240.6,64.22,64.22,6.43,0.79,0.64,1.01,11.13,12.7,120458.62,22527.32,0.0,4097.35,0.0,5.57,-0.59,0.45,17.29,3.4,23.9
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,147.15,55.42,66992.48,75613.28,54905.67,72.61,72.61,6.33,0.74,0.15,0.95,11.67,12.41,83562.95,9737.47,0.0,1654.25,0.0,6.0,0.0,-0.39,16.35,3.16,17.54
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,81.74,41.93,62870.76,30262.41,20806.29,68.75,69.25,8.43,1.76,0.22,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.71,0.35,0.27,15.61,2.67,13.5
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",570.0,58.42,18591.3,5697.22,1427.33,25.05,25.05,28.55,2.75,0.82,3.03,0.93,10.44,3133.57,198.36,600.69,881.7,11400.89,6.02,0.72,-1.12,4.78,0.35,32.98
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,832.0,42.23,11078.46,4292.09,3952.79,92.09,92.07,9.7,1.87,0.47,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,7.98,-0.08,-0.14,9.71,1.79,14.36
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,127.55,51.24,115696.18,126371.2,88031.49,69.66,69.66,6.43,1.0,0.36,1.09,14.64,16.08,200385.22,26712.02,0.0,3219.98,0.0,6.36,1.0,-1.56,15.13,3.29,21.7
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),248.9,67.0,23948.05,4731.14,3085.9,65.23,65.23,25.24,3.36,0.38,3.55,3.35,16.5,1359.73,10.87,32.67,127.11,0.0,6.49,-1.67,2.59,8.07,0.08,5.93
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,185.25,50.78,18323.5,5844.74,1369.47,23.43,23.55,18.81,9.66,3.27,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.72,-0.57,-0.31,0.05,4.73,19.81
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3410.0,40.43,13793.44,16466.7,2024.73,12.3,13.06,21.65,2.77,0.41,5.95,0.65,15.9,-2051.78,-33.05,1838.9,3447.82,1783.37,7.85,1.3,-2.73,2.45,0.88,23.16
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,32.03,47.79,28991.59,37270.22,23386.02,62.75,62.46,6.31,0.72,0.16,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.58,6.13,0.18,17.54,3.8,21.73
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,165.06,46.11,21879.89,18570.0,3447.0,18.56,18.56,14.2,1.77,2.47,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,9.14,-0.1,-0.14,6.23,3.62,19.29
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,439.25,36.58,17598.58,20793.66,2678.49,12.88,12.88,8.96,1.71,0.36,15.14,0.1,20.42,3406.84,255.66,2075.2,936.46,2279.82,14.15,-0.06,-0.18,0.41,2.23,24.36
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1551.55,39.75,29134.61,39072.72,21543.5,55.14,55.14,11.95,1.88,0.5,2.23,13.61,17.46,3697.85,510.31,327.05,339.4,0.0,9.67,0.8,-0.81,9.69,0.08,27.33
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1763.1,55.83,150319.52,31119.56,21229.1,68.22,68.22,28.76,4.96,1.14,2.34,6.93,19.35,14067.6,411.96,327.05,212.05,0.0,6.13,0.71,-0.42,9.88,0.11,5.97
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,472.7,56.24,17932.44,9745.79,1428.94,14.66,14.48,20.75,2.39,0.16,8.08,0.06,11.8,-147.31,102.47,609.04,1863.25,1129.57,6.39,-0.67,0.22,0.37,1.47,10.13
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,228.8,62.65,22669.21,6869.76,4672.32,68.01,68.01,17.15,2.21,1.4,1.52,7.92,13.24,8868.99,1038.83,0.0,0.0,0.0,5.73,4.11,-4.72,14.64,0.87,5.87
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,431.15,38.37,265706.01,168400.29,41241.99,24.49,24.49,8.56,2.23,-12.41,11.41,0.12,28.5,57876.5,12034.03,14120.59,12554.39,15654.3,19.08,-0.56,1.99,0.33,6.12,12.23
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1038.1,46.87,16188.37,13538.15,1497.34,11.06,11.06,18.57,2.08,-37.14,6.51,0.38,11.85,1838.88,172.94,1081.1,1218.25,3108.12,6.56,-0.09,-0.08,2.45,1.06,30.9
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1206.55,35.59,100707.77,33700.2,6453.5,19.15,19.15,25.19,2.65,-5.62,7.59,0.2,11.22,9608.6,1371.8,10123.4,3037.9,7653.4,5.18,0.28,-1.2,1.4,0.65,14.73
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1925.85,71.1,18112.8,4117.03,1051.45,25.54,25.54,25.63,7.13,1.87,20.67,0.15,29.02,1699.54,101.18,666.45,100.01,0.62,5.65,-0.11,-0.81,0.39,0.03,22.89
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,120.65,53.59,11419.86,10416.95,3090.37,29.67,29.67,18.68,2.46,0.88,1.79,4.02,13.52,-9563.59,372.2,478.33,1384.59,0.0,12.81,0.79,0.43,5.44,1.21,9.9
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,335.25,63.04,20965.34,2939.63,1023.77,34.83,34.83,29.31,3.98,1.16,12.09,0.05,14.48,798.06,90.57,256.67,310.69,63.79,5.35,-0.25,0.46,0.23,0.45,22.9
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,327.25,50.67,22657.07,5577.58,1931.98,34.64,34.34,17.75,6.19,0.04,22.33,0.1,51.12,1575.0,55.59,695.02,882.13,1710.55,7.22,-2.48,0.47,0.21,0.0,11.92
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,228.6,43.3,12848.3,3928.18,695.88,17.72,17.72,18.63,4.05,0.71,12.42,0.01,23.79,801.37,242.45,479.28,586.56,0.52,7.75,2.03,-0.49,0.02,1.73,14.38
Firstsour.Solu.,532809,FSL,INE684F01012,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),266.0,62.68,18806.96,9556.39,1604.7,16.79,16.79,25.12,4.31,1.85,8.85,0.67,17.63,-766.38,-90.79,2078.59,557.94,0.0,5.46,-0.08,-0.47,2.49,2.04,30.28
Five-Star Bus.Fi,543663,FIVESTAR,INE128S01021,Finance,Non Banking Financial Company (NBFC),565.45,71.51,16691.36,3218.12,2209.2,68.65,68.65,15.2,2.32,0.69,7.27,1.11,16.06,2111.31,27.85,0.0,31.81,0.0,9.61,4.77,-4.51,3.73,0.35,23.44
Force Motors,500033,FORCEMOT,INE451A01017,Automobiles,Passenger Cars & Utility Vehicles,17740.0,44.97,23374.75,9057.05,1483.15,16.38,16.38,22.05,5.56,0.1,18.11,0.0,29.23,1787.4,321.81,191.15,1040.32,1258.01,5.74,-0.29,-1.42,0.0,0.22,33.02
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1409.6,44.5,20124.47,5409.09,3147.88,58.2,58.2,8.11,1.18,22.53,13.4,0.06,15.93,5994.04,903.33,639.18,360.21,285.91,17.7,-2.44,2.59,0.4,2.51,21.6
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2239.6,49.87,63201.67,16982.51,4572.42,26.92,26.92,21.44,5.98,0.28,16.44,0.06,30.49,4923.28,-1805.46,4963.35,3743.87,3430.78,7.12,-0.68,0.54,0.13,0.11,9.47
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,245.75,32.92,16541.34,5380.65,1253.07,23.29,23.29,20.44,2.86,51.1,12.12,0.08,15.2,1772.11,82.04,131.54,442.94,926.36,7.47,0.47,0.06,0.38,0.41,23.2
Godfrey Phillips,500163,GODFRYPHLP,INE260B01028,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products,2127.0,45.44,33177.28,6391.11,1584.64,24.79,24.79,21.76,5.39,0.58,19.97,0.04,26.62,2605.29,488.61,907.43,532.31,2264.35,5.83,0.38,-0.11,0.12,1.44,46.11
Gujarat Energy,539336,GUJENERGY,INE844O01030,Gas,LPG/CNG/PNG/LNG Supplier,267.0,29.27,25050.73,23614.44,3052.02,12.92,12.92,14.09,1.02,2.73,8.86,0.18,13.22,4712.69,538.93,1752.37,1654.39,1121.58,10.37,9.58,6.75,1.14,2.21,36.53
H U D C O,540530,HUDCO,INE031A01017,Finance,Financial Institution,199.65,42.28,39967.91,13150.4,11987.93,91.16,91.16,9.91,1.84,0.3,2.73,6.45,20.2,226.29,176.73,0.77,10.62,0.0,6.68,-0.94,0.18,11.66,2.27,19.14
HBL Engineering,517271,HBLENGINE,INE292B01021,Industrial Products,Other Industrial Products,729.3,34.96,20215.85,3302.83,1112.99,33.7,33.7,24.09,9.08,0.23,34.03,0.03,45.33,1458.34,27.74,646.11,184.9,562.08,5.67,-0.03,0.07,0.06,0.27,35.0
HCL Technologies,532281,HCLTECH,INE860A01027,IT - Software,Computers - Software & Consulting,1237.1,60.71,335707.48,134374.0,27539.0,20.49,20.56,18.53,4.46,3.18,15.74,0.07,23.98,38716.0,527.0,23585.0,7706.0,239.0,7.89,-0.2,-0.61,0.21,4.38,30.5
HDB FINANC SER,544429,HDBFS,INE756I01012,Finance,Non Banking Financial Company (NBFC),721.5,51.18,59911.65,18902.2,10755.3,56.9,56.7,21.68,2.96,2.38,2.19,4.8,13.94,-259.68,0.0,295.95,179.88,0.0,6.67,-0.19,0.54,9.41,0.54,11.12
HDFC Bank,500180,HDFCBANK,INE040A01034,Banks,Private Sector Bank,761.45,42.6,1172734.1,351818.61,150193.54,42.69,41.59,14.83,1.97,0.82,1.69,6.21,13.64,232457.78,143699.59,0.0,0.0,0.0,6.15,1.61,-2.23,12.7,1.7,25.38
Hero Motocorp,500182,HEROMOTOCO,INE158A01026,Automobiles,2/3 Wheelers,5030.0,54.98,100646.68,47411.24,7058.86,14.89,14.89,17.45,4.69,0.62,18.69,0.04,28.1,-3204.63,1309.98,2339.85,7676.27,2650.09,7.55,-1.59,1.72,0.1,3.7,21.28
Hexaware Tech.,544362,HEXT,INE093A01041,IT - Software,Computers - Software & Consulting,560.05,57.8,34219.87,13835.5,1954.4,14.13,14.27,23.36,5.39,1.29,14.57,0.11,24.86,1392.8,294.5,2055.6,1006.9,0.0,6.07,1.02,-1.01,0.34,2.02,35.56
Hindalco Inds.,500440,HINDALCO,INE038A01020,Non - Ferrous Metals,Aluminium,951.35,38.26,213789.97,274944.0,34880.0,12.69,12.69,12.78,1.56,0.68,5.54,0.73,12.97,16637.0,-4074.0,27222.0,61624.0,75517.0,9.45,-1.53,1.45,3.53,0.52,19.33
Hindustan Zinc,500188,HINDZINC,INE267A01025,Non - Ferrous Metals,Zinc,534.1,38.08,225674.27,40658.0,21929.0,53.94,53.94,16.44,10.09,1.8,35.67,0.39,76.38,-8002.0,1102.0,399.0,3180.0,2051.0,8.38,0.12,-0.19,0.45,2.05,27.14
Home First Finan,543259,HOMEFIRST,INE481N01025,Finance,Housing Finance Company,1280.1,64.55,13380.26,1921.01,1520.83,79.17,79.17,24.74,3.12,0.74,3.95,2.43,15.71,949.03,1.71,7.81,16.4,0.0,6.52,2.31,-1.82,7.04,0.41,15.73
I O B,532388,IOB,INE565A01014,Banks,Public Sector Bank,35.17,59.35,67725.41,33287.71,20070.11,60.29,64.19,11.79,1.75,0.33,1.2,10.74,14.86,16822.44,6315.78,0.0,0.0,0.0,5.51,0.01,0.04,16.05,0.0,15.86
IDBI Bank,500116,IDBI,INE008A01015,Banks,Private Sector Bank,86.6,55.26,93115.89,29542.24,21382.91,72.38,64.41,9.99,1.36,0.28,2.1,5.47,14.14,48026.52,6223.68,0.0,1935.75,0.0,6.35,0.02,-0.11,13.58,2.42,26.89
IIFL Capital,542773,IIFLCAPS,INE489L01022,Capital Markets,Stockbroking & Allied,339.5,48.69,10641.69,2420.03,848.04,35.04,35.04,18.9,3.43,0.6,6.44,0.59,20.15,2670.38,183.07,62.34,4.81,0.0,13.13,0.17,-0.18,1.88,0.88,17.46
IIFL Finance,532636,IIFL,INE530B01024,Finance,Non Banking Financial Company (NBFC),571.9,60.5,24327.51,13366.4,8348.13,62.46,62.46,14.63,1.79,4.23,2.32,4.97,12.61,6087.57,7.43,98.11,246.68,0.0,9.41,0.41,-4.3,8.49,0.71,15.27
