Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,464.15,43.61,20223.16,3672.58,2803.94,76.35,76.35,18.28,2.67,0.72,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.29,0.7,-0.06,6.73,0.0,15.27
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1382.3,57.95,10959.24,2683.46,1977.01,73.67,73.67,16.72,2.16,1.11,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.77,7.84,-7.98,8.11,0.0,35.79
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1364.4,44.39,25621.66,25961.85,2950.2,11.36,11.36,12.16,1.27,0.39,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.7,0.25,-0.06,0.19,0.53,32.75
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,277.1,47.52,16791.47,2023.38,1781.34,88.04,88.04,33.74,3.34,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.82,0.18,-0.43,11.07,0.07,14.55
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,888.25,48.74,10577.61,3211.94,495.23,15.42,15.2,25.07,5.93,0.44,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.51,0.08,-0.82,0.24,0.23,36.1
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,357.15,53.11,93592.7,45508.98,16694.14,36.68,36.68,24.59,2.77,-3.31,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.36,-0.96,1.86,10.59,0.0,5.0
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,675.8,42.5,23720.6,7443.86,1236.48,16.61,16.23,30.83,3.9,1.35,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.89,-1.74,1.69,1.8,1.06,28.6
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,336.45,52.93,12374.07,12543.26,1554.35,12.39,11.71,20.93,2.55,0.68,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.54,1.36,-0.62,2.48,0.71,29.82
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,782.1,60.05,15373.23,7266.82,1159.51,15.96,15.11,23.17,2.9,7.29,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.39,0.0,0.03,1.64,1.43,29.41
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1044.6,51.89,12821.03,2551.83,797.29,31.24,31.24,21.96,3.83,2.86,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.97,0.14,0.22,0.07,0.47,13.29
