Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,457.25,39.73,19871.75,3520.63,2695.55,76.56,76.30,19.07,2.88,0.71,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.50,0.20,0.08,6.58,16.53
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1285.90,34.49,10183.28,2604.99,1927.47,73.99,75.29,16.24,2.18,0.95,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.33,0.17,-1.16,7.63,42.55
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1623.90,39.15,30494.77,24689.33,3153.91,12.77,14.07,12.12,1.53,1.83,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.47,-1.18,0.95,0.19,23.52
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,871.20,45.34,10374.53,3211.94,495.23,15.42,15.20,24.54,5.82,0.43,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.60,-0.07,0.04,0.24,37.32
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,140.54,45.46,271027.10,54254.83,19886.27,36.65,38.11,23.66,4.64,0.63,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.67,0.71,0.11,2.76,23.10
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,727.45,58.14,25533.50,7443.86,1236.48,16.61,16.23,33.18,4.30,1.46,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.29,-0.84,0.99,1.80,23.14
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,307.75,23.43,11318.57,12543.26,1554.35,12.39,11.71,19.20,2.29,0.62,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.10,1.66,0.00,2.48,38.31
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,739.90,30.19,14543.71,7266.82,1159.51,15.96,15.11,21.92,2.73,6.89,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.70,-0.13,0.19,1.64,33.22
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,907.55,49.44,11138.94,2512.27,781.18,31.09,28.67,19.81,3.69,4.21,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.78,1.66,-1.76,0.08,25.92
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,848.10,44.77,15522.38,13062.79,1509.33,11.55,13.17,20.55,1.99,1.04,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.71,0.88,-0.60,0.27,23.53
