Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,471.8,48.4,20556.53,3672.58,2803.94,76.35,76.35,18.55,2.67,0.73,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.25,0.7,-0.06,6.73,0.0,13.87
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1374.1,50.75,10894.23,2683.46,1977.01,73.67,73.67,16.63,2.14,1.1,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.86,7.84,-7.98,8.11,0.0,36.17
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1363.2,39.54,25599.18,25961.85,2950.2,11.36,11.36,12.15,1.25,0.39,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.87,0.25,-0.06,0.19,0.55,32.81
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,282.0,47.7,17088.4,2023.38,1781.34,88.04,88.04,34.39,3.37,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.83,0.18,-0.43,11.07,0.07,13.04
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,876.0,52.02,10431.68,3280.44,503.95,15.36,15.36,25.14,5.16,0.66,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.46,0.08,-0.82,0.01,0.22,36.98
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,349.4,54.27,91571.17,45508.98,16694.14,36.68,36.68,24.14,2.62,-3.24,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.34,-0.96,1.86,10.59,0.0,7.06
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,727.85,56.51,25547.56,7443.86,1236.48,16.61,16.23,33.24,4.27,1.46,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.42,-1.74,1.69,1.8,1.01,22.95
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,747.65,49.21,14696.02,7344.9,1118.46,15.23,15.23,20.16,2.6,0.71,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.34,0.0,0.03,1.67,1.44,32.52
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1056.5,51.2,12967.47,2551.83,797.29,31.24,31.24,22.21,3.94,2.89,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.98,0.14,0.22,0.07,0.47,8.05
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,821.05,45.05,15027.26,13062.79,1509.33,11.55,13.17,19.92,1.93,1.01,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.98,-0.17,-0.06,0.27,1.27,25.08
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,371.85,29.7,23616.2,28470.6,4143.23,14.55,14.55,11.38,1.45,0.43,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,10.32,-0.33,-0.11,1.34,1.32,31.2
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,264.1,57.85,13224.61,2192.24,1819.65,83.0,83.0,14.02,2.58,0.6,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,8.95,2.14,-2.85,4.25,1.72,27.61
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,154.5,38.23,90751.0,53811.19,10427.68,19.38,18.97,25.22,7.2,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,7.04,-0.67,0.16,5.55,2.01,28.28
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,959.1,44.02,71793.96,18636.34,10019.77,53.76,53.76,27.15,3.68,1.19,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.59,0.03,0.82,12.81,0.1,11.17
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),524.8,58.67,44567.44,3693.87,3340.79,90.44,89.63,12.27,2.74,0.14,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.41,0.02,-0.22,0.84,0.04,23.22
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1297.5,40.56,17677.87,5980.89,759.89,12.71,11.3,27.89,5.96,0.84,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.49,2.66,-0.35,0.02,0.68,18.59
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1253.3,42.05,389646.49,132538.24,76694.75,57.87,57.87,14.83,1.83,0.43,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.53,0.7,-0.54,15.18,0.08,11.63
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),907.75,50.33,565160.89,81982.38,55733.22,67.98,67.98,29.39,5.07,1.58,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.51,0.24,-0.16,7.95,0.58,17.66
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1750.1,49.25,280112.26,150503.77,56742.71,37.7,37.7,28.14,3.64,1.79,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,7.97,1.02,-0.83,7.75,0.08,20.27
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,82.68,39.16,68891.82,11147.2,10136.79,90.94,90.94,26.8,3.06,1.0,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.85,-0.21,0.05,10.28,0.0,35.63
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,263.05,45.15,136032.67,134298.12,84277.3,62.75,62.75,6.73,0.83,0.67,1.01,11.13,12.71,125124.95,22527.32,0.0,0.0,0.0,5.57,0.2,-0.15,17.29,3.22,19.2
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,139.2,43.12,63373.12,75613.28,54174.71,71.65,71.65,5.94,0.71,0.14,0.96,11.67,12.53,84123.88,9517.48,0.0,0.0,0.0,6.03,-1.22,1.44,16.35,3.33,21.99
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,79.79,53.93,61370.92,29281.74,19933.36,68.07,68.07,8.7,1.85,0.22,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.59,0.43,0.63,16.43,1.87,7.15
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1885.25,57.57,1148734.69,210972.8,119674.5,56.73,56.73,40.04,7.79,0.82,6.88,1.31,21.86,-84290.3,-235.7,7977.6,45015.2,600.9,5.29,0.99,-0.96,2.79,0.84,13.31
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",268.65,47.0,11061.42,2998.22,818.87,27.31,27.31,16.14,4.51,0.32,22.02,0.17,32.74,1201.29,95.16,170.57,152.71,0.87,7.96,0.07,-0.23,0.52,0.75,36.34
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",668.5,36.91,16352.93,5697.22,1427.33,25.05,25.05,25.15,2.39,0.72,3.03,0.93,10.44,3133.57,198.36,600.69,881.7,11400.89,6.54,1.19,-1.39,4.78,0.37,49.83
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,846.1,43.84,11266.13,4216.27,3881.5,92.06,92.06,10.32,1.88,0.5,2.54,6.4,19.66,218.86,1.98,2.43,5.05,0.0,7.87,-0.09,0.13,9.89,1.42,12.91
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,128.0,38.99,116104.34,126371.2,87106.96,68.93,68.93,5.82,0.99,0.27,1.09,14.64,17.66,203396.78,24878.99,0.0,0.0,0.0,6.38,0.44,-0.37,15.14,3.28,21.42
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,2025.9,70.04,15399.29,2187.19,760.85,34.79,34.79,23.97,4.26,1.22,17.92,0.0,20.62,2199.72,115.58,825.81,296.03,428.86,5.46,0.09,-0.43,0.01,0.3,15.48
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),184.7,50.7,17771.05,4731.14,3085.9,65.23,65.23,18.68,2.5,0.28,3.55,3.35,16.5,1359.73,10.87,32.67,127.11,0.0,7.49,-0.02,1.12,8.07,0.11,13.69
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,182.24,48.1,18025.71,5844.74,1369.47,23.43,23.55,18.46,9.43,3.21,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.81,-0.38,-1.2,0.05,4.73,21.59
