Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bajaj Finance,500034,BAJFINANCE,Finance,Non Banking Financial Company (NBFC),1021.10,635285.77,76194.74,52179.07,68.48,68.79,34.71,6.16,1.04,3.99,3.85,19.22,11609.47,56.70,1631.26,2054.22,0.00,5.02,-0.13,0.26,7.75,7.38
Bajaj Finserv,532978,BAJAJFINSV,Finance,Holding Company,2081.80,332577.17,141479.18,53466.32,37.79,37.01,34.35,4.35,1.38,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.33,0.40,-0.29,7.51,5.16
Bajaj Housing,544252,BAJAJHFL,Finance,Housing Finance Company,104.49,87039.71,10327.38,9394.08,90.96,91.85,36.87,4.11,0.82,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.17,-0.05,-0.13,10.06,29.26
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,150.05,24182.28,21742.03,9378.08,43.13,51.91,19.69,0.98,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.73,1.30,-0.90,13.34,22.04
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,57.65,44341.82,27237.84,17719.17,65.05,62.68,7.28,1.41,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.85,-0.34,0.46,15.82,6.35
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,385.45,10740.67,5293.39,709.98,13.41,12.98,23.27,2.90,6.82,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.90,-0.50,-1.13,0.21,38.26
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",332.25,13678.02,2652.82,749.16,28.24,29.58,22.72,6.42,0.35,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.79,0.03,-1.72,0.54,36.39
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",898.80,21966.91,5588.84,1480.83,26.50,28.00,27.62,3.39,0.59,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.65,-0.16,-0.66,3.80,32.95
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1909.10,14497.35,2039.67,697.27,34.19,33.59,24.62,4.59,1.15,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.34,-0.12,0.35,0.01,27.71
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),190.27,18262.25,3903.31,2540.55,65.09,61.76,25.48,2.74,0.78,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.35,-0.24,0.11,6.88,17.88
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,191.13,18919.86,5635.47,1355.54,24.05,23.83,19.37,10.39,2.92,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.34,0.03,-0.04,0.05,24.15
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3840.60,15523.56,14022.58,1620.09,11.55,11.16,29.61,3.40,0.37,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.48,0.98,-1.18,3.06,13.46
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,38.44,34775.46,34595.01,20430.76,59.06,57.65,7.69,0.90,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.69,-0.20,-0.09,17.08,37.90
CESC,500084,CESC,Power,Integrated Power Utilities,172.38,22827.42,17907.00,3347.00,18.69,16.76,15.74,1.80,-26.68,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.82,0.27,0.16,5.74,15.42
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,441.70,17706.87,19477.16,2543.99,13.06,15.02,9.51,1.80,17.29,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.77,-2.56,1.23,0.04,40.51
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1894.90,35579.07,36160.19,20178.18,55.80,57.02,15.97,2.60,0.56,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.57,1.09,-0.93,9.22,17.58
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,416.00,15768.07,9123.42,1326.97,14.54,15.07,19.68,2.28,0.72,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.85,0.04,0.08,0.44,20.17
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1523.10,123059.76,28349.57,7199.40,25.40,25.87,22.62,3.74,0.87,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.78,1.00,-0.70,0.07,8.96
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1163.30,12937.90,7328.40,1018.90,13.90,15.47,22.95,2.32,4.20,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.43,2.79,-3.81,0.49,44.92
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1357.50,17120.52,10910.95,1942.77,17.81,18.73,17.39,2.63,1.57,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.68,0.34,-0.31,2.71,23.68
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1260.10,105224.96,34310.00,8454.40,24.64,26.18,18.23,2.92,0.48,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.20,1.26,-0.64,0.75,10.37
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,491.20,11020.34,2395.16,593.85,24.79,24.38,24.53,4.91,0.58,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.40,0.33,-1.30,0.44,31.45
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,196.52,11033.48,3566.47,590.69,16.56,16.66,20.53,4.08,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.11,-0.56,-0.13,0.03,23.07
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,750.40,11470.44,5548.00,569.28,10.26,9.69,19.07,2.39,1.83,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.83,0.31,-0.77,0.03,44.14
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),585.95,17254.73,3065.77,2198.93,71.73,74.26,15.61,2.53,0.47,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.34,2.68,-2.33,3.83,31.10
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1064.70,10283.92,7560.00,1700.28,22.49,22.13,9.48,1.15,1.71,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.16,0.13,-0.03,2.96,36.70
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1941.70,54765.38,15955.06,4101.31,25.71,17.65,21.78,5.72,3.48,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.23,0.97,0.11,0.32,15.07
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,237.63,16393.58,5396.61,1123.69,20.82,22.23,22.05,3.04,-1.33,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.68,-0.24,0.12,0.18,18.06
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,568.75,13793.10,4842.21,1007.59,20.81,21.15,27.00,3.47,5.47,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.14,-5.61,0.85,2.35,9.43
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,396.60,27325.69,15906.19,1797.08,11.30,11.57,24.48,3.14,-6.44,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.76,-0.03,-0.16,0.10,24.35
H U D C O,540530,HUDCO,Finance,Financial Institution,238.52,47705.45,11761.56,11460.76,97.44,100.45,17.02,2.65,1.04,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.60,0.66,-0.02,11.02,9.63
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1642.90,444855.72,122427.00,25922.00,21.17,21.79,26.20,6.26,2.99,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.49,1.63,-1.92,0.29,18.35
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),760.85,63088.80,17420.50,9794.90,56.23,58.62,29.31,3.26,1.01,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.30,5.77,-0.94,9.44,14.69
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,810.80,182193.86,253570.00,33291.00,13.13,13.34,10.17,1.35,1.59,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.24,-0.82,0.53,2.72,6.16
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,499.85,211093.81,33845.00,17483.00,51.66,51.04,20.18,15.51,7.88,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.64,0.11,-0.04,0.76,8.61
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1109.10,11504.83,1751.54,1394.24,79.60,80.29,25.41,2.86,0.94,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.97,6.95,2.80,6.98,26.98
I O B,532388,IOB,Banks,Public Sector Bank,38.85,74811.85,29979.65,18570.68,61.94,59.02,17.55,2.15,0.70,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.52,-0.07,0.23,15.87,35.19
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,100.13,107749.67,28937.85,20399.04,70.49,70.28,11.61,1.58,0.26,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.49,-0.04,-0.07,12.16,6.41
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2330.80,13983.62,1472.50,479.20,32.54,34.12,26.00,6.55,1.23,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.04,-2.30,2.32,0.04,16.73
Indian Renewable,544026,IREDA,Finance,Financial Institution,142.48,40039.93,7606.77,6753.23,88.78,93.03,23.24,3.10,0.60,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.18,-0.38,-0.12,10.38,39.20
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,198.92,27839.06,15643.80,1806.61,11.55,13.36,17.43,2.48,3.92,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.01,0.09,0.39,0.05,13.21
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,396.60,104629.54,31520.30,20315.50,64.45,68.55,11.18,2.90,0.69,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.20,0.08,-1.30,1.51,7.77
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1564.00,649949.90,169458.00,40467.00,23.88,24.07,23.11,6.29,3.58,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.34,2.07,-1.84,0.22,22.06
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,404.25,506287.45,78551.59,26392.45,33.60,34.30,25.10,7.13,2.76,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.46,0.50,-0.59,0.01,14.26
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,107.18,11811.31,12985.51,8892.98,68.48,69.38,5.65,0.79,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.24,-0.11,-0.16,15.52,8.59
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,755.00,62271.94,41205.54,4896.13,11.88,11.37,22.57,3.44,-3.41,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.38,-0.01,0.16,1.61,8.60
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,449.95,12325.40,15312.53,1600.82,10.45,10.88,22.59,2.35,0.64,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.32,0.79,-0.02,3.96,5.47
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1118.10,16257.45,6915.20,1275.61,18.45,18.66,33.40,4.82,0.87,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.73,0.79,-0.13,4.64,6.53
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,415.25,14419.68,9732.83,1082.95,11.13,11.27,22.67,3.44,0.83,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.26,1.12,-0.03,1.85,19.92
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,550.65,30291.98,28804.92,27033.67,93.85,94.28,5.49,0.79,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.91,-0.06,-0.08,10.13,15.14
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2081.90,95148.15,24750.69,6745.64,27.25,23.24,22.00,4.84,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.84,1.01,-0.75,1.08,13.38
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1194.80,11807.38,7753.14,1531.45,19.75,21.81,11.92,1.90,0.67,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.19,0.37,-1.89,0.16,24.71
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),282.40,23907.51,9432.22,4342.27,46.04,54.36,53.23,1.88,-18.36,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.80,0.56,0.45,9.45,5.23
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,956.70,57464.80,7769.82,3900.66,50.20,54.51,28.39,4.46,1.18,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,5.90,0.40,0.23,4.07,12.80
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,903.20,16157.86,4387.70,1737.10,39.59,49.58,10.50,1.87,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.74,0.06,-1.43,0.14,39.99
Nava,513023,NAVA,Power,Power Generation,516.90,14647.98,4017.64,1735.07,43.19,46.07,15.83,1.81,0.65,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.45,0.06,0.12,1.06,29.70
NLC India,513683,NLCINDIA,Power,Power Generation,239.85,33279.00,16251.48,4230.82,26.03,30.98,12.74,1.67,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.74,-0.39,0.30,5.53,17.96
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,75.39,66263.59,26689.39,8894.94,33.33,34.09,9.43,2.04,-0.82,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.82,-0.10,0.83,0.36,8.98
NTPC,532555,NTPC,Power,Power Generation,327.10,317032.28,186754.31,53490.38,28.64,28.91,13.35,1.65,1.59,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.20,0.01,0.31,5.51,12.81
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7453.00,27079.70,4411.52,2361.48,53.53,53.34,26.40,7.09,0.50,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.34,1.24,-0.84,3.94,12.42
O N G C,500312,ONGC,Oil,Oil Exploration & Production,244.83,308002.97,657927.61,98563.11,14.98,14.52,8.41,0.84,-1.03,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.80,0.11,-0.10,2.40,10.48
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1618.90,58897.53,5327.81,3014.84,56.59,58.70,26.38,3.52,0.94,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.28,3.05,-3.30,0.95,31.10
Oil India,533106,OIL,Oil,Oil Exploration & Production,414.20,67455.72,33468.01,9784.51,29.24,35.19,11.29,1.20,2.01,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.33,0.80,-0.60,3.69,17.65
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,160.09,13063.94,18974.64,1920.21,10.12,9.20,13.37,2.03,1.31,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,9.56,-3.62,1.04,3.17,31.70
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,324.10,12752.13,8375.11,1200.21,14.33,15.91,36.52,3.16,33.20,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.02,0.44,0.29,5.91,34.99
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,271.90,40792.50,47431.60,5035.24,10.62,10.84,11.12,1.93,2.38,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.81,0.79,-1.01,0.50,22.20
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,908.80,23669.79,8184.49,7690.21,93.96,92.72,10.77,1.32,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.91,2.69,-5.57,8.51,20.41
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,360.95,118985.95,113492.35,109205.64,96.22,96.42,4.81,0.94,0.27,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.85,-0.07,0.18,9.16,31.10
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,269.65,250837.24,46180.55,37884.28,82.04,84.81,16.50,2.53,5.96,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.20,0.84,-0.84,5.00,19.81
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2380.30,16673.81,5374.76,905.36,16.84,15.88,27.49,4.31,1.45,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.16,-0.39,-0.13,0.28,31.22
REC Ltd,532955,RECLTD,Finance,Financial Institution,358.20,94348.22,59513.92,57456.60,96.54,96.18,5.46,1.13,0.33,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.52,0.35,-1.19,8.97,37.52
Rites,541556,RITES,Construction,Civil Construction,230.69,11083.77,2229.67,546.71,24.52,24.48,26.96,4.21,-2.91,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.64,0.02,0.04,0.01,27.03
S C I,523598,SCI,Transport Services,Shipping,229.01,10667.28,5295.70,1617.45,30.54,31.49,13.27,1.25,-13.54,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.97,0.01,0.35,2.77,18.36
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,211.88,10288.50,4640.86,1128.30,24.31,24.93,17.18,3.55,-1.32,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.18,0.11,0.01,1.88,10.93
Sanofi India,500674,SANOFI,Pharmaceuticals & Biotechnology,Pharmaceuticals,4360.80,10032.97,1932.50,519.30,26.87,24.38,27.17,12.82,-3.12,26.59,0.03,47.15,358.30,3.50,161.40,144.50,271.70,5.18,-0.78,-0.04,0.04,35.08
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,500.45,17636.72,5718.87,1768.53,30.92,26.65,16.59,2.52,-3.12,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.26,-0.94,0.31,1.64,21.80
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),107.69,11804.46,1492.95,1021.28,68.41,68.63,30.07,3.43,0.40,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.74,1.22,-0.11,6.16,12.45
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2602.50,11474.73,3816.09,783.38,20.53,20.40,21.25,4.35,0.47,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.99,-0.11,0.11,0.70,6.72
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,553.55,21806.70,4359.52,2229.72,51.15,53.03,13.14,1.77,3.43,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.12,-0.16,-0.20,0.07,29.37
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4760.80,52888.17,9183.93,7280.77,79.28,80.42,26.82,3.50,1.61,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.09,-0.45,0.25,9.24,12.15
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,389.75,124506.45,66066.92,13014.41,19.70,18.58,30.81,3.30,1.50,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.11,0.39,0.14,6.19,12.94
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3133.40,1132915.20,257688.00,68867.00,26.72,26.40,22.53,10.65,2.75,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,6.03,0.69,-1.15,0.16,30.29
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1307.40,65890.37,28738.09,5231.02,18.20,18.25,22.03,3.50,0.46,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.46,0.75,-0.97,2.51,23.98
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,15090.00,30446.99,50450.82,7970.31,15.80,15.21,21.14,5.53,0.58,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.34,-0.15,0.17,5.09,7.41
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1151.40,14773.13,1758.93,919.11,52.25,59.52,25.12,3.37,2.28,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.12,0.24,-0.08,0.00,22.98
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,862.00,22738.84,15463.58,2010.74,13.00,12.05,12.82,2.77,0.32,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.49,0.17,-0.34,0.63,13.33
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,250.28,262488.32,89654.90,17769.30,19.82,20.23,19.44,3.07,8.49,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,7.25,0.08,0.29,0.84,22.90
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,745.95,16971.04,5490.80,850.10,15.48,15.47,24.23,3.96,1.61,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,5.76,1.72,-1.26,0.13,24.27
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,936.45,94253.78,24493.90,7617.40,31.10,30.37,18.74,3.72,9.92,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,6.94,-0.23,0.21,1.37,11.58
