Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,403.15,505097.14,78551.59,26392.45,33.60,34.30,25.04,7.11,2.75,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.47,0.50,-0.59,0.01,14.50
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,100.30,11044.86,12985.51,8892.98,68.48,69.38,5.28,0.74,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.27,-0.11,-0.16,15.52,14.46
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,445.00,12193.89,15312.53,1600.82,10.45,10.88,22.35,2.33,0.63,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.38,0.79,-0.02,3.96,6.71
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,241.12,23301.93,10381.07,6707.93,64.62,65.02,11.07,1.82,0.26,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.63,0.50,0.40,13.08,6.72
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1112.50,16168.12,6915.20,1275.61,18.45,18.66,33.22,4.79,0.86,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.76,0.79,-0.13,4.64,6.90
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,387.60,13459.52,9732.83,1082.95,11.13,11.27,21.16,3.21,0.77,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.67,1.12,-0.03,1.85,25.25
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,531.40,29230.35,28804.92,27033.67,93.85,94.28,5.29,0.76,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.95,-0.06,-0.08,10.13,17.82
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2055.40,93882.90,24750.69,6745.64,27.25,23.24,21.71,4.78,0.36,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.92,1.01,-0.75,1.08,14.48
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),347.15,48252.85,19699.23,12394.35,62.92,63.11,19.56,1.95,0.74,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.45,-0.04,0.26,9.97,10.30
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1115.40,11017.67,7753.14,1531.45,19.75,21.81,11.12,1.77,0.62,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.99,0.37,-1.89,0.16,29.71
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),277.80,23513.96,9432.22,4342.27,46.04,54.36,52.35,1.85,-18.05,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.84,0.56,0.45,9.45,6.78
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,832.45,50012.07,7769.82,3900.66,50.20,54.51,24.71,3.88,1.03,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.66,0.40,0.23,4.07,24.12
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,867.50,15537.78,4387.70,1737.10,39.59,49.58,10.10,1.80,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,14.39,0.06,-1.43,0.14,41.78
Nava,513023,NAVA,Power,Power Generation,554.30,15686.76,4017.64,1735.07,43.19,46.07,16.95,1.94,0.70,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.75,0.06,0.12,1.06,24.62
NLC India,513683,NLCINDIA,Power,Power Generation,236.24,32757.90,16251.48,4230.82,26.03,30.98,12.54,1.64,0.25,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.82,-0.39,0.30,5.53,19.19
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,74.41,65419.91,26689.39,8894.94,33.33,34.09,9.31,2.02,-0.81,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,17.06,-0.10,0.83,0.36,7.75
NTPC,532555,NTPC,Power,Power Generation,321.60,311844.78,186754.31,53490.38,28.64,28.91,13.13,1.62,1.56,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.28,0.01,0.31,5.51,13.42
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7013.00,25500.13,4411.52,2361.48,53.53,53.34,24.86,6.67,0.47,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,11.14,1.24,-0.84,3.94,17.59
O N G C,500312,ONGC,Oil,Oil Exploration & Production,239.29,301033.50,657927.61,98563.11,14.98,14.52,8.22,0.82,-1.00,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.07,0.11,-0.10,2.40,12.51
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1626.40,59136.27,5327.81,3014.84,56.59,58.70,26.48,3.53,0.95,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.26,3.05,-3.30,0.95,30.79
Oil India,533106,OIL,Oil,Oil Exploration & Production,399.85,65039.91,33468.01,9784.51,29.24,35.19,10.89,1.16,1.94,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.61,0.80,-0.60,3.69,19.15
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,7870.00,68477.84,7072.50,3080.10,43.55,44.93,28.85,9.29,3.61,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.19,-0.05,0.11,0.01,40.47
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,157.06,16302.34,18974.64,1920.21,10.12,9.20,16.68,1.99,1.63,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.13,-3.62,1.04,3.17,32.99
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,309.60,12181.60,8375.11,1200.21,14.33,15.91,34.89,3.02,31.72,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.19,0.45,0.28,5.91,37.90
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,269.90,40485.00,47431.60,5035.24,10.62,10.84,11.04,1.92,2.36,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.96,0.79,-1.01,0.50,22.78
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,884.30,23036.77,8184.49,7690.21,93.96,92.72,10.49,1.28,0.31,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.98,2.69,-5.57,8.51,22.56
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,343.85,113474.00,113492.35,109205.64,96.22,96.42,4.58,0.89,0.26,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.90,-0.07,0.18,9.16,33.19
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,265.50,246931.03,46180.55,37884.28,82.04,84.81,16.24,2.50,5.86,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.27,0.84,-0.84,5.00,21.04
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,117.16,134651.32,129502.98,95371.61,73.64,72.67,7.90,0.95,0.11,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.26,0.48,0.15,15.36,8.33
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2435.60,17071.61,5374.76,905.36,16.84,15.88,28.15,4.41,1.49,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.05,-0.39,-0.13,0.28,29.40
REC Ltd,532955,RECLTD,Finance,Financial Institution,342.60,90214.25,59513.92,57456.60,96.54,96.18,5.22,1.08,0.31,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.58,0.35,-1.19,8.97,40.05
Rites,541556,RITES,Construction,Civil Construction,223.97,10764.08,2229.67,546.71,24.52,24.48,26.18,4.09,-2.83,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.96,0.02,0.04,0.01,29.16
S C I,523598,SCI,Transport Services,Shipping,224.93,10477.24,5295.70,1617.45,30.54,31.49,13.03,1.23,-13.30,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,8.10,0.01,0.35,2.77,19.81
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,489.00,17231.44,5718.87,1768.53,30.92,26.65,16.20,2.46,-3.05,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.44,-0.94,0.31,1.64,23.59
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),105.45,11562.30,1492.95,1021.28,68.41,68.63,29.46,3.36,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.82,1.22,-0.11,6.16,14.27
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.06,10222.19,9513.67,5842.67,61.41,63.45,7.53,0.96,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.24,0.82,0.33,15.36,6.22
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,552.85,21786.97,4359.52,2229.72,51.15,53.03,13.13,1.76,3.43,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.13,-0.16,-0.20,0.07,26.39
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4691.10,52119.93,9183.93,7280.77,79.28,80.42,26.43,3.44,1.58,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.13,-0.45,0.25,9.24,13.43
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,379.85,121374.97,66066.92,13014.41,19.70,18.58,30.03,3.22,1.46,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.22,0.39,0.14,6.19,13.09
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3189.20,1153880.47,257688.00,68867.00,26.72,26.40,22.94,10.84,2.80,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,5.92,0.69,-1.15,0.16,29.05
