Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,136.58,36.47,123886.95,126028.23,83510.19,66.26,62.10,6.14,1.06,0.15,1.08,14.22,17.75,204647.60,28939.54,0.00,0.00,0.00,6.56,-1.76,2.72,14.60,16.16
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1635.10,34.18,12428.67,2089.48,724.66,34.68,33.59,20.25,3.93,0.94,18.32,0.00,22.66,2043.22,113.06,694.45,209.15,329.43,6.50,-0.05,0.07,0.01,31.78
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),169.71,51.45,16328.71,4302.79,2807.07,65.24,61.76,19.34,2.45,0.59,2.66,2.52,11.76,1250.02,9.57,43.85,133.28,0.00,8.66,-0.18,-0.33,6.20,26.75
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,186.48,50.36,18445.15,5721.50,1347.52,23.55,23.55,19.25,9.71,3.35,27.26,0.03,45.86,936.45,44.90,473.21,786.05,546.34,7.50,-0.37,-0.59,0.05,19.77
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3414.30,42.32,13810.87,14879.73,1842.54,12.38,11.16,22.17,3.02,0.28,4.66,0.68,11.77,-2208.06,-79.13,1724.60,3547.77,1921.70,7.10,-0.57,0.71,2.60,23.07
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,34.94,35.53,31625.60,35123.16,20468.99,58.28,57.65,6.55,0.80,0.12,0.85,12.26,11.43,42226.98,7138.50,0.00,0.00,0.00,5.51,-0.04,-0.03,17.60,26.13
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,155.93,50.97,20669.62,18351.00,3516.00,19.16,16.76,14.03,1.63,-23.78,3.55,1.48,11.34,707.00,1017.00,3003.00,1839.00,612.00,9.46,-0.04,0.79,5.69,15.83
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,428.65,45.46,17173.96,20457.36,2586.80,12.64,15.02,8.97,1.75,16.31,13.81,0.01,19.78,3215.87,288.99,2260.21,1791.83,2068.93,15.11,0.65,-2.68,0.04,42.27
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1521.90,38.21,28577.85,37619.89,20922.40,55.62,57.02,12.07,2.09,0.42,2.36,13.68,19.11,-1097.78,452.62,211.86,395.95,0.00,10.26,1.03,-0.92,8.88,33.80
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1529.00,34.00,130247.81,29701.96,20391.17,68.65,70.37,26.87,4.97,1.05,2.38,7.23,19.71,9140.07,413.16,211.86,128.16,0.00,6.68,0.27,-0.29,9.14,16.53
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,459.35,51.58,17426.01,9406.47,1362.47,14.48,14.48,21.17,2.34,0.17,8.03,0.06,11.73,1258.74,108.78,609.04,1863.24,1129.57,6.30,0.12,0.09,0.38,12.67
Cipla,500087,CIPLA,INE059A01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1281.90,32.34,103549.40,28351.08,6465.54,22.81,25.87,21.78,3.15,0.84,14.72,0.01,17.77,18620.79,747.40,6902.26,3035.06,6160.12,6.15,0.47,-0.61,0.07,23.38
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,240.05,34.91,17836.85,6546.86,4477.59,68.39,70.59,14.22,1.79,1.02,1.51,7.22,12.58,7007.20,999.58,0.00,0.00,0.00,6.47,3.48,-2.47,13.08,25.93
Coforge,532541,COFORGE,INE591G01025,IT - Software,Computers - Software & Consulting,1073.90,14.91,36059.68,15272.30,2566.70,16.81,14.05,28.68,5.22,4.39,10.05,0.14,15.98,1638.20,1.60,3152.10,1226.50,0.00,5.59,-1.20,0.44,0.48,46.14
Container Corpn.,531344,CONCOR,INE111A01025,Transport Services,Logistics Solution Provider,452.40,27.69,34455.60,9103.50,1963.01,21.56,21.72,26.97,2.69,3.67,9.18,0.07,10.79,3959.14,403.89,432.21,120.03,50.50,5.56,2.86,-3.33,0.52,30.67
Coromandel Inter,506395,COROMANDEL,INE169A01031,Fertilizers & Agrochemicals,Fertilizers,2037.90,39.14,60121.03,30464.27,3137.61,10.30,10.70,28.34,4.94,6.85,9.90,0.12,16.89,5851.05,756.13,5372.00,9411.48,5573.11,5.13,0.91,-0.72,0.48,25.08
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,909.50,33.14,11481.33,11162.00,1809.79,16.21,18.73,13.12,1.76,1.18,7.47,0.68,15.56,1643.01,146.56,1713.47,2332.01,1740.03,9.76,0.56,-0.63,2.90,48.86
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1283.80,49.68,107152.79,34682.20,8068.90,23.27,26.18,19.24,2.98,0.51,12.95,0.16,17.96,12851.70,1419.40,9775.40,3532.30,7582.20,6.79,2.45,-2.35,0.78,6.95
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1474.70,27.10,13869.66,3908.03,986.44,25.24,24.04,20.73,5.29,2.63,17.14,0.15,22.80,1852.07,103.34,550.93,78.57,0.25,6.87,-1.19,0.49,0.43,40.95
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,315.80,43.93,19749.00,2871.86,1040.60,36.23,37.48,26.00,4.20,0.28,14.70,0.05,17.95,1050.59,55.15,218.27,241.26,64.16,5.84,-0.04,0.23,0.22,27.37
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,189.40,41.49,10645.08,4012.12,845.01,21.06,16.66,13.72,3.93,0.22,11.39,0.01,23.17,460.76,168.78,499.99,586.19,0.64,10.33,-0.36,0.74,0.02,25.86
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,264.55,34.88,65177.70,28835.44,18950.02,65.72,69.68,15.92,1.80,0.56,1.25,8.71,12.86,26370.05,4459.80,0.00,0.00,0.00,6.40,1.39,-0.60,13.49,12.40
Finolex Cables,500144,FINCABLES,INE235A01022,Industrial Products,Cables - Electricals,857.40,50.34,13113.02,5964.51,609.89,10.23,10.20,19.26,2.30,3.57,11.78,0.00,13.44,3425.83,333.67,228.66,268.30,794.03,6.79,-0.11,-0.48,0.02,16.63
Firstsour.Solu.,532809,FSL,INE684F01012,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),216.98,33.06,15341.09,9134.41,1458.58,15.97,15.51,21.83,3.51,7.11,8.56,0.54,15.03,-67.58,-86.95,1774.36,458.63,0.00,6.07,0.56,-0.05,2.23,46.27
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1426.40,59.43,20364.31,5120.73,2708.09,52.88,50.30,9.00,1.34,0.19,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,15.72,0.36,0.82,0.49,5.48
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2145.90,54.51,60557.47,16468.13,4370.84,26.54,17.65,22.38,6.32,3.58,8.69,0.13,15.79,4493.72,-1982.28,3773.12,2951.33,3280.72,6.94,1.48,-1.53,0.30,6.61
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,260.25,52.09,17467.14,5238.46,1120.48,21.39,22.23,23.54,3.33,-1.42,13.86,0.04,17.23,1513.51,107.76,98.78,304.89,862.45,6.23,0.10,-0.73,0.18,10.26
Godfrey Phillips,500163,GODFRYPHLP,INE260B01028,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products,2010.10,43.08,31353.89,6177.23,1300.97,21.06,20.98,24.15,5.38,0.67,14.75,0.03,19.93,2390.58,472.17,405.62,540.41,2585.22,5.27,0.09,0.21,0.11,49.07
Granules India,532482,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,572.00,48.25,13880.65,5092.45,1085.39,21.31,21.15,25.54,3.49,5.17,8.21,0.45,13.86,669.59,18.32,760.54,755.08,1488.29,5.45,0.60,-0.30,2.20,8.84
Gujarat Gas,539336,GUJGASLTD,INE844O01030,Gas,LPG/CNG/PNG/LNG Supplier,361.95,33.02,24916.28,15411.71,1863.95,12.09,11.57,21.44,2.86,-5.64,9.49,0.02,14.25,179.17,263.04,954.56,647.91,60.84,6.58,0.09,0.12,0.09,28.85
H U D C O,540530,HUDCO,INE031A01017,Finance,Financial Institution,172.49,31.92,34530.77,12432.53,11885.16,95.60,100.45,12.42,1.91,0.76,2.44,7.03,15.67,-15.68,124.44,1.91,0.00,0.00,7.44,0.54,0.03,10.57,32.04
HBL Engineering,517271,HBLENGINE,INE292B01021,Industrial Products,Other Industrial Products,665.10,40.77,18436.24,3174.29,1117.81,35.21,19.97,22.55,9.29,0.47,15.29,0.04,20.58,1229.76,23.77,842.89,158.05,589.07,6.14,0.18,-1.23,0.08,40.72
HCL Technologies,532281,HCLTECH,INE860A01027,IT - Software,Computers - Software & Consulting,1321.10,25.92,358502.30,126409.00,26474.00,20.94,21.79,20.88,5.03,2.39,16.95,0.10,25.00,37284.00,749.00,20169.00,6721.00,160.00,6.99,0.57,-0.43,0.28,25.79
HDB FINANC SER,544429,HDBFS,INE756I01012,Finance,Non Banking Financial Company (NBFC),644.50,28.10,53513.09,17950.40,10076.20,56.13,58.62,23.03,2.77,0.79,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.91,0.48,0.15,9.18,27.74
Hero Motocorp,500182,HEROMOTOCO,INE158A01026,Automobiles,2/3 Wheelers,5355.00,43.12,107148.07,44402.77,6371.32,14.35,14.15,19.37,5.10,0.81,15.62,0.03,23.06,8723.11,1703.76,4252.77,7620.41,2629.42,6.84,-0.04,0.67,0.10,16.20
Hind.Aeronautics,541154,HAL,INE066F01020,Aerospace & Defense,Aerospace & Defense,3963.10,43.36,265042.22,32846.27,10006.16,30.46,31.05,29.79,7.14,1.65,8.82,0.00,26.07,57834.07,3247.65,4415.64,6032.96,28419.90,5.35,1.04,-1.14,0.00,23.28
Hindalco Inds.,500440,HINDALCO,INE038A01020,Non - Ferrous Metals,Aluminium,936.65,50.08,210486.47,261701.00,33699.00,12.88,13.34,12.15,1.56,1.90,6.51,0.56,14.02,37401.00,-219.00,20649.00,46404.00,60379.00,10.14,-0.94,0.03,2.70,9.05
Hindustan Zinc,500188,HINDZINC,INE267A01025,Non - Ferrous Metals,Zinc,546.35,37.73,230850.30,36211.00,19030.00,52.55,51.04,19.78,16.96,7.73,30.23,0.82,72.42,-1822.00,1068.00,188.00,2244.00,2242.00,6.75,-0.24,0.22,0.68,25.46
Home First Finan,543259,HOMEFIRST,INE481N01025,Finance,Housing Finance Company,985.20,33.34,10270.32,1827.83,1449.55,79.30,80.29,20.72,2.55,0.76,3.51,2.40,16.46,1400.30,6.34,6.46,15.92,0.00,7.72,-1.23,0.83,6.71,35.14
Hyundai Motor I,544274,HYUNDAI,INE0V6F01027,Automobiles,Passenger Cars & Utility Vehicles,1971.20,33.45,160168.10,68100.58,8966.49,13.17,12.87,28.18,9.43,1.16,19.97,0.05,42.18,3739.89,901.00,2808.79,6602.02,3871.27,5.02,0.86,-0.91,0.11,31.79
I O B,532388,IOB,INE565A01014,Banks,Public Sector Bank,32.07,31.71,61755.88,31040.32,19050.17,61.37,59.02,12.99,1.70,0.52,0.89,10.93,11.02,20022.76,5926.66,0.00,0.00,0.00,5.63,1.96,0.04,15.86,29.03
I R F C,543257,IRFC,INE053F01010,Finance,Financial Institution,96.74,30.08,126424.73,26671.87,26428.02,99.09,99.43,18.04,2.23,8.16,1.34,2.73,12.77,49111.28,61.31,0.00,13.40,0.00,9.44,0.06,0.01,5.85,35.05
IDBI Bank,500116,IDBI,INE008A01015,Banks,Private Sector Bank,74.10,20.17,79675.30,28198.84,20042.37,71.08,70.28,8.58,1.14,0.19,1.97,4.81,13.55,27515.47,7004.64,0.00,0.00,0.00,6.74,0.01,0.05,12.37,37.44
Indegene,544172,INDGN,INE065X01017,Healthcare Services,"Healthcare Research, Analytics & Technology",431.75,29.56,10382.73,3262.70,602.90,18.48,19.29,23.65,3.62,0.80,14.19,0.04,20.59,2180.80,86.80,686.50,91.50,0.00,5.84,1.11,0.18,0.21,31.78
Indiamart Inter.,542726,INDIAMART,INE933S01016,Retailing,Internet & Catalogue Retail,2065.70,36.78,12412.20,1519.80,474.60,31.23,34.12,20.51,5.81,0.97,13.93,0.01,26.92,1578.10,346.80,4.40,36.40,0.00,6.38,3.42,-3.25,0.04,26.20
Indian Bank,532814,INDIANB,INE562A01011,Banks,Public Sector Bank,873.95,40.89,117717.92,65875.22,45296.69,68.76,68.06,9.79,1.47,0.25,1.35,10.51,17.09,46801.00,10224.02,0.00,0.00,0.00,6.07,-0.80,0.96,14.92,12.61
Indian Energy Ex,540750,IEX,INE022Q01020,Capital Markets,Exchange and Data Platform,119.88,40.82,10689.61,577.39,488.20,84.55,85.01,23.15,8.91,1.90,21.23,0.00,40.53,849.10,145.41,0.84,10.90,0.00,5.76,-1.48,-1.78,0.01,44.35
Indian Renewable,544026,IREDA,INE202E01016,Finance,Financial Institution,116.20,39.83,32643.27,8038.19,7124.06,88.63,93.03,17.34,2.53,0.45,2.39,5.41,18.05,-1147.39,33.12,5.22,4.91,0.00,7.00,-0.06,0.15,9.83,37.72
Indraprastha Gas,532514,IGL,INE203G01027,Gas,LPG/CNG/PNG/LNG Supplier,156.82,37.68,21954.83,15952.54,1915.53,12.01,13.36,13.19,1.96,2.96,11.10,0.01,16.39,894.60,710.09,854.11,1130.48,58.49,10.93,0.09,-0.21,0.05,31.58
Indus Towers,534816,INDUSTOWER,INE121J01017,Telecom - Services,Telecom - Infrastructure,436.15,44.25,115063.47,32119.20,17825.30,55.50,68.55,16.14,3.19,1.00,16.26,0.58,32.50,4427.10,413.50,4851.50,2546.20,20.20,8.36,0.71,-0.29,1.86,9.43
Infosys,500209,INFY,INE009A01021,IT - Software,Computers - Software & Consulting,1232.90,21.94,499989.17,173173.00,40986.00,23.67,24.07,17.33,6.02,2.69,18.62,0.11,28.83,40524.00,3064.00,36131.00,4826.00,0.00,8.30,-0.38,0.19,0.22,28.65
International Ge,544311,IGIL,INE0Q9301021,Commercial Services & Supplies,Diversified Commercial Services,324.15,49.94,14008.46,1229.10,736.74,59.94,59.94,26.35,9.94,0.88,32.62,0.10,43.00,870.99,45.99,234.38,91.16,2.69,5.41,0.29,-0.94,0.19,26.75
ITC,500875,ITC,INE154A01025,Diversified FMCG,Diversified FMCG,304.85,37.80,381953.56,79808.72,26913.07,33.72,34.30,18.51,5.37,2.03,22.16,0.01,27.32,31741.61,17202.94,6503.38,5157.96,18762.59,7.41,1.49,-1.28,0.01,31.37
J & K Bank,532209,J&KBANK,INE168A01041,Banks,Private Sector Bank,121.10,57.39,13335.32,13090.78,9028.99,68.97,69.38,6.22,0.86,0.10,1.28,10.21,15.77,18288.62,1098.21,0.00,0.00,0.00,6.12,0.08,0.29,15.62,5.74
Jindal Saw,500378,JINDALSAW,INE324A01032,Industrial Products,Iron & Steel Products,200.16,61.35,12800.40,18308.28,2470.02,13.49,16.58,11.38,1.06,0.18,7.13,0.43,16.31,3482.24,118.54,3073.75,2125.19,5528.69,11.09,-0.85,-1.26,2.63,30.14
Jindal Stain.,532508,JSL,INE220G01021,Ferrous Metals,Iron & Steel,730.85,44.22,60252.71,41815.79,5111.04,12.22,11.37,20.38,3.33,-3.08,7.50,0.38,16.15,2319.01,340.27,3050.61,10354.59,10079.32,6.88,0.15,0.11,1.54,17.32
JK Tyre & Indust,530007,JKTYRE,INE573A01042,Auto Components,Tyres & Rubber Products,420.60,31.95,12125.46,15861.81,1857.39,11.71,10.88,16.63,2.31,0.47,3.74,0.92,11.07,1181.60,-32.16,3122.13,2108.99,2356.49,8.89,0.30,0.83,3.30,31.26
Kansai Nerolac,500165,KANSAINER,INE531A01024,Consumer Durables,Paints,173.72,20.13,14045.69,7914.85,923.82,11.67,12.05,22.73,2.17,1.06,7.57,0.04,10.41,3959.76,108.62,1711.43,1096.21,1634.45,6.11,0.38,-0.44,0.32,36.78
Karur Vysya Bank,590003,KARURVYSYA,INE036D01028,Banks,Private Sector Bank,284.00,37.90,27448.82,10686.63,7044.25,65.92,65.02,11.94,2.14,0.28,1.73,8.83,17.65,5284.51,1977.85,0.00,0.00,0.00,6.71,0.23,1.06,12.53,17.33
L T Foods,532783,LTFOODS,INE818H01020,Agricultural Food & other Products,Other Agricultural Products,389.60,48.28,13528.97,10267.22,1147.46,11.18,11.27,20.81,3.23,0.76,9.06,0.43,16.70,2622.59,91.16,846.20,810.83,3538.72,6.86,1.29,-1.20,1.79,24.87
L&T Finance Ltd,533519,LTF,INE498L01015,Finance,Non Banking Financial Company (NBFC),263.15,37.79,65881.91,17196.51,10513.89,61.14,60.41,23.27,2.50,0.52,2.37,3.72,10.79,6108.65,-20.92,67.74,1502.78,0.00,6.63,1.00,0.26,9.48,20.12
L&T Technology,540115,LTTS,INE010V01017,IT - Services,IT Enabled Services,3332.70,45.62,35326.00,11751.40,1942.50,16.53,17.74,27.52,5.71,2.60,13.92,0.10,22.16,3735.40,180.50,2645.70,1720.60,9.40,5.27,0.44,-0.45,0.35,29.87
Larsen & Toubro,500510,LT,INE018A01030,Construction,Civil Construction,3542.80,32.33,487351.65,277504.43,35603.40,12.83,13.43,28.57,4.81,1.25,4.98,1.32,16.55,50175.32,4448.17,53654.94,52869.21,8313.65,6.08,-0.35,0.58,3.65,20.21
LIC Housing Fin.,500253,LICHSGFIN,INE115A01026,Finance,Housing Finance Company,498.90,40.31,27442.64,28943.85,26991.16,93.25,94.28,5.00,0.71,0.15,1.80,7.08,16.05,-2129.25,7.08,3.97,66.28,0.00,8.98,-0.33,0.19,10.15,22.84
Lodha Developers,543287,LODHA,INE670K01029,Realty,"Residential, Commercial Projects",842.20,23.64,84126.69,16187.00,4727.60,29.21,28.93,25.17,3.95,0.79,5.70,0.45,14.69,22288.90,519.90,856.50,2988.70,36378.70,5.38,0.44,-0.62,1.95,45.11
LTIMindtree,540005,LTM,INE214T01019,IT - Software,Computers - Software & Consulting,4189.20,20.07,124206.98,40787.60,7178.40,17.60,17.09,23.98,5.31,4.60,15.83,0.10,21.53,16335.80,580.60,6510.00,1433.00,3.10,5.91,0.23,0.11,0.33,34.85
M & M,500520,M&M,INE101A01026,Automobiles,Passenger Cars & Utility Vehicles,3128.90,40.10,389087.74,186333.92,35239.03,18.91,19.17,24.35,4.70,0.90,5.51,1.53,18.05,34754.07,4646.53,9541.57,34621.91,24588.45,6.65,0.44,-0.55,3.86,18.52
