Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,475.55,34.2,20816.61,3817.29,2907.72,76.17,76.43,18.1,2.77,0.72,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.54,0.77,-0.33,6.49,0.0,15.53
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1357.15,42.96,10760.81,2764.62,2040.97,73.82,73.67,15.68,2.13,1.04,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.08,0.01,-0.46,7.85,0.0,23.54
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1301.5,33.21,24440.51,25441.73,2629.19,10.33,11.39,12.93,1.18,0.41,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.89,-0.5,-0.1,0.23,0.58,34.5
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,408.0,45.67,111671.48,48185.84,17802.62,36.95,36.69,27.8,3.12,-4.19,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.34,-0.35,0.93,10.0,0.0,5.27
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,816.05,49.17,16040.53,7783.95,1167.13,14.99,15.26,21.51,2.82,0.76,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.15,-0.24,-0.09,1.61,1.48,18.23
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5400.0,39.71,64565.18,15081.28,3032.21,20.11,20.44,28.41,4.66,0.9,12.92,0.15,18.89,6690.51,411.85,2979.11,2244.18,3333.22,5.01,1.25,0.27,0.63,0.98,8.99
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,289.5,36.23,26451.31,5425.77,2028.11,37.38,35.42,25.72,4.34,21.08,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.73,1.46,0.95,4.15,1.4,19.68
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,429.5,42.65,27277.61,29307.63,4143.45,14.14,14.65,12.8,1.65,0.49,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,9.27,1.49,-2.06,1.33,1.4,20.54
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,253.65,37.02,12703.2,2272.27,1872.29,82.4,83.07,12.9,2.54,0.55,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.57,0.47,-0.38,4.13,1.76,30.48
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,540.4,42.58,14701.07,9797.83,1065.97,10.88,10.8,33.59,3.5,5.47,5.21,0.41,10.88,548.16,34.06,1443.79,1972.82,2173.53,5.31,2.74,-0.22,2.01,0.7,9.93
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,173.1,57.16,101676.39,57723.13,10981.93,19.03,5.58,27.35,7.1,0.61,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.8,2.69,-3.9,6.07,1.99,19.65
