Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
City Union Bank,532210,CUB,Banks,211.66,15684.18,6050.74,4168.14,68.89,70.59,13.46,1.66,0.97,1.51,6.94,12.58,5422.25,949.81,0.00,472.76,0.00,6.54,2.16,-0.66,12.84,9.04
Cyient,532175,CYIENT,IT - Services,1230.10,13664.57,7396.50,1101.60,14.89,15.47,21.84,2.57,3.99,8.87,0.10,12.81,2610.00,145.20,1406.70,393.40,576.60,7.60,1.50,-2.48,0.53,42.98
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,1529.10,19303.03,10651.84,1973.32,18.53,18.73,19.67,3.10,1.77,7.47,0.67,15.56,492.41,92.84,1617.21,1713.55,1068.80,7.19,0.94,0.52,2.51,14.03
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,1277.60,106626.17,33519.90,8521.00,25.42,26.18,18.77,3.18,0.49,12.95,0.14,17.96,8653.60,1286.10,9042.00,2647.80,7108.50,7.36,1.10,-0.42,0.58,9.71
Engineers India,532178,ENGINERSIN,Construction,191.51,10763.67,3334.12,533.34,16.00,16.59,19.44,4.03,0.31,11.59,0.01,23.55,475.31,157.74,444.43,475.94,0.70,6.88,3.54,0.38,0.03,25.03
Federal Bank,500469,FEDERALBNK,Banks,196.34,48273.45,28529.32,19260.07,67.51,69.68,11.92,1.40,0.42,1.25,9.15,12.86,39043.59,4152.61,0.00,522.98,0.00,6.79,-0.90,0.58,13.50,10.75
Five-Star Bus.Fi,543663,FIVESTAR,Finance,588.75,17335.67,2968.38,2159.22,72.74,74.26,15.94,2.75,0.48,8.22,1.26,18.65,2091.61,19.46,0.00,26.72,0.00,9.29,0.39,-0.62,3.69,37.62
G M D C,532181,GMDCLTD,Minerals & Mining,427.30,13588.14,2765.31,595.06,21.52,22.36,20.42,2.12,1.32,9.07,0.02,10.95,1961.06,372.83,84.99,235.66,91.33,6.64,0.03,0.10,0.15,9.55
G R Infraproject,543317,GRINFRA,Construction,1267.80,12264.74,7352.19,1666.28,22.66,22.13,11.42,1.44,1.59,7.36,0.59,12.73,3221.87,465.02,224.72,875.27,538.01,11.39,0.11,0.04,2.67,28.57
GAIL (India),532155,GAIL,Gas,176.81,116254.34,142476.40,14310.54,10.04,10.92,11.93,1.37,-2.54,8.23,0.25,13.09,-370.74,5091.90,9436.44,7759.85,6276.99,9.86,-0.09,0.12,1.62,27.86
GE Shipping Co,500620,GESHIP,Transport Services,967.85,13817.72,5015.78,2409.03,48.03,50.30,8.34,0.97,0.18,10.90,0.15,14.09,5415.24,774.87,480.99,290.25,252.69,19.27,0.21,-0.80,1.09,29.12
Genus Power,530343,GENUSPOWER,Electrical Equipment,358.75,10903.42,2970.27,606.13,20.41,19.24,28.47,5.90,0.23,8.28,0.74,17.18,1665.50,87.50,1363.72,579.49,849.61,5.67,-0.11,-1.95,2.09,26.19
Godawari Power,532734,GPIL,Industrial Products,238.61,15972.63,5356.50,1110.18,20.73,22.21,21.57,3.25,-1.31,13.89,0.06,17.27,1328.94,102.30,132.34,459.95,931.82,6.74,0.24,-0.07,0.29,5.91
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,458.50,11125.21,4511.85,932.68,20.67,21.15,23.30,2.99,4.72,8.21,0.39,13.86,1112.32,32.05,942.22,726.07,1342.82,5.99,1.07,-1.90,2.02,36.72
Gujarat Gas,539336,GUJGASLTD,Gas,432.05,29741.90,15907.54,1863.99,11.72,11.40,25.97,3.50,-6.51,9.43,0.02,14.17,0.86,233.53,1023.97,719.94,61.86,5.35,0.19,-0.11,0.10,37.38
H U D C O,540530,HUDCO,Finance,211.84,42408.25,11060.25,11044.47,99.86,100.45,15.25,2.36,0.93,2.44,5.97,15.67,628.32,36.41,1.84,0.00,0.00,7.40,0.57,-0.50,9.69,29.32
HCL Technologies,532281,HCLTECH,IT - Software,1466.30,397904.71,119347.00,25746.00,21.57,21.79,23.44,5.71,2.68,16.95,0.09,25.00,26597.00,1838.00,25842.00,6225.00,133.00,6.11,0.73,-0.59,0.27,27.13
HDB FINANC SER,544429,HDBFS,Finance,795.30,65975.44,16300.28,9555.38,58.62,58.62,30.32,,1.04,2.16,5.52,14.72,-3803.99,0.20,225.17,452.68,0.00,6.14,,,9.34,10.83
Hero Motocorp,500182,HEROMOTOCO,Automobiles,4997.90,99991.92,40440.38,5719.44,14.14,14.15,19.85,5.19,0.83,15.62,0.04,23.06,-678.08,1829.69,3381.29,5699.66,2013.34,6.72,-0.12,-0.38,0.10,19.99
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,704.20,158249.69,245715.00,32208.00,13.11,13.34,9.14,1.28,1.43,6.51,0.52,14.02,25911.00,2340.00,19834.00,40632.00,48801.00,12.79,0.25,-0.55,2.37,8.86
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,424.90,179533.80,33562.00,17161.00,51.13,51.04,17.63,13.51,6.89,30.23,0.82,72.42,-8680.00,918.00,112.00,2777.00,1882.00,7.60,0.67,-0.07,0.76,26.16
Home First Finan,543259,HOMEFIRST,Finance,1307.40,13501.34,1647.13,1313.80,79.76,80.29,32.68,4.67,1.21,3.51,3.79,16.46,1019.31,6.00,5.55,16.09,0.00,5.89,2.07,1.19,7.33,13.93
I O B,532388,IOB,Banks,38.07,73309.84,28981.53,17080.75,58.94,59.02,19.23,2.17,0.77,0.89,10.99,11.02,0.00,5993.02,0.00,0.00,0.00,5.41,-0.22,-0.14,16.09,38.98
IDBI Bank,500116,IDBI,Banks,95.00,102147.82,29273.85,19604.77,66.97,70.28,12.90,1.66,0.29,1.97,5.35,13.55,36651.88,5756.27,0.00,1896.87,0.00,6.15,-0.03,0.08,13.01,10.66
IIFL Capital,542773,IIFLCAPS,Capital Markets,322.45,10000.31,2382.47,918.57,38.56,41.46,14.17,3.99,0.42,9.01,0.37,33.18,1630.01,221.56,45.43,3.14,0.00,15.60,0.61,-1.74,0.87,28.18
Indian Renewable,544026,IREDA,Finance,147.48,41430.54,7179.45,6333.03,88.21,93.03,26.53,3.86,0.68,2.39,6.31,18.05,-1648.80,24.18,5.93,9.11,0.00,5.99,2.44,0.30,10.25,43.91
Indraprastha Gas,532514,IGL,Gas,207.21,29009.43,15318.00,1900.38,12.41,13.13,17.42,2.73,3.08,11.49,0.01,16.97,329.28,709.66,706.70,934.57,48.76,7.92,-2.19,2.15,0.04,27.37
Indus Towers,534816,INDUSTOWER,Telecom - Services,353.55,95279.50,30797.40,20607.20,66.91,68.55,9.78,2.93,0.60,16.26,0.65,32.50,1656.90,374.50,4767.50,2445.00,7.60,12.60,-0.25,1.09,1.47,23.26
Infosys,500209,INFY,IT - Software,1487.50,617962.58,165954.00,39741.00,23.95,24.07,22.66,6.51,3.51,18.62,0.09,28.83,52214.00,3803.00,32414.00,3616.00,0.00,6.47,1.07,-0.97,0.22,25.88
ITC,500875,ITC,Diversified FMCG,398.30,498885.61,79040.32,26249.84,33.21,34.30,24.90,7.12,2.73,22.16,0.00,27.32,13271.67,17635.96,4719.67,4807.30,15637.56,5.51,1.72,-1.89,0.01,19.61
J & K Bank,532209,J&KBANK,Banks,102.82,11322.36,12816.16,8701.52,67.89,69.38,5.27,0.80,0.09,1.28,10.62,15.77,17655.57,1201.72,0.00,267.07,0.00,6.37,-0.82,0.37,15.24,12.31
Jindal Saw,500378,JINDALSAW,Industrial Products,203.15,12991.61,19974.49,3259.80,16.32,16.58,7.55,1.14,0.12,7.13,0.43,16.31,3120.33,122.92,3563.82,2522.22,4920.51,16.25,0.37,-1.87,1.75,47.08
Karur Vysya Bank,590003,KARURVYSYA,Banks,258.20,20789.97,9957.10,6418.90,64.47,65.02,10.37,1.74,0.24,1.73,8.66,17.65,6870.28,1893.41,0.00,512.18,0.00,7.08,0.60,0.29,12.43,6.97
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,948.90,13783.22,6471.41,1191.38,18.41,18.66,30.91,4.46,0.80,4.59,1.89,15.40,430.94,105.87,695.86,708.31,591.30,5.99,0.62,-0.67,5.22,32.46
KPI Green Energy,542323,KPIGREEN,Power,518.85,10239.04,1990.39,637.72,32.04,32.49,28.56,3.92,0.30,9.05,0.57,18.66,1397.93,27.59,578.12,420.10,466.16,5.32,-0.83,0.21,2.50,17.47
L T Foods,532783,LTFOODS,Agricultural Food & other Products,433.60,15056.89,9074.88,1002.78,11.05,11.27,24.26,3.91,0.88,9.09,0.33,16.76,2514.59,132.27,752.00,1772.58,4360.32,5.81,1.06,0.36,1.34,16.38
Larsen & Toubro,500510,LT,Construction,3595.80,494606.54,264293.56,33715.16,12.76,13.43,31.82,5.06,1.39,4.98,1.36,16.55,-147.25,5035.75,53713.68,52459.34,7670.55,5.65,0.77,-0.47,3.88,9.28
LIC Housing Fin.,500253,LICHSGFIN,Finance,563.50,30996.05,28563.39,26870.46,94.07,94.28,5.64,0.85,0.17,1.80,7.45,16.05,-4626.37,2.75,11.62,216.24,0.00,8.92,0.86,-1.30,10.11,23.39
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1974.70,90193.90,23375.91,5744.67,24.58,23.24,24.38,5.24,0.41,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.14,0.14,-0.21,1.15,17.84
M & M Fin. Serv.,532720,M&MFIN,Finance,263.00,36556.24,19138.19,12018.27,62.80,63.11,15.95,1.70,0.61,1.69,5.53,10.90,4461.21,117.09,246.69,1440.65,0.00,7.88,1.02,-1.35,10.09,21.20
Mahanagar Gas,539957,MGL,Gas,1327.10,13108.80,7309.97,1576.66,21.57,21.81,12.09,2.23,0.68,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,11.13,-1.30,1.72,0.11,33.26
Manappuram Fin.,531213,MANAPPURAM,Finance,266.75,22578.65,9781.86,4828.00,49.36,54.36,28.23,1.82,-9.73,2.51,2.90,10.14,3965.76,12.03,0.00,120.13,0.00,8.32,0.62,1.28,7.91,6.40
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,929.25,55709.53,8758.54,4873.50,55.64,54.51,20.03,5.03,0.83,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.06,-0.27,1.28,3.06,12.66
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,882.45,15805.55,4395.80,1962.20,44.64,49.58,9.31,2.08,0.07,24.24,0.04,28.01,4326.50,368.10,1246.60,274.90,765.80,14.97,0.17,-1.97,0.13,46.16
Nava,513023,NAVA,Power,671.85,19497.17,3954.39,1833.51,46.37,46.07,18.66,2.56,0.77,13.70,0.12,15.03,2904.19,153.28,1409.25,168.39,817.68,8.43,0.21,0.52,0.55,5.49
NLC India,513683,NLCINDIA,Power,234.70,32544.36,15730.34,3844.03,24.44,31.67,11.38,1.74,0.22,4.81,1.20,14.87,-2686.02,2655.65,3141.45,1898.00,1912.65,8.25,-0.38,0.04,4.97,20.92
NMDC,526371,NMDC,Minerals & Mining,70.16,61683.39,25230.19,8287.26,32.85,34.09,9.43,2.08,-0.82,17.01,0.14,23.60,13704.72,1527.78,7744.61,321.46,2637.72,16.75,-0.64,0.49,0.46,15.30
NTPC,532555,NTPC,Power,337.00,326777.65,186664.79,52329.86,28.03,28.91,13.64,1.78,1.62,4.26,1.36,12.13,-7954.75,11632.93,34720.30,11159.96,18999.03,8.17,1.70,-1.70,5.42,24.85
Nuvama Wealth,543988,NUVAMA,Capital Markets,6980.50,25151.69,4328.16,2331.28,53.86,53.30,24.44,7.20,0.47,4.04,2.25,30.89,6293.84,18.91,749.81,6043.52,0.00,17.65,0.55,0.56,3.48,17.97
O N G C,500312,ONGC,Oil,236.29,297259.42,658345.63,92536.61,14.06,14.52,8.23,0.87,-1.00,5.15,0.55,10.63,-34300.57,12594.19,21227.80,38975.53,59966.84,15.11,-0.08,-0.03,2.72,29.34
Oil India,533106,OIL,Oil,409.40,66593.32,32320.93,10016.86,30.99,34.32,10.15,1.34,1.73,7.15,0.62,13.35,3491.11,2641.61,3281.69,2305.51,5044.09,11.40,0.10,-0.35,2.98,46.69
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,220.12,17947.62,15196.84,1574.13,10.36,9.20,22.37,4.40,2.19,5.19,1.07,14.14,628.59,119.75,2534.69,2028.25,2286.99,6.72,-6.26,6.80,3.03,6.09
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,380.20,14351.13,8374.74,1297.56,15.49,15.91,34.92,3.88,31.75,3.76,1.51,12.46,-172.17,41.79,1793.74,1594.72,1268.15,5.05,0.96,-0.05,5.65,34.95
Petronet LNG,532522,PETRONET,Gas,276.95,41542.50,49446.76,5120.85,10.36,10.84,11.20,2.09,2.28,15.04,0.13,21.31,11142.49,811.86,3266.89,2563.04,1204.42,14.57,-0.32,0.27,0.52,25.71
PNB Housing,540173,PNBHOUSING,Finance,799.75,20829.67,7884.11,7344.04,93.15,92.72,10.20,1.23,0.31,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.18,8.11,2.73,8.52,33.48
Power Fin.Corpn.,532810,PFC,Finance,399.85,131954.57,110323.90,107184.08,97.15,96.42,5.43,1.12,0.30,2.75,8.25,21.01,15156.02,167.05,274.06,152.15,0.00,9.81,-0.06,-0.18,9.06,29.42
Power Grid Corpn,532898,POWERGRID,Power,283.35,263532.61,45982.36,38425.92,83.57,84.81,17.08,2.84,6.17,5.91,1.41,17.00,-10745.02,2193.30,7964.75,620.44,1803.36,7.23,0.19,-0.29,4.72,22.63
Power Mech Proj.,539302,POWERMECH,Construction,3196.00,10104.57,5520.15,657.92,11.92,11.49,31.69,4.68,0.98,8.49,0.34,16.33,1659.32,47.54,1462.22,929.98,197.96,6.30,-0.08,0.33,1.14,12.08
Punjab Natl.Bank,532461,PNB,Banks,105.29,121009.20,127437.64,93012.63,72.99,72.67,7.28,0.88,0.11,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.38,0.39,-0.19,15.22,10.43
REC Ltd,532955,RECLTD,Finance,375.60,98903.89,58043.68,56365.13,97.11,96.18,5.86,1.26,0.35,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.53,0.72,-1.32,8.79,40.96
Rites,541556,RITES,Construction,256.05,12305.86,2221.79,523.37,23.56,23.22,31.89,4.66,-3.45,7.19,0.00,14.66,1697.73,117.63,739.97,364.28,78.08,6.46,-0.02,0.14,0.02,33.32
S C I,523598,SCI,Transport Services,216.41,10080.38,5407.59,1743.61,32.24,31.47,11.12,1.21,-24.71,7.09,0.27,10.64,1945.74,333.86,1192.87,807.74,192.76,9.35,-0.59,1.46,2.03,22.68
SBFC Finance,543959,SBFC,Finance,113.43,12355.11,1396.06,955.64,68.45,68.63,33.63,3.86,0.45,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.46,-0.68,0.59,5.61,5.87
SBI,500112,SBIN,Banks,816.25,753449.16,498424.02,236889.59,47.53,48.66,9.48,1.40,0.32,1.15,11.76,17.20,0.00,179786.07,0.00,0.00,0.00,6.30,2.16,0.04,14.69,6.77
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,847.20,10454.28,2571.18,610.66,23.75,23.96,25.34,8.77,0.30,23.85,0.14,42.61,931.56,16.03,1048.68,463.98,341.97,5.79,2.09,0.56,0.28,39.40
Shriram Finance,511218,SHRIRAMFIN,Finance,615.85,115836.24,43778.40,31553.83,72.08,72.05,13.61,2.05,0.31,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.41,0.98,-0.97,7.58,15.69
Sun TV Network,532733,SUNTV,Entertainment,573.10,22584.99,3994.19,2016.28,50.48,52.93,13.18,1.94,3.38,14.51,0.01,15.72,7213.13,691.92,1222.44,269.66,0.00,10.00,-0.10,0.04,0.06,32.87
Tata Motors,500570,TATAMOTORS,Automobiles,680.30,250466.75,437968.00,51624.00,11.79,12.56,11.59,2.16,0.18,7.65,0.62,28.08,-33558.00,5999.00,13248.00,97368.00,47269.00,12.89,0.05,-0.67,1.97,40.43
Tata Power Co.,500400,TATAPOWER,Power,385.60,123212.29,66219.68,12983.37,19.61,18.58,29.90,3.44,1.45,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.53,0.08,0.67,5.53,22.08
TCS,532540,TCS,IT - Software,3054.00,1104963.93,256148.00,67620.00,26.40,26.40,22.43,11.66,2.74,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,6.09,0.46,-0.56,0.14,33.50
Time Technoplast,532856,TIMETECHNO,Industrial Products,479.40,10878.98,5579.65,805.42,14.43,14.38,26.95,3.76,0.98,9.27,0.25,14.25,1766.35,5.53,1162.35,451.08,1148.28,5.58,-0.07,0.22,1.15,6.65
Torrent Power,532779,TORNTPOWER,Power,1282.00,64600.43,28037.90,4932.49,17.59,18.25,23.51,3.67,0.49,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.37,-0.49,0.36,2.25,37.08
Transrail Light,544317,TRANSRAILL,Electrical Equipment,779.75,10468.61,6051.82,752.59,12.44,12.69,27.50,5.57,0.38,6.02,0.35,21.63,1316.77,45.77,1317.14,2339.67,539.03,7.04,-1.64,0.82,0.89,8.89
TVS Holdings,520056,TVSHLTD,Finance,12094.00,24468.71,47456.11,7385.89,15.56,15.21,19.18,5.21,0.52,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.10,-0.26,0.15,5.18,20.11
Union Bank (I),532477,UNIONBANK,Banks,134.76,102870.47,109365.28,74066.07,67.72,67.96,5.47,0.90,0.11,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.06,0.30,0.59,14.00,15.06
UTI AMC,543238,UTIAMC,Capital Markets,1376.50,17635.33,1878.78,1090.14,58.02,59.52,24.69,3.83,2.24,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.13,-0.24,-0.15,0.00,7.92
Vedanta,500295,VEDL,Diversified Metals,444.25,173718.99,155028.00,42316.00,27.30,27.68,12.87,4.22,-1.25,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,13.54,0.09,-0.55,2.62,15.70
Welspun Corp,532144,WELCORP,Industrial Products,889.60,23450.47,14391.80,1819.24,12.64,12.05,14.39,3.14,0.36,8.93,0.15,18.59,1568.30,1265.91,1769.13,3224.50,4211.54,9.73,0.22,-0.05,0.49,10.56
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,118.68,11533.42,10269.17,1179.08,11.48,12.31,21.31,2.39,10.93,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,6.77,0.31,-0.60,2.92,44.31
Wipro,507685,WIPRO,IT - Software,248.64,260655.37,89259.20,17900.20,20.05,20.23,19.36,3.14,8.45,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.19,0.31,-0.19,1.00,23.40
Zensar Tech.,504067,ZENSARTECH,IT - Software,792.50,18007.38,5377.50,831.10,15.46,15.47,26.72,4.42,1.77,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.21,0.63,-0.42,0.14,19.54
