Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,500.45,49.89,21886.45,3817.29,2907.72,76.17,76.43,19.01,2.84,0.75,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.29,0.77,-0.33,6.49,0.0,11.11
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1396.0,42.71,11068.88,2764.62,2040.97,73.82,73.67,16.14,2.16,1.07,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.07,0.01,-0.46,7.85,0.0,21.35
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1384.95,56.42,26007.6,25441.73,2629.19,10.33,11.39,13.75,1.27,0.44,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.29,-0.5,-0.1,0.23,0.54,30.3
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,373.45,59.42,26398.29,2369.9,2057.79,86.83,88.04,44.35,4.42,0.3,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.03,12.05,0.79,9.71,0.05,6.32
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,835.95,53.82,16431.73,7783.95,1167.13,14.99,15.26,21.98,2.81,0.78,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.14,-0.24,-0.09,1.61,1.44,16.82
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,297.2,36.6,27154.75,5425.77,2028.11,37.38,35.42,26.32,4.42,21.57,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.23,1.46,0.95,4.15,1.35,17.55
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,451.0,64.15,28643.02,28470.6,4170.34,14.65,14.65,13.9,1.76,0.53,7.32,0.22,13.07,2614.57,-899.51,3190.84,3224.29,5452.28,8.87,1.49,-2.06,1.34,1.33,16.56
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,263.0,38.75,13171.54,2272.27,1872.29,82.4,83.07,13.39,2.64,0.57,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.31,0.47,-0.38,4.13,1.67,27.92
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6760.7,62.18,19904.67,6643.49,1188.81,17.89,16.48,25.04,3.18,2.9,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.41,0.04,-0.06,0.17,0.44,6.08
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,889.9,35.77,12124.53,6065.86,749.88,12.36,12.36,21.83,3.71,0.79,15.19,0.0,18.29,1073.29,198.68,143.89,243.18,940.27,7.13,0.53,-0.44,0.02,1.09,44.16
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1253.0,44.0,389889.72,135731.89,81034.17,59.7,59.29,14.04,1.77,0.41,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.55,-0.66,-2.13,15.01,0.08,11.65
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,86.23,52.11,71849.69,11604.2,10595.59,91.31,90.96,26.63,3.21,0.99,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,5.99,-0.18,-0.09,9.83,0.0,26.91
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,250.0,44.61,129284.05,136546.33,87323.66,63.95,64.22,5.85,0.75,0.58,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.78,-0.59,0.45,16.61,3.41,23.21
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,142.5,49.21,64875.51,77243.58,55814.43,72.26,72.61,5.49,0.71,0.13,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.06,0.0,-0.39,16.25,3.28,20.15
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,78.17,42.96,60124.9,30262.41,20806.29,68.75,69.25,7.97,1.7,0.2,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.72,0.35,0.27,15.61,2.77,17.28
