Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,487.0,56.86,21218.75,3520.63,2695.55,76.56,76.3,20.38,3.07,0.75,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.2,0.7,-0.06,6.58,11.1
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1409.65,72.53,11176.08,2604.99,1927.47,73.99,75.29,17.81,2.41,1.04,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.03,7.84,-7.98,7.63,34.98
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1423.65,53.64,26734.33,24689.33,3153.91,12.77,14.07,10.66,1.35,1.61,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.5,0.25,-0.06,0.19,32.95
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,917.25,64.07,10922.92,3211.94,495.23,15.42,15.2,25.86,6.21,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.22,0.08,-0.82,0.24,34.01
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,349.05,61.41,91469.33,44263.78,15953.88,36.04,35.13,25.8,2.84,1.06,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.71,-0.96,1.86,9.64,5.48
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,705.65,63.69,24768.35,7443.86,1236.48,16.61,16.23,32.2,4.12,1.41,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.4,-1.74,1.69,1.8,25.45
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,324.1,59.67,11919.92,12543.26,1554.35,12.39,11.71,20.22,2.41,0.66,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.57,1.36,-0.62,2.48,32.39
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,768.75,61.01,15110.82,7266.82,1159.51,15.96,15.11,22.72,2.86,7.14,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.53,0.0,0.03,1.64,30.61
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1060.0,67.89,13010.04,2512.27,781.18,31.09,28.67,23.16,4.33,4.92,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.82,0.14,0.22,0.08,13.48
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,913.55,73.89,16720.34,13062.79,1509.33,11.55,13.17,22.13,2.11,1.12,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.34,-0.17,-0.06,0.27,16.64
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,255.6,72.67,12799.05,2101.94,1755.64,83.52,84.58,14.47,2.78,0.54,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.01,2.14,-2.85,4.08,29.94
