Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,488.8,56.72,21297.22,3520.63,2695.55,76.56,76.3,20.46,3.02,0.76,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.28,0.7,-0.06,6.58,10.77
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1311.0,64.53,10393.98,2604.99,1927.47,73.99,75.29,16.58,2.21,0.97,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.31,0.17,-1.16,7.63,41.43
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1444.0,51.64,27116.49,24689.33,3153.91,12.77,14.07,10.73,1.36,1.62,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.6,0.25,-0.06,0.19,31.99
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,914.55,61.45,10890.74,3211.94,495.23,15.42,15.2,25.82,6.08,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.35,-0.07,0.04,0.24,34.21
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,338.2,58.98,88622.64,44263.78,15953.88,36.04,35.13,24.83,2.79,1.02,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.77,-0.96,1.86,9.64,8.42
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,660.05,58.27,23167.79,7443.86,1236.48,16.61,16.23,30.06,3.92,1.32,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.84,-1.74,1.69,1.8,30.26
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,346.85,67.5,12756.58,12543.26,1554.35,12.39,11.71,21.73,2.6,0.7,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.38,1.66,0.0,2.48,27.65
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,746.85,58.41,14680.32,7266.82,1159.51,15.96,15.11,22.13,2.75,6.96,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.73,0.0,0.03,1.64,32.59
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1070.0,76.74,13132.8,2512.27,781.18,31.09,28.67,23.37,4.32,4.96,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.78,0.14,0.22,0.08,12.66
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,772.65,49.32,14141.43,13062.79,1509.33,11.55,13.17,18.74,1.8,0.95,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.51,0.88,-0.6,0.27,29.5
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,292.4,75.07,26633.65,4733.2,1562.04,33.0,37.85,34.51,4.59,1.48,7.78,0.77,27.07,3734.86,9.63,283.0,7590.87,0.0,7.04,3.24,-0.66,3.07,10.99
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,246.9,59.23,12363.36,2101.94,1755.64,83.52,84.58,13.95,2.62,0.52,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.75,2.14,-2.85,4.08,32.33
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,176.7,51.6,103791.05,53811.19,10427.68,19.38,18.97,28.75,8.25,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.44,0.14,0.09,5.55,17.97
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,983.0,59.9,73554.69,17887.79,9304.97,52.02,53.37,31.8,4.12,1.38,1.58,7.87,14.19,5735.08,3007.66,0.0,0.0,0.0,5.84,-0.64,1.95,11.6,5.41
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),450.3,47.25,38240.65,3693.87,3340.79,90.44,89.63,10.51,2.39,0.12,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,8.39,0.02,-0.22,0.84,34.12
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),906.3,53.86,564258.26,79373.52,53111.16,66.91,68.79,31.01,5.45,0.93,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.0,5.47,0.47,-0.48,7.62,17.8
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1835.0,54.93,293700.88,149145.43,54959.49,36.85,37.01,29.86,3.81,1.2,2.96,5.13,13.39,20015.7,-351.61,7937.86,7873.72,0.0,7.99,0.25,-0.05,7.31,16.4
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,89.18,64.22,74307.74,10764.45,9778.23,90.84,91.85,29.8,3.49,0.66,2.35,4.44,13.46,-148.78,-10.08,26.82,122.1,0.0,5.79,0.85,0.03,9.66,34.91
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,173.85,59.92,28006.7,21694.54,9522.44,43.89,51.91,27.77,1.13,0.16,1.49,6.76,11.88,9601.39,2662.95,0.0,0.0,0.0,6.45,0.94,-1.12,13.64,9.68
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,279.1,52.04,144332.72,132604.32,83027.27,62.61,64.41,7.39,0.88,0.19,1.18,10.45,15.53,106937.68,24128.67,0.0,0.0,0.0,5.92,0.2,-0.15,16.01,14.27
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,148.9,48.56,67789.22,74518.88,53019.58,71.15,71.03,6.63,0.79,0.16,0.94,11.54,12.35,63717.28,9692.57,0.0,0.0,0.0,6.14,-1.22,1.44,15.77,16.56
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,71.24,60.33,54794.6,28257.38,18659.7,66.03,62.68,8.5,1.66,0.12,1.64,10.54,22.81,9929.94,3584.64,0.0,0.0,0.0,5.61,0.43,0.63,15.82,7.48
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,35.81,49.47,16676.62,13802.55,1758.25,12.74,12.74,21.08,,0.17,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,12.2,,,0.13,20.79
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1840.35,50.34,1121347.52,203465.8,115191.7,56.61,49.17,36.65,8.87,0.44,5.35,1.77,23.18,-104864.5,2365.5,8908.9,45232.6,429.6,5.04,0.14,1.33,3.13,15.37
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,388.1,55.57,10847.75,5278.22,790.46,14.98,12.98,22.33,2.95,6.55,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.71,2.19,-0.34,0.19,18.12
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",298.05,60.35,12271.87,2876.43,789.05,27.43,29.58,18.98,5.76,0.29,24.22,0.19,34.31,1196.14,89.6,157.25,132.97,0.96,7.0,0.02,-0.45,0.51,29.37
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",735.4,60.13,17987.54,5700.01,1477.73,25.93,28.0,23.7,2.78,0.51,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,6.58,1.19,-1.39,3.87,44.8
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,856.2,55.56,11400.7,4141.2,3807.55,91.94,92.25,11.66,2.1,0.53,2.21,6.61,18.22,213.97,1.48,0.75,3.26,0.0,8.03,-0.09,0.13,9.52,11.87
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,141.05,54.86,127941.54,126028.23,83510.19,66.26,62.1,6.41,1.1,0.15,1.08,14.22,17.75,204647.6,28939.54,0.0,0.0,0.0,6.54,0.44,-0.37,14.6,13.41
