Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,499.70,57.80,21676.80,3375.53,2577.37,76.35,76.30,21.94,3.14,0.81,4.31,2.55,16.86,1641.75,6.55,0.00,108.12,0.00,6.82,-0.18,0.53,6.89,8.78
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1462.30,41.30,11578.42,2527.53,1878.12,74.31,75.29,19.19,2.47,1.12,3.27,3.08,14.11,2153.46,3.26,7.79,3.22,0.00,7.65,2.61,-3.89,7.82,34.67
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1752.00,43.16,32900.33,24060.83,3569.63,14.84,14.07,10.18,1.65,1.54,9.46,0.02,13.23,5242.34,1273.93,3678.49,2001.25,1985.75,11.03,-1.58,0.38,0.13,17.49
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,937.00,44.79,11158.10,3232.42,500.38,15.48,15.20,26.69,6.26,0.47,16.70,0.08,28.65,314.99,119.01,276.23,784.88,612.28,5.22,-0.22,-1.08,0.24,37.69
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,147.55,54.39,284545.67,55474.57,20671.12,37.26,38.11,23.65,4.87,0.63,12.46,0.83,26.10,9774.09,2775.96,9437.92,2976.65,3140.31,5.86,0.94,-0.93,2.56,19.26
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,849.95,68.13,24544.64,1782.66,1066.81,59.84,64.91,25.28,6.88,2.21,24.44,0.02,26.99,-5.35,273.42,59.36,84.22,0.00,5.30,0.49,-0.13,0.05,6.76
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,377.35,37.00,13878.35,12793.14,1421.99,11.12,10.85,27.63,2.58,2.58,2.94,0.66,11.06,3037.61,446.56,2908.47,3540.08,1016.12,8.19,3.41,-2.99,2.61,29.84
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,906.85,51.55,11125.36,2481.22,740.22,29.83,28.67,20.98,3.69,4.45,15.37,0.02,18.69,1986.62,44.26,1002.85,409.92,722.51,6.43,-0.15,0.42,0.08,28.01
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,919.50,43.71,16829.18,12875.97,1550.66,12.04,13.17,20.86,2.16,1.05,9.28,0.04,12.34,1398.88,320.15,1228.44,1191.66,2255.25,6.56,2.24,-1.42,0.26,20.09
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2411.30,40.73,21907.98,4660.51,1528.72,32.80,37.85,28.01,3.76,1.20,7.78,0.77,27.07,3734.86,8.42,283.00,7590.87,0.00,9.23,-1.56,-1.55,3.13,26.60
