Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aurobindo Pharma,524804,AUROPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1226.70,71246.93,32514.48,6618.84,20.36,20.65,20.82,2.03,2.64,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,7.76,0.67,-0.17,1.43,10.13
Authum Invest,539177,AIIL,Finance,Non Banking Financial Company (NBFC),2706.50,45968.58,3865.32,3616.75,93.57,89.63,11.44,2.84,0.13,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,7.55,0.09,6.17,0.77,18.45
Avanti Feeds,512573,AVANTIFEED,Food Products,Animal Feed,806.75,10991.62,5963.96,745.01,12.49,11.30,17.77,3.65,0.54,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,8.46,0.19,-0.61,0.02,16.40
Bajaj Housing,544252,BAJAJHFL,Finance,Housing Finance Company,105.07,87547.84,10327.38,9394.08,90.96,91.85,37.08,4.13,0.82,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.15,-0.05,-0.13,10.06,28.86
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,150.36,24222.57,21742.03,9378.08,43.13,51.91,19.72,0.99,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.73,1.30,-0.90,13.34,21.88
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,380.20,10590.20,5293.39,709.98,13.41,12.98,22.94,2.86,6.73,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,7.00,-0.50,-1.13,0.21,39.10
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",329.75,13577.16,2652.82,749.16,28.24,29.58,22.55,6.37,0.34,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.83,0.03,-1.72,0.54,36.87
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",895.10,21885.04,5588.84,1480.83,26.50,28.00,27.51,3.38,0.59,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.67,-0.16,-0.66,3.80,33.23
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1910.80,14524.31,2039.67,697.27,34.19,33.59,24.67,4.60,1.15,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.33,-0.12,0.35,0.01,27.65
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),188.14,18101.96,3903.31,2540.55,65.09,61.76,25.26,2.71,0.77,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.39,-0.24,0.11,6.88,18.80
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,192.25,19015.88,5635.47,1355.54,24.05,23.83,19.47,10.45,2.93,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.30,0.03,-0.04,0.05,23.71
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3847.00,15561.15,14022.58,1620.09,11.55,11.16,29.68,3.40,0.37,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.47,0.98,-1.18,3.06,13.32
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,38.37,34730.23,34595.01,20430.76,59.06,57.65,7.68,0.90,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.69,-0.20,-0.09,17.08,38.01
CESC,500084,CESC,Power,Integrated Power Utilities,170.48,22598.32,17907.00,3347.00,18.69,16.76,15.59,1.78,-26.42,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.88,0.27,0.16,5.74,16.35
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,440.15,17634.71,19477.16,2543.99,13.06,15.02,9.47,1.79,17.22,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.83,-2.56,1.23,0.04,40.72
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1846.20,34667.48,36160.19,20178.18,55.80,57.02,15.56,2.54,0.54,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.61,1.09,-0.93,9.22,19.70
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,411.60,15614.56,9123.42,1326.97,14.54,15.07,19.49,2.25,0.71,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.91,0.04,0.08,0.44,21.01
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1531.30,123694.01,28349.57,7199.40,25.40,25.87,22.73,3.76,0.88,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.76,1.00,-0.70,0.07,8.47
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1123.60,12482.47,7328.40,1018.90,13.90,15.47,22.14,2.24,4.05,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.72,2.79,-3.81,0.49,46.80
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1368.70,17278.17,10910.95,1942.77,17.81,18.73,17.55,2.65,1.58,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.63,0.34,-0.31,2.71,23.05
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1258.80,105062.12,34310.00,8454.40,24.64,26.18,18.20,2.92,0.48,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.21,1.26,-0.64,0.75,10.46
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,504.45,11319.85,2395.16,593.85,24.79,24.38,25.20,5.04,0.60,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.26,0.33,-1.30,0.44,29.60
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,196.84,11063.24,3566.47,590.69,16.56,16.66,20.59,4.09,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.09,-0.56,-0.13,0.03,22.94
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,749.15,11457.45,5548.00,569.28,10.26,9.69,19.05,2.38,1.82,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.83,0.31,-0.77,0.03,44.23
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),590.90,17400.49,3065.77,2198.93,71.73,74.26,15.74,2.56,0.47,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.29,2.68,-2.33,3.83,30.52
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1074.90,10400.79,7560.00,1700.28,22.49,22.13,9.59,1.16,1.73,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.07,0.13,-0.03,2.96,36.09
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1106.90,15802.90,4903.16,2483.47,50.65,50.30,8.86,1.04,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.86,0.73,0.24,0.60,6.25
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1946.20,54921.92,15955.06,4101.31,25.71,17.65,21.85,5.73,3.50,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.21,0.97,0.11,0.32,14.87
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,235.20,16229.39,5396.61,1123.69,20.82,22.23,21.83,3.01,-1.32,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.75,-0.24,0.12,0.18,18.90
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,556.10,13494.81,4842.21,1007.59,20.81,21.15,26.42,3.39,5.35,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.24,-5.61,0.85,2.35,11.45
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,396.15,27270.57,15906.19,1797.08,11.30,11.57,24.43,3.14,-6.43,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.78,-0.03,-0.16,0.10,24.43
H U D C O,540530,HUDCO,Finance,Financial Institution,239.28,47901.46,11761.56,11460.76,97.44,100.45,17.09,2.66,1.04,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.59,0.66,-0.02,11.02,9.35
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1624.20,440753.48,122427.00,25922.00,21.17,21.79,25.96,6.19,2.97,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.55,1.63,-1.92,0.29,19.28
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),767.20,63644.36,17420.50,9794.90,56.23,58.62,29.57,3.29,1.02,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.27,5.77,-0.94,9.44,13.98
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,808.40,181665.79,253570.00,33291.00,13.13,13.34,10.14,1.35,1.58,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.27,-0.82,0.53,2.72,6.44
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,485.20,205012.48,33845.00,17483.00,51.66,51.04,19.60,15.06,7.66,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.83,0.11,-0.04,0.76,11.29
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1111.00,11542.69,1751.54,1394.24,79.60,80.29,25.49,2.87,0.94,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.96,6.95,2.80,6.98,26.86
I O B,532388,IOB,Banks,Public Sector Bank,38.79,74696.31,29979.65,18570.68,61.94,59.02,17.53,2.14,0.70,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.52,-0.07,0.23,15.87,35.29
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,100.38,107932.61,28937.85,20399.04,70.49,70.28,11.63,1.58,0.26,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.49,-0.04,-0.07,12.16,6.18
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2310.00,13880.13,1472.50,479.20,32.54,34.12,25.81,6.49,1.22,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.08,-2.30,2.32,0.04,17.47
Indian Renewable,544026,IREDA,Finance,Financial Institution,142.90,40143.91,7606.77,6753.23,88.78,93.03,23.30,3.11,0.60,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.17,-0.38,-0.12,10.38,39.02
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,199.38,27913.23,15643.80,1806.61,11.55,13.36,17.48,2.49,3.93,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,7.99,0.09,0.39,0.05,13.01
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,401.05,105803.52,31520.30,20315.50,64.45,68.55,11.31,2.93,0.70,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.09,0.08,-1.30,1.51,6.73
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1560.10,648162.95,169458.00,40467.00,23.88,24.07,23.05,6.27,3.57,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.35,2.07,-1.84,0.22,22.26
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,404.25,506475.31,78551.59,26392.45,33.60,34.30,25.10,7.13,2.76,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.46,0.50,-0.59,0.01,14.26
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,106.98,11780.45,12985.51,8892.98,68.48,69.38,5.64,0.79,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.24,-0.11,-0.16,15.52,8.76
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,771.05,63566.87,41205.54,4896.13,11.88,11.37,23.04,3.52,-3.48,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.26,-0.01,0.16,1.61,6.65
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,447.00,12248.70,15312.53,1600.82,10.45,10.88,22.45,2.34,0.63,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.35,0.79,-0.02,3.96,6.09
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1124.85,16347.60,6915.20,1275.61,18.45,18.66,33.58,4.85,0.87,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.71,0.79,-0.13,4.64,5.97
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,408.30,14178.34,9732.83,1082.95,11.13,11.27,22.29,3.39,0.81,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.35,1.12,-0.03,1.85,21.26
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,549.10,30203.96,28804.92,27033.67,93.85,94.28,5.47,0.78,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.92,-0.06,-0.08,10.13,15.38
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2082.20,95107.02,24750.69,6745.64,27.25,23.24,21.99,4.84,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.85,1.01,-0.75,1.08,13.37
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1200.20,11855.31,7753.14,1531.45,19.75,21.81,11.97,1.91,0.67,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.14,0.37,-1.89,0.16,24.37
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,959.45,57641.99,7769.82,3900.66,50.20,54.51,28.48,4.48,1.18,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,5.89,0.40,0.23,4.07,12.55
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,877.25,15712.41,4387.70,1737.10,39.59,49.58,10.21,1.82,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,14.20,0.06,-1.43,0.14,41.71
Nava,513023,NAVA,Power,Power Generation,522.00,14772.67,4017.64,1735.07,43.19,46.07,15.97,1.82,0.66,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.36,0.06,0.12,1.06,29.01
NLC India,513683,NLCINDIA,Power,Power Generation,243.20,33723.00,16251.48,4230.82,26.03,30.98,12.91,1.69,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.68,-0.39,0.30,5.53,16.81
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,73.92,64989.12,26689.39,8894.94,33.33,34.09,9.25,2.00,-0.81,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,17.18,-0.10,0.83,0.36,10.76
NTPC,532555,NTPC,Power,Power Generation,326.45,316547.67,186754.31,53490.38,28.64,28.91,13.33,1.65,1.59,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.21,0.01,0.31,5.51,12.98
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7462.50,27099.14,4411.52,2361.48,53.53,53.34,26.42,7.10,0.50,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.34,1.24,-0.84,3.94,12.31
O N G C,500312,ONGC,Oil,Oil Exploration & Production,243.25,306015.29,657927.61,98563.11,14.98,14.52,8.35,0.83,-1.02,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.88,0.11,-0.10,2.40,11.06
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1647.20,59892.56,5327.81,3014.84,56.59,58.70,26.82,3.58,0.96,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.20,3.05,-3.30,0.95,29.90
Oil India,533106,OIL,Oil,Oil Exploration & Production,413.20,67211.43,33468.01,9784.51,29.24,35.19,11.25,1.19,2.01,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.36,0.80,-0.60,3.69,17.84
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,8107.00,70540.01,7072.50,3080.10,43.55,44.93,29.72,9.57,3.72,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.02,-0.05,0.11,0.01,38.68
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,158.59,12946.43,18974.64,1920.21,10.12,9.20,13.24,2.01,1.30,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,9.62,-3.62,1.04,3.17,32.34
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,325.15,12793.44,8375.11,1200.21,14.33,15.91,36.64,3.17,33.31,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.01,0.44,0.29,5.91,34.78
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,271.85,40777.50,47431.60,5035.24,10.62,10.84,11.11,1.93,2.37,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.82,0.79,-1.01,0.50,22.22
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,905.30,23583.84,8184.49,7690.21,93.96,92.72,10.74,1.31,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.92,2.69,-5.57,8.51,20.72
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,362.70,119694.69,113492.35,109205.64,96.22,96.42,4.84,0.94,0.27,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.84,-0.07,0.18,9.16,30.77
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,269.95,251069.80,46180.55,37884.28,82.04,84.81,16.52,2.54,5.96,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.19,0.84,-0.84,5.00,19.72
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2372.50,16629.33,5374.76,905.36,16.84,15.88,27.42,4.30,1.45,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.18,-0.39,-0.13,0.28,31.44
REC Ltd,532955,RECLTD,Finance,Financial Institution,360.90,95033.05,59513.92,57456.60,96.54,96.18,5.50,1.14,0.33,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.51,0.35,-1.19,8.97,37.05
Rites,541556,RITES,Construction,Civil Construction,237.03,11391.75,2229.67,546.71,24.52,24.48,27.71,4.32,-2.99,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.36,0.02,0.04,0.01,25.03
S C I,523598,SCI,Transport Services,Shipping,231.80,10797.24,5295.70,1617.45,30.54,31.49,13.43,1.27,-13.70,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.89,0.01,0.35,2.77,17.36
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,213.47,10376.88,4640.86,1128.30,24.31,24.93,17.33,3.58,-1.33,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.13,0.11,0.01,1.88,10.26
Sanofi India,500674,SANOFI,Pharmaceuticals & Biotechnology,Pharmaceuticals,4387.70,10104.87,1932.50,519.30,26.87,24.38,27.36,12.90,-3.14,26.59,0.03,47.15,358.30,3.50,161.40,144.50,271.70,5.14,-0.78,-0.04,0.04,34.68
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,489.50,17249.06,5718.87,1768.53,30.92,26.65,16.22,2.46,-3.05,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.43,-0.94,0.31,1.64,23.51
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),108.38,11876.81,1492.95,1021.28,68.41,68.63,30.26,3.45,0.40,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.71,1.22,-0.11,6.16,11.89
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2611.70,11504.49,3816.09,783.38,20.53,20.40,21.30,4.36,0.47,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.97,-0.11,0.11,0.70,6.39
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,555.65,21897.31,4359.52,2229.72,51.15,53.03,13.20,1.77,3.45,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.08,-0.16,-0.20,0.07,29.10
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4728.60,52536.57,9183.93,7280.77,79.28,80.42,26.64,3.47,1.59,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.11,-0.45,0.25,9.24,12.74
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,390.10,124650.20,66066.92,13014.41,19.70,18.58,30.85,3.31,1.50,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.11,0.39,0.14,6.19,12.87
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3137.50,1135174.96,257688.00,68867.00,26.72,26.40,22.57,10.67,2.76,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,6.02,0.69,-1.15,0.16,30.20
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1314.50,66238.12,28738.09,5231.02,18.20,18.25,22.15,3.52,0.46,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.44,0.75,-0.97,2.51,23.57
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14336.00,29004.74,50450.82,7970.31,15.80,15.21,20.14,5.25,0.55,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.63,-0.15,0.17,5.09,12.03
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1141.10,14642.26,1758.93,919.11,52.25,59.52,24.90,3.34,2.26,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.18,0.24,-0.08,0.00,23.67
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,856.40,22575.29,15463.58,2010.74,13.00,12.05,12.73,2.75,0.32,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.56,0.17,-0.34,0.63,13.90
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,249.53,261617.83,89654.90,17769.30,19.82,20.23,19.38,3.06,8.46,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,7.27,0.08,0.29,0.84,23.13
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,749.65,17044.98,5490.80,850.10,15.48,15.47,24.34,3.98,1.61,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,5.73,1.72,-1.26,0.13,23.89
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,942.50,94837.55,24493.90,7617.40,31.10,30.37,18.86,3.75,9.98,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,6.90,-0.23,0.21,1.37,11.01
