Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,477.25,47.74,20702.93,3520.63,2695.55,76.56,76.30,19.86,3.00,0.73,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.33,0.20,0.08,6.58,12.88
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1429.40,41.81,11319.69,2527.53,1878.12,74.31,75.29,18.76,2.42,1.09,3.27,3.08,14.11,2153.46,3.26,7.79,3.22,0.00,7.74,0.17,-1.16,7.82,36.14
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1668.90,42.56,31339.82,24689.33,3153.91,12.77,14.07,12.45,1.57,1.88,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.25,-1.18,0.95,0.19,21.40
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,866.90,47.36,10323.32,3211.94,495.23,15.42,15.20,24.42,5.79,0.43,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.63,-0.07,0.04,0.24,37.63
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,143.62,56.12,276966.79,54254.83,19886.27,36.65,38.11,24.18,4.74,0.64,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.57,0.71,0.11,2.76,21.41
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,810.05,56.43,23392.55,1815.63,1082.18,59.60,64.91,22.98,6.56,2.01,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.82,0.49,-0.13,0.05,11.14
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,345.45,47.98,90425.14,44263.78,15953.88,36.04,35.13,25.48,2.81,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.75,1.85,-0.95,9.64,6.46
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,701.00,47.63,24605.10,7443.86,1236.48,16.61,16.23,31.98,4.14,1.40,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.49,-0.84,0.99,1.80,25.94
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,338.15,31.32,12436.64,12793.14,1421.99,11.12,10.85,24.76,2.31,2.31,2.94,0.66,11.06,3037.61,446.56,2908.47,3540.08,1016.12,8.96,1.66,0.00,2.61,32.22
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,791.65,45.88,15560.92,7083.25,1128.07,15.93,15.11,24.53,2.93,7.71,7.99,0.28,11.38,1619.58,38.88,1313.93,887.37,2540.70,5.19,-0.13,0.19,1.70,28.54
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,947.40,60.46,11628.04,2512.27,781.18,31.09,28.67,20.68,3.85,4.39,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.49,1.66,-1.76,0.08,24.79
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,836.30,37.15,15306.41,12875.97,1550.66,12.04,13.17,18.97,1.97,0.96,9.28,0.04,12.34,1398.88,320.15,1228.44,1191.66,2255.25,7.20,0.88,-0.60,0.26,24.59
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2587.80,53.57,23518.01,4733.20,1562.04,33.00,37.85,30.57,4.05,1.31,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,8.53,3.24,-0.66,3.07,21.22
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,281.40,55.99,14090.62,1998.39,1683.70,84.25,84.58,16.71,3.03,0.63,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.19,1.42,-2.17,4.27,22.87
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),526.60,41.91,44720.21,3865.32,3616.75,93.57,89.63,11.13,2.76,0.13,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,7.75,-0.07,0.37,0.77,22.96
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),964.40,53.21,600096.15,79373.52,53111.16,66.91,68.79,32.96,5.81,0.99,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.00,5.29,0.47,-0.48,7.62,12.53
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2012.70,54.30,321591.87,141479.18,53466.32,37.79,37.01,33.22,4.20,1.33,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.45,0.25,-0.05,7.51,8.31
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,91.07,45.19,75882.57,10764.45,9778.23,90.84,91.85,30.50,3.58,0.68,2.35,4.44,13.46,-148.78,-10.08,26.82,122.10,0.00,5.73,0.85,0.03,9.66,33.53
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,155.00,60.65,24970.06,21694.54,9522.44,43.89,51.91,24.79,1.02,0.14,1.49,6.76,11.88,9601.39,2662.95,0.00,0.00,0.00,6.56,0.94,-1.12,13.64,19.47
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,285.40,41.77,147590.68,132604.32,83027.27,62.61,64.41,7.58,0.90,0.20,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.91,-0.21,1.13,16.01,8.92
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,158.01,53.80,71936.70,74518.88,53019.58,71.15,71.03,7.06,0.83,0.17,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.11,-0.45,1.58,15.77,7.00
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,63.74,52.27,49025.97,28257.38,18659.70,66.03,62.68,7.57,1.47,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.70,3.44,2.57,15.82,5.95
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,38.71,,18027.25,13802.55,1758.25,12.74,12.74,22.85,,0.19,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,10.34,,,0.13,14.38
