Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,501.0,44.05,21910.59,3817.29,2907.72,76.17,76.43,18.97,2.84,0.75,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.36,0.77,-0.33,6.49,0.0,11.01
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1436.9,37.03,11393.19,2764.62,2040.97,73.82,73.67,16.63,2.2,1.1,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.11,0.01,-0.46,7.85,0.0,19.05
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1397.5,49.2,26243.22,25441.73,2629.19,10.33,11.39,13.79,1.27,0.44,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.48,-0.5,-0.1,0.23,0.54,29.67
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,370.65,48.45,26200.4,2369.9,2057.79,86.83,88.04,44.07,4.38,0.29,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.21,12.05,0.79,9.71,0.06,7.02
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,800.5,46.37,15734.9,7344.9,1120.63,15.26,15.26,21.49,2.76,0.76,8.79,0.25,13.45,1948.76,-14.5,1466.3,835.08,2510.64,5.07,-0.24,-0.09,1.67,1.51,20.34
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,301.25,34.67,27519.71,5425.77,2028.11,37.38,35.42,26.64,4.55,21.84,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.29,1.46,0.95,4.15,1.36,16.42
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,436.0,51.83,27690.42,28470.6,4170.34,14.65,14.65,13.52,1.63,0.51,7.32,0.22,13.07,2614.57,-899.51,3190.84,3224.29,5452.28,9.19,1.49,-2.06,1.34,1.38,19.33
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,263.5,34.35,13195.98,2272.27,1872.29,82.4,83.07,13.44,2.6,0.58,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.38,0.47,-0.38,4.13,1.68,27.78
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,525.7,45.7,13780.66,9303.19,1004.42,10.8,10.8,32.35,3.46,5.27,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.2,-0.16,0.34,2.14,0.74,12.38
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6768.0,60.45,19926.14,6643.49,1188.81,17.89,16.48,25.02,3.21,2.9,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.46,0.04,-0.06,0.17,0.44,5.98
