Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,477.5,44.44,20804.79,3672.58,2803.94,76.35,76.35,18.67,2.74,0.74,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.31,0.7,-0.06,6.73,0.0,12.83
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1356.35,46.64,10753.52,2683.46,1977.01,73.67,73.67,16.4,2.15,1.09,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.92,7.84,-7.98,8.11,0.0,37.0
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1353.5,41.03,25416.99,25961.85,2950.2,11.36,11.36,12.06,1.22,0.39,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.82,0.25,-0.06,0.19,0.55,33.29
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,281.65,48.58,17067.17,2023.38,1781.34,88.04,88.04,34.35,3.46,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.82,0.18,-0.43,11.07,0.07,13.15
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,899.0,47.96,10705.62,3211.94,495.23,15.42,15.2,25.31,6.1,0.44,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.53,0.08,-0.82,0.24,0.23,35.32
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,352.7,53.19,92436.18,45508.98,16694.14,36.68,36.68,24.38,2.74,-3.28,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.35,-0.96,1.86,10.59,0.0,6.18
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,709.95,54.39,24919.33,7443.86,1236.48,16.61,16.23,32.33,4.08,1.42,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.49,-1.74,1.69,1.8,1.03,24.84
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,752.35,48.89,14788.47,7344.9,1118.46,15.23,15.23,20.28,2.59,0.72,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.34,0.0,0.03,1.67,1.45,32.09
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1060.8,51.43,13020.2,2551.83,797.29,31.24,31.24,22.33,3.95,2.9,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.98,0.14,0.22,0.07,0.47,7.68
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,815.5,45.65,14925.75,13062.79,1509.33,11.55,13.17,19.83,1.89,1.0,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.96,-0.17,-0.06,0.27,1.28,25.59
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,376.0,26.2,23879.82,28470.6,4143.23,14.55,14.55,11.52,1.4,0.43,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,10.42,-0.33,-0.11,1.34,1.35,30.43
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,269.05,48.58,13472.49,2192.24,1819.65,83.0,83.0,14.26,2.63,0.61,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,9.27,2.14,-2.85,4.25,1.66,26.26
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,153.55,34.77,90193.0,53811.19,10427.68,19.38,18.97,25.04,7.17,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,7.1,-0.67,0.16,5.55,2.04,28.72
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,974.0,43.37,72909.4,18636.34,10019.77,53.76,53.76,27.65,3.61,1.22,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.59,0.03,0.82,12.81,0.1,9.79
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),508.35,55.4,43170.34,3693.87,3340.79,90.44,89.63,11.85,2.68,0.14,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.57,0.02,-0.22,0.84,0.04,25.63
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1276.85,40.55,17396.53,5980.89,759.89,12.71,11.3,27.52,5.75,0.83,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.49,2.66,-0.35,0.02,0.72,19.89
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1250.65,38.25,388822.67,132538.24,76694.75,57.87,57.87,14.67,1.79,0.42,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.54,0.7,-0.54,15.18,0.08,11.82
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),923.1,50.47,574717.85,81982.38,55733.22,67.98,67.98,29.92,5.08,1.61,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.51,0.24,-0.16,7.95,0.59,16.27
