Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,494.65,54.36,21552.08,3520.63,2695.55,76.56,76.3,20.65,3.07,0.76,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.28,0.7,-0.06,6.58,9.7
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1399.8,70.61,11097.96,2604.99,1927.47,73.99,75.29,17.69,2.39,1.03,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.13,7.84,-7.98,7.63,37.46
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1438.0,51.08,27003.76,24689.33,3153.91,12.77,14.07,10.69,1.36,1.61,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.62,0.25,-0.06,0.19,32.28
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,912.8,59.12,10870.0,3211.94,495.23,15.42,15.2,25.71,6.08,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.39,0.08,-0.82,0.24,34.33
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,344.6,57.51,90303.25,44263.78,15953.88,36.04,35.13,25.46,2.81,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.78,-0.96,1.86,9.64,6.69
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,727.7,71.52,25542.28,7443.86,1236.48,16.61,16.23,33.26,4.27,1.46,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.2,-1.74,1.69,1.8,23.12
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,335.95,62.85,12355.7,12543.26,1554.35,12.39,11.71,20.98,2.57,0.68,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.46,1.36,-0.62,2.48,29.92
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,764.3,59.71,15023.3,7266.82,1159.51,15.96,15.11,22.64,2.86,7.12,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.57,0.0,0.03,1.64,31.01
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1075.0,75.96,13194.17,2512.27,781.18,31.09,28.67,23.45,4.4,4.98,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.76,0.14,0.22,0.08,12.25
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,773.4,51.19,14155.19,13062.79,1509.33,11.55,13.17,18.75,1.8,0.95,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.42,-0.17,-0.06,0.27,29.43
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,257.3,65.9,12884.03,2101.94,1755.64,83.52,84.58,14.47,2.81,0.54,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.38,2.14,-2.85,4.08,29.48
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,176.65,51.85,103761.61,53811.19,10427.68,19.38,18.97,28.79,8.22,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.43,0.14,0.09,5.55,18.0
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),470.7,52.3,39973.13,3693.87,3340.79,90.44,89.63,11.0,2.44,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,8.03,0.02,-0.22,0.84,31.13
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),939.45,54.64,584897.29,79373.52,53111.16,66.91,68.79,32.17,5.64,0.97,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.0,5.45,0.24,-0.16,7.62,14.79
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1853.1,55.14,296597.93,149145.43,54959.49,36.85,37.01,30.25,3.84,1.21,2.96,5.13,13.39,20015.7,-351.61,7937.86,7873.72,0.0,7.98,0.25,-0.05,7.31,15.58
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,91.04,61.91,75857.53,10764.45,9778.23,90.84,91.85,30.44,3.61,0.68,2.35,4.44,13.46,-148.78,-10.08,26.82,122.1,0.0,5.78,-0.21,0.05,9.66,33.55
Balrampur Chini,500038,BALRAMCHIN,INE119A01028,Agricultural Food & other Products,Sugar,509.45,65.11,10288.37,6170.83,821.73,13.32,13.12,22.92,2.61,-4.28,5.97,0.2,10.96,677.85,71.68,99.72,35.0,883.42,6.42,0.17,-0.12,1.08,18.85
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,176.13,61.11,28374.19,21694.54,9522.44,43.89,51.91,28.14,1.15,0.16,1.49,6.76,11.88,9601.39,2662.95,0.0,0.0,0.0,6.44,0.94,-1.12,13.64,8.49
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,284.1,53.42,146918.36,132604.32,83027.27,62.61,64.41,7.61,0.88,0.2,1.18,10.45,15.53,106937.68,24128.67,0.0,0.0,0.0,5.92,0.2,-0.15,16.01,12.73
