Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,477.45,40.12,20899.77,3817.29,2907.72,76.17,76.43,18.17,2.81,0.72,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.43,0.77,-0.33,6.49,0.0,15.2
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1365.4,43.69,10826.23,2764.62,2040.97,73.82,73.67,15.79,2.14,1.05,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.06,0.01,-0.46,7.85,0.0,23.07
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1290.0,36.18,24224.64,25441.73,2629.19,10.33,11.39,12.79,1.19,0.41,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.79,-0.5,-0.1,0.23,0.58,35.08
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,396.75,49.45,108592.36,48185.84,17802.62,36.95,36.69,26.93,2.98,-4.06,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.3,-0.35,0.93,10.0,0.0,7.88
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,820.0,52.53,16118.19,7783.95,1167.13,14.99,15.26,21.62,2.83,0.76,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.11,-0.24,-0.09,1.61,1.42,18.4
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,289.5,37.77,26451.23,5425.77,2028.11,37.38,35.42,25.58,4.28,20.97,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.61,1.46,0.95,4.15,1.4,19.68
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,428.35,50.45,27204.52,29307.63,4143.45,14.14,14.65,12.81,1.62,0.49,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,9.1,1.49,-2.06,1.33,1.39,20.75
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,251.6,39.97,12600.61,2272.27,1872.29,82.4,83.07,12.8,2.5,0.55,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.47,0.47,-0.38,4.13,1.76,31.04
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,514.6,45.44,13999.18,9797.83,1065.97,10.88,10.8,31.93,3.34,5.2,5.21,0.41,10.88,548.16,34.06,1443.79,1972.82,2173.53,5.22,2.74,-0.22,2.01,0.73,14.23
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,173.5,62.7,101911.35,57723.13,10981.93,19.03,5.58,27.47,7.04,0.61,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.72,2.69,-3.9,6.07,1.98,19.46
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6587.2,47.48,19393.87,6643.49,1188.81,17.89,16.48,24.34,3.13,2.82,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.56,0.04,-0.06,0.17,0.45,8.49
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,865.2,36.25,11787.97,6359.97,639.6,10.06,12.36,21.89,3.58,0.79,15.19,0.0,18.29,1073.29,213.58,143.89,243.18,940.27,7.07,0.53,-0.44,0.02,1.12,45.71
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1232.35,46.13,383603.66,135731.89,81034.17,59.7,59.29,13.81,1.73,0.4,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.56,-0.66,-2.13,15.01,0.08,13.11
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1078.6,55.4,671531.4,85963.63,58573.63,68.14,68.29,32.88,5.93,1.77,3.81,3.82,18.25,16950.65,-240.16,1908.08,2104.53,0.0,5.23,1.2,-1.13,7.56,0.49,8.41
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2010.0,57.71,322014.34,157641.68,59568.13,37.79,37.93,31.3,4.18,1.99,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.93,0.35,-0.33,7.38,0.07,8.43
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,85.05,41.18,70866.46,11604.2,10595.59,91.31,90.96,26.27,3.16,0.98,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,6.07,-0.18,-0.09,9.83,0.0,27.31
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,244.5,43.18,126439.84,136546.33,87323.66,63.95,64.22,5.71,0.75,0.57,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.78,-0.59,0.45,16.61,3.5,24.9
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,141.5,49.26,64420.27,77243.58,55814.43,72.26,72.61,5.49,0.71,0.13,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.06,0.0,-0.39,16.25,3.24,20.71
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,79.6,49.1,61224.77,30262.41,20806.29,68.75,69.25,8.18,1.73,0.21,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.71,0.35,0.27,15.61,2.72,15.77
Bayer Crop Sci.,506285,BAYERCROP,INE462A01022,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,4080.3,41.65,18337.71,5595.4,892.9,15.96,15.4,25.05,6.17,47.26,12.59,0.03,23.7,2293.4,165.2,1115.5,1237.9,2135.5,5.5,-0.25,0.08,0.09,3.67,27.78
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1925.0,49.32,1201207.84,220049.3,125138.6,56.87,55.23,38.43,7.87,0.85,6.42,1.31,20.27,-97990.9,-165.9,7977.6,45015.2,600.9,5.41,0.11,-1.31,2.63,1.25,11.48
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",271.0,62.19,11158.19,3178.18,867.04,27.28,27.31,15.81,4.48,0.31,22.02,0.17,32.74,1201.29,92.78,170.57,152.71,0.87,8.34,0.11,-2.0,0.5,0.75,31.02
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",585.1,57.78,19089.46,5531.63,1463.84,26.46,25.15,28.06,2.82,0.8,3.04,0.93,10.47,3083.18,254.05,600.69,881.7,11400.89,6.03,0.72,-1.12,4.6,0.34,27.05
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,819.05,45.41,10906.02,4292.09,3952.79,92.09,92.07,9.7,1.82,0.47,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,8.05,-0.08,-0.14,9.71,1.83,15.69
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,128.55,50.5,116603.26,127805.38,91290.72,71.43,69.66,5.91,0.95,0.33,1.09,14.28,16.08,196176.59,23532.04,0.0,0.0,0.0,6.27,1.0,-1.56,15.37,3.31,21.09
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),225.75,43.94,21720.57,5306.22,3521.43,66.36,65.23,19.29,2.99,0.29,3.55,3.35,16.5,1359.73,11.96,32.67,127.11,0.0,7.83,-1.67,2.59,7.05,0.09,14.68
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,188.9,49.53,18684.51,6219.38,1514.13,24.35,23.55,17.31,9.73,3.01,27.26,0.03,45.86,972.7,40.74,757.7,1213.15,1041.83,8.32,-0.57,-0.31,0.04,4.59,10.75
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3529.2,49.57,14275.68,16466.7,2024.73,12.3,13.16,22.42,2.87,0.42,6.04,0.65,16.14,-2051.78,-33.05,1838.9,3447.82,1783.37,7.49,1.29,-2.73,2.45,0.97,20.48
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,30.92,43.3,27986.9,37270.22,23386.02,62.75,62.46,6.11,0.69,0.16,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.59,6.13,0.18,17.54,3.92,24.44
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,240.8,38.32,17193.12,2316.53,777.56,33.57,33.57,26.27,7.46,0.96,20.63,0.0,28.35,2059.34,80.92,1074.74,276.45,13.84,5.41,-3.27,-0.71,0.0,0.46,15.12
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,159.05,55.36,21083.14,18853.0,3478.0,18.45,19.51,13.58,1.69,3.2,3.54,1.73,12.04,-938.44,1198.0,2415.89,1847.9,697.91,9.02,-0.1,-0.15,6.26,3.79,22.22
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,436.0,38.25,17468.49,20123.07,2743.13,13.63,12.96,9.15,1.68,0.38,14.79,0.1,19.95,2903.45,203.16,2075.2,936.46,2279.82,14.47,-0.06,-0.18,0.41,2.47,24.92
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1580.0,47.13,29668.87,40889.97,22781.19,55.71,55.25,11.1,1.92,0.47,2.23,13.61,17.47,-1948.65,525.05,327.05,339.4,0.0,10.22,0.8,-0.81,9.16,0.08,23.45
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,407.35,37.92,15453.32,9997.34,1481.84,14.82,14.48,17.23,2.01,0.14,8.08,0.07,11.8,1085.8,109.92,1341.42,2002.47,1216.67,7.64,-0.67,0.22,0.42,1.74,22.56
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,222.0,56.35,21995.53,7249.42,4979.06,68.68,69.58,15.77,2.15,1.3,1.51,7.92,13.2,8868.99,1038.55,0.0,494.19,0.0,6.0,4.11,-4.72,13.9,0.88,9.53
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1517.15,49.16,24336.8,6379.52,3639.35,57.05,49.48,20.12,3.11,-10.11,2.6,3.01,10.51,1569.78,3.8,0.0,40.33,0.0,7.65,0.08,0.54,6.61,0.0,7.17
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1051.5,50.78,16397.36,13840.48,1530.39,11.06,11.06,11.99,2.16,-8.05,6.32,0.38,11.5,1776.24,257.76,1081.1,1218.25,3108.12,6.71,-0.1,-0.08,2.41,1.07,25.66
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1467.15,40.23,18520.97,12103.54,2016.17,16.66,14.64,18.79,2.67,-1.2,4.9,0.83,10.9,1478.56,85.18,2343.2,2157.54,1737.77,7.07,1.45,-0.29,3.38,0.68,12.73
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1822.5,50.62,17140.74,4334.83,1095.98,25.28,25.57,23.54,6.67,1.72,20.67,0.15,29.02,1699.54,105.11,666.45,100.01,0.62,6.09,-0.11,-0.81,0.38,0.06,27.03
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,122.7,54.15,11613.88,10507.9,2894.55,27.55,29.67,18.42,2.47,0.87,1.79,4.02,13.52,-9563.59,452.44,478.33,1384.59,0.0,12.41,0.79,0.43,5.63,1.21,8.36
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,298.1,31.98,18642.15,3023.01,1030.47,34.09,34.83,25.67,3.57,1.02,12.09,0.05,14.48,798.06,202.4,256.67,310.69,63.79,6.2,-0.1,0.03,0.23,0.51,31.44
Emami,531162,EMAMILTD,INE548C01032,Personal Products,Personal Care,399.55,45.95,17440.39,3914.63,971.78,24.82,25.39,23.0,5.91,4.41,19.99,0.06,26.17,624.73,72.14,343.32,477.07,399.57,5.1,0.09,-0.7,0.18,2.42,37.04
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,317.5,45.53,21982.07,5577.58,1931.98,34.64,34.34,17.23,5.95,0.04,22.33,0.1,51.12,1575.0,55.59,695.02,882.13,1710.55,7.63,-2.48,0.47,0.21,0.0,14.55
