Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,494.45,66.82,21624.12,3672.58,2803.94,76.35,76.35,19.44,2.89,0.77,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,6.96,0.7,-0.06,6.73,0.0,9.74
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1475.0,67.64,11694.9,2683.46,1977.01,73.67,73.67,17.84,2.35,1.18,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.59,7.84,-7.98,8.11,0.0,31.49
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1350.7,45.95,25364.37,25961.85,2957.97,11.39,11.39,11.95,1.23,0.38,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,8.96,0.25,-0.06,0.19,0.56,33.42
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1020.0,68.29,12146.41,3280.44,503.95,15.36,15.36,29.22,6.01,0.76,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.01,0.08,-0.82,0.01,0.2,17.48
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,781.05,57.83,15352.58,7344.9,1118.46,15.23,15.23,21.08,2.7,0.75,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.27,0.0,0.03,1.67,1.43,29.5
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1086.0,56.7,13329.5,2551.83,797.29,31.24,31.24,22.83,4.0,2.97,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.93,0.14,0.22,0.07,0.47,5.48
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,857.35,50.77,15691.67,13548.86,1544.23,11.4,11.4,20.26,1.93,45.02,7.37,0.05,10.01,1388.15,351.06,1167.27,1202.82,2282.79,6.93,-0.17,-0.06,0.34,1.22,18.97
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,428.2,62.39,27194.99,28470.6,4143.23,14.55,14.55,13.15,1.63,0.5,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.22,-0.33,-0.11,1.34,1.39,20.78
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,272.1,56.49,13625.2,2192.24,1819.65,83.0,83.0,14.42,2.63,0.62,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,8.93,2.14,-2.85,4.25,1.68,25.42
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,157.05,52.53,92248.86,56362.08,10745.0,19.06,19.06,24.83,6.44,0.54,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,7.06,-0.67,0.16,6.24,2.19,27.1
