Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Banco Products,500039,BANCOINDIA,Auto Components,Auto Components & Equipments,722.10,10328.72,3521.99,603.79,17.14,19.02,23.86,6.32,0.67,16.03,0.45,32.18,1423.36,96.36,768.67,434.69,1376.40,5.44,-0.14,0.57,1.22,17.92
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,146.12,23539.51,21742.03,9378.08,43.13,51.91,19.17,0.96,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.76,1.30,-0.90,13.34,24.09
Bank of Baroda,532134,BANKBARODA,Banks,Public Sector Bank,288.20,149038.66,131574.32,83732.48,63.64,64.41,7.75,0.94,0.20,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.02,0.14,0.63,15.69,5.18
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,141.52,64429.36,73784.35,53001.26,71.83,71.03,6.43,0.77,0.15,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.25,-0.34,0.71,15.56,6.54
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,56.95,43803.41,27237.84,17719.17,65.05,62.68,7.20,1.40,0.10,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.86,-0.34,0.46,15.82,7.49
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,163.27,14529.06,9056.86,1114.49,12.31,12.32,31.91,2.92,2.99,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.57,-3.12,0.89,1.64,5.46
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,435.90,12141.69,5293.39,709.98,13.41,12.98,26.30,3.28,7.71,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.08,-0.50,-1.13,0.21,30.18
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",331.55,13651.27,2652.82,749.16,28.24,29.58,22.68,6.41,0.35,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.80,0.03,-1.72,0.54,36.52
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",891.55,21798.24,5588.84,1480.83,26.50,28.00,27.40,3.36,0.59,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.69,-0.16,-0.66,3.80,33.49
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1976.10,15020.67,2039.67,697.27,34.19,33.59,25.51,4.75,1.19,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.15,-0.12,0.35,0.01,25.18
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),187.67,18056.74,3903.31,2540.55,65.09,61.76,25.19,2.70,0.77,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.40,-0.24,0.11,6.88,19.00
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,191.28,18919.93,5635.47,1355.54,24.05,23.83,19.37,10.40,2.92,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.34,0.03,-0.04,0.05,24.10
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3888.70,15729.83,14022.58,1620.09,11.55,11.16,30.01,3.44,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.42,0.98,-1.18,3.06,12.38
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,37.06,33544.49,34595.01,20430.76,59.06,57.65,7.41,0.87,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.71,-0.20,-0.09,17.08,40.13
CESC,500084,CESC,Power,Integrated Power Utilities,175.87,23312.81,17907.00,3347.00,18.69,16.76,16.08,1.83,-27.25,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.71,0.27,0.16,5.74,13.70
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,433.40,17364.27,19477.16,2543.99,13.06,15.02,9.32,1.76,16.95,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,15.06,-2.56,1.23,0.04,41.63
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1882.60,35350.99,36160.19,20178.18,55.80,57.02,15.87,2.59,0.56,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.58,1.09,-0.93,9.22,18.11
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1675.70,141389.69,28536.73,19741.86,69.18,70.32,30.44,5.43,1.19,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.24,1.22,-1.11,9.44,5.97
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,418.30,15868.73,9123.42,1326.97,14.54,15.07,19.81,2.29,0.72,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.81,0.04,0.08,0.44,19.73
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1521.00,122862.00,28349.57,7199.40,25.40,25.87,22.58,3.73,0.87,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.79,1.00,-0.70,0.07,9.09
City Union Bank,532210,CUB,Banks,Private Sector Bank,269.60,20006.97,6269.92,4325.87,68.99,70.59,16.56,2.01,1.19,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.11,1.52,-1.42,13.50,5.12
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1177.20,13078.95,7328.40,1018.90,13.90,15.47,23.20,2.35,4.24,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.34,2.79,-3.81,0.49,44.26
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1320.70,16672.23,10910.95,1942.77,17.81,18.73,16.94,2.56,1.53,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.85,0.34,-0.31,2.71,25.74
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1277.60,106631.20,34310.00,8454.40,24.64,26.18,18.47,2.96,0.49,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.11,1.26,-0.64,0.75,9.13
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,479.50,10759.98,2395.16,593.85,24.79,24.38,23.95,4.79,0.57,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.53,0.33,-1.30,0.44,33.08
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,201.62,11331.90,3566.47,590.69,16.56,16.66,21.09,4.19,0.35,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,6.90,-0.56,-0.13,0.03,21.07
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,740.65,11327.45,5548.00,569.28,10.26,9.69,18.83,2.36,1.80,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.91,0.31,-0.77,0.03,44.86
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),589.95,17372.52,3065.77,2198.93,71.73,74.26,15.72,2.55,0.47,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.30,2.68,-2.33,3.83,30.63
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1046.50,10125.99,7560.00,1700.28,22.49,22.13,9.33,1.13,1.69,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.28,0.13,-0.03,2.96,37.78
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1104.00,15761.49,4903.16,2483.47,50.65,50.30,8.83,1.04,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.92,0.73,0.24,0.60,6.50
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1973.80,55700.80,15955.06,4101.31,25.71,17.65,22.16,5.81,3.55,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.10,0.97,0.11,0.32,13.66
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,235.90,15800.47,5396.61,1123.69,20.82,22.23,21.25,3.02,-1.29,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.94,-0.24,0.12,0.18,18.66
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,566.40,13744.76,4842.21,1007.59,20.81,21.15,26.91,3.45,5.45,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.15,-5.61,0.85,2.35,8.81
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,409.30,28175.81,15906.19,1797.08,11.30,11.57,25.24,3.24,-6.64,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.59,-0.03,-0.16,0.10,21.93
H U D C O,540530,HUDCO,Finance,Financial Institution,222.33,44508.24,11761.56,11460.76,97.44,100.45,15.88,2.47,0.97,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.72,0.66,-0.02,11.02,15.77
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1654.60,449003.03,122427.00,25922.00,21.17,21.79,26.45,6.30,3.02,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.44,1.63,-1.92,0.29,17.77
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),746.50,61948.10,17420.50,9794.90,56.23,58.62,28.78,3.20,0.99,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.34,5.77,-0.94,9.44,16.30
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,810.80,182205.13,253570.00,33291.00,13.13,13.34,10.17,1.35,1.59,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.24,-0.82,0.53,2.72,6.16
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,496.75,209892.72,33845.00,17483.00,51.66,51.04,20.07,15.42,7.84,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.67,0.11,-0.04,0.76,9.18
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1084.90,11271.53,1751.54,1394.24,79.60,80.29,24.89,2.80,0.92,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,7.05,6.95,2.80,6.98,28.58
I O B,532388,IOB,Banks,Public Sector Bank,37.79,72770.65,29979.65,18570.68,61.94,59.02,17.07,2.09,0.68,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.55,-0.07,0.23,15.87,36.75
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,97.64,104986.45,28937.85,20399.04,70.49,70.28,11.31,1.54,0.25,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.53,-0.04,-0.07,12.16,8.74
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2292.30,13773.78,1472.50,479.20,32.54,34.12,25.61,6.44,1.21,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.12,-2.30,2.32,0.04,18.10
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,802.60,108107.33,64543.17,44355.43,68.72,68.06,9.17,1.41,0.23,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.14,0.57,0.14,14.91,10.68
Indian Renewable,544026,IREDA,Finance,Financial Institution,136.75,38416.24,7606.77,6753.23,88.78,93.03,22.30,2.97,0.57,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.27,-0.38,-0.12,10.38,41.65
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,193.71,27119.43,15643.80,1806.61,11.55,13.36,16.98,2.42,3.82,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.25,0.09,0.39,0.05,15.48
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,402.00,106054.14,31520.30,20315.50,64.45,68.55,11.33,2.94,0.70,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.07,0.08,-1.30,1.51,6.51
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1597.60,663742.80,169458.00,40467.00,23.88,24.07,23.60,6.42,3.66,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.20,2.07,-1.84,0.22,20.39
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,324.65,14030.06,1174.43,697.61,59.40,57.00,27.47,11.34,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.01,-0.29,0.37,0.19,49.46
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,403.05,504971.86,78551.59,26392.45,33.60,34.30,25.03,7.10,2.75,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.48,0.50,-0.59,0.01,14.52
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,103.60,11408.25,12985.51,8892.98,68.48,69.38,5.46,0.76,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.26,-0.11,-0.16,15.52,11.64
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,747.85,61654.22,41205.54,4896.13,11.88,11.37,22.34,3.41,-3.37,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.44,-0.01,0.16,1.61,9.46
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,408.60,14188.76,9732.83,1082.95,11.13,11.27,22.30,3.39,0.82,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.35,1.12,-0.03,1.85,21.20
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,546.95,30085.70,28804.92,27033.67,93.85,94.28,5.45,0.78,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.92,-0.06,-0.08,10.13,15.71
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2092.00,95554.65,24750.69,6745.64,27.25,23.24,22.10,4.87,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.82,1.01,-0.75,1.08,12.96
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),347.00,48232.00,19699.23,12394.35,62.92,63.11,19.55,1.95,0.74,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.45,-0.04,0.26,9.97,10.34
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1171.10,11567.87,7753.14,1531.45,19.75,21.81,11.68,1.86,0.65,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.42,0.37,-1.89,0.16,26.20
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),274.30,23217.70,9432.22,4342.27,46.04,54.36,51.69,1.83,-17.82,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.88,0.56,0.45,9.45,7.95
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,916.20,55043.61,7769.82,3900.66,50.20,54.51,27.19,4.27,1.13,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.13,0.40,0.23,4.07,16.49
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,949.25,17002.00,4387.70,1737.10,39.59,49.58,11.05,1.97,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,12.94,0.06,-1.43,0.14,36.93
Nava,513023,NAVA,Power,Power Generation,529.60,14987.75,4017.64,1735.07,43.19,46.07,16.20,1.85,0.67,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.21,0.06,0.12,1.06,27.97
NLC India,513683,NLCINDIA,Power,Power Generation,237.69,32958.97,16251.48,4230.82,26.03,30.98,12.61,1.65,0.25,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.79,-0.39,0.30,5.53,18.70
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,75.97,66791.44,26689.39,8894.94,33.33,34.09,9.50,2.06,-0.83,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.67,-0.10,0.83,0.36,8.28
NTPC,532555,NTPC,Power,Power Generation,322.95,313153.83,186754.31,53490.38,28.64,28.91,13.18,1.63,1.57,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.26,0.01,0.31,5.51,13.64
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7078.50,25738.30,4411.52,2361.48,53.53,53.34,25.10,6.74,0.48,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,11.01,1.24,-0.84,3.94,16.82
O N G C,500312,ONGC,Oil,Oil Exploration & Production,242.23,304732.10,657927.61,98563.11,14.98,14.52,8.32,0.83,-1.02,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.93,0.11,-0.10,2.40,11.43
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1663.70,60492.50,5327.81,3014.84,56.59,58.70,27.09,3.61,0.97,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.15,3.05,-3.30,0.95,29.20
Oil India,533106,OIL,Oil,Oil Exploration & Production,408.15,66390.00,33468.01,9784.51,29.24,35.19,11.11,1.18,1.98,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.45,0.80,-0.60,3.69,17.47
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,156.91,16286.77,18974.64,1920.21,10.12,9.20,16.66,1.99,1.63,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.14,-3.62,1.04,3.17,33.06
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,315.65,12419.65,8375.11,1200.21,14.33,15.91,35.57,3.08,32.34,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.11,0.45,0.28,5.91,36.69
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,280.95,42142.50,47431.60,5035.24,10.62,10.84,11.49,2.00,2.46,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.17,0.79,-1.01,0.50,19.61
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,882.25,22983.37,8184.49,7690.21,93.96,92.72,10.46,1.28,0.31,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.98,2.69,-5.57,8.51,22.74
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,352.05,116180.08,113492.35,109205.64,96.22,96.42,4.69,0.91,0.26,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.87,-0.07,0.18,9.16,32.80
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,269.10,250279.25,46180.55,37884.28,82.04,84.81,16.46,2.53,5.94,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.21,0.84,-0.84,5.00,19.97
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,119.53,137375.15,129502.98,95371.61,73.64,72.67,8.06,0.97,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.25,0.48,0.15,15.36,6.47
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2381.40,16691.71,5374.76,905.36,16.84,15.88,27.52,4.31,1.45,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.16,-0.39,-0.13,0.28,30.97
REC Ltd,532955,RECLTD,Finance,Financial Institution,352.75,92886.98,59513.92,57456.60,96.54,96.18,5.38,1.11,0.32,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.54,0.35,-1.19,8.97,38.47
Rites,541556,RITES,Construction,Civil Construction,229.26,11018.32,2229.67,546.71,24.52,24.48,26.80,4.18,-2.89,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.70,0.02,0.04,0.01,27.48
S C I,523598,SCI,Transport Services,Shipping,228.67,10651.45,5295.70,1617.45,30.54,31.49,13.25,1.25,-13.52,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.98,0.01,0.35,2.77,18.48
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,205.87,10007.44,4640.86,1128.30,24.31,24.93,16.71,3.45,-1.29,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.38,0.11,0.01,1.88,13.46
Sanofi India,500674,SANOFI,Pharmaceuticals & Biotechnology,Pharmaceuticals,4372.80,10070.56,1932.50,519.30,26.87,24.38,27.27,12.86,-3.13,26.59,0.03,47.15,358.30,3.50,161.40,144.50,271.70,5.16,-0.78,-0.04,0.04,34.90
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,480.75,16940.73,5718.87,1768.53,30.92,26.65,15.93,2.42,-2.99,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.57,-0.94,0.31,1.64,24.88
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),105.92,11613.84,1492.95,1021.28,68.41,68.63,29.59,3.37,0.40,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.80,1.22,-0.11,6.16,13.89
SBI,500112,SBIN,Banks,Public Sector Bank,948.10,875154.85,505419.84,234329.37,46.36,48.66,11.13,1.54,0.37,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.07,2.11,0.24,15.04,5.10
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),828.15,155798.22,45601.30,33103.56,72.59,72.05,17.79,2.57,0.40,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.54,2.33,-3.00,7.22,5.03
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2625.10,11563.52,3816.09,783.38,20.53,20.40,21.41,4.38,0.47,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.94,-0.11,0.11,0.70,5.91
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,553.75,21822.44,4359.52,2229.72,51.15,53.03,13.15,1.77,3.43,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.11,-0.16,-0.20,0.07,28.54
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4667.70,51859.95,9183.93,7280.77,79.28,80.42,26.30,3.43,1.57,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.14,-0.45,0.25,9.24,13.86
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,384.45,122844.83,66066.92,13014.41,19.70,18.58,30.40,3.26,1.48,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.17,0.39,0.14,6.19,14.13
