Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,56.38,43364.99,27237.84,17719.17,65.05,62.68,7.12,1.38,0.10,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.86,2.34,2.79,15.82,8.41
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,155.98,13880.34,9056.86,1114.49,12.31,12.32,30.49,2.79,2.86,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.81,-3.12,0.89,1.64,9.68
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,433.35,12070.66,5293.39,709.98,13.41,12.98,26.15,3.26,7.67,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.12,-0.50,-1.13,0.21,28.08
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",316.45,13029.54,2652.82,749.16,28.24,29.58,21.64,6.12,0.33,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,6.10,0.03,-1.72,0.54,39.41
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",876.15,21421.72,5588.84,1480.83,26.50,28.00,26.93,3.30,0.58,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.78,-0.16,-0.66,3.80,34.55
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1907.60,14499.99,2039.67,697.27,34.19,33.59,24.63,4.59,1.15,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.34,-0.12,0.35,0.01,27.77
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),177.37,17065.72,3903.31,2540.55,65.09,61.76,23.81,2.56,0.73,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.63,-0.24,0.11,6.88,23.45
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,183.34,18134.57,5635.47,1355.54,24.05,23.83,18.57,9.97,2.80,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.67,0.03,-0.04,0.05,27.25
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3743.30,15141.68,14022.58,1620.09,11.55,11.16,28.88,3.31,0.36,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.60,0.98,-1.18,3.06,15.65
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,36.02,32603.15,34595.01,20430.76,59.06,57.65,7.21,0.85,0.13,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.72,-0.20,-0.09,17.08,36.21
CESC,500084,CESC,Power,Integrated Power Utilities,165.77,21973.98,17907.00,3347.00,18.69,16.76,15.15,1.73,-25.68,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,9.03,0.27,0.16,5.74,13.80
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,440.20,17636.71,19477.16,2543.99,13.06,15.02,9.47,1.79,17.22,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.83,-2.56,1.23,0.04,40.71
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1808.60,33961.43,36160.19,20178.18,55.80,57.02,15.24,2.48,0.53,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.64,1.09,-0.93,9.22,21.33
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1679.00,141683.00,28536.73,19741.86,69.18,70.32,30.50,5.45,1.19,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.24,1.22,-1.11,9.44,5.78
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,393.15,14914.63,9123.42,1326.97,14.54,15.07,18.62,2.15,0.68,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,7.23,0.04,0.08,0.44,21.11
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1498.90,121076.83,28349.57,7199.40,25.40,25.87,22.25,3.68,0.86,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.88,1.00,-0.70,0.07,10.41
Coal India,533278,COALINDIA,Consumable Fuels,Coal,385.30,237449.92,140712.05,43344.96,30.80,32.83,7.61,2.25,0.28,14.25,0.13,38.89,48598.10,10429.96,14420.39,9839.56,11532.25,19.90,0.14,-0.20,0.32,7.66
Container Corpn.,531344,CONCOR,Transport Services,Logistics Solution Provider,498.25,37947.61,9004.30,1913.95,21.26,21.72,28.96,2.97,3.94,9.18,0.07,10.79,3959.14,407.11,432.21,120.03,50.50,5.07,-0.30,-0.36,0.51,23.64
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1141.30,12680.09,7328.40,1018.90,13.90,15.47,22.49,2.28,4.11,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.59,2.79,-3.81,0.49,44.12
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1194.90,15084.16,10910.95,1942.77,17.81,18.73,15.32,2.32,1.38,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,8.50,0.34,-0.31,2.71,32.82
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1280.00,106832.69,34310.00,8454.40,24.64,26.18,18.51,2.97,0.49,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.10,1.26,-0.64,0.75,8.96
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,471.30,10575.97,2395.16,593.85,24.79,24.38,23.54,4.71,0.56,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.63,0.33,-1.30,0.44,34.23
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,194.49,10931.16,3566.47,590.69,16.56,16.66,20.34,4.04,0.33,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.19,-0.56,-0.13,0.03,23.86
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,774.80,11849.74,5548.00,569.28,10.26,9.69,19.70,2.47,1.89,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.61,0.31,-0.77,0.03,40.17
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),590.05,17378.95,3065.77,2198.93,71.73,74.26,15.72,2.55,0.47,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.29,2.68,-2.33,3.83,30.62
Gallantt Ispat L,532726,GALLANTT,Industrial Products,Iron & Steel Products,517.35,12482.67,4331.00,760.61,17.56,16.18,25.34,4.02,0.80,11.96,0.21,15.11,1105.58,32.43,132.12,0.00,470.11,5.19,0.06,0.14,0.98,35.51
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1111.80,15872.85,4903.16,2483.47,50.65,50.30,8.90,1.04,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.75,0.73,0.24,0.60,5.84
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1957.10,55229.52,15955.06,4101.31,25.71,17.65,21.97,5.76,3.52,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.16,0.97,0.11,0.32,14.39
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,238.13,15949.84,5396.61,1123.69,20.82,22.23,21.45,3.05,-1.30,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.87,-0.24,0.12,0.18,17.89
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,581.85,14119.68,4842.21,1007.59,20.81,21.15,27.64,3.55,5.60,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.03,-5.61,0.85,2.35,6.32
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,383.15,26375.67,15906.19,1797.08,11.30,11.57,23.63,3.03,-6.22,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.98,-0.03,-0.16,0.10,26.02
H U D C O,540530,HUDCO,Finance,Financial Institution,206.90,41419.31,11761.56,11460.76,97.44,100.45,14.78,2.30,0.90,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.85,0.66,-0.02,11.02,18.64
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1661.40,450848.32,122427.00,25922.00,21.17,21.79,26.56,6.33,3.04,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.42,1.63,-1.92,0.29,17.43
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),747.75,62051.83,17420.50,9794.90,56.23,58.62,28.83,3.21,0.99,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.34,5.77,-0.94,9.44,16.16
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5748.50,115016.91,42175.84,6035.64,14.31,14.15,21.77,5.48,0.91,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,6.10,-1.45,1.71,0.10,10.04
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1155.70,12007.10,1751.54,1394.24,79.60,80.29,26.52,2.98,0.98,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.80,6.95,2.80,6.98,23.92
I O B,532388,IOB,Banks,Public Sector Bank,34.08,65626.46,29979.65,18570.68,61.94,59.02,15.40,1.88,0.62,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.64,-0.07,0.23,15.87,37.51
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,97.54,104878.93,28937.85,20399.04,70.49,70.28,11.30,1.54,0.25,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.54,-0.04,-0.07,12.16,8.83
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2264.00,13603.73,1472.50,479.20,32.54,34.12,25.30,6.36,1.20,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.18,-2.30,2.32,0.04,19.11
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,777.85,104773.59,64543.17,44355.43,68.72,68.06,8.89,1.36,0.22,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.16,0.57,0.14,14.91,13.44
Indian Renewable,544026,IREDA,Finance,Financial Institution,131.42,36918.92,7606.77,6753.23,88.78,93.03,21.43,2.86,0.55,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.36,-0.38,-0.12,10.38,43.92
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,196.03,27444.23,15643.80,1806.61,11.55,13.36,17.18,2.45,3.86,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.14,0.09,0.39,0.05,14.47
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1626.80,675874.30,169458.00,40467.00,23.88,24.07,24.03,6.54,3.73,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.08,2.11,-2.34,0.22,17.95
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,400.40,501651.73,78551.59,26392.45,33.60,34.30,24.87,7.06,2.73,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.51,0.50,-0.59,0.01,15.08
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,99.77,10986.50,12985.51,8892.98,68.48,69.38,5.26,0.74,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.27,-0.11,-0.16,15.52,14.91
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,163.92,10482.82,18636.17,2796.81,15.01,16.58,7.63,0.87,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.93,-0.42,0.23,2.25,47.95
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,395.70,13740.80,9732.83,1082.95,11.13,11.27,21.60,3.28,0.79,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.54,1.12,-0.03,1.85,23.69
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,528.10,29048.83,28804.92,27033.67,93.85,94.28,5.26,0.75,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.95,-0.06,-0.08,10.13,18.33
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2119.10,96800.23,24750.69,6745.64,27.25,23.24,22.38,4.93,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.75,1.01,-0.75,1.08,11.83
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3586.60,446004.05,175704.22,33298.56,18.95,19.17,31.34,5.38,1.15,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.62,0.38,-0.49,4.09,5.52
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),365.15,50754.80,19699.23,12394.35,62.92,63.11,20.57,2.05,0.78,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.34,-0.04,0.26,9.97,5.65
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1121.70,11079.90,7753.14,1531.45,19.75,21.81,11.19,1.78,0.63,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.92,0.37,-1.89,0.16,29.32
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,867.70,52129.82,7769.82,3900.66,50.20,54.51,25.75,4.05,1.07,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.43,0.40,0.23,4.07,20.91
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,914.85,16385.87,4387.70,1737.10,39.59,49.58,10.65,1.89,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.51,0.06,-1.43,0.14,38.56
Nava,513023,NAVA,Power,Power Generation,568.55,16090.04,4017.64,1735.07,43.19,46.07,17.39,1.99,0.72,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.50,0.06,0.12,1.06,22.68
NLC India,513683,NLCINDIA,Power,Power Generation,237.59,32945.10,16251.48,4230.82,26.03,30.98,12.61,1.65,0.25,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.79,-0.39,0.30,5.53,18.73
NTPC,532555,NTPC,Power,Power Generation,318.50,308838.82,186754.31,53490.38,28.64,28.91,13.00,1.61,1.55,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.32,0.01,0.31,5.51,14.25
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7301.50,26549.16,4411.52,2361.48,53.53,53.34,25.89,6.95,0.49,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.60,1.24,-0.84,3.94,14.20
O N G C,500312,ONGC,Oil,Oil Exploration & Production,232.00,291862.48,657927.61,98563.11,14.98,14.52,7.97,0.79,-0.97,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.44,0.11,-0.10,2.40,15.17
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1658.20,60292.52,5327.81,3014.84,56.59,58.70,27.00,3.60,0.97,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.16,3.05,-3.30,0.95,29.43
Oil India,533106,OIL,Oil,Oil Exploration & Production,399.85,65039.91,33468.01,9784.51,29.24,35.19,10.89,1.16,1.94,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.61,0.80,-0.60,3.69,19.15
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,7662.50,66676.70,7072.50,3080.10,43.55,44.93,28.10,9.04,3.51,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.34,-0.05,0.11,0.01,42.04
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,152.65,15844.60,18974.64,1920.21,10.12,9.20,16.21,1.94,1.59,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.31,-3.62,1.04,3.17,34.87
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,309.70,12185.54,8375.11,1200.21,14.33,15.91,34.90,3.02,31.73,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.18,0.45,0.28,5.91,37.17
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,268.80,40320.00,47431.60,5035.24,10.62,10.84,10.99,1.91,2.35,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,16.05,0.79,-1.01,0.50,23.09
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,896.15,23345.47,8184.49,7690.21,93.96,92.72,10.63,1.30,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.95,2.69,-5.57,8.51,21.52
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,335.05,110569.91,113492.35,109205.64,96.22,96.42,4.47,0.87,0.25,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.92,-0.07,0.18,9.16,30.56
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,257.95,239909.08,46180.55,37884.28,82.04,84.81,15.78,2.42,5.70,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.41,0.84,-0.84,5.00,20.78
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,118.90,136651.10,129502.98,95371.61,73.64,72.67,8.02,0.96,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.25,0.48,0.15,15.36,6.96
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2321.40,16271.16,5374.76,905.36,16.84,15.88,26.83,4.20,1.42,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.29,-0.39,-0.13,0.28,31.72
REC Ltd,532955,RECLTD,Finance,Financial Institution,337.00,88739.65,59513.92,57456.60,96.54,96.18,5.14,1.06,0.31,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.61,0.35,-1.19,8.97,38.13
Rites,541556,RITES,Construction,Civil Construction,222.66,10701.12,2229.67,546.71,24.52,24.48,26.03,4.06,-2.81,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,8.03,0.02,0.04,0.01,29.57
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,211.10,10261.67,4640.86,1128.30,24.31,24.93,17.14,3.54,-1.32,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.20,0.11,0.01,1.88,11.26
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,511.50,18024.30,5718.87,1768.53,30.92,26.65,16.95,2.58,-3.19,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.10,-0.94,0.31,1.64,20.07
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),103.34,11330.95,1492.95,1021.28,68.41,68.63,28.87,3.29,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.89,1.22,-0.11,6.16,15.98
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,3057.70,13469.11,3816.09,783.38,20.53,20.40,24.94,5.11,0.55,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,5.92,-0.11,0.11,0.70,6.20
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.14,10243.13,9513.67,5842.67,61.41,63.45,7.55,0.96,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.24,0.82,0.33,15.36,6.03
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,548.15,21601.75,4359.52,2229.72,51.15,53.03,13.02,1.75,3.40,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.22,-0.16,-0.20,0.07,23.97
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4808.30,53422.07,9183.93,7280.77,79.28,80.42,27.09,3.53,1.62,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.06,-0.45,0.25,9.24,11.27
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,374.95,119809.26,66066.92,13014.41,19.70,18.58,29.65,3.18,1.44,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.27,0.39,0.14,6.19,10.04
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3280.80,1187022.15,257688.00,68867.00,26.72,26.40,23.60,11.15,2.88,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,5.76,0.69,-1.15,0.16,25.13
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1252.70,63124.00,28738.09,5231.02,18.20,18.25,21.11,3.36,0.44,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.67,0.75,-0.97,2.51,23.62
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14152.00,28632.47,50450.82,7970.31,15.80,15.21,19.88,5.19,0.54,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.70,-0.15,0.17,5.09,13.16
