Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
I O B,532388,IOB,Banks,Public Sector Bank,37.78,72751.40,29979.65,18570.68,61.94,59.02,17.07,2.09,0.68,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.55,-0.07,0.23,15.87,36.56
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,97.40,104728.40,28937.85,20399.04,70.49,70.28,11.28,1.54,0.25,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.54,-0.04,-0.07,12.16,8.96
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2312.40,13894.55,1472.50,479.20,32.54,34.12,25.84,6.49,1.23,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.08,-2.30,2.32,0.04,17.38
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,808.95,108962.65,64543.17,44355.43,68.72,68.06,9.25,1.42,0.23,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.13,0.57,0.14,14.91,9.98
Indian Renewable,544026,IREDA,Finance,Financial Institution,133.40,37475.15,7606.77,6753.23,88.78,93.03,21.75,2.90,0.56,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.33,-0.38,-0.12,10.38,43.08
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,191.80,26852.03,15643.80,1806.61,11.55,13.36,16.81,2.39,3.78,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.34,0.09,0.39,0.05,16.32
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1616.20,671470.40,169458.00,40467.00,23.88,24.07,23.88,6.50,3.70,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.13,2.07,-1.84,0.22,19.46
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,404.95,507352.32,78551.59,26392.45,33.60,34.30,25.15,7.14,2.76,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.45,0.50,-0.59,0.01,14.11
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,103.15,11358.70,12985.51,8892.98,68.48,69.38,5.43,0.76,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.26,-0.11,-0.16,15.52,12.03
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,755.40,62276.66,41205.54,4896.13,11.88,11.37,22.57,3.44,-3.41,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.38,-0.01,0.16,1.61,8.55
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1130.80,16434.08,6915.20,1275.61,18.45,18.66,33.76,4.87,0.88,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.68,0.79,-0.13,4.64,5.47
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,396.40,13765.11,9732.83,1082.95,11.13,11.27,21.64,3.29,0.79,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.53,1.12,-0.03,1.85,23.56
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,541.80,29802.41,28804.92,27033.67,93.85,94.28,5.40,0.77,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.93,-0.06,-0.08,10.13,16.21
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2098.80,95865.25,24750.69,6745.64,27.25,23.24,22.17,4.88,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.80,1.01,-0.75,1.08,12.68
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),367.55,51088.39,19699.23,12394.35,62.92,63.11,20.71,2.06,0.79,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.33,-0.04,0.26,9.97,5.03
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1170.00,11557.00,7753.14,1531.45,19.75,21.81,11.67,1.86,0.65,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.43,0.37,-1.89,0.16,26.27
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),279.70,23674.78,9432.22,4342.27,46.04,54.36,52.71,1.86,-18.18,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.82,0.56,0.45,9.45,6.14
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,885.10,53175.18,7769.82,3900.66,50.20,54.51,26.27,4.13,1.09,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.32,0.40,0.23,4.07,19.32
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,933.60,16721.70,4387.70,1737.10,39.59,49.58,10.87,1.93,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.20,0.06,-1.43,0.14,37.97
Nava,513023,NAVA,Power,Power Generation,526.40,14897.19,4017.64,1735.07,43.19,46.07,16.10,1.84,0.67,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.27,0.06,0.12,1.06,28.41
NLC India,513683,NLCINDIA,Power,Power Generation,239.40,33196.08,16251.48,4230.82,26.03,30.98,12.71,1.66,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.76,-0.39,0.30,5.53,18.11
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,76.46,67222.24,26689.39,8894.94,33.33,34.09,9.57,2.07,-0.83,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.55,-0.10,0.83,0.36,7.69
NTPC,532555,NTPC,Power,Power Generation,323.30,313493.22,186754.31,53490.38,28.64,28.91,13.20,1.63,1.57,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.25,0.01,0.31,5.51,13.54
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7172.50,26080.10,4411.52,2361.48,53.53,53.34,25.43,6.83,0.48,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.84,1.24,-0.84,3.94,15.72
O N G C,500312,ONGC,Oil,Oil Exploration & Production,241.23,303474.08,657927.61,98563.11,14.98,14.52,8.29,0.83,-1.01,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.98,0.11,-0.10,2.40,11.80
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1657.70,60274.34,5327.81,3014.84,56.59,58.70,26.99,3.60,0.97,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.17,3.05,-3.30,0.95,29.45
Oil India,533106,OIL,Oil,Oil Exploration & Production,411.95,67008.11,33468.01,9784.51,29.24,35.19,11.22,1.19,2.00,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.38,0.80,-0.60,3.69,16.70
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,154.21,16006.52,18974.64,1920.21,10.12,9.20,16.38,1.96,1.60,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.25,-3.62,1.04,3.17,34.21
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,313.90,12350.79,8375.11,1200.21,14.33,15.91,35.37,3.06,32.15,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.13,0.45,0.28,5.91,37.04
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,274.80,41220.00,47431.60,5035.24,10.62,10.84,11.24,1.95,2.40,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.60,0.79,-1.01,0.50,21.37
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,903.85,23546.07,8184.49,7690.21,93.96,92.72,10.72,1.31,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.93,2.69,-5.57,8.51,20.85
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,352.65,116378.09,113492.35,109205.64,96.22,96.42,4.70,0.92,0.26,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.87,-0.07,0.18,9.16,32.44
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,269.80,250930.29,46180.55,37884.28,82.04,84.81,16.51,2.54,5.96,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.20,0.84,-0.84,5.00,19.76
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2407.60,16875.35,5374.76,905.36,16.84,15.88,27.82,4.36,1.47,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.10,-0.39,-0.13,0.28,30.21
REC Ltd,532955,RECLTD,Finance,Financial Institution,353.30,93031.80,59513.92,57456.60,96.54,96.18,5.39,1.11,0.32,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.54,0.35,-1.19,8.97,38.37
Rites,541556,RITES,Construction,Civil Construction,229.46,11027.93,2229.67,546.71,24.52,24.48,26.82,4.19,-2.90,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.70,0.02,0.04,0.01,27.42
S C I,523598,SCI,Transport Services,Shipping,232.26,10818.67,5295.70,1617.45,30.54,31.49,13.46,1.27,-13.73,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.88,0.01,0.35,2.77,17.20
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,475.85,16768.06,5718.87,1768.53,30.92,26.65,15.77,2.40,-2.96,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.64,-0.94,0.31,1.64,25.64
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),106.27,11652.21,1492.95,1021.28,68.41,68.63,29.69,3.38,0.40,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.79,1.22,-0.11,6.16,13.60
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,548.60,21619.48,4359.52,2229.72,51.15,53.03,13.03,1.75,3.40,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.21,-0.16,-0.20,0.07,29.21
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4848.30,53866.48,9183.93,7280.77,79.28,80.42,27.32,3.56,1.63,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.04,-0.45,0.25,9.24,10.53
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,384.50,122860.81,66066.92,13014.41,19.70,18.58,30.40,3.26,1.48,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.17,0.39,0.14,6.19,14.12
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3238.20,1171609.10,257688.00,68867.00,26.72,26.40,23.30,11.01,2.84,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,5.83,0.69,-1.15,0.16,27.96
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1289.90,64998.52,28738.09,5231.02,18.20,18.25,21.74,3.46,0.45,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.53,0.75,-0.97,2.51,24.73
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14641.00,29621.82,50450.82,7970.31,15.80,15.21,20.57,5.36,0.56,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.50,-0.15,0.17,5.09,10.16
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,53.40,10351.39,6465.58,2517.15,38.93,46.40,24.83,1.66,0.45,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.91,3.31,-2.50,12.17,5.15
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1122.20,14399.74,1758.93,919.11,52.25,59.52,24.49,3.28,2.22,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.28,0.24,-0.08,0.00,24.93
Waaree Energies,544277,WAAREEENER,Electrical Equipment,Other Electrical Equipment,2871.40,82593.21,17952.69,4048.03,22.55,18.84,30.56,7.19,0.16,12.40,0.26,27.42,5044.47,553.20,1310.36,2901.77,4708.82,5.07,-0.04,3.67,0.75,25.71
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,826.60,21789.75,15463.58,2010.74,13.00,12.05,12.28,2.66,0.31,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.93,0.17,-0.34,0.63,16.89
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,259.91,272535.26,89654.90,17769.30,19.82,20.23,20.19,3.18,8.82,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,6.98,0.08,0.29,0.84,19.93
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,746.15,16965.40,5490.80,850.10,15.48,15.47,24.22,3.96,1.61,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,5.76,1.72,-1.26,0.13,24.25
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,931.45,93725.67,24493.90,7617.40,31.10,30.37,18.64,3.70,9.86,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,6.97,-0.23,0.21,1.37,12.05
