Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,476.55,46.33,20763.45,3672.58,2803.94,76.35,76.35,18.73,2.73,0.74,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.29,0.7,-0.06,6.73,0.0,13.01
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1374.8,57.3,10899.75,2683.46,1977.01,73.67,73.67,16.67,2.14,1.11,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.77,7.84,-7.98,8.11,0.0,36.14
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1382.5,42.07,25961.57,25961.85,2950.2,11.36,11.36,12.36,1.26,0.4,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.82,0.25,-0.06,0.19,0.55,31.86
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,301.0,54.51,18239.75,2023.38,1781.34,88.04,88.04,36.68,3.57,0.25,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.74,0.18,-0.43,11.07,0.07,7.18
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,887.85,48.49,10572.83,3280.44,503.95,15.36,15.36,25.49,5.27,0.67,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.55,0.08,-0.82,0.01,0.23,36.13
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,731.65,59.22,25680.93,7443.86,1236.48,16.61,16.23,33.39,4.33,1.47,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.31,-1.74,1.69,1.8,0.97,22.54
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,763.25,50.26,15002.68,7344.9,1118.46,15.23,15.23,20.57,2.67,0.73,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.31,0.0,0.03,1.67,1.44,31.11
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1049.7,45.08,12883.94,2551.83,797.29,31.24,31.24,22.07,3.85,2.87,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.11,0.14,0.22,0.07,0.48,8.64
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,883.35,46.82,16167.49,13062.79,1509.33,11.55,13.17,21.38,2.08,1.08,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.93,-0.17,-0.06,0.27,1.15,19.4
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,388.4,28.22,24667.38,28470.6,4143.23,14.55,14.55,11.87,1.47,0.45,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,10.42,-0.33,-0.11,1.34,1.29,28.14
