Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,476.6,37.94,20862.59,3817.29,2907.72,76.17,76.43,18.07,2.75,0.72,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.6,0.77,-0.33,6.49,0.0,15.35
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1272.25,35.87,23891.25,25441.73,2629.19,10.33,11.39,12.65,1.17,0.4,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.96,-0.5,-0.1,0.23,0.58,35.97
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,394.8,53.12,108076.92,48185.84,17802.62,36.95,36.69,26.92,3.04,-4.06,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.26,-0.35,0.93,10.0,0.0,8.34
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,845.0,56.35,16609.53,7783.95,1167.13,14.99,15.26,22.28,2.91,0.79,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.05,-0.24,-0.09,1.61,1.45,15.33
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5300.0,39.43,63369.44,15081.28,3032.21,20.11,20.44,27.85,4.61,0.88,12.92,0.15,18.89,6690.51,411.85,2979.11,2244.18,3333.22,5.06,1.25,0.27,0.63,0.99,10.68
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,281.8,38.85,25757.56,5425.77,2028.11,37.38,35.42,24.96,4.17,20.46,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.87,1.46,0.95,4.15,1.45,21.82
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,441.0,51.33,28008.0,29307.63,4143.45,14.14,14.65,13.1,1.66,0.5,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,9.05,1.49,-2.06,1.33,1.37,18.41
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,252.8,36.29,12660.67,2272.27,1872.29,82.4,83.07,12.86,2.48,0.55,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.67,0.47,-0.38,4.13,1.78,28.47
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,170.3,57.71,100031.77,57723.13,10981.93,19.03,5.58,26.75,7.12,0.6,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.74,2.69,-3.9,6.07,2.05,20.95
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6442.5,39.32,18967.84,6643.49,1188.81,17.89,16.48,23.85,3.03,2.76,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.75,0.04,-0.06,0.17,0.47,10.5
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1076.6,52.97,80807.25,19560.64,10699.71,54.7,55.22,28.28,4.04,1.24,1.51,8.34,14.25,5653.99,2856.55,0.0,314.51,0.0,5.62,1.51,-1.29,12.28,0.09,5.95
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,836.2,30.37,11392.82,6359.97,639.6,10.06,12.36,21.17,3.53,0.77,15.19,0.0,18.29,1073.29,213.58,143.89,243.18,940.27,7.44,0.53,-0.44,0.02,1.2,47.53
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1259.95,64.38,392232.92,135731.89,81034.17,59.7,59.29,14.04,1.77,0.41,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.51,-0.66,-2.13,15.01,0.08,11.16
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1053.1,43.43,655655.23,85963.63,58573.63,68.14,68.29,31.97,5.76,1.72,3.81,3.82,18.25,16950.65,-240.16,1908.08,2104.53,0.0,5.34,1.2,-1.13,7.56,0.51,10.57
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1970.0,57.59,315606.08,157641.68,59568.13,37.79,37.93,30.71,4.06,1.95,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.91,0.35,-0.33,7.38,0.07,10.25
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,82.96,42.51,69125.01,11604.2,10595.59,91.31,90.96,25.57,3.07,0.95,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,6.08,-0.18,-0.09,9.83,0.0,29.09
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,238.2,38.63,123181.86,136546.33,87323.66,63.95,64.22,5.58,0.73,0.56,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.79,-0.59,0.45,16.61,3.51,26.83
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,142.1,46.74,64693.38,77243.58,55814.43,72.26,72.61,5.5,0.71,0.13,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.06,0.0,-0.39,16.25,3.23,20.37
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,82.4,51.87,63378.35,30262.41,20806.29,68.75,69.25,8.35,1.8,0.21,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.69,0.35,0.27,15.61,2.65,12.8
Bayer Crop Sci.,506285,BAYERCROP,INE462A01022,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,3987.4,32.04,17920.22,5595.4,892.9,15.96,15.4,24.48,6.08,46.19,12.59,0.03,23.7,2293.4,165.2,1115.5,1237.9,2135.5,5.7,-0.25,0.08,0.09,3.78,27.36
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1872.0,31.72,1168221.88,220049.3,125138.6,56.87,55.23,37.43,7.7,0.83,6.42,1.31,20.27,-97990.9,-165.9,7977.6,45015.2,600.9,5.73,0.11,-1.31,2.63,1.27,13.92
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",647.0,68.43,21108.99,5531.63,1463.84,26.46,25.15,31.0,3.15,0.88,3.04,0.93,10.47,3083.18,254.05,600.69,881.7,11400.89,5.5,0.72,-1.12,4.6,0.3,19.33
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,795.0,38.63,10585.83,4292.09,3952.79,92.09,92.07,9.34,1.8,0.46,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,8.11,-0.08,-0.14,9.71,1.88,18.17
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,125.6,44.09,113927.37,127805.38,91290.72,71.43,69.66,5.84,0.92,0.33,1.09,14.28,16.08,196176.59,23532.04,0.0,0.0,0.0,6.28,1.0,-1.56,15.37,3.35,22.9
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),251.0,62.81,24150.13,5306.22,3521.43,66.36,65.23,21.42,3.38,0.32,3.55,3.35,16.5,1359.73,11.96,32.67,127.11,0.0,7.33,-1.67,2.59,7.05,0.08,5.14
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,186.05,41.11,18402.67,6219.38,1514.13,24.35,23.55,17.03,9.63,2.96,27.26,0.03,45.86,972.7,40.74,757.7,1213.15,1041.83,8.43,-0.57,-0.31,0.04,4.71,11.72
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3419.05,37.92,13830.09,16466.7,2024.73,12.3,13.16,21.69,2.72,0.41,6.04,0.65,16.14,-2051.78,-33.05,1838.9,3447.82,1783.37,7.82,1.29,-2.73,2.45,1.03,22.96
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,30.25,34.73,27380.48,37270.22,23386.02,62.75,62.46,5.98,0.67,0.15,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.6,6.13,0.18,17.54,3.98,26.08
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,222.65,39.73,15897.21,2316.53,777.56,33.57,33.57,24.28,6.99,0.89,20.63,0.0,28.35,2059.34,80.92,1074.74,276.45,13.84,5.47,-3.27,-0.71,0.0,0.46,21.52
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,145.85,24.83,19333.41,18853.0,3478.0,18.45,19.51,12.47,1.56,2.93,3.54,1.73,12.04,-938.44,1198.0,2415.89,1847.9,697.91,9.76,-0.1,-0.15,6.26,4.07,28.68
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,413.5,23.02,16566.95,20123.07,2743.13,13.63,12.96,8.57,1.59,0.36,14.79,0.1,19.95,2903.45,203.16,2075.2,936.46,2279.82,15.32,-0.06,-0.18,0.41,2.7,28.79
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1470.0,35.61,27603.26,40889.97,22781.19,55.71,55.25,10.33,1.77,0.44,2.23,13.61,17.47,-1948.65,525.05,327.05,339.4,0.0,10.28,0.8,-0.81,9.16,0.09,28.78
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1813.45,50.79,154880.68,32662.59,22399.06,68.58,68.22,26.93,5.04,1.07,2.34,6.93,19.35,14067.6,484.22,327.05,212.05,0.0,6.36,0.71,-0.41,9.34,0.11,7.12
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,392.2,28.99,14878.68,9997.34,1481.84,14.82,14.48,16.6,1.88,0.13,8.08,0.07,11.8,1085.8,109.92,1341.42,2002.47,1216.67,8.0,-0.67,0.22,0.42,1.84,25.44
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1386.5,29.34,22247.03,6379.52,3639.35,57.05,49.48,18.37,2.79,-9.23,2.6,3.01,10.51,1569.78,3.8,0.0,40.33,0.0,8.1,0.08,0.54,6.61,0.0,15.17
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1040.0,43.52,16217.99,13840.48,1530.39,11.06,11.06,11.87,2.12,-7.97,6.32,0.38,11.5,1776.24,257.76,1081.1,1218.25,3108.12,6.77,-0.1,-0.08,2.41,1.08,26.47
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1428.95,34.76,18038.73,12103.54,2016.17,16.66,14.64,18.28,2.63,-1.17,4.9,0.83,10.9,1478.56,85.18,2343.2,2157.54,1737.77,7.32,1.45,-0.29,3.38,0.71,15.01
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1957.5,64.19,18410.46,4334.83,1095.98,25.28,25.58,25.21,7.14,1.97,20.22,0.15,28.36,1399.42,105.11,1014.34,100.01,0.62,5.55,-0.11,-0.81,0.38,0.05,21.62
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,294.5,27.12,18416.95,3023.01,1030.47,34.09,34.83,25.34,3.49,1.0,12.09,0.05,14.48,798.06,202.4,256.67,310.69,63.79,6.53,-0.1,0.03,0.23,0.53,32.27
Emami,531162,EMAMILTD,INE548C01032,Personal Products,Personal Care,376.5,27.87,16434.25,3914.63,971.78,24.82,25.39,21.69,5.66,4.16,19.99,0.06,26.17,624.73,72.14,343.32,477.07,399.57,5.62,0.09,-0.7,0.18,2.68,39.13
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,319.0,47.28,22085.86,5577.58,1931.98,34.64,34.34,17.31,5.93,0.04,22.33,0.1,51.12,1575.0,55.59,695.02,882.13,1710.55,7.54,-2.48,0.47,0.21,0.0,14.14
Escorts Kubota,500495,ESCORTS,INE042A01014,"Agricultural, Commercial & Construction Vehicles",Tractors,3011.0,43.62,33686.39,12247.76,1529.42,12.49,12.97,23.69,2.78,0.51,14.74,0.01,18.72,865.42,565.63,1202.55,2193.32,1472.26,5.75,-1.01,0.65,0.09,1.08,27.97
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,349.6,55.54,86418.52,30384.84,19588.76,64.47,65.18,18.41,2.16,1.68,1.17,8.66,11.59,32616.23,4515.36,0.0,532.42,0.0,5.75,-1.12,1.66,14.38,0.34,5.95
