Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,470.00,46.24,20388.43,3520.63,2695.55,76.56,76.30,19.56,2.96,0.72,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.39,0.20,0.08,6.58,14.20
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1285.40,31.53,10179.32,2604.99,1927.47,73.99,75.29,16.24,2.17,0.95,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.33,0.17,-1.16,7.63,42.57
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1618.80,37.52,30399.00,24689.33,3153.91,12.77,14.07,12.08,1.53,1.82,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.50,-1.18,0.95,0.19,23.76
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,877.35,46.46,10447.76,3211.94,495.23,15.42,15.20,24.71,5.86,0.43,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.56,-0.07,0.04,0.24,36.88
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,144.05,50.34,277796.03,54254.83,19886.27,36.65,38.11,24.25,4.75,0.64,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.55,0.71,0.11,2.76,21.18
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,346.20,49.38,90639.33,44263.78,15953.88,36.04,35.13,25.54,2.82,1.05,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.75,1.85,-0.95,9.64,6.26
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,702.40,49.67,24654.24,7443.86,1236.48,16.61,16.23,32.04,4.15,1.41,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.48,-0.84,0.99,1.80,25.79
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,312.90,25.73,11507.98,12543.26,1554.35,12.39,11.71,19.52,2.33,0.63,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,9.97,1.66,0.00,2.48,37.28
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,769.35,40.15,15122.58,7266.82,1159.51,15.96,15.11,22.79,2.84,7.17,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.50,-0.13,0.19,1.64,30.56
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,903.35,47.35,11087.39,2512.27,781.18,31.09,28.67,19.72,3.68,4.19,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.81,1.66,-1.76,0.08,26.26
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,857.00,47.39,15685.27,13062.79,1509.33,11.55,13.17,20.77,2.02,1.05,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.64,0.88,-0.60,0.27,22.72
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2491.30,43.70,22647.29,4733.20,1562.04,33.00,37.85,29.44,3.90,1.26,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,8.99,3.24,-0.66,3.07,24.16
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,243.70,35.45,12202.86,2101.94,1755.64,83.52,84.58,13.73,2.62,0.52,7.42,1.57,18.58,609.69,49.67,0.00,12.49,0.00,9.42,1.42,-2.17,4.08,33.21
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,974.10,44.25,72846.44,17887.79,9304.97,52.02,53.37,31.49,4.01,1.36,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.86,-0.64,1.95,11.60,6.26
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1150.60,46.03,66827.03,33181.86,6814.20,20.54,20.65,18.92,1.91,2.39,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,8.55,0.06,-0.26,1.39,10.01
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),502.50,41.98,42673.58,3693.87,3340.79,90.44,89.63,11.72,2.63,0.14,31.30,0.17,34.14,369.48,23.74,17.59,53.94,0.00,7.49,-0.07,0.37,0.84,26.48
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1310.90,69.00,17860.44,5980.89,759.89,12.71,11.30,28.24,5.93,0.85,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,5.30,-0.03,1.00,0.02,11.99
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1031.00,64.96,641537.88,79373.52,53111.16,66.91,68.79,35.23,6.22,1.06,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.00,5.08,0.47,-0.48,7.62,6.49
