Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,455.05,42.31,19776.14,3520.63,2695.55,76.56,76.30,18.97,2.86,0.70,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.52,0.20,0.08,6.58,16.93
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1501.20,21.44,28190.62,24689.33,3153.91,12.77,14.07,11.20,1.41,1.69,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,9.16,-1.18,0.95,0.19,29.30
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,878.85,48.96,10465.63,3211.94,495.23,15.42,15.20,24.76,5.87,0.43,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.55,-0.07,0.04,0.24,36.77
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,138.99,44.45,268037.97,54254.83,19886.27,36.65,38.11,23.40,4.59,0.62,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.73,0.71,0.11,2.76,23.95
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,326.55,37.97,85535.30,44263.78,15953.88,36.04,35.13,24.11,2.66,0.99,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.90,1.85,-0.95,9.64,11.58
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,664.10,41.11,23309.91,7443.86,1236.48,16.61,16.23,30.29,3.92,1.33,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.80,-0.84,0.99,1.80,29.84
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,283.05,20.89,10410.14,12543.26,1554.35,12.39,11.71,17.66,2.11,0.57,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.79,1.66,0.00,2.48,43.27
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,708.50,27.68,13926.50,7266.82,1159.51,15.96,15.11,20.99,2.62,6.60,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.93,-0.13,0.19,1.64,36.05
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,915.05,51.52,11230.99,2512.27,781.18,31.09,28.67,19.97,3.72,4.24,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.72,1.66,-1.76,0.08,25.31
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,807.75,36.06,14783.87,13062.79,1509.33,11.55,13.17,19.58,1.90,0.99,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.04,0.88,-0.60,0.27,27.16
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,219.56,30.77,19959.22,4733.20,1562.04,33.00,37.85,25.94,3.43,1.11,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,10.79,3.24,-0.66,3.07,33.16
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,228.21,31.15,11427.45,2101.94,1755.64,83.52,84.58,12.85,2.45,0.48,7.42,1.57,18.58,609.69,49.67,0.00,12.49,0.00,9.82,1.42,-2.17,4.08,37.45
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,194.67,41.14,114346.33,53811.19,10427.68,19.38,18.97,31.71,9.09,0.11,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.00,0.14,0.09,5.55,9.63
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,964.25,45.07,72134.68,17887.79,9304.97,52.02,53.37,31.19,3.97,1.35,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.88,-0.64,1.95,11.60,7.21
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),432.15,26.48,36699.28,3693.87,3340.79,90.44,89.63,10.08,2.27,0.12,31.30,0.17,34.14,369.48,23.74,17.59,53.94,0.00,8.64,-0.07,0.37,0.84,36.77
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1165.10,48.35,15873.98,5980.89,759.89,12.71,11.30,25.10,5.27,0.76,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,6.00,-0.03,1.00,0.02,21.78
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1315.80,41.28,408811.42,130819.57,77849.31,59.51,63.58,15.57,1.99,0.61,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.74,-0.22,0.69,14.07,7.23
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),950.20,39.98,591260.23,79373.52,53111.16,66.91,68.79,32.47,5.73,0.98,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.00,5.34,0.47,-0.48,7.62,13.81
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1868.90,30.44,299126.79,149145.43,54959.49,36.85,37.01,30.49,3.90,1.22,2.96,5.13,13.39,20015.70,-351.61,7937.86,7873.72,0.00,7.91,0.25,-0.05,7.31,14.86
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,84.14,25.47,70108.26,10764.45,9778.23,90.84,91.85,28.18,3.31,0.63,2.35,4.44,13.46,-148.78,-10.08,26.82,122.10,0.00,5.94,0.85,0.03,9.66,38.58
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,295.35,43.90,152736.18,132604.32,83027.27,62.61,64.41,7.85,0.93,0.21,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.89,-0.21,1.13,16.01,9.28
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,159.58,41.83,72651.47,74518.88,53019.58,71.15,71.03,7.13,0.84,0.17,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.10,-0.45,1.58,15.77,10.57
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,70.13,54.04,53940.87,28257.38,18659.70,66.03,62.68,8.33,1.61,0.12,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.63,3.44,2.57,15.82,8.92
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,32.97,34.53,15354.13,13802.55,1758.25,12.74,12.74,19.46,,0.16,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,12.25,,,0.13,27.07
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1870.80,33.20,1066749.86,203465.80,115191.70,56.61,49.17,34.82,9.06,0.42,5.35,1.77,23.18,-104864.50,2365.50,8908.90,45232.60,429.60,5.30,0.14,1.33,3.13,13.97
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,371.20,38.70,10375.27,5278.22,790.46,14.98,12.98,21.26,2.80,6.23,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.90,2.19,-0.34,0.19,21.69
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",255.85,37.16,10534.39,2876.43,789.05,27.43,29.58,16.36,4.95,0.25,24.22,0.19,34.31,1196.14,89.60,157.25,132.97,0.96,8.13,0.02,-0.45,0.51,40.31
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,827.30,35.44,11015.84,4141.20,3807.55,91.94,92.25,11.31,2.02,0.51,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,8.10,0.82,0.72,9.52,14.84
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,145.97,42.31,132404.30,126028.23,83510.19,66.26,62.10,6.56,1.13,0.16,1.08,14.22,17.75,204647.60,28939.54,0.00,0.00,0.00,6.52,-1.76,2.72,14.60,10.39
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1664.80,37.33,12654.43,2089.48,724.66,34.68,33.59,20.62,4.01,0.96,18.32,0.00,22.66,2043.22,113.06,694.45,209.15,329.43,6.38,-0.05,0.07,0.01,30.55
