Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,472.60,44.84,20501.21,3520.63,2695.55,76.56,76.30,19.67,2.97,0.73,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.37,0.20,0.08,6.58,13.73
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1309.90,30.77,10373.34,2604.99,1927.47,73.99,75.29,16.55,2.22,0.96,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.26,0.17,-1.16,7.63,41.48
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1698.00,49.48,31886.28,24689.33,3153.91,12.77,14.07,12.67,1.60,1.91,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.10,-1.18,0.95,0.19,20.03
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,912.55,56.35,10866.94,3211.94,495.23,15.42,15.20,25.71,6.10,0.45,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.35,-0.07,0.04,0.24,34.35
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,150.91,59.90,291025.33,54254.83,19886.27,36.65,38.11,25.41,4.98,0.67,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.33,0.71,0.11,2.76,17.42
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,860.85,66.97,24859.55,1815.63,1082.18,59.60,64.91,24.42,6.97,2.14,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.48,0.49,-0.13,0.05,5.57
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,344.25,46.69,90111.03,44263.78,15953.88,36.04,35.13,25.40,2.80,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.76,1.85,-0.95,9.64,6.78
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,716.35,52.70,25143.89,7443.86,1236.48,16.61,16.23,32.68,4.23,1.43,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.37,-0.84,0.99,1.80,24.32
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,342.10,42.69,12581.91,12543.26,1554.35,12.39,11.71,21.34,2.55,0.69,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,9.28,1.66,0.00,2.48,31.43
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,804.35,52.38,15810.55,7266.82,1159.51,15.96,15.11,23.83,2.97,7.49,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.28,-0.13,0.19,1.64,27.40
