Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bajaj Finserv,532978,BAJAJFINSV,Finance,1924.00,307419.26,137779.99,51699.34,37.52,37.01,32.28,4.24,1.29,2.96,4.92,13.39,-121431.86,29.53,8319.35,7964.85,0.00,7.80,1.10,0.87,7.05,9.88
Bajaj Housing,544252,BAJAJHFL,Finance,113.30,94405.35,9982.68,9123.08,91.39,91.85,41.71,4.73,0.93,2.35,4.11,13.46,-212.69,3.01,21.88,76.46,0.00,5.15,-0.13,-0.08,9.04,39.89
Bandhan Bank,541153,BANDHANBNK,Banks,164.54,26506.92,21888.01,10207.15,46.63,51.91,12.91,1.08,0.07,1.49,6.60,11.88,12067.61,3132.05,0.00,749.30,0.00,7.32,0.16,1.61,12.17,23.63
Bank of Baroda,532134,BANKBARODA,Banks,241.75,125017.68,130143.00,81093.72,62.31,64.41,6.43,0.81,0.17,1.18,10.37,15.53,0.00,25344.36,0.00,0.00,0.00,6.39,0.82,-0.90,14.97,9.44
Bank of India,532149,BANKINDIA,Banks,111.71,50857.85,72728.68,51338.40,70.59,71.03,5.16,0.63,0.12,0.94,11.91,12.35,0.00,9458.93,0.00,0.00,0.00,6.37,0.07,-0.35,15.72,14.30
Bank of Maha,532525,MAHABANK,Banks,53.96,41503.63,26126.89,16663.95,63.78,62.68,7.22,1.45,0.10,1.64,11.53,22.81,37828.80,3386.14,0.00,663.37,0.00,5.98,-0.27,0.17,16.51,15.49
Belrise Industri,544405,BELRISE,Auto Components,135.72,12077.44,8290.82,1021.14,12.32,12.32,33.98,,3.22,5.36,1.10,14.11,929.45,61.63,1591.13,1065.71,769.73,5.06,,,3.94,6.51
Birlasoft Ltd,532400,BSOFT,IT - Software,386.00,10730.91,5375.24,697.50,12.98,12.98,21.11,3.08,6.19,12.12,0.04,15.59,920.79,108.48,980.16,235.33,10.39,6.79,-2.11,0.70,0.21,43.99
Brigade Enterpr.,532929,BRIGADE,Realty,968.70,23677.70,5074.21,1420.53,28.00,28.00,34.93,4.20,0.31,3.39,0.97,14.81,2337.32,233.01,629.12,785.77,8868.81,5.26,0.57,-0.88,4.02,33.19
Canara Bank,532483,CANBK,Banks,108.77,98661.47,123951.13,75867.53,61.21,62.10,5.34,0.94,0.13,1.08,14.67,17.75,162006.81,31349.49,0.00,2572.54,0.00,7.00,-0.44,0.84,14.18,8.83
Capri Global,531595,CGCL,Finance,187.04,17986.42,3533.58,2259.60,63.95,61.75,31.13,3.59,0.95,2.66,3.62,11.76,867.22,4.18,58.78,102.53,0.00,6.74,6.01,3.74,7.21,19.27
Castrol India,500870,CASTROLIND,Petroleum Products,213.27,21095.01,5560.90,1318.85,23.72,23.83,22.06,11.60,3.32,26.09,0.04,41.83,827.05,85.57,562.13,770.16,612.05,6.42,0.35,-0.33,0.06,25.01
CEAT,500878,CEATLTD,Auto Components,3224.10,13041.51,13554.46,1478.99,10.91,11.16,28.43,2.99,0.36,4.66,0.49,11.74,-1732.81,-24.23,1653.31,2740.19,1411.53,6.04,-1.45,2.11,2.34,20.37
Central Bank,532885,CENTRALBK,Banks,35.68,32295.40,34053.81,19718.00,57.90,57.65,7.66,0.88,0.14,0.85,11.80,11.43,38551.56,6575.73,0.00,948.92,0.00,5.88,-0.81,-0.30,16.60,42.36
CESC,500084,CESC,Power,161.52,21410.61,17340.00,3182.00,18.35,15.82,15.54,1.78,40.89,3.65,1.50,11.67,-139.00,1189.00,2428.00,1588.00,725.00,8.95,0.28,-0.08,5.68,24.06
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,569.50,22817.15,17410.58,2492.42,14.32,15.02,13.04,2.61,23.71,13.81,0.01,19.78,1619.69,339.97,367.92,630.27,1802.29,11.02,1.98,-3.07,0.04,23.29
Chola Financial,504973,CHOLAHLDNG,Finance,1794.60,33698.54,33196.06,18927.50,57.02,57.02,15.50,2.69,0.54,2.36,13.93,19.11,-8003.21,261.85,204.19,2289.25,0.00,9.52,-0.37,0.64,9.23,21.94
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,1454.90,122382.91,27300.47,19069.10,69.85,70.32,27.48,5.17,1.08,2.38,7.40,19.71,7527.49,351.53,204.19,236.94,0.00,6.66,0.56,-0.27,9.13,13.63
CIE Automotive,532756,CIEINDIA,Auto Components,403.05,15290.20,8886.21,1301.88,14.65,15.07,19.53,2.21,0.71,8.47,0.07,13.15,1085.46,126.54,1268.42,1661.71,1110.20,7.00,0.57,-0.23,0.45,33.14
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,1486.70,120088.37,27811.15,7190.24,25.85,25.87,22.33,3.85,0.86,14.72,0.01,17.76,10471.78,960.24,5506.37,2837.49,5642.11,5.88,1.09,-1.04,0.06,12.65
City Union Bank,532210,CUB,Banks,214.69,15908.70,6050.74,4168.14,68.89,70.59,13.65,1.68,0.98,1.51,6.94,12.58,5422.25,949.81,0.00,472.76,0.00,6.52,2.16,-0.66,12.84,7.74
Cyient,532175,CYIENT,IT - Services,1196.20,13287.66,7396.50,1101.60,14.89,15.47,21.24,2.50,3.88,8.87,0.10,12.81,2610.00,145.20,1406.70,393.40,576.60,7.83,1.50,-2.48,0.53,44.55
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,1534.20,19367.41,10651.84,1973.32,18.53,18.73,19.74,3.11,1.68,7.58,0.67,16.03,675.87,92.84,1617.21,1713.58,1068.80,7.17,0.94,0.52,2.51,13.74
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,1196.70,99874.40,33519.90,8521.00,25.42,26.18,17.66,2.98,0.46,12.95,0.14,17.96,8653.60,1286.10,9042.00,2647.80,7108.50,7.84,1.10,-0.42,0.58,15.81
Engineers India,532178,ENGINERSIN,Construction,204.97,11520.18,3087.59,512.25,16.59,16.59,19.87,4.32,0.32,11.59,0.01,23.55,475.31,160.26,444.43,475.94,0.70,6.20,3.54,0.38,0.03,19.76
Federal Bank,500469,FEDERALBNK,Banks,197.37,48508.51,28529.32,19260.07,67.51,68.65,11.98,1.40,0.42,1.25,9.15,12.87,0.00,4152.61,0.00,0.00,0.00,6.80,-0.90,0.58,13.50,10.29
Finolex Cables,500144,FINCABLES,Industrial Products,862.25,13187.20,5318.89,541.28,10.18,10.18,18.82,2.40,3.52,11.76,0.00,13.42,3423.11,429.45,242.56,241.72,717.03,7.08,-0.50,0.10,0.02,44.69
Five-Star Bus.Fi,543663,FIVESTAR,Finance,583.15,17170.41,2968.38,2159.22,72.74,74.12,15.79,2.72,0.48,8.22,1.26,18.65,2072.20,19.46,0.00,26.72,0.00,9.36,0.39,-0.62,3.69,38.21
G M D C,532181,GMDCLTD,Minerals & Mining,396.15,12597.57,2765.31,595.06,21.52,22.36,18.93,1.96,1.23,9.07,0.02,10.95,1961.06,372.83,84.99,235.66,91.33,7.18,0.03,0.10,0.15,16.14
G R Infraproject,543317,GRINFRA,Construction,1236.90,11965.81,7352.19,1666.28,22.66,22.13,11.15,1.41,1.56,7.36,0.59,12.73,3221.87,465.02,224.72,875.27,538.01,11.60,0.11,0.04,2.67,30.31
GAIL (India),532155,GAIL,Gas,169.91,111717.52,142476.40,14310.54,10.04,10.87,11.47,1.31,-2.38,8.20,0.25,13.04,-397.81,5091.90,9436.44,7759.85,6249.92,10.20,-0.09,0.12,1.62,30.68
Godawari Power,532734,GPIL,Industrial Products,190.49,12751.46,5356.50,1110.18,20.73,22.21,17.22,2.60,-1.05,13.89,0.06,17.27,1328.94,102.30,132.34,459.95,931.82,8.50,0.24,-0.07,0.29,24.89
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,439.35,10660.55,4481.61,947.72,21.15,21.15,22.16,2.87,4.49,8.21,0.39,13.86,1112.32,41.19,942.22,726.07,1342.82,6.38,1.07,-1.90,1.98,39.36
Gujarat Gas,539336,GUJGASLTD,Gas,428.95,29528.49,15907.54,1863.99,11.72,11.40,25.78,3.48,-6.46,9.43,0.02,14.17,0.86,233.53,1023.97,719.94,61.86,5.38,0.19,-0.11,0.10,37.83
H U D C O,540530,HUDCO,Finance,211.82,42404.25,11060.25,11044.47,99.86,100.45,15.24,2.36,0.93,2.44,5.97,15.67,628.32,36.41,1.84,0.00,0.00,7.40,0.57,-0.50,9.69,32.30
HCL Technologies,532281,HCLTECH,IT - Software,1463.20,397063.48,119347.00,25746.00,21.57,21.79,23.39,5.70,2.67,16.95,0.09,25.00,26597.00,1838.00,25842.00,6225.00,133.00,6.13,0.73,-0.59,0.27,27.28
HDB FINANC SER,544429,HDBFS,Finance,737.95,61217.88,16300.28,9555.38,58.62,58.62,28.14,,0.97,2.16,5.52,14.72,-3803.99,0.20,225.17,452.68,0.00,6.34,,,9.34,17.26
Hero Motocorp,500182,HEROMOTOCO,Automobiles,4474.90,89505.03,40440.38,5719.44,14.14,14.15,17.77,4.64,0.75,15.62,0.04,23.05,-678.08,1829.69,3381.29,5699.66,2013.34,7.50,-0.12,-0.38,0.10,28.36
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,684.85,153901.31,238496.00,31805.00,13.34,13.34,9.55,1.24,1.49,6.51,0.52,14.02,25911.00,1832.00,19834.00,40632.00,48801.00,12.52,0.25,-0.55,2.47,11.36
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,419.95,177442.27,33562.00,17161.00,51.13,51.04,17.42,13.35,6.80,30.23,0.82,72.42,-8680.00,918.00,112.00,2777.00,1882.00,7.68,0.67,-0.07,0.76,33.12
Home First Finan,543259,HOMEFIRST,Finance,1239.90,12804.27,1647.13,1313.80,79.76,80.29,30.99,4.43,1.14,3.51,3.79,16.46,1019.31,6.00,5.55,16.09,0.00,6.09,2.07,1.19,7.33,18.37
I O B,532388,IOB,Banks,36.40,70093.99,28981.53,17080.75,58.94,59.02,18.38,2.08,0.74,0.89,10.99,11.02,0.00,5993.02,0.00,0.00,0.00,5.46,-0.22,-0.14,16.09,42.80
IDBI Bank,500116,IDBI,Banks,89.59,96330.77,29273.85,19604.77,66.97,70.28,12.17,1.56,0.27,1.97,5.35,13.55,36651.88,5756.27,0.00,1896.87,0.00,6.24,-0.03,0.08,13.01,15.75
Indiamart Inter.,542726,INDIAMART,Retailing,2519.10,15122.70,1429.20,484.80,33.92,34.12,25.62,6.92,1.22,13.93,0.02,26.92,-1074.10,311.60,3.97,26.99,0.00,5.07,-0.20,0.26,0.04,20.68
Indian Renewable,544026,IREDA,Finance,144.36,40554.06,7179.45,6333.03,88.21,93.03,25.97,3.78,0.67,2.39,6.31,18.05,-1648.80,24.18,5.93,9.11,0.00,6.04,2.44,0.30,10.25,45.69
Indraprastha Gas,532514,IGL,Gas,204.07,28569.83,15318.00,1900.38,12.41,13.13,17.20,2.69,3.09,11.49,0.01,16.92,329.28,709.66,706.70,934.57,48.76,8.05,-2.19,2.15,0.04,28.47
Indus Towers,534816,INDUSTOWER,Telecom - Services,340.95,91883.88,30797.40,20607.20,66.91,69.20,9.43,2.83,0.55,16.69,0.65,33.36,3143.00,374.50,4767.50,2445.00,7.60,12.98,-0.25,1.09,1.47,25.99
Infosys,500209,INFY,IT - Software,1436.70,596844.35,165954.00,39741.00,23.95,24.07,21.89,6.29,3.39,18.62,0.09,28.83,52214.00,3803.00,32414.00,3616.00,0.00,6.70,1.07,-0.97,0.22,28.41
ITC,500875,ITC,Diversified FMCG,412.00,515973.62,79040.32,26249.84,33.21,34.30,25.76,7.36,2.83,22.16,0.00,27.32,13271.67,17635.96,4719.67,4807.30,15637.56,5.33,1.72,-1.89,0.01,16.84
J & K Bank,532209,J&KBANK,Banks,101.41,11167.09,12816.16,8701.52,67.89,69.38,5.20,0.79,0.08,1.28,10.62,15.77,17655.57,1201.72,0.00,267.07,0.00,6.37,-0.82,0.37,15.24,13.51
Jindal Saw,500378,JINDALSAW,Industrial Products,205.64,13150.85,19974.49,3259.80,16.32,16.58,9.03,1.15,0.16,7.13,0.43,13.70,3120.33,122.92,3563.82,2522.22,4920.51,16.10,0.37,-1.87,1.75,46.43
Jindal Stain.,532508,JSL,Ferrous Metals,734.00,60464.69,40089.59,4708.56,11.75,11.76,23.50,3.62,-3.54,7.49,0.38,16.14,3555.50,302.14,3107.01,9139.88,9700.28,6.26,0.18,-0.11,1.58,8.59
Karur Vysya Bank,590003,KARURVYSYA,Banks,261.80,21079.84,9957.10,6418.90,64.47,65.02,10.52,1.77,0.25,1.73,8.66,17.65,6870.28,1893.41,0.00,512.18,0.00,7.06,0.60,0.29,12.43,5.67
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,919.50,13356.17,6471.41,1191.38,18.41,18.66,30.88,4.33,0.81,4.59,1.89,14.94,430.94,105.87,695.86,708.31,591.30,6.13,0.62,-0.67,5.22,34.55
KPI Green Energy,542323,KPIGREEN,Power,532.05,10499.53,1990.39,637.72,32.04,32.49,29.28,4.01,0.31,9.05,0.57,18.66,1397.93,27.59,578.12,420.10,466.16,5.20,-0.83,0.21,2.50,28.62
L T Foods,532783,LTFOODS,Agricultural Food & other Products,468.15,16256.65,9074.88,1002.78,11.05,11.27,26.19,4.22,0.95,9.09,0.33,16.76,2514.59,132.27,752.00,1772.58,4360.32,5.40,1.06,0.36,1.34,9.72
L&T Finance Ltd,533519,LTF,Finance,201.67,50396.33,16399.41,9927.89,60.54,60.41,18.96,1.97,0.41,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.42,0.82,0.71,9.43,6.11
Larsen & Toubro,500510,LT,Construction,3628.40,499035.41,264293.56,33715.16,12.76,13.43,32.10,5.11,1.40,4.98,1.36,16.55,-147.25,5035.75,53713.68,52459.34,7670.55,5.61,0.77,-0.47,3.88,8.45
LIC Housing Fin.,500253,LICHSGFIN,Finance,576.10,31689.13,28563.39,26870.46,94.07,94.28,5.76,0.87,0.17,1.80,7.45,16.05,-4666.21,2.75,11.62,216.24,0.00,8.90,0.86,-1.30,10.11,21.68
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1851.80,84580.47,23375.91,5744.67,24.58,23.24,22.86,4.91,0.38,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.47,0.14,-0.21,1.15,22.95
M & M Fin. Serv.,532720,M&MFIN,Finance,253.35,35214.92,19138.19,12018.27,62.80,63.11,15.37,1.64,0.58,1.69,5.53,10.89,4461.21,117.09,246.69,1440.65,0.00,7.95,1.02,-1.35,10.09,24.09
Mahanagar Gas,539957,MGL,Gas,1292.70,12769.00,7309.97,1576.66,21.57,21.81,11.77,2.17,0.66,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,11.43,-1.30,1.72,0.11,34.99
Manappuram Fin.,531213,MANAPPURAM,Finance,256.10,21677.19,10007.00,5440.06,54.36,54.36,18.02,1.74,-5.58,2.51,2.90,10.04,3965.76,33.88,0.00,120.13,0.00,9.65,0.62,1.28,6.93,10.14
Maruti Suzuki,532500,MARUTI,Automobiles,12524.00,393757.78,155738.80,19541.90,12.55,13.18,27.09,4.09,0.37,11.73,0.00,15.95,-1046.30,6202.10,6539.70,20501.50,6913.20,5.06,-0.31,0.24,0.00,7.51
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,924.75,55439.75,8758.54,4873.50,55.64,54.51,19.92,5.00,0.83,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.09,-0.27,1.28,3.06,13.09
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,917.85,16439.60,4429.50,2196.00,49.58,49.58,8.73,2.16,0.06,24.24,0.04,27.98,4326.50,354.50,1246.60,274.90,765.80,15.92,0.17,-1.97,0.12,44.00
Nava,513023,NAVA,Power,607.45,17628.28,3983.55,1835.17,46.07,46.07,16.15,2.32,0.67,13.70,0.12,15.03,2904.19,149.89,1409.25,168.39,817.68,9.35,0.21,0.52,0.55,9.86
NLC India,513683,NLCINDIA,Power,233.95,32440.36,15282.96,4840.23,31.67,31.67,12.38,1.73,0.24,4.81,1.20,14.87,-2686.02,1672.73,3141.45,1898.00,1912.65,8.49,-0.38,0.04,4.85,21.18
NMDC,526371,NMDC,Minerals & Mining,71.86,63178.00,23905.52,8148.67,34.09,34.09,9.67,2.13,-0.84,17.04,0.14,23.60,13708.32,1592.39,7744.61,321.46,2637.72,16.25,-0.64,0.49,0.46,13.24
NTPC,532555,NTPC,Power,332.10,322026.28,186664.79,52329.86,28.03,28.77,13.44,1.75,1.07,4.77,1.36,13.59,-8021.48,11632.93,34720.30,11159.96,18722.26,8.24,1.70,-1.70,5.42,25.94
Nuvama Wealth,543988,NUVAMA,Capital Markets,6961.00,25063.16,4158.26,2216.21,53.30,53.30,25.44,7.18,0.48,4.04,2.25,30.86,6293.84,18.42,749.81,6043.52,0.00,16.90,0.55,0.56,3.66,18.20
O N G C,500312,ONGC,Oil,233.77,294089.19,663262.31,88860.71,13.40,13.40,8.10,0.86,-1.00,5.23,0.55,10.68,-32058.58,13278.07,21227.80,38975.53,58956.33,14.75,-0.08,-0.03,2.80,32.24
Oil India,533106,OIL,Oil,432.00,70269.46,32512.48,11157.63,34.32,34.32,10.73,1.41,1.83,7.15,0.62,13.35,3491.11,1666.29,3281.69,2305.51,5044.09,11.21,0.10,-0.35,2.92,43.74
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,384.50,14513.44,8374.74,1297.56,15.49,15.91,35.31,3.93,27.80,3.78,1.51,12.53,-172.17,41.79,1793.74,1594.72,1268.15,5.01,0.96,-0.05,5.65,34.22
Petronet LNG,532522,PETRONET,Gas,272.60,40890.00,49446.76,5120.85,10.36,10.84,11.02,2.06,2.24,15.04,0.13,21.31,11142.49,811.86,3266.89,2563.04,1204.42,14.85,-0.32,0.27,0.52,29.18
PNB Housing,540173,PNBHOUSING,Finance,774.80,20179.84,7884.11,7344.04,93.15,92.72,9.88,1.20,0.30,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.25,8.11,2.73,8.52,35.55
Power Fin.Corpn.,532810,PFC,Finance,415.75,137201.73,110323.90,107184.08,97.15,96.96,5.64,1.17,0.31,2.75,8.25,21.01,14512.20,167.05,274.06,152.15,0.00,9.76,-0.06,-0.18,9.06,26.61
Power Grid Corpn,532898,POWERGRID,Power,284.80,264881.20,45982.36,38425.92,83.57,85.07,17.17,2.86,5.20,6.01,1.41,17.26,-10745.86,2193.30,7964.75,620.44,1802.52,7.20,0.19,-0.29,4.72,22.24
Punjab Natl.Bank,532461,PNB,Banks,103.83,119331.23,127437.64,93012.63,72.99,72.67,7.18,0.86,0.10,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.39,0.39,-0.19,15.22,11.99
REC Ltd,532955,RECLTD,Finance,389.40,102537.74,58043.68,56365.13,97.11,96.18,6.07,1.31,0.37,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.47,0.72,-1.32,8.79,38.79
Rites,541556,RITES,Construction,256.50,12327.49,2221.79,523.37,23.56,23.22,31.95,4.67,-3.45,7.19,0.00,14.66,1697.73,117.63,739.97,364.28,78.08,6.45,-0.02,0.14,0.02,33.20
SBFC Finance,543959,SBFC,Finance,102.50,11164.59,1396.06,955.64,68.45,68.63,30.39,3.49,0.41,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.87,-0.68,0.59,5.61,14.94
SBI,500112,SBIN,Banks,805.15,743203.18,490937.79,238894.58,48.66,48.66,9.58,1.48,0.32,1.15,12.42,17.20,494623.49,172405.53,0.00,27793.09,0.00,6.19,2.16,0.04,14.85,8.04
Shriram Finance,511218,SHRIRAMFIN,Finance,630.60,118600.92,43778.40,31553.83,72.08,72.05,13.94,2.10,0.31,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.33,0.98,-0.97,7.58,13.67
Shriram Pistons,544344,SHRIPISTON,Auto Components,2420.80,10663.58,3676.09,753.99,20.51,20.40,20.32,4.45,0.45,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,7.37,0.19,0.58,0.68,7.74
Sun TV Network,532733,SUNTV,Entertainment,557.80,21982.04,4015.09,2127.84,53.00,53.00,12.60,1.89,3.21,14.51,0.01,15.73,7213.13,641.71,1222.44,269.66,0.00,10.54,-0.10,0.04,0.05,39.47
Sundaram Finance,590071,SUNDARMFIN,Finance,4491.90,49906.74,8882.96,7058.80,79.46,80.42,26.00,3.78,1.56,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,6.34,0.28,-0.19,8.85,18.86
Tata Motors,500570,TATAMOTORS,Automobiles,652.85,240360.46,439695.00,55216.00,12.56,12.56,8.52,2.07,0.13,7.65,0.62,28.08,-33558.00,11774.00,13248.00,97368.00,47269.00,14.54,0.05,-0.67,1.82,42.83
Tata Power Co.,500400,TATAPOWER,Power,385.55,123196.32,66219.68,12983.37,19.61,18.58,29.89,3.44,1.45,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.53,0.08,0.67,5.53,22.09
TCS,532540,TCS,IT - Software,3032.30,1097112.68,256148.00,67620.00,26.40,26.40,22.27,11.58,2.72,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,6.13,0.46,-0.56,0.14,33.97
Time Technoplast,532856,TIMETECHNO,Industrial Products,445.15,10101.75,5457.04,784.95,14.38,14.38,26.04,3.49,0.95,9.27,0.25,14.25,1766.35,5.27,1162.35,451.08,1148.28,5.82,-0.07,0.22,1.18,13.32
Torrent Power,532779,TORNTPOWER,Power,1319.90,66510.23,28037.90,4932.49,17.59,18.25,24.21,3.78,0.50,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.23,-0.49,0.36,2.25,35.21
TVS Holdings,520056,TVSHLTD,Finance,11536.00,23339.76,47456.11,7385.89,15.56,15.21,18.30,4.97,0.50,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.36,-0.26,0.15,5.18,23.79
Union Bank (I),532477,UNIONBANK,Banks,131.02,100015.50,109365.28,74066.07,67.72,67.96,5.32,0.88,0.10,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.08,0.30,0.59,14.00,17.42
Usha Martin,517146,USHAMART,Industrial Products,357.65,10899.09,3474.16,597.06,17.19,17.19,26.91,3.96,1.76,11.50,0.15,15.79,1289.14,57.20,527.63,266.24,984.91,5.02,1.81,0.04,0.75,20.70
UTI AMC,543238,UTIAMC,Capital Markets,1307.60,16750.87,1878.78,1090.14,58.02,59.52,23.46,3.64,2.13,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.46,-0.24,-0.15,0.00,12.53
Vedanta,500295,VEDL,Diversified Metals,440.55,172272.15,155028.00,42316.00,27.30,27.68,12.76,4.18,-1.24,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,13.62,0.09,-0.55,2.62,16.40
Welspun Corp,532144,WELCORP,Industrial Products,872.90,22976.64,14391.80,1819.24,12.64,12.05,14.16,3.08,0.36,8.93,0.15,18.50,1568.30,1265.91,1769.13,3224.50,4211.54,9.93,0.22,-0.05,0.49,12.24
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,115.86,11259.37,10269.17,1179.08,11.48,12.31,20.80,2.34,10.67,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,6.91,0.31,-0.60,2.92,45.63
Wipro,507685,WIPRO,IT - Software,239.96,251544.73,89259.20,17900.20,20.05,20.23,18.68,3.03,8.16,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.44,0.31,-0.19,1.00,26.08
Zensar Tech.,504067,ZENSARTECH,IT - Software,785.35,17840.74,5377.50,831.10,15.46,15.47,26.47,4.38,1.76,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.26,0.63,-0.42,0.14,20.27
