Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",314.90,12965.72,2652.82,749.16,28.24,29.58,21.54,6.09,0.33,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,6.13,0.03,-1.72,0.54,39.71
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",860.65,21042.74,5588.84,1480.83,26.50,28.00,26.45,3.25,0.57,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.87,-0.16,-0.66,3.80,35.71
Canara Bank,532483,CANBK,Banks,Public Sector Bank,142.84,129565.18,125841.25,76573.02,60.85,62.10,6.77,1.12,0.16,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.66,0.82,0.51,14.47,7.37
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1927.60,14652.01,2039.67,697.27,34.19,33.59,24.89,4.64,1.16,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.28,-0.12,0.35,0.01,27.01
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),185.79,17875.86,3903.31,2540.55,65.09,61.76,24.94,2.68,0.76,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.44,-0.24,0.11,6.88,19.81
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,189.10,18704.30,5635.47,1355.54,24.05,23.83,19.15,10.28,2.88,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.43,0.03,-0.04,0.05,24.96
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3833.00,15504.52,14022.58,1620.09,11.55,11.16,29.58,3.39,0.37,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.49,0.98,-1.18,3.06,13.63
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,36.27,32829.43,34595.01,20430.76,59.06,57.65,7.26,0.85,0.13,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.72,-0.20,-0.09,17.08,39.70
CESC,500084,CESC,Power,Integrated Power Utilities,168.42,22325.26,17907.00,3347.00,18.69,16.76,15.40,1.76,-26.10,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.94,0.27,0.16,5.74,15.87
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,420.90,16863.46,19477.16,2543.99,13.06,15.02,9.05,1.71,16.45,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,15.52,-2.56,1.23,0.04,43.31
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1881.90,35337.84,36160.19,20178.18,55.80,57.02,15.86,2.59,0.56,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.58,1.09,-0.93,9.22,18.14
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,405.15,15369.87,9123.42,1326.97,14.54,15.07,19.18,2.22,0.70,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,7.02,0.04,0.08,0.44,22.25
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1497.60,120971.82,28349.57,7199.40,25.40,25.87,22.23,3.67,0.86,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.88,1.00,-0.70,0.07,10.48
City Union Bank,532210,CUB,Banks,Private Sector Bank,264.90,19658.18,6269.92,4325.87,68.99,70.59,16.27,1.98,1.17,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.14,1.52,-1.42,13.50,6.77
Container Corpn.,531344,CONCOR,Transport Services,Logistics Solution Provider,500.15,38092.32,9004.30,1913.95,21.26,21.72,29.07,2.98,3.96,9.18,0.07,10.79,3959.14,407.11,432.21,120.03,50.50,5.05,-0.30,-0.36,0.51,27.87
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1141.90,12686.76,7328.40,1018.90,13.90,15.47,22.50,2.28,4.11,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.59,2.79,-3.81,0.49,45.93
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1233.60,15572.70,10910.95,1942.77,17.81,18.73,15.82,2.39,1.43,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,8.29,0.34,-0.31,2.71,30.64
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1266.50,105704.77,34310.00,8454.40,24.64,26.18,18.31,2.94,0.48,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.17,1.26,-0.64,0.75,9.92
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,473.10,10616.36,2395.16,593.85,24.79,24.38,23.63,4.73,0.56,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.61,0.33,-1.30,0.44,33.98
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,189.84,10669.81,3566.47,590.69,16.56,16.66,19.85,3.94,0.32,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.39,-0.56,-0.13,0.03,25.68
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,717.20,10968.81,5548.00,569.28,10.26,9.69,18.24,2.28,1.75,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,7.14,0.31,-0.77,0.03,46.18
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),572.30,16852.77,3065.77,2198.93,71.73,74.26,15.25,2.48,0.46,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.51,2.68,-2.33,3.83,32.71
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1050.40,10163.73,7560.00,1700.28,22.49,22.13,9.37,1.14,1.69,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.25,0.13,-0.03,2.96,36.66
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1071.40,15296.07,4903.16,2483.47,50.65,50.30,8.57,1.00,0.18,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,18.67,0.73,0.24,0.60,9.26
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1921.90,54236.17,15955.06,4101.31,25.71,17.65,21.57,5.66,3.45,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.30,0.97,0.11,0.32,15.93
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,227.07,15209.04,5396.61,1123.69,20.82,22.23,20.46,2.91,-1.24,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,7.21,-0.24,0.12,0.18,21.70
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,543.95,13199.97,4842.21,1007.59,20.81,21.15,25.84,3.31,5.23,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.35,-5.61,0.85,2.35,12.42
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,400.40,27563.14,15906.19,1797.08,11.30,11.57,24.69,3.17,-6.50,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.71,-0.03,-0.16,0.10,23.62
H U D C O,540530,HUDCO,Finance,Financial Institution,212.79,42598.43,11761.56,11460.76,97.44,100.45,15.20,2.36,0.93,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.80,0.66,-0.02,11.02,19.38
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1688.60,458229.49,122427.00,25922.00,21.17,21.79,26.99,6.43,3.08,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.33,1.63,-1.92,0.29,16.08
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),743.45,61694.99,17420.50,9794.90,56.23,58.62,28.66,3.19,0.99,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.35,5.77,-0.94,9.44,16.64
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,819.45,184148.98,253570.00,33291.00,13.13,13.34,10.28,1.37,1.61,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.16,-0.82,0.53,2.72,5.16
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,490.45,207230.77,33845.00,17483.00,51.66,51.04,19.81,15.22,7.74,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.76,0.11,-0.04,0.76,10.33
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1118.20,11617.50,1751.54,1394.24,79.60,80.29,25.66,2.88,0.95,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.93,6.95,2.80,6.98,26.39
I O B,532388,IOB,Banks,Public Sector Bank,36.85,70960.53,29979.65,18570.68,61.94,59.02,16.65,2.04,0.67,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.57,-0.07,0.23,15.87,38.12
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,94.78,101911.27,28937.85,20399.04,70.49,70.28,10.98,1.50,0.25,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.58,-0.04,-0.07,12.16,11.41
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2273.40,13660.21,1472.50,479.20,32.54,34.12,25.40,6.38,1.20,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.16,-2.30,2.32,0.04,18.78
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,779.10,104941.96,64543.17,44355.43,68.72,68.06,8.90,1.36,0.22,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.16,0.57,0.14,14.91,13.30
Indian Renewable,544026,IREDA,Finance,Financial Institution,131.21,36859.92,7606.77,6753.23,88.78,93.03,21.39,2.85,0.55,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.37,-0.38,-0.12,10.38,44.01
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,185.02,25902.83,15643.80,1806.61,11.55,13.36,16.22,2.31,3.64,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.68,0.09,0.39,0.05,19.28
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,403.00,106317.96,31520.30,20315.50,64.45,68.55,11.36,2.95,0.70,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.05,0.08,-1.30,1.51,6.28
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1610.80,669226.90,169458.00,40467.00,23.88,24.07,23.80,6.48,3.69,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.15,2.07,-1.84,0.22,19.73
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,402.30,504032.20,78551.59,26392.45,33.60,34.30,24.98,7.09,2.74,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.49,0.50,-0.59,0.01,14.68
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,100.05,11017.33,12985.51,8892.98,68.48,69.38,5.27,0.74,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.27,-0.11,-0.16,15.52,14.67
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,766.85,63220.62,41205.54,4896.13,11.88,11.37,22.91,3.50,-3.46,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.29,-0.01,0.16,1.61,7.16
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,449.65,12321.31,15312.53,1600.82,10.45,10.88,22.58,2.35,0.64,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.32,0.79,-0.02,3.96,5.73
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,242.30,23415.97,10381.07,6707.93,64.62,65.02,11.13,1.83,0.26,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.62,0.50,0.40,13.08,6.27
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1096.80,15939.95,6915.20,1275.61,18.45,18.66,32.75,4.72,0.85,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.82,0.79,-0.13,4.64,8.31
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,393.50,13664.40,9732.83,1082.95,11.13,11.27,21.48,3.26,0.79,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.57,1.12,-0.03,1.85,24.12
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),299.30,74903.64,16715.82,10157.49,60.77,60.41,27.76,2.84,0.62,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.07,0.23,0.21,9.80,5.09
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,522.80,28757.29,28804.92,27033.67,93.85,94.28,5.21,0.75,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.96,-0.06,-0.08,10.13,19.15
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2070.70,94581.74,24750.69,6745.64,27.25,23.24,21.87,4.82,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.88,1.01,-0.75,1.08,13.84
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),351.40,48843.59,19699.23,12394.35,62.92,63.11,19.80,1.97,0.75,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.43,-0.04,0.26,9.97,9.20
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1122.40,11086.82,7753.14,1531.45,19.75,21.81,11.19,1.78,0.63,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.91,0.37,-1.89,0.16,29.27
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),271.75,23001.86,9432.22,4342.27,46.04,54.36,51.21,1.81,-17.66,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.90,0.56,0.45,9.45,8.81
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,845.00,50766.05,7769.82,3900.66,50.20,54.51,25.08,3.94,1.04,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.58,0.40,0.23,4.07,22.98
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,897.75,16079.59,4387.70,1737.10,39.59,49.58,10.45,1.86,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.82,0.06,-1.43,0.14,40.35
Nava,513023,NAVA,Power,Power Generation,515.95,14601.45,4017.64,1735.07,43.19,46.07,15.78,1.80,0.65,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.48,0.06,0.12,1.06,29.83
NLC India,513683,NLCINDIA,Power,Power Generation,236.85,32842.49,16251.48,4230.82,26.03,30.98,12.57,1.64,0.25,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.80,-0.39,0.30,5.53,18.98
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,74.66,65639.71,26689.39,8894.94,33.33,34.09,9.34,2.02,-0.81,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.99,-0.10,0.83,0.36,9.86
NTPC,532555,NTPC,Power,Power Generation,319.50,309808.48,186754.31,53490.38,28.64,28.91,13.04,1.61,1.55,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.31,0.01,0.31,5.51,13.99
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7127.00,25914.65,4411.52,2361.48,53.53,53.34,25.27,6.78,0.48,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.92,1.24,-0.84,3.94,16.25
O N G C,500312,ONGC,Oil,Oil Exploration & Production,238.52,300064.82,657927.61,98563.11,14.98,14.52,8.19,0.82,-1.00,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.11,0.11,-0.10,2.40,12.79
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1610.00,58539.96,5327.81,3014.84,56.59,58.70,26.22,3.50,0.94,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.32,3.05,-3.30,0.95,31.48
Oil India,533106,OIL,Oil,Oil Exploration & Production,403.95,65706.82,33468.01,9784.51,29.24,35.19,11.00,1.17,1.96,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.53,0.80,-0.60,3.69,18.32
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,8026.00,69835.21,7072.50,3080.10,43.55,44.93,29.43,9.47,3.68,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.08,-0.05,0.11,0.01,39.29
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,153.36,15918.29,18974.64,1920.21,10.12,9.20,16.29,1.94,1.59,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.28,-3.62,1.04,3.17,34.57
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,310.00,12197.34,8375.11,1200.21,14.33,15.91,34.93,3.02,31.75,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.18,0.45,0.28,5.91,37.82
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,270.80,40620.00,47431.60,5035.24,10.62,10.84,11.07,1.93,2.37,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.89,0.79,-1.01,0.50,22.52
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,873.15,22746.31,8184.49,7690.21,93.96,92.72,10.35,1.26,0.31,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,9.01,2.69,-5.57,8.51,23.54
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,342.45,113011.98,113492.35,109205.64,96.22,96.42,4.57,0.89,0.25,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.90,-0.07,0.18,9.16,34.28
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,265.20,246652.01,46180.55,37884.28,82.04,84.81,16.23,2.49,5.86,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.28,0.84,-0.84,5.00,21.13
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,116.00,133318.14,129502.98,95371.61,73.64,72.67,7.83,0.94,0.11,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.26,0.48,0.15,15.36,9.23
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2401.20,16830.49,5374.76,905.36,16.84,15.88,27.75,4.35,1.46,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.12,-0.39,-0.13,0.28,30.40
REC Ltd,532955,RECLTD,Finance,Financial Institution,342.60,90214.25,59513.92,57456.60,96.54,96.18,5.22,1.08,0.31,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.58,0.35,-1.19,8.97,40.24
Rites,541556,RITES,Construction,Civil Construction,222.36,10686.71,2229.67,546.71,24.52,24.48,25.99,4.06,-2.81,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,8.04,0.02,0.04,0.01,29.67
S C I,523598,SCI,Transport Services,Shipping,223.73,10421.34,5295.70,1617.45,30.54,31.49,12.96,1.22,-13.22,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,8.13,0.01,0.35,2.77,20.24
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,474.45,16718.73,5718.87,1768.53,30.92,26.65,15.72,2.39,-2.95,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.67,-0.94,0.31,1.64,25.86
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),104.64,11473.49,1492.95,1021.28,68.41,68.63,29.23,3.33,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.85,1.22,-0.11,6.16,14.93
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,38.62,10107.04,9513.67,5842.67,61.41,63.45,7.45,0.95,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.25,0.82,0.33,15.36,7.27
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,546.55,21538.69,4359.52,2229.72,51.15,53.03,12.98,1.74,3.39,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.25,-0.16,-0.20,0.07,28.09
