Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,487.3,56.17,21231.83,3672.58,2803.94,76.35,76.35,19.08,2.81,0.76,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.1,0.7,-0.06,6.73,0.0,11.04
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1387.0,60.86,10996.54,2683.46,1977.01,73.67,73.67,16.75,2.22,1.11,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.75,7.84,-7.98,8.11,0.0,35.58
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1347.0,38.58,25294.9,25961.85,2950.2,11.36,11.36,11.97,1.27,0.38,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.83,0.25,-0.06,0.19,0.55,33.61
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,283.9,52.22,17203.51,2023.38,1781.34,88.04,88.04,34.69,3.37,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.74,0.18,-0.43,11.07,0.07,12.46
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,881.25,57.11,10494.2,3211.94,495.23,15.42,15.2,24.83,5.89,0.43,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.29,0.08,-0.82,0.24,0.22,36.6
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,341.2,55.22,89412.89,45508.98,16694.14,36.68,36.68,23.55,2.57,-3.17,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.34,-0.96,1.86,10.59,0.0,9.24
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,660.7,49.38,23190.59,7443.86,1236.48,16.61,16.23,30.13,3.83,1.32,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.6,-1.74,1.69,1.8,1.1,30.2
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,335.1,51.52,12324.47,12543.26,1554.35,12.39,11.71,20.88,2.5,0.68,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.63,1.36,-0.62,2.48,0.75,30.1
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,768.15,63.27,15098.94,7266.82,1159.51,15.96,15.11,22.75,2.84,7.15,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.37,0.0,0.03,1.64,1.43,30.67
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1098.8,71.91,13486.27,2512.27,781.18,31.09,28.67,23.96,4.49,5.09,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.47,0.14,0.22,0.08,0.44,10.31
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,832.85,57.23,15243.29,13062.79,1509.33,11.55,13.17,20.17,2.0,1.02,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.55,-0.17,-0.06,0.27,1.23,24.0
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,299.1,61.96,27243.88,5136.61,1817.88,35.39,35.39,29.88,4.51,24.49,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.42,0.77,0.36,4.65,1.53,10.72
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,274.4,77.0,13740.37,2192.24,1819.65,83.0,83.0,14.51,2.78,0.62,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,8.58,2.14,-2.85,4.25,1.54,24.79
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,156.15,41.76,91720.18,53811.19,10427.68,19.38,18.97,25.39,7.37,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.81,-0.67,0.16,5.55,1.94,27.51
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,998.25,55.63,74724.53,18636.34,10019.77,53.76,53.76,28.25,3.73,1.24,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.51,0.03,0.82,12.81,0.1,7.54
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),478.35,59.42,40622.7,3693.87,3340.79,90.44,89.63,11.17,2.54,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.48,0.02,-0.22,0.84,0.04,30.01
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1260.1,44.62,391760.63,132538.24,76694.75,57.87,57.87,14.88,1.83,0.43,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.51,0.7,-0.54,15.18,0.08,11.15
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),904.0,52.39,562826.28,81982.38,55733.22,67.98,67.98,29.35,4.93,1.58,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.46,0.24,-0.16,7.95,0.59,18.0
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1744.8,49.69,279264.0,150503.77,56742.71,37.7,37.7,28.11,3.58,1.79,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,7.93,1.02,-0.83,7.75,0.08,20.51
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,83.86,48.2,69874.98,11147.2,10136.79,90.94,90.94,27.14,3.12,1.01,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.75,-0.21,0.05,10.28,0.0,34.84
Balrampur Chini,500038,BALRAMCHIN,INE119A01028,Agricultural Food & other Products,Sugar,533.9,58.45,10782.15,6170.83,821.73,13.32,13.12,24.06,2.73,-4.49,5.97,0.2,10.96,677.85,71.68,99.72,35.0,883.42,6.31,0.17,-0.12,1.08,0.69,14.96
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,259.9,43.63,134403.64,134298.12,84277.3,62.75,62.75,6.68,0.83,0.66,1.01,11.13,12.71,125124.95,22527.32,0.0,0.0,0.0,5.57,0.2,-0.15,17.29,3.24,20.17
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,140.5,47.83,63964.95,75613.28,54174.71,71.65,71.65,6.1,0.73,0.14,0.96,11.67,12.53,84123.88,9517.48,0.0,0.0,0.0,6.02,-1.22,1.44,16.35,3.22,21.27
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,78.43,60.99,60324.81,29281.74,19933.36,68.07,68.07,8.61,1.9,0.22,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.57,0.43,0.63,16.43,1.82,8.73
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1756.75,37.05,1070436.13,203465.8,115191.7,56.61,49.17,34.96,8.54,0.42,5.35,1.77,23.18,-104864.5,2365.5,8908.9,45232.6,429.6,5.28,0.99,-0.96,3.13,0.91,19.22
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",271.25,53.38,11168.5,2876.43,789.05,27.43,29.58,17.3,5.27,0.26,24.22,0.19,34.31,1196.14,89.6,157.25,132.97,0.96,7.23,0.07,-0.23,0.51,0.72,35.72
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",718.3,47.72,17571.12,5697.22,1427.33,25.05,25.05,27.03,2.59,0.77,3.03,0.93,10.44,3133.57,198.36,600.69,881.7,11400.89,6.03,1.19,-1.39,4.78,0.33,46.09
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,831.85,46.01,11076.46,4216.27,3881.5,92.06,92.06,10.23,1.86,0.5,2.54,6.4,19.66,218.86,1.98,2.43,5.05,0.0,7.84,-0.09,0.13,9.89,1.45,14.37
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,130.05,36.67,117964.0,126371.2,87106.96,68.93,68.93,5.9,1.01,0.27,1.09,14.64,17.66,203396.78,24878.99,0.0,0.0,0.0,6.37,0.44,-0.37,15.14,3.11,20.17
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1815.0,66.87,13796.07,2089.48,724.66,34.68,33.59,22.39,4.32,1.04,18.32,0.0,22.66,2043.22,113.06,694.45,209.15,329.43,5.7,0.09,-0.43,0.01,0.32,24.28
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),186.8,56.77,17973.08,4731.14,3085.9,65.23,65.23,18.89,2.54,0.28,3.55,3.35,16.5,1359.73,10.87,32.67,127.11,0.0,7.4,-0.02,1.12,8.07,0.1,12.71
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,181.3,48.12,17932.76,5844.74,1369.47,23.43,23.55,18.36,9.45,3.19,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.79,-0.38,-1.2,0.05,4.86,22.0
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3142.8,39.2,12712.66,15678.0,2047.2,13.06,13.06,16.94,2.53,0.32,5.96,0.65,15.9,-2051.78,-30.85,1838.9,3447.82,1783.37,8.45,0.42,-0.37,2.35,0.93,29.18
Cemindia Project,509496,CEMPRO,INE686A01026,Construction,Civil Construction,890.9,69.56,15304.64,10060.58,1021.56,10.15,10.15,25.66,6.34,0.37,8.8,0.38,28.24,1123.34,176.96,1294.56,2189.65,750.92,6.65,0.44,-0.88,0.88,0.22,9.35
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,34.74,48.11,31444.53,36167.7,22069.31,61.02,61.02,7.08,0.82,0.18,0.87,12.83,11.77,38450.26,6415.43,0.0,0.0,0.0,5.53,0.0,-0.1,17.62,3.41,15.68
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,235.0,71.83,16779.0,2316.53,777.56,33.57,33.57,27.42,7.36,1.0,20.64,0.0,28.35,2058.67,80.92,1074.74,276.45,13.17,5.94,,,0.0,0.0,7.92
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,181.0,56.54,23992.88,18570.0,3447.0,18.56,18.56,15.6,1.94,2.71,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,8.65,0.63,-0.27,6.23,3.31,11.49
