Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,471.70,47.63,20462.17,3520.63,2695.55,76.56,76.30,19.63,2.97,0.73,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.37,0.20,0.08,6.58,13.89
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1305.60,33.28,10339.29,2604.99,1927.47,73.99,75.29,16.49,2.21,0.96,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.27,0.17,-1.16,7.63,41.67
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1640.60,40.34,30808.38,24689.33,3153.91,12.77,14.07,12.24,1.55,1.85,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.39,-1.18,0.95,0.19,22.73
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,898.15,51.05,10695.46,3211.94,495.23,15.42,15.20,25.30,6.00,0.44,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.43,-0.07,0.04,0.24,35.38
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,144.49,50.49,278644.55,54254.83,19886.27,36.65,38.11,24.33,4.77,0.65,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.54,0.71,0.11,2.76,20.94
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,349.55,51.93,91516.40,44263.78,15953.88,36.04,35.13,25.79,2.84,1.06,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.72,1.85,-0.95,9.64,5.35
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,692.90,44.88,24320.79,7443.86,1236.48,16.61,16.23,31.61,4.09,1.39,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.56,-0.84,0.99,1.80,26.79
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,323.30,31.23,11890.48,12543.26,1554.35,12.39,11.71,20.17,2.41,0.65,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,9.71,1.66,0.00,2.48,35.20
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,775.30,40.87,15239.54,7266.82,1159.51,15.96,15.11,22.97,2.86,7.22,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.46,-0.13,0.19,1.64,30.02
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,899.10,45.15,11035.23,2512.27,781.18,31.09,28.67,19.62,3.66,4.17,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.84,1.66,-1.76,0.08,26.61
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,854.10,46.22,15632.20,13062.79,1509.33,11.55,13.17,20.70,2.01,1.05,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.66,0.88,-0.60,0.27,22.98
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2591.80,49.44,23554.36,4733.20,1562.04,33.00,37.85,30.61,4.05,1.31,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,8.51,3.24,-0.66,3.07,21.10
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,249.55,37.88,12495.79,2101.94,1755.64,83.52,84.58,14.06,2.68,0.53,7.42,1.57,18.58,609.69,49.67,0.00,12.49,0.00,9.27,1.42,-2.17,4.08,31.60
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1159.60,47.56,67349.76,33181.86,6814.20,20.54,20.65,19.07,1.92,2.41,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,8.49,0.06,-0.26,1.39,9.31
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),500.95,40.92,42541.95,3693.87,3340.79,90.44,89.63,11.69,2.63,0.14,31.30,0.17,34.14,369.48,23.74,17.59,53.94,0.00,7.51,-0.07,0.37,0.84,26.71
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1361.55,76.06,18550.52,5980.89,759.89,12.71,11.30,29.33,6.16,0.89,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,5.10,-0.03,1.00,0.02,8.59
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1023.80,64.40,637057.69,79373.52,53111.16,66.91,68.79,34.98,6.17,1.05,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.00,5.10,0.47,-0.48,7.62,7.14
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2060.60,60.63,329809.33,149145.43,54959.49,36.85,37.01,33.61,4.30,1.35,2.96,5.13,13.39,20015.70,-351.61,7937.86,7873.72,0.00,7.57,0.25,-0.05,7.31,6.12
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,88.76,36.88,73957.80,10764.45,9778.23,90.84,91.85,29.73,3.49,0.66,2.35,4.44,13.46,-148.78,-10.08,26.82,122.10,0.00,5.80,0.85,0.03,9.66,35.21
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,171.74,71.87,27666.82,21694.54,9522.44,43.89,51.91,27.47,1.13,0.15,1.49,6.76,11.88,9601.39,2662.95,0.00,0.00,0.00,6.46,0.94,-1.12,13.64,10.78
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,34.64,29.60,16131.85,13802.55,1758.25,12.74,12.74,20.45,,0.17,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,11.62,,,0.13,23.38
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,375.80,35.96,10503.85,5278.22,790.46,14.98,12.98,21.52,2.83,6.31,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.80,2.19,-0.34,0.19,22.46
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",278.70,46.10,11475.22,2876.43,789.05,27.43,29.58,17.82,5.39,0.27,24.22,0.19,34.31,1196.14,89.60,157.25,132.97,0.96,7.41,0.02,-0.45,0.51,34.97
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",740.25,36.65,18106.03,5700.01,1477.73,25.93,28.00,23.87,2.79,0.51,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,6.57,0.27,-0.53,3.87,44.44
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,904.60,48.18,12045.12,4141.20,3807.55,91.94,92.25,12.37,2.21,0.56,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.93,0.82,0.72,9.52,6.89
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,151.94,55.59,137819.48,126028.23,83510.19,66.26,62.10,6.83,1.17,0.16,1.08,14.22,17.75,204647.60,28939.54,0.00,0.00,0.00,6.50,-1.76,2.72,14.60,5.51
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1711.50,38.86,13009.40,2089.48,724.66,34.68,33.59,21.20,4.12,0.99,18.32,0.00,22.66,2043.22,113.06,694.45,209.15,329.43,6.20,-0.05,0.07,0.01,28.60
