Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
360 ONE,542772,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,929.25,27.94,37795.31,4011.77,2449.52,61.06,64.92,32.11,4.03,1.38,6.2,1.47,20.57,1787.9,217.47,433.2,144.62,0.0,5.04,0.14,-0.36,5.43,27.05
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,456.3,47.7,19911.88,3520.63,2695.55,76.56,76.3,19.1,2.87,0.71,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.49,0.2,0.08,6.58,16.7
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1340.0,39.54,25164.41,24689.33,3153.91,12.77,14.07,10.0,1.26,1.51,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,10.25,-1.18,0.95,0.19,36.89
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1381.0,47.23,317958.99,36486.63,21627.4,59.27,59.53,25.17,4.74,0.92,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,5.1,-1.14,-0.51,3.05,12.82
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,930.15,52.49,26857.63,1815.63,1082.18,59.6,64.91,26.38,7.54,2.31,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.0,5.07,0.49,-0.13,0.05,11.12
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,308.55,45.62,80879.06,44263.78,15953.88,36.04,35.13,22.79,2.51,0.93,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,7.03,-0.96,1.86,9.64,16.45
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,588.0,37.15,20652.63,7443.86,1236.48,16.61,16.23,26.84,3.47,1.18,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,6.54,-0.84,0.99,1.8,37.88
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,288.95,49.39,10625.28,12543.26,1554.35,12.39,11.71,18.02,2.15,0.58,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,10.62,1.66,0.0,2.48,39.73
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,690.1,48.8,13560.69,7266.82,1159.51,15.96,15.11,20.44,2.55,6.43,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,6.07,-0.13,0.19,1.64,37.71
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1039.8,73.16,12768.48,2512.27,781.18,31.09,28.67,22.7,4.23,4.82,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.92,1.66,-1.76,0.08,15.13
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,723.7,38.28,13240.94,13062.79,1509.33,11.55,13.17,17.53,1.7,0.89,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.84,0.88,-0.6,0.27,33.96
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,246.1,56.71,22407.14,4733.2,1562.04,33.0,37.85,29.12,3.85,1.25,7.78,0.77,27.07,3734.86,9.63,283.0,7590.87,0.0,9.13,3.24,-0.66,3.07,25.08
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,199.76,34.3,10023.55,2101.94,1755.64,83.52,84.58,11.27,2.15,0.42,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,10.63,1.42,-2.17,4.08,45.25
