Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,462.75,46.12,20122.06,3520.63,2695.55,76.56,76.30,19.31,2.91,0.71,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.44,0.20,0.08,6.58,15.53
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1352.90,21.77,25405.74,24689.33,3153.91,12.77,14.07,10.10,1.27,1.53,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,10.16,-1.18,0.95,0.19,36.28
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1356.00,37.28,312416.85,36486.63,21627.40,59.27,59.53,24.73,4.66,0.90,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,5.18,-1.14,-0.51,3.05,14.39
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,151.01,58.59,291218.17,54254.83,19886.27,36.65,38.11,25.42,4.98,0.67,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.33,0.71,0.11,2.76,17.37
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,933.45,53.47,26958.61,1815.63,1082.18,59.60,64.91,26.48,7.56,2.32,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.05,0.49,-0.13,0.05,10.81
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,312.30,38.44,81806.09,44263.78,15953.88,36.04,35.13,23.06,2.54,0.94,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,7.01,1.85,-0.95,9.64,15.43
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,607.30,35.66,21316.23,7443.86,1236.48,16.61,16.23,27.70,3.59,1.22,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,6.34,-0.84,0.99,1.80,35.84
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,277.80,30.64,10217.06,12543.26,1554.35,12.39,11.71,17.33,2.07,0.56,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,10.95,1.66,0.00,2.48,44.32
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,655.45,21.29,12883.73,7266.82,1159.51,15.96,15.11,19.42,2.42,6.11,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,6.36,-0.13,0.19,1.64,40.84
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,928.05,51.73,11390.55,2512.27,781.18,31.09,28.67,20.25,3.78,4.30,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.63,1.66,-1.76,0.08,24.25
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,769.15,32.52,14077.40,13062.79,1509.33,11.55,13.17,18.64,1.81,0.94,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.38,0.88,-0.60,0.27,30.64
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,232.42,48.46,21128.26,4733.20,1562.04,33.00,37.85,27.46,3.63,1.18,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,9.93,3.24,-0.66,3.07,29.25
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,209.84,26.75,10507.59,2101.94,1755.64,83.52,84.58,11.82,2.26,0.44,7.42,1.57,18.58,609.69,49.67,0.00,12.49,0.00,10.34,1.42,-2.17,4.08,42.49
