Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,473.55,45.63,20542.42,3520.63,2695.55,76.56,76.30,19.71,2.98,0.73,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.36,0.20,0.08,6.58,13.55
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1343.10,34.51,10636.26,2604.99,1927.47,73.99,75.29,16.97,2.27,0.99,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.17,0.17,-1.16,7.63,40.00
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1695.40,48.96,31837.45,24689.33,3153.91,12.77,14.07,12.65,1.60,1.91,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.12,-1.18,0.95,0.19,20.15
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,922.05,59.19,10980.07,3211.94,495.23,15.42,15.20,25.97,6.16,0.45,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.29,-0.07,0.04,0.24,33.67
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,149.05,57.77,287438.37,54254.83,19886.27,36.65,38.11,25.09,4.92,0.67,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.39,0.71,0.11,2.76,18.44
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,838.55,62.39,24215.57,1815.63,1082.18,59.60,64.91,23.78,6.79,2.08,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.62,0.49,-0.13,0.05,8.01
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,720.35,54.05,25284.29,7443.86,1236.48,16.61,16.23,32.86,4.26,1.44,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.34,-0.84,0.99,1.80,23.89
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,345.65,45.30,12712.48,12543.26,1554.35,12.39,11.71,21.56,2.58,0.70,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,9.20,1.66,0.00,2.48,30.72
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,801.90,51.15,15762.40,7266.82,1159.51,15.96,15.11,23.76,2.96,7.47,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.29,-0.13,0.19,1.64,27.62
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,951.75,60.22,11681.43,2512.27,781.18,31.09,28.67,20.77,3.87,4.41,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.46,1.66,-1.76,0.08,22.31
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,907.35,59.35,16606.81,12875.97,1550.66,12.04,13.17,20.58,2.13,1.04,9.28,0.04,12.34,1398.88,320.15,1228.44,1191.66,2255.25,6.64,0.88,-0.60,0.26,18.18
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2783.00,61.37,25292.00,4733.20,1562.04,33.00,37.85,32.87,4.35,1.41,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,7.73,3.24,-0.66,3.07,15.28
