Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Ashok Leyland,500477,ASHOKLEY,"Agricultural, Commercial & Construction Vehicles",126.98,74576.05,49546.88,9540.11,19.25,7.10,23.35,6.10,0.08,4.47,4.08,28.82,3021.86,445.22,3346.87,8019.48,3986.08,7.55,-0.45,0.52,5.65,5.56
AU Small Finance,540611,AUBANK,Banks,718.05,53541.53,16673.13,8607.88,51.63,53.37,24.51,3.11,1.06,1.58,7.92,14.19,7006.29,2827.65,0.00,210.84,0.00,6.31,1.70,2.10,11.89,14.62
Aurobindo Pharma,524804,AUROPHARMA,Pharmaceuticals & Biotechnology,1027.90,60228.63,32024.85,6506.88,20.32,20.65,17.76,1.84,2.25,7.35,0.25,11.08,12480.11,537.21,5745.93,4188.85,10543.72,8.95,0.70,-0.95,1.53,35.46
Axis Bank,532215,AXISBANK,Banks,1045.20,324255.81,128563.88,78314.42,60.91,63.58,11.64,1.73,0.45,1.78,7.43,16.30,90167.24,29958.10,0.00,6193.80,0.00,6.56,0.35,-0.13,12.85,18.46
Bajaj Finance,500034,BAJFINANCE,Finance,877.85,546240.57,73107.06,50059.96,68.47,68.79,31.35,5.64,0.94,3.99,3.74,19.22,12937.90,59.18,1913.11,1878.04,0.00,5.50,-0.26,0.26,7.34,10.31
Bajaj Finserv,532978,BAJAJFINSV,Finance,1913.50,305741.56,137779.99,51699.34,37.52,37.01,32.10,4.22,1.29,2.96,4.92,13.39,-121431.86,29.53,8319.35,7964.85,0.00,7.82,1.10,0.87,7.05,10.37
Bajaj Housing,544252,BAJAJHFL,Finance,111.24,92688.89,9982.68,9123.08,91.39,91.85,40.95,4.64,0.91,2.35,4.11,13.46,-212.69,3.01,21.88,76.46,0.00,5.20,-0.13,-0.08,9.04,40.99
Bandhan Bank,541153,BANDHANBNK,Banks,161.80,26065.52,21888.01,10207.15,46.63,51.91,12.69,1.06,0.07,1.49,6.60,11.88,12067.61,3132.05,0.00,749.30,0.00,7.34,0.16,1.61,12.17,24.90
Bank of Baroda,532134,BANKBARODA,Banks,232.83,120404.83,130143.00,81093.72,62.31,64.41,6.19,0.78,0.16,1.18,10.37,15.53,0.00,25344.36,0.00,0.00,0.00,6.41,0.82,-0.90,14.97,12.78
Bank of India,532149,BANKINDIA,Banks,110.29,50211.37,72728.68,51338.40,70.59,71.03,5.09,0.62,0.12,0.94,11.91,12.35,0.00,9458.93,0.00,0.00,0.00,6.37,0.07,-0.35,15.72,15.39
Bank of Maha,532525,MAHABANK,Banks,51.95,39957.63,26126.89,16663.95,63.78,62.68,6.95,1.39,0.10,1.64,11.53,22.81,37828.80,3386.14,0.00,663.37,0.00,6.00,-0.27,0.17,16.51,18.15
Belrise Industri,544405,BELRISE,Auto Components,139.58,12420.93,8772.05,1061.56,12.10,12.32,31.40,,2.93,5.36,1.10,14.11,929.45,81.61,1591.13,1065.71,769.73,5.29,,,3.68,11.21
Birlasoft Ltd,532400,BSOFT,IT - Software,368.10,10233.29,5332.71,661.15,12.40,12.98,21.64,2.94,6.35,12.12,0.04,15.59,920.79,107.11,980.16,235.33,10.39,6.87,-2.11,0.70,0.22,45.78
Brigade Enterpr.,532929,BRIGADE,Realty,923.10,22568.23,5277.63,1444.97,27.38,28.00,30.01,4.00,0.64,3.39,0.97,14.92,2337.32,255.33,629.12,785.77,8868.81,5.67,0.57,-0.88,3.89,36.34
Canara Bank,532483,CANBK,Banks,103.83,94180.57,123951.13,75867.53,61.21,62.10,5.10,0.89,0.12,1.08,14.67,17.75,162006.81,31349.49,0.00,2572.54,0.00,7.02,-0.44,0.84,14.18,12.97
Capri Global,531595,CGCL,Finance,185.36,17824.87,3533.58,2259.60,63.95,61.76,30.85,3.55,0.95,2.66,3.62,11.76,1039.74,4.18,58.78,102.53,0.00,6.78,6.01,3.74,7.21,20.00
Castrol India,500870,CASTROLIND,Petroleum Products,197.23,19508.46,5560.90,1318.85,23.72,23.83,20.40,10.73,3.07,26.09,0.04,41.83,827.05,85.57,562.13,770.16,612.05,6.96,0.35,-0.33,0.06,29.26
CEAT,500878,CEATLTD,Auto Components,3132.20,12669.78,13554.46,1478.99,10.91,11.16,27.53,2.90,0.35,4.66,0.49,11.77,-1732.81,-24.23,1653.31,2740.19,1411.53,6.19,-1.45,2.11,2.34,22.64
Central Bank,532885,CENTRALBK,Banks,34.52,31245.44,34053.81,19718.00,57.90,57.65,7.41,0.85,0.14,0.85,11.80,11.43,38551.56,6575.73,0.00,948.92,0.00,5.89,-0.81,-0.30,16.60,44.23
CESC,500084,CESC,Power,152.19,20173.86,17340.00,3182.00,18.35,16.76,14.64,1.68,-24.81,3.55,1.50,11.34,-139.82,1189.00,2427.66,1588.00,725.19,9.27,0.28,-0.08,5.68,28.45
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,540.10,21639.23,17410.58,2492.42,14.32,15.02,12.36,2.48,22.47,13.81,0.01,19.78,1619.69,339.97,367.92,630.27,1802.29,11.63,1.98,-3.07,0.04,27.25
Chola Financial,504973,CHOLAHLDNG,Finance,1725.70,32404.76,34788.94,19629.35,56.42,57.02,14.70,2.59,0.51,2.36,13.93,19.11,-8003.21,383.15,204.19,2289.25,0.00,10.00,-0.37,0.64,8.85,24.94
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,1420.70,119510.46,27300.47,19069.10,69.85,70.32,26.84,5.05,1.05,2.38,7.40,19.71,7527.49,351.53,204.19,236.94,0.00,6.72,0.56,-0.27,9.13,15.66
CIE Automotive,532756,CIEINDIA,Auto Components,384.65,14592.17,8886.21,1301.88,14.65,15.07,18.64,2.11,0.68,8.47,0.07,13.15,1085.46,126.54,1268.42,1661.71,1110.20,7.33,0.57,-0.23,0.45,36.19
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,1589.40,128384.43,27811.15,7190.24,25.85,25.87,23.81,4.12,0.92,14.72,0.01,17.77,10471.78,960.24,5506.37,2837.49,5642.11,5.50,1.09,-1.04,0.06,6.62
City Union Bank,532210,CUB,Banks,196.05,14527.46,6050.74,4168.14,68.89,70.59,12.47,1.53,0.90,1.51,6.94,12.58,5422.25,949.81,0.00,472.76,0.00,6.64,2.16,-0.66,12.84,15.75
Cyient,532175,CYIENT,IT - Services,1168.00,12974.73,7396.50,1101.60,14.89,15.47,20.74,2.44,3.79,8.87,0.10,12.81,2610.00,145.20,1406.70,393.40,576.60,8.03,1.50,-2.48,0.53,45.86
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,1387.80,17519.29,10651.84,1973.32,18.53,18.73,17.85,2.81,1.61,7.47,0.67,15.56,492.41,92.84,1617.21,1713.55,1068.80,7.80,0.94,0.52,2.51,21.97
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,1260.10,105166.17,33519.90,8521.00,25.42,26.18,18.51,3.13,0.49,12.95,0.14,17.96,8653.60,1286.10,9042.00,2647.80,7108.50,7.46,1.10,-0.42,0.58,10.95
Engineers India,532178,ENGINERSIN,Construction,198.34,11147.55,3334.12,533.34,16.00,16.59,20.14,4.18,0.32,11.59,0.01,23.55,475.31,157.74,444.43,475.94,0.70,6.61,3.54,0.38,0.03,22.36
Federal Bank,500469,FEDERALBNK,Banks,191.71,47137.95,28529.32,19260.07,67.51,69.68,11.64,1.36,0.41,1.25,9.15,12.86,39043.59,4152.61,0.00,522.98,0.00,6.81,-0.90,0.58,13.50,12.86
Five-Star Bus.Fi,543663,FIVESTAR,Finance,545.05,16048.93,2968.38,2159.22,72.74,74.26,14.76,2.55,0.44,8.22,1.26,18.65,2091.61,19.46,0.00,26.72,0.00,9.84,0.39,-0.62,3.69,42.25
G M D C,532181,GMDCLTD,Minerals & Mining,403.85,12842.43,2765.31,595.06,21.52,22.36,19.30,2.00,1.25,9.07,0.02,10.95,1961.06,372.83,84.99,235.66,91.33,7.04,0.03,0.10,0.15,14.51
G R Infraproject,543317,GRINFRA,Construction,1249.80,12090.60,7352.19,1666.28,22.66,22.13,11.26,1.42,1.57,7.36,0.59,12.73,3221.87,465.02,224.72,875.27,538.01,11.51,0.11,0.04,2.67,29.59
GAIL (India),532155,GAIL,Gas,173.07,113795.25,142476.40,14310.54,10.04,10.92,11.67,1.34,-2.49,8.23,0.25,13.09,-370.74,5091.90,9436.44,7759.85,6276.99,10.04,-0.09,0.12,1.62,29.39
Godawari Power,532734,GPIL,Industrial Products,232.38,15555.60,5356.50,1110.18,20.73,22.21,21.00,3.17,-1.28,13.89,0.06,17.27,1328.94,102.30,132.34,459.95,931.82,6.93,0.24,-0.07,0.29,8.37
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,492.25,11944.14,4511.85,932.68,20.67,21.15,25.02,3.21,5.06,8.21,0.39,13.86,1112.32,32.05,942.22,726.07,1342.82,5.61,1.07,-1.90,2.02,32.06
Gujarat Gas,539336,GUJGASLTD,Gas,419.45,28874.52,15907.54,1863.99,11.72,11.40,25.21,3.40,-6.32,9.43,0.02,14.17,0.86,233.53,1023.97,719.94,61.86,5.51,0.19,-0.11,0.10,39.21
H U D C O,540530,HUDCO,Finance,204.49,40936.85,11060.25,11044.47,99.86,100.45,14.72,2.28,0.90,2.44,5.97,15.67,628.32,36.41,1.84,0.00,0.00,7.47,0.57,-0.50,9.69,27.46
HCL Technologies,532281,HCLTECH,IT - Software,1454.80,394784.00,119347.00,25746.00,21.57,21.79,23.26,5.67,2.66,16.95,0.09,25.00,26597.00,1838.00,25842.00,6225.00,133.00,6.16,0.73,-0.59,0.27,27.70
HDB FINANC SER,544429,HDBFS,Finance,778.20,64556.88,16300.28,9555.38,58.62,58.62,29.67,,1.02,2.16,5.52,14.72,-3803.99,0.20,225.17,452.68,0.00,6.20,,,9.34,12.75
Hero Motocorp,500182,HEROMOTOCO,Automobiles,5087.70,101788.53,40440.38,5719.44,14.14,14.15,20.20,5.28,0.85,15.62,0.04,23.06,-678.08,1829.69,3381.29,5699.66,2013.34,6.60,-0.12,-0.38,0.10,18.55
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,703.95,158193.51,245715.00,32208.00,13.11,13.34,9.14,1.28,1.43,6.51,0.52,14.02,25911.00,2340.00,19834.00,40632.00,48801.00,12.79,0.25,-0.55,2.37,8.89
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,419.25,177146.50,33562.00,17161.00,51.13,51.04,17.39,13.33,6.79,30.23,0.82,72.42,-8680.00,918.00,112.00,2777.00,1882.00,7.69,0.67,-0.07,0.76,27.14
Home First Finan,543259,HOMEFIRST,Finance,1218.60,12584.31,1647.13,1313.80,79.76,80.29,30.46,4.35,1.12,3.51,3.79,16.46,1019.31,6.00,5.55,16.09,0.00,6.15,2.07,1.19,7.33,19.78
I O B,532388,IOB,Banks,38.09,73348.35,28981.53,17080.75,58.94,59.02,19.24,2.17,0.77,0.89,10.99,11.02,0.00,5993.02,0.00,0.00,0.00,5.41,-0.22,-0.14,16.09,38.37
IDBI Bank,500116,IDBI,Banks,85.67,92115.83,29273.85,19604.77,66.97,70.28,11.64,1.49,0.26,1.97,5.35,13.55,36651.88,5756.27,0.00,1896.87,0.00,6.31,-0.03,0.08,13.01,19.44
INDIA SHELTE FIN,544044,INDIASHLTR,Finance,942.15,10190.01,1274.16,930.28,73.01,72.58,24.68,3.76,0.57,5.57,1.84,15.07,453.51,1.22,0.38,9.02,0.00,6.20,-0.85,1.03,5.40,6.88
Indian Renewable,544026,IREDA,Finance,140.50,39469.70,7179.45,6333.03,88.21,93.03,25.28,3.68,0.65,2.39,6.31,18.05,-1648.80,24.18,5.93,9.11,0.00,6.10,2.44,0.30,10.25,41.88
Indraprastha Gas,532514,IGL,Gas,206.74,28943.63,15318.00,1900.38,12.41,13.13,17.38,2.73,3.07,11.49,0.01,16.97,329.28,709.66,706.70,934.57,48.76,7.93,-2.19,2.15,0.04,27.54
Indus Towers,534816,INDUSTOWER,Telecom - Services,338.60,91250.57,30797.40,20607.20,66.91,68.55,9.37,2.81,0.58,16.26,0.65,32.50,1656.90,374.50,4767.50,2445.00,7.60,13.06,-0.25,1.09,1.47,26.50
Infosys,500209,INFY,IT - Software,1469.60,610526.26,165954.00,39741.00,23.95,24.07,22.39,6.43,3.47,18.62,0.09,28.83,52214.00,3803.00,32414.00,3616.00,0.00,6.55,1.07,-0.97,0.22,26.77
ITC,500875,ITC,Diversified FMCG,409.75,513280.01,79040.32,26249.84,33.21,34.30,25.62,7.32,2.81,22.16,0.00,27.32,13271.67,17635.96,4719.67,4807.30,15637.56,5.36,1.72,-1.89,0.01,17.30
J & K Bank,532209,J&KBANK,Banks,98.92,10892.90,12816.16,8701.52,67.89,69.38,5.07,0.77,0.08,1.28,10.62,15.77,17655.57,1201.72,0.00,267.07,0.00,6.39,-0.82,0.37,15.24,15.63
Jindal Saw,500378,JINDALSAW,Industrial Products,197.29,12616.86,19974.49,3259.80,16.32,16.58,7.33,1.11,0.12,7.13,0.43,16.31,3120.33,122.92,3563.82,2522.22,4920.51,16.61,0.37,-1.87,1.75,48.60
Jindal Stain.,532508,JSL,Ferrous Metals,762.95,62849.50,40089.59,4708.56,11.75,11.37,24.39,3.77,-3.68,7.50,0.38,16.15,3551.00,302.14,3107.01,9139.88,9700.28,6.03,0.18,-0.11,1.58,6.84
Karur Vysya Bank,590003,KARURVYSYA,Banks,214.05,20682.07,9957.10,6418.90,64.47,65.02,10.32,1.73,0.24,1.73,8.66,17.65,6870.28,1893.41,0.00,512.18,0.00,7.09,0.60,0.29,12.43,7.45
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,898.45,13050.41,6471.41,1191.38,18.41,18.66,29.27,4.23,0.76,4.59,1.89,15.40,430.94,105.87,695.86,708.31,591.30,6.23,0.62,-0.67,5.22,36.05
L T Foods,532783,LTFOODS,Agricultural Food & other Products,421.35,14631.50,9074.88,1002.78,11.05,11.27,23.57,3.80,0.86,9.09,0.33,16.76,2514.59,132.27,752.00,1772.58,4360.32,5.96,1.06,0.36,1.34,18.74
Larsen & Toubro,500510,LT,Construction,3601.00,495321.81,264293.56,33715.16,12.76,13.43,31.87,5.07,1.39,4.98,1.36,16.55,-147.25,5035.75,53713.68,52459.34,7670.55,5.64,0.77,-0.47,3.88,9.15
LIC Housing Fin.,500253,LICHSGFIN,Finance,555.20,30539.50,28563.39,26870.46,94.07,94.28,5.55,0.84,0.17,1.80,7.45,16.05,-4626.37,2.75,11.62,216.24,0.00,8.93,0.86,-1.30,10.11,24.52
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1894.90,86550.41,23375.91,5744.67,24.58,23.24,23.40,5.03,0.39,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.35,0.14,-0.21,1.15,21.16
M & M,500520,M&M,Automobiles,3199.50,397867.05,167522.29,31502.87,18.81,19.17,28.98,5.16,1.07,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.83,-0.20,0.23,4.37,6.77
M & M Fin. Serv.,532720,M&MFIN,Finance,253.95,35298.32,19138.19,12018.27,62.80,63.11,15.40,1.64,0.59,1.69,5.53,10.90,4461.21,117.09,246.69,1440.65,0.00,7.95,1.02,-1.35,10.09,23.91
Mahanagar Gas,539957,MGL,Gas,1251.80,12365.00,7309.97,1576.66,21.57,21.81,11.40,2.10,0.64,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,11.81,-1.30,1.72,0.11,37.05
Manappuram Fin.,531213,MANAPPURAM,Finance,261.45,22130.04,9781.86,4828.00,49.36,54.36,27.67,1.78,-9.54,2.51,2.90,10.14,3965.76,12.03,0.00,120.13,0.00,8.39,0.62,1.28,7.91,8.26
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,857.30,51473.14,8758.54,4873.50,55.64,54.51,18.50,4.64,0.77,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.67,-0.27,1.28,3.06,19.43
Muthoot Finance,533398,MUTHOOTFIN,Finance,2637.80,105899.35,22190.43,16445.35,74.11,72.88,17.21,3.61,1.74,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.35,0.46,-0.18,6.04,6.03
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,862.00,15439.27,4395.80,1962.20,44.64,49.58,9.09,2.03,0.07,24.24,0.04,28.01,4326.50,368.10,1246.60,274.90,765.80,15.37,0.17,-1.97,0.13,47.41
NLC India,513683,NLCINDIA,Power,225.15,31220.12,15730.34,3844.03,24.44,31.67,10.92,1.67,0.21,4.81,1.20,14.87,-2686.02,2655.65,3141.45,1898.00,1912.65,8.46,-0.38,0.04,4.97,24.14
NMDC,526371,NMDC,Minerals & Mining,68.80,60487.70,25230.19,8287.26,32.85,34.09,9.25,2.04,-0.81,17.01,0.14,23.60,13704.72,1527.78,7744.61,321.46,2637.72,17.12,-0.64,0.49,0.46,16.94
NTPC,532555,NTPC,Power,327.55,317614.30,186664.79,52329.86,28.03,28.91,13.26,1.73,1.58,4.26,1.36,12.13,-7954.75,11632.93,34720.30,11159.96,18999.03,8.30,1.70,-1.70,5.42,26.96
O N G C,500312,ONGC,Oil,233.71,294013.71,658345.63,92536.61,14.06,14.52,8.14,0.86,-0.99,5.15,0.55,10.63,-34300.57,12594.19,21227.80,38975.53,59966.84,15.21,-0.08,-0.03,2.72,29.59
Oil India,533106,OIL,Oil,390.30,63486.50,32320.93,10016.86,30.99,34.32,9.68,1.28,1.65,7.15,0.62,13.35,3491.11,2641.61,3281.69,2305.51,5044.09,11.81,0.10,-0.35,2.98,46.89
Oracle Fin.Serv.,532466,OFSS,IT - Software,8293.50,72080.08,6957.60,3075.50,44.20,44.93,29.97,8.61,3.75,24.01,0.01,29.34,6794.90,328.70,1183.70,70.00,0.00,5.04,-0.19,-0.19,0.01,37.27
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,217.42,17748.99,15196.84,1574.13,10.36,9.20,22.12,4.35,2.16,5.19,1.07,14.14,628.59,119.75,2534.69,2028.25,2286.99,6.79,-6.26,6.80,3.03,7.24
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,371.55,14024.62,8374.74,1297.56,15.49,15.91,34.12,3.79,31.02,3.76,1.51,12.46,-172.17,41.79,1793.74,1594.72,1268.15,5.14,0.96,-0.05,5.65,36.43
Petronet LNG,532522,PETRONET,Gas,269.50,40425.00,49446.76,5120.85,10.36,10.84,10.90,2.03,2.22,15.04,0.13,21.31,11142.49,811.86,3266.89,2563.04,1204.42,15.05,-0.32,0.27,0.52,27.60
PNB Housing,540173,PNBHOUSING,Finance,753.60,19627.68,7884.11,7344.04,93.15,92.72,9.61,1.16,0.29,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.32,8.11,2.73,8.52,37.31
Power Fin.Corpn.,532810,PFC,Finance,379.70,125304.86,110323.90,107184.08,97.15,96.42,5.15,1.06,0.29,2.75,8.25,21.01,15156.02,167.05,274.06,152.15,0.00,9.87,-0.06,-0.18,9.06,32.97
Power Grid Corpn,532898,POWERGRID,Power,275.25,255999.12,45982.36,38425.92,83.57,84.81,16.59,2.76,5.99,5.91,1.41,17.00,-10745.02,2193.30,7964.75,620.44,1803.36,7.37,0.19,-0.29,4.72,24.85
Punjab Natl.Bank,532461,PNB,Banks,100.88,115940.81,127437.64,93012.63,72.99,72.67,6.97,0.84,0.10,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.40,0.39,-0.19,15.22,14.14
REC Ltd,532955,RECLTD,Finance,350.00,92162.84,58043.68,56365.13,97.11,96.18,5.46,1.18,0.33,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.64,0.72,-1.32,8.79,44.93
Rites,541556,RITES,Construction,243.95,11724.33,2221.79,523.37,23.56,23.22,30.38,4.44,-3.28,7.19,0.00,14.66,1697.73,117.63,739.97,364.28,78.08,6.91,-0.02,0.14,0.02,36.47
SBFC Finance,543959,SBFC,Finance,105.60,11502.25,1396.06,955.64,68.45,68.63,31.31,3.59,0.42,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.75,-0.68,0.59,5.61,12.37
SBI,500112,SBIN,Banks,802.50,740757.06,498424.02,236889.59,47.53,48.66,9.32,1.38,0.31,1.15,11.76,17.20,0.00,179786.07,0.00,0.00,0.00,6.31,2.16,0.04,14.69,8.34
Shriram Finance,511218,SHRIRAMFIN,Finance,580.25,109140.18,43778.40,31553.83,72.08,72.05,12.83,1.93,0.29,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.60,0.98,-0.97,7.58,20.56
Shriram Pistons,544344,SHRIPISTON,Auto Components,2512.60,11067.96,3676.09,753.99,20.51,20.40,21.09,4.62,0.46,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,7.09,0.19,0.58,0.68,6.42
Sun TV Network,532733,SUNTV,Entertainment,543.50,21418.50,3994.19,2016.28,50.48,52.93,12.50,1.84,3.21,14.51,0.01,15.72,7213.13,691.92,1222.44,269.66,0.00,10.56,-0.10,0.04,0.06,36.34
Sundaram Finance,590071,SUNDARMFIN,Finance,4493.70,49926.74,8882.96,7058.80,79.46,80.42,26.01,3.78,1.56,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,6.34,0.28,-0.19,8.85,18.83
Tata Motors,500570,TATAMOTORS,Automobiles,669.00,246306.42,437968.00,51624.00,11.79,12.56,11.39,2.12,0.17,7.65,0.62,28.08,-33558.00,5999.00,13248.00,97368.00,47269.00,13.09,0.05,-0.67,1.97,39.46
Tata Power Co.,500400,TATAPOWER,Power,374.15,119553.63,66219.68,12983.37,19.61,18.58,29.01,3.34,1.41,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.67,0.08,0.67,5.53,24.39
TCS,532540,TCS,IT - Software,3084.70,1116071.46,256148.00,67620.00,26.40,26.40,22.65,11.78,2.77,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,6.03,0.46,-0.56,0.14,32.77
Time Technoplast,532856,TIMETECHNO,Industrial Products,456.80,10366.12,5579.65,805.42,14.43,14.38,25.68,3.58,0.94,9.25,0.25,14.22,1766.35,5.53,1162.35,451.09,1148.28,5.84,-0.07,0.22,1.15,11.05
Torrent Power,532779,TORNTPOWER,Power,1227.30,61844.08,28037.90,4932.49,17.59,18.25,22.51,3.51,0.47,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.58,-0.49,0.36,2.25,39.76
TVS Holdings,520056,TVSHLTD,Finance,11872.00,24019.55,47456.11,7385.89,15.56,15.21,18.83,5.12,0.51,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.20,-0.26,0.15,5.18,21.57
Union Bank (I),532477,UNIONBANK,Banks,124.82,95282.67,109365.28,74066.07,67.72,67.96,5.06,0.84,0.10,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.10,0.30,0.59,14.00,21.32
UTI AMC,543238,UTIAMC,Capital Markets,1288.50,16516.40,1878.78,1090.14,58.02,59.52,23.13,3.59,2.10,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.56,-0.24,-0.15,0.00,13.81
Vedanta,500295,VEDL,Diversified Metals,420.65,164490.47,155028.00,42316.00,27.30,27.68,12.18,3.99,-1.18,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,14.05,0.09,-0.55,2.62,20.18
Welspun Corp,532144,WELCORP,Industrial Products,842.40,22206.24,14391.80,1819.24,12.64,12.05,13.62,2.97,0.34,8.93,0.15,18.59,1568.30,1265.91,1769.13,3224.50,4211.54,10.28,0.22,-0.05,0.49,15.30
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,109.32,10623.81,10269.17,1179.08,11.48,12.31,19.63,2.20,10.07,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,7.24,0.31,-0.60,2.92,43.72
Wipro,507685,WIPRO,IT - Software,249.41,261465.02,89259.20,17900.20,20.05,20.23,19.42,3.15,8.48,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.17,0.31,-0.19,1.00,23.16
Zensar Tech.,504067,ZENSARTECH,IT - Software,768.10,17452.96,5377.50,831.10,15.46,15.47,25.90,4.29,1.72,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.38,0.63,-0.42,0.14,22.02
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,981.05,98716.59,23607.70,7063.00,29.92,30.37,21.20,4.12,11.22,14.64,0.13,21.21,3153.40,141.60,4024.70,2305.80,3944.00,6.55,0.14,-0.18,0.50,13.94
