Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,488.1,56.4,21266.69,3520.63,2695.55,76.56,76.3,20.38,3.08,0.75,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.21,0.7,-0.06,6.58,10.9
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1411.3,74.11,11189.21,2604.99,1927.47,73.99,75.29,17.92,2.39,1.04,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,7.98,7.84,-7.98,7.63,34.45
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1410.0,49.78,26478.05,24689.33,3153.91,12.77,14.07,10.56,1.33,1.6,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.66,0.25,-0.06,0.19,32.08
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,905.0,59.35,10777.03,3211.94,495.23,15.42,15.2,25.49,6.01,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.32,0.08,-0.82,0.24,34.89
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,341.0,60.77,89359.85,44263.78,15953.88,36.04,35.13,25.17,2.86,1.03,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.72,-0.96,1.86,9.64,7.66
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,714.5,61.28,25078.99,7443.86,1236.48,16.61,16.23,32.56,4.22,1.43,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.46,-1.74,1.69,1.8,24.51
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,314.55,57.08,11568.69,12543.26,1554.35,12.39,11.71,19.63,2.35,0.64,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.68,1.36,-0.62,2.48,34.39
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,751.05,61.84,14762.85,7266.82,1159.51,15.96,15.11,22.29,2.77,7.01,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.5,0.0,0.03,1.64,32.21
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1054.4,69.01,12941.3,2512.27,781.18,31.09,28.67,22.98,4.28,4.88,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.8,0.14,0.22,0.08,13.93
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,880.2,75.25,16109.83,13062.79,1509.33,11.55,13.17,21.3,2.13,1.08,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.24,-0.17,-0.06,0.27,19.68
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,258.0,68.7,12919.17,2101.94,1755.64,83.52,84.58,14.55,2.74,0.55,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.1,2.14,-2.85,4.08,29.29
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,170.2,46.99,99973.0,53811.19,10427.68,19.38,18.97,27.75,7.96,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.57,-0.67,0.16,5.55,20.99
