Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,494.15,48.66,21611.02,3817.29,2907.72,76.17,76.43,18.74,2.85,0.74,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.3,0.77,-0.33,6.49,0.0,12.23
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1388.0,51.08,11005.45,2764.62,2040.97,73.82,73.67,16.07,2.21,1.07,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.91,0.01,-0.46,7.85,0.0,21.8
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1388.9,57.84,26081.79,25441.73,2629.19,10.33,11.39,13.75,1.28,0.44,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.27,-0.5,-0.1,0.23,0.54,30.1
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,812.5,49.48,15970.71,7344.9,1120.63,15.26,15.26,21.88,2.82,0.77,8.79,0.25,13.45,1948.76,-14.5,1466.3,835.08,2510.64,5.02,-0.24,-0.09,1.67,1.51,19.15
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,300.0,38.06,27410.62,5425.77,2028.11,37.38,35.42,26.61,4.47,21.81,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.09,1.46,0.95,4.15,1.35,16.77
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,436.05,58.54,27693.58,28470.6,4170.34,14.65,14.65,13.44,1.69,0.51,7.32,0.22,13.07,2614.57,-899.51,3190.84,3224.29,5452.28,9.03,1.49,-2.06,1.34,1.38,19.32
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,261.0,36.7,13071.33,2272.27,1872.29,82.4,83.07,13.26,2.63,0.57,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.32,0.47,-0.38,4.13,1.69,28.46
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,552.0,52.51,14470.15,9303.19,1004.42,10.8,10.8,33.94,3.61,5.53,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.06,-0.16,0.34,2.14,0.7,8.0
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6765.0,61.66,19917.34,6643.49,1188.81,17.89,16.48,24.97,3.2,2.89,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.42,0.04,-0.06,0.17,0.44,6.02
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,891.0,36.18,12139.48,6065.86,749.88,12.36,12.36,21.81,3.75,0.79,15.19,0.0,18.29,1073.29,198.68,143.89,243.18,940.27,7.06,0.53,-0.44,0.02,1.1,44.1
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1255.0,48.55,390476.16,135731.89,81034.17,59.7,59.29,13.94,1.79,0.4,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.53,-0.66,-2.13,15.01,0.08,11.51
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2076.4,76.27,332338.22,157641.68,59568.13,37.79,37.93,32.41,4.21,2.06,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.79,0.35,-0.33,7.38,0.07,5.4
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,87.04,51.66,72524.66,11604.2,10595.59,91.31,90.96,26.85,3.21,1.0,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,6.0,-0.18,-0.09,9.83,0.0,26.22
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,246.5,46.01,127474.06,136546.33,87323.66,63.95,64.22,5.85,0.76,0.58,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.78,-0.59,0.45,16.61,3.44,24.28
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,140.2,48.21,63828.3,77243.58,55814.43,72.26,72.61,5.43,0.69,0.13,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.06,0.0,-0.39,16.25,3.36,21.43
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,78.42,43.06,60317.24,30262.41,20806.29,68.75,69.25,8.02,1.71,0.2,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.72,0.35,0.27,15.61,2.79,17.02
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",247.2,58.16,10178.2,2998.22,818.87,27.31,27.31,14.88,4.07,0.3,22.02,0.17,32.74,1201.29,95.16,170.57,152.71,0.87,8.57,0.11,-2.0,0.52,0.79,40.43
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",581.0,62.19,18950.01,5697.22,1433.11,25.15,25.15,29.05,2.76,0.83,3.04,0.93,10.47,3083.18,192.58,600.69,881.7,11400.89,5.86,0.72,-1.12,4.77,0.34,27.56
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,810.65,36.91,10794.19,4292.09,3952.79,92.09,92.07,9.52,1.85,0.47,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,8.07,-0.08,-0.14,9.71,1.81,16.56
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,127.75,50.55,115877.58,127805.38,91290.72,71.43,69.66,5.81,0.94,0.32,1.09,14.28,16.08,196176.59,23532.04,0.0,0.0,0.0,6.28,1.0,-1.56,15.37,3.35,21.58
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),229.2,44.66,22052.58,5306.22,3521.43,66.36,65.23,19.53,3.1,0.29,3.55,3.35,16.5,1359.73,11.96,32.67,127.11,0.0,7.79,-1.67,2.59,7.05,0.09,13.38
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,187.0,59.47,18496.6,5844.74,1369.47,23.43,23.55,19.0,9.7,3.3,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.65,-0.57,-0.31,0.05,4.71,16.81
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3560.0,51.98,14400.22,16466.7,2024.73,12.3,13.16,22.61,2.86,0.42,6.04,0.65,16.14,-2051.78,-33.05,1838.9,3447.82,1783.37,7.6,1.29,-2.73,2.45,0.99,19.78
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,31.3,47.28,28330.83,37270.22,23386.02,62.75,62.46,6.23,0.7,0.16,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.59,6.13,0.18,17.54,3.85,23.51
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,246.55,47.41,17603.67,2316.53,777.56,33.57,33.57,26.97,7.75,0.99,20.63,0.0,28.35,2059.34,80.92,1074.74,276.45,13.84,5.07,-3.27,-0.71,0.0,0.43,13.09
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,164.5,50.12,21805.6,18570.0,3447.0,18.56,18.56,14.15,1.77,2.46,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,9.13,-0.1,-0.15,6.23,3.69,19.56
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,454.4,52.15,18205.62,20123.07,2743.13,13.63,12.88,9.38,1.75,0.38,15.14,0.1,20.42,3406.84,203.16,2075.2,936.46,2279.82,13.84,-0.06,-0.18,0.41,2.4,21.75
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1549.4,51.62,29094.24,39155.6,21632.35,55.25,55.25,11.86,1.9,0.5,2.23,13.61,17.47,-1948.65,414.2,327.05,339.4,0.0,9.65,0.8,-0.81,9.69,0.08,24.93
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,410.0,37.98,15553.84,9997.34,1481.84,14.82,14.48,17.38,2.03,0.14,8.08,0.07,11.8,1085.8,109.92,1341.42,2002.47,1216.67,7.46,-0.67,0.22,0.42,1.68,22.05
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,201.0,41.13,19914.76,7249.42,4979.06,68.68,69.58,14.25,1.9,1.17,1.51,7.92,13.2,8868.99,1038.55,0.0,494.19,0.0,6.1,4.11,-4.72,13.9,0.99,18.09
