Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,486.4,56.71,21270.19,3672.58,2803.94,76.35,76.35,19.2,2.79,0.76,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.17,0.7,-0.06,6.73,0.0,11.21
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1465.2,65.64,11617.21,2683.46,1977.01,73.67,73.67,17.73,2.26,1.18,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.63,7.84,-7.98,8.11,0.0,31.94
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1361.8,47.49,25572.83,25961.85,2957.97,11.39,11.39,12.06,1.23,0.38,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,8.91,0.25,-0.06,0.19,0.56,32.88
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,974.55,66.23,11605.24,3280.44,503.95,15.36,15.36,27.97,5.76,0.73,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.08,0.08,-0.82,0.01,0.21,21.15
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,749.7,51.0,14736.33,7344.9,1118.46,15.23,15.23,20.21,2.61,0.72,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.38,0.0,0.03,1.67,1.46,32.33
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1059.35,51.59,13002.42,2551.83,797.29,31.24,31.24,22.28,3.9,2.9,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.04,0.14,0.22,0.07,0.48,7.8
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,851.45,53.84,15583.77,13548.86,1544.23,11.4,11.4,20.0,1.93,44.44,7.37,0.05,10.01,1388.15,351.06,1167.27,1202.82,2282.79,6.84,-0.17,-0.06,0.34,1.24,19.52
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,428.0,65.13,27182.34,28470.6,4143.23,14.55,14.55,13.13,1.61,0.49,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.14,-0.33,-0.11,1.34,1.17,20.81
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,272.4,57.72,13640.25,2192.24,1819.65,83.0,83.0,14.45,2.7,0.62,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,8.92,2.14,-2.85,4.25,1.67,25.34
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,158.45,56.01,93071.22,56362.08,10745.0,19.06,19.06,25.0,6.55,0.54,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,6.97,-0.67,0.16,6.24,2.2,26.45
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1025.35,57.96,76753.16,18636.34,10019.77,53.76,53.76,29.1,3.88,1.28,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.51,0.03,0.82,12.81,0.1,5.03
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1446.9,45.35,84036.2,33653.08,6845.73,20.34,20.34,23.71,2.22,1.04,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.88,-1.84,1.29,1.45,0.28,6.65
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,981.4,27.12,13371.12,6065.86,748.04,12.33,12.33,21.79,4.06,0.69,16.75,0.0,20.17,2325.06,198.68,143.89,243.18,940.27,6.9,2.66,-0.35,0.01,0.9,38.42
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,10088.5,44.74,281971.37,62905.0,13061.07,20.76,20.76,26.14,7.2,1.24,16.15,0.58,29.11,14713.65,2703.75,3473.44,8804.01,6294.49,5.05,0.28,-0.02,1.5,1.5,6.89
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),958.5,62.17,596757.75,81982.38,55733.22,67.98,67.98,31.12,5.17,1.67,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.39,0.24,-0.16,7.95,0.56,13.06
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1771.5,53.41,283537.46,150503.77,56742.71,37.7,37.7,28.54,3.62,1.82,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,7.99,1.02,-0.83,7.75,0.09,19.29
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,85.83,54.39,71516.35,11147.2,10136.79,90.94,90.94,27.83,3.15,1.04,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.77,-0.21,0.05,10.28,0.0,30.84
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,283.1,61.17,146401.29,134298.12,86240.6,64.22,64.22,7.38,0.89,0.74,1.01,11.13,12.7,120458.62,22527.32,0.0,4097.35,0.0,5.53,0.2,-0.15,17.29,3.06,13.04
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,147.6,56.08,67197.47,75613.28,54905.67,72.61,72.61,6.26,0.74,0.15,0.95,11.67,12.41,83562.95,9737.47,0.0,1654.25,0.0,6.0,-1.22,1.44,16.35,3.12,17.29
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1874.8,58.28,1142367.96,210972.8,119674.5,56.73,56.73,39.73,7.75,0.81,6.88,1.31,21.86,-84290.3,-235.7,7977.6,45015.2,600.9,5.36,0.99,-0.96,2.79,0.85,13.79
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",266.75,49.36,10983.23,2998.22,818.87,27.31,27.31,15.95,4.47,0.32,22.02,0.17,32.74,1201.29,95.16,170.57,152.71,0.87,8.09,0.07,-0.23,0.52,0.76,35.72
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",554.6,70.11,18088.95,5697.22,1427.33,25.05,25.05,27.84,2.64,0.8,3.03,0.93,10.44,3133.57,198.36,600.69,881.7,11400.89,6.0,1.19,-1.39,4.78,0.34,37.07
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,883.9,63.34,11769.59,4216.27,3881.5,92.06,92.06,10.84,1.97,0.53,2.54,6.4,19.66,218.86,1.98,2.43,5.05,0.0,7.79,-0.09,0.13,9.89,1.68,9.02
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,134.9,54.36,122363.15,126371.2,88031.49,69.66,69.66,6.87,1.04,0.38,1.09,14.64,16.08,200385.22,26712.02,0.0,3219.98,0.0,6.34,0.44,-0.37,15.13,3.09,17.19
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,184.6,55.27,18259.18,5844.74,1369.47,23.43,23.55,18.72,9.65,3.26,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.71,-0.38,-1.2,0.05,4.81,20.58
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3510.0,62.01,14197.97,15678.0,2047.2,13.06,13.06,18.98,2.87,0.36,5.96,0.65,15.9,-2051.78,-30.85,1838.9,3447.82,1783.37,8.02,0.42,-0.37,2.35,0.86,20.91
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,33.09,61.19,29950.99,36167.7,22069.31,61.02,61.02,6.74,0.78,0.17,0.87,12.83,11.77,38450.26,6415.43,0.0,0.0,0.0,5.55,6.0,-0.01,17.62,3.65,19.13
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,170.9,41.84,22654.06,18570.0,3447.0,18.56,18.56,14.7,1.84,2.55,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,9.01,0.63,-0.27,6.23,3.5,16.43
Chalet Hotels,542399,CHALET,INE427F01016,Leisure Services,Hotels & Resorts,776.65,54.51,17008.18,2769.75,1187.41,42.87,42.87,26.31,4.61,0.44,8.98,0.64,19.15,-383.51,41.65,68.73,164.89,269.34,5.22,0.58,-0.37,2.37,0.13,28.22
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,481.0,59.92,19271.33,20793.66,2678.49,12.88,12.88,9.85,1.85,0.4,15.14,0.1,20.42,3406.84,255.66,2075.2,936.46,2279.82,12.96,0.74,-0.56,0.41,2.08,17.17
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1589.3,54.52,29843.5,39072.72,21543.5,55.14,55.14,12.22,1.98,0.52,2.23,13.61,17.46,3697.85,510.31,327.05,339.4,0.0,9.65,2.54,-2.66,9.69,0.08,30.87
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1690.0,64.38,144070.57,31073.1,21175.43,68.15,68.15,27.5,4.74,1.09,2.34,6.93,19.33,14010.38,469.36,327.05,212.05,0.0,6.29,2.37,-1.69,9.88,0.12,7.74
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,457.25,50.92,17346.29,9745.79,1428.94,14.66,14.48,20.07,2.35,0.16,8.08,0.06,11.8,-147.31,102.47,609.04,1863.25,1129.57,6.62,-0.32,0.41,0.37,1.51,13.07
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,199.0,58.55,19716.62,6869.76,4672.32,68.01,68.01,14.8,1.82,1.21,1.52,7.92,13.24,8868.99,1038.83,0.0,0.0,0.0,5.87,0.5,-0.12,14.64,0.75,18.13
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,451.5,48.01,278247.15,168400.29,41241.99,24.49,24.49,8.84,2.39,-12.81,11.41,0.12,28.5,57876.5,12034.03,14120.59,12554.39,15654.3,17.8,0.23,0.16,0.33,5.8,8.09
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1419.6,69.12,22748.84,6058.92,2997.79,49.48,49.48,29.32,2.91,-14.73,2.6,3.01,10.51,1569.78,3.62,0.0,40.33,0.0,6.49,-0.64,1.26,8.05,0.0,9.46
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1040.4,42.1,16224.21,13538.15,1497.34,11.06,11.06,18.6,2.07,-37.2,6.51,0.38,11.85,1838.88,172.94,1081.1,1218.25,3108.12,6.48,0.24,-0.01,2.45,0.86,30.75
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1529.75,68.14,19311.22,11506.03,1683.79,14.63,14.63,26.19,2.83,-1.78,5.03,0.83,11.27,1604.71,103.0,2343.2,2157.54,1737.77,5.52,0.07,0.0,4.16,0.64,13.99
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1271.0,43.67,106086.41,33700.2,6453.5,19.15,19.15,25.32,2.83,-8.44,7.83,0.2,11.75,13431.9,1371.8,10123.4,3037.9,7653.4,5.23,0.28,-1.2,1.34,0.63,7.63
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1449.0,49.42,13627.95,4117.03,1051.45,25.54,25.54,19.26,5.3,1.41,20.67,0.15,29.02,1699.54,101.18,666.45,100.01,0.62,7.32,-1.36,0.43,0.39,0.03,41.98
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,120.35,60.85,11391.48,10416.95,3090.37,29.67,29.67,18.56,2.48,0.88,1.79,4.02,13.52,-9563.59,372.2,478.33,1384.59,0.0,12.89,0.73,0.61,5.44,1.2,7.92
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,316.5,56.88,19792.8,2939.63,1023.75,34.83,34.83,27.68,3.75,1.09,12.09,0.05,14.5,977.51,90.58,256.66,310.68,63.79,5.81,-0.25,0.46,0.23,0.49,27.21
Emami,531162,EMAMILTD,INE548C01032,Personal Products,Personal Care,400.35,45.35,17475.34,3779.51,959.58,25.39,25.39,22.33,5.99,2.98,21.31,0.06,27.92,1096.62,74.96,343.32,477.06,399.57,5.04,0.19,-0.46,0.19,2.56,36.92
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,333.5,66.72,23089.69,5049.88,1734.37,34.34,34.34,21.36,6.24,0.05,22.33,0.1,51.12,1575.0,53.52,695.02,882.13,1710.55,6.28,-0.22,-1.52,0.24,0.0,5.78
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,253.1,55.45,14225.28,3928.18,695.88,17.72,17.72,20.53,4.53,0.78,12.42,0.01,23.79,801.37,242.45,479.28,586.56,0.52,7.28,-1.19,1.92,0.02,1.55,5.21
Firstsour.Solu.,532809,FSL,INE684F01012,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),240.1,44.7,16975.68,9556.39,1556.18,16.28,16.28,22.66,3.84,1.65,8.8,0.67,17.71,-716.23,-90.78,2078.59,557.93,0.0,5.68,0.3,-0.35,2.59,2.25,40.54
Five-Star Bus.Fi,543663,FIVESTAR,INE128S01021,Finance,Non Banking Financial Company (NBFC),518.0,65.89,15290.08,3218.12,2209.2,68.65,68.65,13.86,2.02,0.63,7.27,1.11,16.06,2111.31,27.85,0.0,31.81,0.0,10.79,2.84,-4.47,3.73,0.4,34.84
