Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,474.75,45.88,20685.03,3672.58,2803.94,76.35,76.35,18.61,2.73,0.74,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.29,0.7,-0.06,6.73,0.0,13.34
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1398.85,53.67,11090.49,2683.46,1977.01,73.67,73.67,16.97,2.19,1.13,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.82,7.84,-7.98,8.11,0.0,35.02
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1360.0,42.25,25539.06,25961.85,2950.2,11.36,11.36,12.08,1.24,0.39,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.81,0.25,-0.06,0.19,0.55,32.97
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,291.15,48.54,17642.87,2023.38,1781.34,88.04,88.04,35.46,3.53,0.24,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.82,0.18,-0.43,11.07,0.07,10.22
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,881.25,44.67,10494.2,3280.44,503.95,15.36,15.36,25.31,5.25,0.66,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.64,0.08,-0.82,0.01,0.23,36.6
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,357.1,51.76,93589.28,45508.98,16694.14,36.68,36.68,24.62,2.72,-3.31,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.36,-0.96,1.86,10.59,0.0,5.01
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,724.45,60.27,25428.21,7443.86,1236.48,16.61,16.23,33.04,4.29,1.45,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.29,-1.74,1.69,1.8,1.0,23.31
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,755.7,48.3,14854.28,7344.9,1118.46,15.23,15.23,20.34,2.59,0.72,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.36,0.0,0.03,1.67,1.45,31.79
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1039.65,49.94,12760.62,2551.83,797.29,31.24,31.24,21.85,3.85,2.84,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.01,0.14,0.22,0.07,0.46,9.52
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,820.65,47.03,15019.93,13062.79,1509.33,11.55,13.17,19.89,1.91,1.0,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.92,-0.17,-0.06,0.27,1.29,25.12
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,371.85,28.26,23616.22,28470.6,4143.23,14.55,14.55,11.33,1.41,0.43,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,10.42,-0.33,-0.11,1.34,1.34,31.2
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,260.35,54.92,13036.83,2192.24,1819.65,83.0,83.0,13.81,2.61,0.59,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,9.03,2.14,-2.85,4.25,1.74,28.64
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,158.2,39.58,92924.42,53811.19,10427.68,19.38,18.97,25.73,7.4,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,7.01,-0.67,0.16,5.55,2.01,26.56
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,977.9,40.34,73201.27,18636.34,10019.77,53.76,53.76,27.68,3.68,1.22,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.62,0.03,0.82,12.81,0.1,9.42
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1463.5,76.23,85000.31,33653.08,6845.73,20.34,20.34,24.01,2.24,1.06,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.32,-1.84,1.29,1.45,0.27,5.58
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),510.2,63.65,43327.54,3693.87,3340.79,90.44,89.63,11.97,2.67,0.14,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.15,0.02,-0.22,0.84,0.04,25.35
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1306.8,44.91,17804.62,5980.89,759.89,12.71,11.3,28.15,6.0,0.85,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.36,2.66,-0.35,0.02,0.68,18.01
