Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aptus Value Hou.,543335,APTUS,Finance,Housing Finance Company,282.35,43.52,14137.91,1998.39,1683.70,84.25,84.58,16.76,3.04,0.63,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.18,9.83,4.95,4.27,22.61
Aurobindo Pharma,524804,AUROPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1218.00,57.50,70741.64,32514.48,6618.84,20.36,20.65,20.67,2.02,2.62,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,7.82,0.67,-0.17,1.43,10.77
Authum Invest,539177,AIIL,Finance,Non Banking Financial Company (NBFC),2883.80,59.24,48979.93,3865.32,3616.75,93.57,89.63,12.19,3.02,0.14,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,7.11,0.09,6.17,0.77,13.10
Avanti Feeds,512573,AVANTIFEED,Food Products,Animal Feed,856.90,65.29,11674.89,5963.96,745.01,12.49,11.30,18.87,3.88,0.57,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,7.94,0.19,-0.61,0.02,11.20
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1225.00,39.96,380269.72,129272.60,77132.26,59.67,63.58,14.63,1.92,0.57,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.08,1.65,-1.92,13.49,6.06
Bajaj Finance,500034,BAJFINANCE,Finance,Non Banking Financial Company (NBFC),1011.40,48.08,629341.82,76194.74,52179.07,68.48,68.79,34.39,6.10,1.03,3.99,3.85,19.22,11609.47,56.70,1631.26,2054.22,0.00,5.05,-0.13,0.26,7.75,8.26
Bajaj Finserv,532978,BAJAJFINSV,Finance,Holding Company,2047.60,47.47,327168.23,141479.18,53466.32,37.79,37.01,33.80,4.28,1.35,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.39,0.40,-0.29,7.51,6.72
Bajaj Housing,544252,BAJAJHFL,Finance,Housing Finance Company,95.85,31.79,79865.43,10327.38,9394.08,90.96,91.85,33.83,3.77,0.75,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.38,-0.05,-0.13,10.06,30.04
Banco Products,500039,BANCOINDIA,Auto Components,Auto Components & Equipments,701.80,45.91,10038.36,3521.99,603.79,17.14,19.02,23.19,6.14,0.65,16.03,0.45,32.18,1423.36,96.36,768.67,434.69,1376.40,5.59,-0.14,0.57,1.22,20.23
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,149.34,50.01,24058.25,21742.03,9378.08,43.13,51.91,19.59,0.98,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.74,1.30,-0.90,13.34,22.41
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,140.89,47.92,64142.54,73784.35,53001.26,71.83,71.03,6.40,0.77,0.15,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.26,-0.34,0.71,15.56,6.96
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,57.70,50.96,44380.27,27237.84,17719.17,65.05,62.68,7.29,1.41,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.85,2.34,2.79,15.82,6.27
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,168.23,60.24,14970.44,9056.86,1114.49,12.31,12.32,32.88,3.01,3.08,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.42,-3.12,0.89,1.64,6.51
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,455.85,73.43,12704.09,5293.39,709.98,13.41,12.98,27.52,3.43,8.07,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,5.81,-0.50,-1.13,0.21,22.00
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",322.50,50.74,13278.64,2652.82,749.16,28.24,29.58,22.06,6.23,0.34,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.97,0.03,-1.72,0.54,38.25
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",879.45,45.12,21502.40,5588.84,1480.83,26.50,28.00,27.03,3.32,0.58,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.76,-0.16,-0.66,3.80,33.99
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1981.00,56.73,15057.92,2039.67,697.27,34.19,33.59,25.57,4.77,1.19,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.13,-0.12,0.35,0.01,24.99
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),178.49,36.11,17173.49,3903.31,2540.55,65.09,61.76,23.96,2.57,0.73,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.60,-0.24,0.11,6.88,22.97
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,185.93,42.69,18390.75,5635.47,1355.54,24.05,23.83,18.83,10.11,2.84,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.56,0.03,-0.04,0.05,26.22
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3903.20,53.52,15788.48,14022.58,1620.09,11.55,11.16,30.12,3.45,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.41,0.98,-1.18,3.06,12.05
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,37.12,49.18,33598.80,34595.01,20430.76,59.06,57.65,7.43,0.87,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.71,-0.20,-0.09,17.08,34.27
CESC,500084,CESC,Power,Integrated Power Utilities,168.34,46.09,22314.65,17907.00,3347.00,18.69,16.76,15.39,1.76,-26.08,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.95,0.27,0.16,5.74,12.46
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,468.90,64.02,18786.59,19477.16,2543.99,13.06,15.02,10.09,1.91,18.35,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,13.90,-2.56,1.23,0.04,36.84
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1868.80,49.00,35091.85,36160.19,20178.18,55.80,57.02,15.75,2.57,0.55,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.59,1.09,-0.93,9.22,18.71
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1678.50,48.27,141640.81,28536.73,19741.86,69.18,70.32,30.49,5.44,1.19,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.24,1.22,-1.11,9.44,5.81
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,401.55,42.70,15233.30,9123.42,1326.97,14.54,15.07,19.01,2.20,0.69,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,7.08,0.04,0.08,0.44,19.42
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1500.70,44.91,121222.23,28349.57,7199.40,25.40,25.87,22.28,3.68,0.86,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.87,1.00,-0.70,0.07,10.30
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1144.70,47.98,12717.87,7328.40,1018.90,13.90,15.47,22.55,2.29,4.12,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.57,2.79,-3.81,0.49,41.27
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1252.20,41.57,15807.50,10910.95,1942.77,17.81,18.73,16.06,2.43,1.45,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,8.19,0.34,-0.31,2.71,29.60
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1283.50,60.09,107124.81,34310.00,8454.40,24.64,26.18,18.56,2.97,0.49,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.08,1.26,-0.64,0.75,8.71
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,492.15,47.64,11043.84,2395.16,593.85,24.79,24.38,24.58,4.92,0.58,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.39,0.33,-1.30,0.44,31.32
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,199.87,54.63,11233.54,3566.47,590.69,16.56,16.66,20.90,4.15,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,6.97,-0.56,-0.13,0.03,21.76
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,772.40,53.64,11813.04,5548.00,569.28,10.26,9.69,19.64,2.46,1.88,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.63,0.31,-0.77,0.03,38.16
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),563.85,41.65,16607.27,3065.77,2198.93,71.73,74.26,15.02,2.44,0.45,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.61,2.68,-2.33,3.83,33.70
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1036.00,41.80,10024.39,7560.00,1700.28,22.49,22.13,9.24,1.12,1.67,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.36,0.13,-0.03,2.96,31.39
Gallantt Ispat L,532726,GALLANTT,Industrial Products,Iron & Steel Products,517.65,28.84,12489.91,4331.00,760.61,17.56,16.18,25.35,4.02,0.81,11.96,0.21,15.11,1105.58,32.43,132.12,0.00,470.11,5.19,0.06,0.14,0.98,35.48
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1109.10,53.14,15834.31,4903.16,2483.47,50.65,50.30,8.87,1.04,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.81,0.73,0.24,0.60,6.06
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,2047.00,68.42,57766.51,15955.06,4101.31,25.71,17.65,22.98,6.03,3.68,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,6.84,0.97,0.11,0.32,10.46
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,258.95,61.87,17344.35,5396.61,1123.69,20.82,22.23,23.33,3.31,-1.41,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.30,-0.24,0.12,0.18,10.71
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,396.65,48.07,27304.99,15906.19,1797.08,11.30,11.57,24.46,3.14,-6.44,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.77,-0.03,-0.16,0.10,23.41
H U D C O,540530,HUDCO,Finance,Financial Institution,216.07,44.96,43255.05,11761.56,11460.76,97.44,100.45,15.43,2.40,0.94,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.77,0.66,-0.02,11.02,15.03
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1679.90,60.83,455868.60,122427.00,25922.00,21.17,21.79,26.85,6.40,3.07,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.36,1.63,-1.92,0.29,16.51
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),758.85,52.97,62987.45,17420.50,9794.90,56.23,58.62,29.27,3.26,1.01,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.30,5.77,-0.94,9.44,14.92
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5744.00,40.98,114926.88,42175.84,6035.64,14.31,14.15,21.75,5.47,0.91,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,6.11,-1.45,1.71,0.10,10.11
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1126.20,43.67,11703.83,1751.54,1394.24,79.60,80.29,25.85,2.91,0.95,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.90,6.95,2.80,6.98,25.86
I O B,532388,IOB,Banks,Public Sector Bank,33.94,22.16,65356.87,29979.65,18570.68,61.94,59.02,15.33,1.88,0.61,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.64,-0.07,0.23,15.87,37.77
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,100.07,54.89,107599.29,28937.85,20399.04,70.49,70.28,11.59,1.58,0.26,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.49,-0.04,-0.07,12.16,6.47
IIFL Capital,542773,IIFLCAPS,Capital Markets,Stockbroking & Allied,335.60,60.00,10432.72,2309.18,865.20,37.47,44.24,17.84,3.71,0.57,8.57,0.62,31.58,2076.38,138.55,75.09,7.22,0.00,11.64,0.12,-0.31,1.85,13.29
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2259.80,44.29,13578.49,1472.50,479.20,32.54,34.12,25.25,6.35,1.20,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.19,-2.30,2.32,0.04,19.26
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,783.25,40.04,105500.95,64543.17,44355.43,68.72,68.06,8.95,1.37,0.23,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.16,0.57,0.14,14.91,12.84
Indian Renewable,544026,IREDA,Finance,Financial Institution,138.73,50.42,38972.47,7606.77,6753.23,88.78,93.03,22.62,3.02,0.58,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.24,-0.38,-0.12,10.38,40.80
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,195.78,50.72,27409.23,15643.80,1806.61,11.55,13.36,17.16,2.44,3.86,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.15,0.09,0.39,0.05,14.58
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1668.30,68.25,676440.25,169458.00,40467.00,23.88,24.07,24.05,6.71,3.73,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.08,2.11,-2.34,0.22,15.86
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,407.35,57.60,510367.18,78551.59,26392.45,33.60,34.30,25.30,7.18,2.78,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.42,0.50,-0.59,0.01,13.61
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,100.03,41.54,11015.13,12985.51,8892.98,68.48,69.38,5.27,0.74,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.27,-0.11,-0.16,15.52,14.69
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,168.64,54.82,10784.67,18636.17,2796.81,15.01,16.58,7.85,0.89,0.13,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.65,-0.42,0.23,2.25,44.75
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,405.25,53.37,14072.43,9732.83,1082.95,11.13,11.27,22.12,3.36,0.81,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.40,1.12,-0.03,1.85,21.85
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,533.85,41.52,29365.11,28804.92,27033.67,93.85,94.28,5.32,0.76,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.94,-0.06,-0.08,10.13,17.44
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2113.50,60.88,96544.43,24750.69,6745.64,27.25,23.24,22.32,4.92,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.76,1.01,-0.75,1.08,12.06
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),386.20,65.36,53680.69,19699.23,12394.35,62.92,63.11,21.76,2.17,0.83,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.21,-0.04,0.26,9.97,6.33
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1145.20,42.65,11312.03,7753.14,1531.45,19.75,21.81,11.42,1.82,0.64,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.67,0.37,-1.89,0.16,27.83
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,881.05,46.00,52931.86,7769.82,3900.66,50.20,54.51,26.15,4.11,1.09,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.34,0.40,0.23,4.07,19.69
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,927.00,58.59,16603.48,4387.70,1737.10,39.59,49.58,10.79,1.92,0.08,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.31,0.06,-1.43,0.14,34.72
Nava,513023,NAVA,Power,Power Generation,572.95,57.15,16214.56,4017.64,1735.07,43.19,46.07,17.52,2.00,0.72,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.43,0.06,0.12,1.06,22.08
NLC India,513683,NLCINDIA,Power,Power Generation,251.89,58.55,34927.99,16251.48,4230.82,26.03,30.98,13.37,1.75,0.27,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.53,-0.39,0.30,5.53,13.84
NTPC,532555,NTPC,Power,Power Generation,323.25,47.68,313444.73,186754.31,53490.38,28.64,28.91,13.20,1.63,1.57,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.25,0.01,0.31,5.51,12.98
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7282.00,52.98,26478.25,4411.52,2361.48,53.53,53.34,25.82,6.93,0.49,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.63,1.24,-0.84,3.94,14.43
O N G C,500312,ONGC,Oil,Oil Exploration & Production,235.49,39.72,296253.00,657927.61,98563.11,14.98,14.52,8.09,0.81,-0.99,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.26,0.11,-0.10,2.40,13.90
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1662.50,50.76,60448.87,5327.81,3014.84,56.59,58.70,27.07,3.61,0.97,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.15,3.05,-3.30,0.95,29.25
Oil India,533106,OIL,Oil,Oil Exploration & Production,410.25,49.32,66731.58,33468.01,9784.51,29.24,35.19,11.17,1.19,1.99,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.41,0.80,-0.60,3.69,17.05
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,7817.00,40.06,68021.11,7072.50,3080.10,43.55,44.93,28.66,9.22,3.58,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.22,-0.05,0.11,0.01,40.87
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,161.49,53.19,16762.16,18974.64,1920.21,10.12,9.20,17.15,2.05,1.68,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,7.97,-3.62,1.04,3.17,31.10
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,308.40,31.77,12134.39,8375.11,1200.21,14.33,15.91,34.75,3.01,31.59,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.20,0.45,0.28,5.91,34.58
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,279.40,59.12,41910.00,47431.60,5035.24,10.62,10.84,11.42,1.99,2.44,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.27,0.79,-1.01,0.50,20.06
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,932.85,57.86,24301.54,8184.49,7690.21,93.96,92.72,11.06,1.35,0.33,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.85,2.69,-5.57,8.51,18.31
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,354.90,50.93,117120.61,113492.35,109205.64,96.22,96.42,4.73,0.92,0.26,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.87,-0.07,0.18,9.16,25.26
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,267.00,48.11,248326.12,46180.55,37884.28,82.04,84.81,16.34,2.51,5.90,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.25,0.84,-0.84,5.00,17.08
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,120.90,52.55,138949.68,129502.98,95371.61,73.64,72.67,8.16,0.98,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.24,0.48,0.15,15.36,5.40
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2320.70,41.17,16266.25,5374.76,905.36,16.84,15.88,26.82,4.20,1.42,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.29,-0.39,-0.13,0.28,30.62
REC Ltd,532955,RECLTD,Finance,Financial Institution,354.20,54.68,93268.79,59513.92,57456.60,96.54,96.18,5.40,1.12,0.32,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.54,0.35,-1.19,8.97,34.97
Rites,541556,RITES,Construction,Civil Construction,241.95,59.82,11628.21,2229.67,546.71,24.52,24.48,28.28,4.41,-3.05,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.15,0.02,0.04,0.01,23.47
S C I,523598,SCI,Transport Services,Shipping,216.73,39.87,10095.28,5295.70,1617.45,30.54,31.49,12.56,1.18,-12.82,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,8.35,0.01,0.35,2.77,22.73
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,530.25,61.45,18685.02,5718.87,1768.53,30.92,26.65,17.57,2.67,-3.30,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,7.85,-0.94,0.31,1.64,17.14
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),104.80,43.63,11491.03,1492.95,1021.28,68.41,68.63,29.28,3.34,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.84,1.22,-0.11,6.16,14.80
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.36,52.19,10300.70,9513.67,5842.67,61.41,63.45,7.59,0.97,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.24,0.82,0.33,15.36,5.50
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,566.25,54.93,22315.04,4359.52,2229.72,51.15,53.03,13.45,1.81,3.51,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,9.89,-0.16,-0.20,0.07,19.33
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),5094.40,70.72,56600.75,9183.93,7280.77,79.28,80.42,28.71,3.74,1.72,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,5.90,-0.45,0.25,9.24,5.99
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,382.20,47.74,122125.88,66066.92,13014.41,19.70,18.58,30.22,3.24,1.47,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.19,0.39,0.14,6.19,8.30
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3310.00,69.24,1197586.97,257688.00,68867.00,26.72,26.40,23.81,11.25,2.91,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,5.71,0.69,-1.15,0.16,23.43
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1288.70,50.37,64938.05,28738.09,5231.02,18.20,18.25,21.72,3.45,0.45,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.53,0.75,-0.97,2.51,21.42
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14207.00,43.67,28743.75,50450.82,7970.31,15.80,15.21,19.96,5.21,0.54,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.68,-0.15,0.17,5.09,12.82
