Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3869.60,15663.64,14022.58,1620.09,11.55,11.16,29.88,3.42,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.44,0.98,-1.18,3.06,12.81
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,38.73,35047.03,34595.01,20430.76,59.06,57.65,7.75,0.91,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.69,-0.20,-0.09,17.08,37.43
CESC,500084,CESC,Power,Integrated Power Utilities,170.84,22657.80,17907.00,3347.00,18.69,16.76,15.63,1.78,-26.49,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.86,0.27,0.16,5.74,16.17
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,442.60,17720.85,19477.16,2543.99,13.06,15.02,9.51,1.80,17.29,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.75,-2.56,1.23,0.04,40.39
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1800.70,33840.51,36160.19,20178.18,55.80,57.02,15.19,2.47,0.53,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.65,1.09,-0.93,9.22,21.67
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,412.25,15610.90,9123.42,1326.97,14.54,15.07,19.48,2.26,0.71,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.92,0.04,0.08,0.44,20.89
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1525.20,123229.57,28349.57,7199.40,25.40,25.87,22.65,3.74,0.88,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.78,1.00,-0.70,0.07,8.83
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1113.30,12361.96,7328.40,1018.90,13.90,15.47,21.92,2.22,4.01,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.80,2.79,-3.81,0.49,47.29
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1378.30,17425.66,10910.95,1942.77,17.81,18.73,17.70,2.67,1.59,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.58,0.34,-0.31,2.71,22.51
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1249.30,104239.99,34310.00,8454.40,24.64,26.18,18.06,2.90,0.48,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.27,1.26,-0.64,0.75,11.14
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,499.55,11200.99,2395.16,593.85,24.79,24.38,24.93,5.00,0.59,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.31,0.33,-1.30,0.44,30.28
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,199.89,11245.38,3566.47,590.69,16.56,16.66,20.92,4.15,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,6.96,-0.56,-0.13,0.03,21.75
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,753.65,11553.77,5548.00,569.28,10.26,9.69,19.21,2.40,1.84,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.78,0.31,-0.77,0.03,43.89
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),589.70,17360.85,3065.77,2198.93,71.73,74.26,15.71,2.55,0.47,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.30,2.68,-2.33,3.83,30.66
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1078.60,10420.84,7560.00,1700.28,22.49,22.13,9.61,1.17,1.74,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.05,0.13,-0.03,2.96,35.87
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1095.00,15639.44,4903.16,2483.47,50.65,50.30,8.76,1.03,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,18.11,0.73,0.24,0.60,7.26
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1944.00,54869.83,15955.06,4101.31,25.71,17.65,21.83,5.73,3.49,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.21,0.97,0.11,0.32,14.97
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,235.20,16219.13,5396.61,1123.69,20.82,22.23,21.82,3.01,-1.32,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.75,-0.24,0.12,0.18,18.90
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,548.95,13318.86,4842.21,1007.59,20.81,21.15,26.07,3.34,5.28,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.30,-5.61,0.85,2.35,12.59
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,402.00,27690.55,15906.19,1797.08,11.30,11.57,24.81,3.18,-6.53,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.69,-0.03,-0.16,0.10,23.32
H U D C O,540530,HUDCO,Finance,Financial Institution,239.57,47973.56,11761.56,11460.76,97.44,100.45,17.12,2.66,1.04,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.59,0.66,-0.02,11.02,9.24
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1629.00,442097.04,122427.00,25922.00,21.17,21.79,26.04,6.20,2.98,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.53,1.63,-1.92,0.29,19.04
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),760.60,63109.38,17420.50,9794.90,56.23,58.62,29.32,3.26,1.01,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.30,5.77,-0.94,9.44,14.72
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,807.55,181747.13,253570.00,33291.00,13.13,13.34,10.14,1.35,1.58,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.27,-0.82,0.53,2.72,6.53
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,474.55,200512.52,33845.00,17483.00,51.66,51.04,19.17,14.73,7.49,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.97,0.11,-0.04,0.76,13.24
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1106.20,11494.85,1751.54,1394.24,79.60,80.29,25.39,2.85,0.94,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.97,6.95,2.80,6.98,27.18
I O B,532388,IOB,Banks,Public Sector Bank,39.22,75543.46,29979.65,18570.68,61.94,59.02,17.72,2.17,0.71,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.51,-0.07,0.23,15.87,34.57
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,101.19,108803.56,28937.85,20399.04,70.49,70.28,11.72,1.60,0.26,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.47,-0.04,-0.07,12.16,5.42
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2323.10,13943.68,1472.50,479.20,32.54,34.12,25.93,6.52,1.23,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.06,-2.30,2.32,0.04,17.00
Indian Renewable,544026,IREDA,Finance,Financial Institution,143.76,40385.51,7606.77,6753.23,88.78,93.03,23.44,3.13,0.60,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.16,-0.38,-0.12,10.38,38.66
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,197.72,27678.05,15643.80,1806.61,11.55,13.36,17.33,2.47,3.89,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.06,0.09,0.39,0.05,13.73
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,404.25,106621.44,31520.30,20315.50,64.45,68.55,11.39,2.95,0.70,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.02,0.08,-1.30,1.51,5.99
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1566.40,650843.04,169458.00,40467.00,23.88,24.07,23.14,6.30,3.59,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.33,2.07,-1.84,0.22,21.95
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,404.30,506600.92,78551.59,26392.45,33.60,34.30,25.11,7.13,2.76,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.46,0.50,-0.59,0.01,14.25
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,108.17,11907.02,12985.51,8892.98,68.48,69.38,5.70,0.80,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.24,-0.11,-0.16,15.52,7.74
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,772.45,63665.63,41205.54,4896.13,11.88,11.37,23.07,3.52,-3.48,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.25,-0.01,0.16,1.61,6.48
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,448.30,12284.31,15312.53,1600.82,10.45,10.88,22.51,2.34,0.64,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.34,0.79,-0.02,3.96,5.82
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),117.02,51882.47,3930.10,3100.08,78.88,78.88,163.16,1.15,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.31,,,1.03,6.35
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,404.95,14058.53,9732.83,1082.95,11.13,11.27,22.10,3.36,0.81,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.40,1.12,-0.03,1.85,21.91
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,550.25,30231.86,28804.92,27033.67,93.85,94.28,5.48,0.79,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.92,-0.06,-0.08,10.13,15.20
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2071.40,94618.28,24750.69,6745.64,27.25,23.24,21.88,4.82,0.37,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.87,1.01,-0.75,1.08,13.82
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1214.00,11993.59,7753.14,1531.45,19.75,21.81,12.11,1.93,0.68,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,11.01,0.37,-1.89,0.16,23.50
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,926.15,55673.30,7769.82,3900.66,50.20,54.51,27.50,4.32,1.14,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.07,0.40,0.23,4.07,15.58
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,882.75,15819.45,4387.70,1737.10,39.59,49.58,10.28,1.83,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,14.09,0.06,-1.43,0.14,41.35
Nava,513023,NAVA,Power,Power Generation,525.70,14881.61,4017.64,1735.07,43.19,46.07,16.08,1.84,0.67,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,10.28,0.06,0.12,1.06,28.51
NLC India,513683,NLCINDIA,Power,Power Generation,247.95,34388.62,16251.48,4230.82,26.03,30.98,13.16,1.72,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.60,-0.39,0.30,5.53,15.19
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,74.21,65226.52,26689.39,8894.94,33.33,34.09,9.28,2.01,-0.81,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,17.11,-0.10,0.83,0.36,10.41
NTPC,532555,NTPC,Power,Power Generation,327.35,317274.42,186754.31,53490.38,28.64,28.91,13.36,1.65,1.59,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.20,0.01,0.31,5.51,12.74
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7384.50,26811.85,4411.52,2361.48,53.53,53.34,26.14,7.03,0.50,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.47,1.24,-0.84,3.94,13.23
O N G C,500312,ONGC,Oil,Oil Exploration & Production,244.00,307082.79,657927.61,98563.11,14.98,14.52,8.38,0.83,-1.02,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.84,0.11,-0.10,2.40,10.79
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1661.60,60368.95,5327.81,3014.84,56.59,58.70,27.03,3.61,0.97,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.16,3.05,-3.30,0.95,29.29
Oil India,533106,OIL,Oil,Oil Exploration & Production,417.20,67838.03,33468.01,9784.51,29.24,35.19,11.36,1.21,2.02,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.29,0.80,-0.60,3.69,17.18
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,155.50,12693.36,18974.64,1920.21,10.12,9.20,12.99,1.97,1.27,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,9.75,-3.62,1.04,3.17,33.66
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,273.95,41092.50,47431.60,5035.24,10.62,10.84,11.20,1.95,2.39,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.66,0.79,-1.01,0.50,21.62
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,910.80,23721.94,8184.49,7690.21,93.96,92.72,10.80,1.32,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.91,2.69,-5.57,8.51,20.24
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,365.15,120486.59,113492.35,109205.64,96.22,96.42,4.87,0.95,0.27,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.84,-0.07,0.18,9.16,30.30
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,273.70,254557.53,46180.55,37884.28,82.04,84.81,16.75,2.57,6.05,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.13,0.84,-0.84,5.00,18.60
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2385.80,16736.93,5374.76,905.36,16.84,15.88,27.60,4.32,1.46,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.15,-0.39,-0.13,0.28,31.28
REC Ltd,532955,RECLTD,Finance,Financial Institution,362.25,95361.78,59513.92,57456.60,96.54,96.18,5.52,1.14,0.33,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.50,0.35,-1.19,8.97,36.81
Rites,541556,RITES,Construction,Civil Construction,238.15,11470.96,2229.67,546.71,24.52,24.48,27.90,4.35,-3.01,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.29,0.02,0.04,0.01,24.67
S C I,523598,SCI,Transport Services,Shipping,229.35,10683.12,5295.70,1617.45,30.54,31.49,13.29,1.25,-13.56,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.96,0.01,0.35,2.77,18.24
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,211.73,10303.36,4640.86,1128.30,24.31,24.93,17.21,3.55,-1.32,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.17,0.11,0.01,1.88,10.99
Sanofi India,500674,SANOFI,Pharmaceuticals & Biotechnology,Pharmaceuticals,4358.80,10034.57,1932.50,519.30,26.87,24.38,27.17,12.82,-3.12,26.59,0.03,47.15,358.30,3.50,161.40,144.50,271.70,5.18,-0.78,-0.04,0.04,35.11
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,487.85,17192.69,5718.87,1768.53,30.92,26.65,16.17,2.46,-3.04,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.45,-0.94,0.31,1.64,23.77
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),106.56,11675.22,1492.95,1021.28,68.41,68.63,29.75,3.39,0.40,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.78,1.22,-0.11,6.16,13.37
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2602.70,11468.58,3816.09,783.38,20.53,20.40,21.24,4.35,0.47,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.99,-0.11,0.11,0.70,6.71
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,566.85,22379.52,4359.52,2229.72,51.15,53.03,13.49,1.81,3.52,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,9.86,-0.16,-0.20,0.07,27.67
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4676.10,51900.54,9183.93,7280.77,79.28,80.42,26.32,3.43,1.58,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.14,-0.45,0.25,9.24,13.71
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,392.05,125273.28,66066.92,13014.41,19.70,18.58,31.00,3.32,1.51,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.09,0.39,0.14,6.19,12.43
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3136.60,1135082.60,257688.00,68867.00,26.72,26.40,22.57,10.66,2.76,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,6.02,0.69,-1.15,0.16,30.22
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1312.90,66177.61,28738.09,5231.02,18.20,18.25,22.13,3.52,0.46,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.44,0.75,-0.97,2.51,23.66
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14462.00,29205.42,50450.82,7970.31,15.80,15.21,20.28,5.30,0.55,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.59,-0.15,0.17,5.09,11.26
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1144.40,14693.51,1758.93,919.11,52.25,59.52,24.99,3.35,2.26,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.15,0.24,-0.08,0.00,23.45
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,869.40,22865.49,15463.58,2010.74,13.00,12.05,12.89,2.80,0.32,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.43,0.17,-0.34,0.63,12.59
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,249.56,261691.12,89654.90,17769.30,19.82,20.23,19.38,3.06,8.46,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,7.27,0.08,0.29,0.84,23.12
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,747.05,16982.47,5490.80,850.10,15.48,15.47,24.25,3.97,1.61,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,5.75,1.72,-1.26,0.13,24.16
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,937.25,94319.31,24493.90,7617.40,31.10,30.37,18.75,3.73,9.92,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,6.93,-0.23,0.21,1.37,11.50
