Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Angel One,543235,ANGELONE,Capital Markets,Stockbroking & Allied,2814.30,25556.02,4660.51,1528.72,32.80,37.85,32.67,4.39,1.40,7.78,0.77,27.07,3734.86,8.42,283.00,7590.87,0.00,7.46,-1.56,-1.55,3.13,19.66
Aptus Value Hou.,543335,APTUS,Finance,Housing Finance Company,280.30,14033.51,1998.39,1683.70,84.25,84.58,16.64,3.01,0.63,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.22,9.83,4.95,4.27,23.17
Aurobindo Pharma,524804,AUROPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1207.70,70763.81,32514.48,6618.84,20.36,20.65,20.68,2.02,2.62,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,7.81,0.67,-0.17,1.43,11.52
Authum Invest,539177,AIIL,Finance,Non Banking Financial Company (NBFC),2705.70,45954.99,3865.32,3616.75,93.57,89.63,11.44,2.84,0.13,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,7.56,0.09,6.17,0.77,18.47
Avanti Feeds,512573,AVANTIFEED,Food Products,Animal Feed,848.00,11553.63,5963.96,745.01,12.49,11.30,18.68,3.84,0.56,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,8.03,0.19,-0.61,0.02,12.12
Bajaj Housing,544252,BAJAJHFL,Finance,Housing Finance Company,106.41,88664.37,10327.38,9394.08,90.96,91.85,37.55,4.19,0.83,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.12,-0.05,-0.13,10.06,27.96
Banco Products,500039,BANCOINDIA,Auto Components,Auto Components & Equipments,774.05,11071.80,3521.99,603.79,17.14,19.02,25.58,6.77,0.72,16.03,0.45,32.18,1423.36,96.36,768.67,434.69,1376.40,5.09,-0.14,0.57,1.22,12.02
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,151.22,24361.11,21742.03,9378.08,43.13,51.91,19.83,0.99,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.73,1.30,-0.90,13.34,21.44
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,388.80,10829.75,5293.39,709.98,13.41,12.98,23.46,2.93,6.88,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.84,-0.50,-1.13,0.21,37.73
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",321.95,13256.00,2652.82,749.16,28.24,29.58,22.02,6.22,0.34,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,5.98,0.03,-1.72,0.54,38.36
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",923.30,22574.53,5588.84,1480.83,26.50,28.00,28.38,3.48,0.61,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.52,-0.16,-0.66,3.80,31.12
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1920.50,14598.05,2039.67,697.27,34.19,33.59,24.79,4.62,1.15,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.30,-0.12,0.35,0.01,27.28
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),193.72,18638.85,3903.31,2540.55,65.09,61.76,26.01,2.79,0.80,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.27,-0.24,0.11,6.88,16.39
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,190.68,18860.59,5635.47,1355.54,24.05,23.83,19.31,10.37,2.91,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.37,0.03,-0.04,0.05,24.33
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3877.50,15684.52,14022.58,1620.09,11.55,11.16,29.92,3.43,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.44,0.98,-1.18,3.06,12.63
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,38.64,34974.61,34595.01,20430.76,59.06,57.65,7.73,0.91,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.69,-0.20,-0.09,17.08,37.58
CESC,500084,CESC,Power,Integrated Power Utilities,169.83,22512.16,17907.00,3347.00,18.69,16.76,15.53,1.77,-26.32,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.90,0.27,0.16,5.74,16.67
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,457.50,18329.84,19477.16,2543.99,13.06,15.02,9.84,1.86,17.89,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.25,-2.56,1.23,0.04,38.38
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1885.00,35396.05,36160.19,20178.18,55.80,57.02,15.89,2.59,0.56,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.57,1.09,-0.93,9.22,18.01
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,415.95,15779.58,9123.42,1326.97,14.54,15.07,19.69,2.28,0.72,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.84,0.04,0.08,0.44,20.18
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1529.20,123524.37,28349.57,7199.40,25.40,25.87,22.70,3.75,0.88,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.76,1.00,-0.70,0.07,8.60
City Union Bank,532210,CUB,Banks,Private Sector Bank,265.44,19670.40,6269.92,4325.87,68.99,70.59,16.28,1.98,1.17,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.14,1.52,-1.42,13.50,6.23
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1148.90,12763.54,7328.40,1018.90,13.90,15.47,22.64,2.29,4.14,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.54,2.79,-3.81,0.49,45.60
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1446.40,18259.04,10910.95,1942.77,17.81,18.73,18.55,2.80,1.67,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.29,0.34,-0.31,2.71,18.68
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1248.60,104210.80,34310.00,8454.40,24.64,26.18,18.05,2.89,0.47,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.27,1.26,-0.64,0.75,11.19
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,198.13,11135.75,3566.47,590.69,16.56,16.66,20.72,4.12,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.04,-0.56,-0.13,0.03,22.44
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,767.45,11737.33,5548.00,569.28,10.26,9.69,19.51,2.44,1.87,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.67,0.31,-0.77,0.03,42.87
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),593.50,17477.06,3065.77,2198.93,71.73,74.26,15.81,2.57,0.48,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.26,2.68,-2.33,3.83,30.21
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1079.80,10448.20,7560.00,1700.28,22.49,22.13,9.63,1.17,1.74,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,12.03,0.13,-0.03,2.96,35.80
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1100.60,15712.95,4903.16,2483.47,50.65,50.30,8.81,1.03,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,18.00,0.73,0.24,0.60,6.78
Genus Power,530343,GENUSPOWER,Electrical Equipment,Other Electrical Equipment,336.85,10244.00,3632.39,769.19,21.18,19.25,21.66,5.46,0.17,8.43,0.93,17.49,1781.66,66.94,1569.56,1025.90,1437.31,6.93,-0.32,-1.68,2.21,30.70
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1878.00,52997.31,15955.06,4101.31,25.71,17.65,21.08,5.53,3.37,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.48,0.97,0.11,0.32,17.85
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,250.00,17250.62,5396.61,1123.69,20.82,22.23,23.20,3.20,-1.40,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.34,-0.24,0.12,0.18,13.79
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,550.80,13366.19,4842.21,1007.59,20.81,21.15,26.17,3.36,5.30,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.29,-5.61,0.85,2.35,12.29
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,402.05,27676.72,15906.19,1797.08,11.30,11.57,24.79,3.18,-6.52,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.69,-0.03,-0.16,0.10,23.31
H U D C O,540530,HUDCO,Finance,Financial Institution,237.10,47465.05,11761.56,11460.76,97.44,100.45,16.93,2.63,1.03,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.61,0.66,-0.02,11.02,10.17
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1645.40,446506.45,122427.00,25922.00,21.17,21.79,26.30,6.27,3.01,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.47,1.63,-1.92,0.29,18.23
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),743.90,61711.47,17420.50,9794.90,56.23,58.62,28.67,3.19,0.99,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.35,5.77,-0.94,9.44,16.59
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,799.80,179733.18,253570.00,33291.00,13.13,13.34,10.03,1.33,1.57,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.36,-0.82,0.53,2.72,7.43
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,472.15,199498.44,33845.00,17483.00,51.66,51.04,19.07,14.65,7.45,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,7.00,0.11,-0.04,0.76,13.68
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1187.00,12300.82,1751.54,1394.24,79.60,80.29,27.17,3.06,1.00,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.70,6.95,2.80,6.98,21.86
I O B,532388,IOB,Banks,Public Sector Bank,39.44,75947.99,29979.65,18570.68,61.94,59.02,17.82,2.18,0.71,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.51,-0.07,0.23,15.87,34.20
Indian Renewable,544026,IREDA,Finance,Financial Institution,146.64,41194.57,7606.77,6753.23,88.78,93.03,23.91,3.19,0.61,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.11,-0.38,-0.12,10.38,37.43
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,204.06,28568.43,15643.80,1806.61,11.55,13.36,17.89,2.55,4.02,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,7.79,0.09,0.39,0.05,10.97
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,400.50,107932.22,31520.30,20315.50,64.45,68.55,11.53,2.99,0.71,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.91,0.08,-1.30,1.51,6.86
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1536.50,638323.77,169458.00,40467.00,23.88,24.07,22.70,6.18,3.52,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.46,2.07,-1.84,0.22,23.44
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,405.45,507978.76,78551.59,26392.45,33.60,34.30,25.18,7.15,2.76,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.44,0.50,-0.59,0.01,14.01
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,107.43,11830.00,12985.51,8892.98,68.48,69.38,5.66,0.79,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.24,-0.11,-0.16,15.52,8.38
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,768.35,63344.28,41205.54,4896.13,11.88,11.37,22.96,3.50,-3.47,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.28,-0.01,0.16,1.61,6.98
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,450.55,12345.97,15312.53,1600.82,10.45,10.88,22.63,2.36,0.64,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.31,0.79,-0.02,3.96,5.35
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),118.57,52578.68,3930.10,3100.08,78.88,78.88,165.35,1.16,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.24,,,1.03,5.11
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,408.25,14176.60,9732.83,1082.95,11.13,11.27,22.29,3.39,0.81,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.35,1.12,-0.03,1.85,21.27
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),292.30,73127.48,16715.82,10157.49,60.77,60.41,27.10,2.77,0.60,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.13,0.23,0.21,9.80,5.17
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,554.80,30517.50,28804.92,27033.67,93.85,94.28,5.53,0.79,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.91,-0.06,-0.08,10.13,14.50
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2030.80,92759.26,24750.69,6745.64,27.25,23.24,21.45,4.72,0.36,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.99,1.01,-0.75,1.08,15.50
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1230.10,12150.65,7753.14,1531.45,19.75,21.81,12.27,1.96,0.69,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,10.87,0.37,-1.89,0.16,22.48
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),282.05,23873.69,9432.22,4342.27,46.04,54.36,53.15,1.88,-18.33,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.80,0.56,0.45,9.45,5.35
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,952.40,57192.50,7769.82,3900.66,50.20,54.51,28.25,4.44,1.17,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,5.93,0.40,0.23,4.07,13.19
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,869.30,15570.02,4387.70,1737.10,39.59,49.58,10.12,1.80,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,14.35,0.06,-1.43,0.14,42.24
Nava,513023,NAVA,Power,Power Generation,543.30,15766.64,4017.64,1735.07,43.19,46.07,17.04,1.95,0.70,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.70,0.06,0.12,1.06,26.11
NLC India,513683,NLCINDIA,Power,Power Generation,249.50,34596.58,16251.48,4230.82,26.03,30.98,13.24,1.73,0.27,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.57,-0.39,0.30,5.53,14.66
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,74.46,65463.87,26689.39,8894.94,33.33,34.09,9.32,2.02,-0.81,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,17.05,-0.10,0.83,0.36,10.11
NTPC,532555,NTPC,Power,Power Generation,326.60,316693.12,186754.31,53490.38,28.64,28.91,13.33,1.65,1.59,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.21,0.01,0.31,5.51,13.41
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7336.00,26584.42,4411.52,2361.48,53.53,53.34,25.92,6.98,0.49,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.58,1.24,-0.84,3.94,13.80
O N G C,500312,ONGC,Oil,Oil Exploration & Production,248.05,312053.83,657927.61,98563.11,14.98,14.52,8.52,0.85,-1.04,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.65,0.11,-0.10,2.40,9.31
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1708.50,62121.44,5327.81,3014.84,56.59,58.70,27.82,3.71,1.00,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.02,3.05,-3.30,0.95,27.29
Oil India,533106,OIL,Oil,Oil Exploration & Production,436.20,70952.63,33468.01,9784.51,29.24,35.19,11.88,1.26,2.12,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,9.96,0.80,-0.60,3.69,17.54
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,159.36,13009.28,18974.64,1920.21,10.12,9.20,13.31,2.02,1.30,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,9.59,-3.62,1.04,3.17,32.01
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,274.35,41152.50,47431.60,5035.24,10.62,10.84,11.22,1.95,2.40,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.63,0.79,-1.01,0.50,21.50
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,905.25,23582.54,8184.49,7690.21,93.96,92.72,10.74,1.31,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.92,2.69,-5.57,8.51,20.72
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,372.75,123011.29,113492.35,109205.64,96.22,96.42,4.97,0.97,0.28,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.81,-0.07,0.18,9.16,28.85
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,277.20,257812.74,46180.55,37884.28,82.04,84.81,16.96,2.61,6.12,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.07,0.84,-0.84,5.00,19.75
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2343.60,16426.76,5374.76,905.36,16.84,15.88,27.08,4.24,1.43,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.24,-0.39,-0.13,0.28,34.79
REC Ltd,532955,RECLTD,Finance,Financial Institution,361.40,95164.72,59513.92,57456.60,96.54,96.18,5.51,1.14,0.33,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.51,0.35,-1.19,8.97,36.96
Rites,541556,RITES,Construction,Civil Construction,247.61,11900.23,2229.67,546.71,24.52,24.48,28.95,4.52,-3.13,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,6.93,0.02,0.04,0.01,21.68
S C I,523598,SCI,Transport Services,Shipping,248.85,11591.43,5295.70,1617.45,30.54,31.49,14.42,1.36,-14.71,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.44,0.01,0.35,2.77,11.28
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,207.98,10110.01,4640.86,1128.30,24.31,24.93,16.88,3.48,-1.30,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.31,0.11,0.01,1.88,12.57
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,504.35,17772.35,5718.87,1768.53,30.92,26.65,16.71,2.54,-3.14,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.21,-0.94,0.31,1.64,21.19
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),108.72,11914.07,1492.95,1021.28,68.41,68.63,30.35,3.46,0.41,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.70,1.22,-0.11,6.16,11.61
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,537.10,21166.28,4359.52,2229.72,51.15,53.03,12.76,1.71,3.33,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.43,-0.16,-0.20,0.07,31.47
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4661.50,51791.06,9183.93,7280.77,79.28,80.42,26.27,3.42,1.57,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.14,-0.45,0.25,9.24,13.98
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),318.60,135241.53,28323.85,20292.20,71.64,71.64,36.75,,1.20,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.78,,,10.70,5.36
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,388.10,124011.13,66066.92,13014.41,19.70,18.58,30.69,3.29,1.49,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.13,0.39,0.14,6.19,13.31
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3144.80,1137816.16,257688.00,68867.00,26.72,26.40,22.63,10.69,2.76,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,6.01,0.69,-1.15,0.16,30.04
Time Technoplast,532856,TIMETECHNO,Industrial Products,Plastic Products - Industrial,206.59,10198.01,5720.24,831.94,14.54,14.38,24.23,3.08,0.89,9.25,0.22,14.22,1929.32,5.69,1224.72,465.55,1154.89,6.17,3.70,2.76,1.04,19.55
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1313.90,66207.89,28738.09,5231.02,18.20,18.25,22.14,3.52,0.46,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.44,0.75,-0.97,2.51,23.60
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14652.00,29644.08,50450.82,7970.31,15.80,15.21,20.58,5.37,0.56,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.50,-0.15,0.17,5.09,10.09
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1150.20,14756.85,1758.93,919.11,52.25,59.52,25.10,3.36,2.27,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.13,0.24,-0.08,0.00,23.06
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,883.15,23280.44,15463.58,2010.74,13.00,12.05,13.12,2.84,0.33,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.25,0.17,-0.34,0.63,11.21
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,246.26,258186.76,89654.90,17769.30,19.82,20.23,19.12,3.02,8.35,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,7.37,0.08,0.29,0.84,24.13
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,719.60,16359.58,5490.80,850.10,15.48,15.47,23.36,3.82,1.55,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,5.98,1.72,-1.26,0.13,26.94
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,928.00,93378.51,24493.90,7617.40,31.10,30.37,18.57,3.69,9.83,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,7.00,-0.23,0.21,1.37,12.37
