Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,500.1,58.72,21789.53,3672.58,2803.94,76.35,76.35,19.57,2.89,0.78,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.06,0.7,-0.06,6.73,8.71
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1440.25,73.72,11418.67,2683.46,1977.01,73.67,73.67,17.4,2.29,1.15,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.65,7.84,-7.98,8.11,33.1
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1417.6,43.94,26620.73,25961.85,2950.2,11.36,11.36,12.59,1.29,0.4,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.61,0.25,-0.06,0.19,30.13
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,887.55,49.62,10569.22,3211.94,495.23,15.42,15.2,25.08,5.89,0.44,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.53,0.08,-0.82,0.24,36.15
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,735.2,58.29,25805.57,7443.86,1236.48,16.61,16.23,33.57,4.35,1.47,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.43,-1.74,1.69,1.8,22.32
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,338.35,63.11,12443.99,12543.26,1554.35,12.39,11.71,21.09,2.57,0.68,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.2,1.36,-0.62,2.48,29.42
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,785.5,59.72,15440.05,7266.82,1159.51,15.96,15.11,23.24,2.95,7.31,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.5,0.0,0.03,1.64,29.1
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1117.0,64.73,13709.61,2512.27,781.18,31.09,28.67,24.36,4.6,5.17,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.72,0.14,0.22,0.08,8.82
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,884.0,64.56,16179.35,13062.79,1509.33,11.55,13.17,21.38,2.09,1.08,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.41,-0.17,-0.06,0.27,19.34
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,266.95,64.3,13367.32,2101.94,1755.64,83.52,84.58,15.08,2.83,0.57,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.05,2.14,-2.85,4.08,26.83
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,167.9,38.15,98621.99,53811.19,10427.68,19.38,18.97,27.39,7.79,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.85,-0.67,0.16,5.55,22.06
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1024.0,55.28,76652.05,18636.34,10019.77,53.76,53.76,29.0,3.91,1.28,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.53,0.03,0.82,12.81,5.15
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),474.35,44.96,40282.99,3693.87,3340.79,90.44,89.63,11.08,2.46,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,8.26,0.02,-0.22,0.84,30.6
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1360.0,47.24,18529.38,5980.89,759.89,12.71,11.3,29.21,6.18,0.88,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.24,2.66,-0.35,0.02,14.67
