Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,470.9,39.43,20613.03,3817.29,2907.72,76.17,76.43,17.85,2.71,0.71,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.54,0.77,-0.33,6.49,0.0,16.36
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1287.0,33.87,10205.2,2764.62,2040.97,73.82,73.67,14.81,2.04,0.98,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.24,0.01,-0.46,7.85,0.0,27.49
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1330.75,40.31,24989.83,25441.73,2629.19,10.33,11.39,13.15,1.2,0.42,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.78,-0.5,-0.1,0.23,0.57,33.03
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,826.0,42.79,16236.18,7783.95,1167.13,14.99,15.26,21.75,2.85,0.77,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.23,-0.24,-0.09,1.61,1.43,17.23
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5336.0,39.84,63799.85,15081.28,3032.21,20.11,20.44,28.09,4.59,0.89,12.92,0.15,18.89,6690.51,411.85,2979.11,2244.18,3333.22,5.02,1.25,0.27,0.63,0.99,10.07
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,300.0,50.41,27410.67,5425.77,2028.11,37.38,35.42,26.58,4.5,21.79,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.14,1.46,0.95,4.15,1.33,16.77
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,444.55,54.56,28233.34,29307.63,4143.45,14.14,14.65,13.21,1.69,0.5,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,9.0,1.49,-2.06,1.33,1.36,17.75
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,258.0,40.01,12921.11,2272.27,1872.29,82.4,83.07,13.1,2.56,0.56,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.54,0.47,-0.38,4.13,1.75,26.99
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,535.75,50.48,14574.55,9797.83,1065.97,10.88,10.8,33.27,3.52,5.42,5.21,0.41,10.88,548.16,34.06,1443.79,1972.82,2173.53,5.11,2.74,-0.22,2.01,0.69,10.71
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,179.0,59.01,105142.02,57723.13,10981.93,19.03,5.58,28.25,7.38,0.63,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.76,2.69,-3.9,6.07,1.95,16.91
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6550.0,43.11,19284.33,6643.49,1188.81,17.89,16.48,24.23,3.11,2.81,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.66,0.04,-0.06,0.17,0.46,9.01
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,837.0,33.2,11403.76,6359.97,639.6,10.06,12.36,21.14,3.48,0.77,15.19,0.0,18.29,1073.29,213.58,143.89,243.18,940.27,7.26,0.53,-0.44,0.02,1.18,47.48
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1254.0,44.35,390358.33,135731.89,81034.17,59.7,59.29,14.12,1.76,0.41,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.57,-0.66,-2.13,15.01,0.08,11.58
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1087.05,52.64,676792.31,85963.63,58573.63,68.14,68.29,33.08,5.9,1.78,3.81,3.82,18.25,16950.65,-240.16,1908.08,2104.53,0.0,5.25,1.2,-1.13,7.56,0.5,7.69
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2010.0,54.61,322014.28,157641.68,59568.13,37.79,37.93,31.37,4.12,2.0,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.94,0.35,-0.33,7.38,0.07,8.43
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,84.06,40.89,70041.61,11604.2,10595.59,91.31,90.96,25.99,3.12,0.97,2.24,4.6,12.11,-231.05,-12.76,27.8,126.1,0.0,6.08,-0.18,-0.09,9.83,0.0,28.15
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,243.0,40.57,125664.06,136546.33,87323.66,63.95,64.22,5.73,0.74,0.57,1.01,10.89,12.7,104206.96,17511.43,0.0,0.0,0.0,5.79,-0.59,0.45,16.61,3.49,25.36
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,145.5,53.77,66241.28,77243.58,55814.43,72.26,72.61,5.68,0.73,0.14,0.95,11.83,12.41,83817.63,10440.65,0.0,0.0,0.0,6.05,0.0,-0.39,16.25,3.2,18.46
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,85.6,54.38,65839.66,30262.41,20806.29,68.75,69.25,8.64,1.79,0.22,1.76,10.74,22.65,13442.37,3745.66,0.0,0.0,0.0,5.69,0.35,0.27,15.61,2.61,9.42
Bayer Crop Sci.,506285,BAYERCROP,INE462A01022,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,4084.0,43.05,18354.35,5595.4,892.9,15.96,15.4,25.08,6.18,47.32,12.59,0.03,23.7,2293.4,165.2,1115.5,1237.9,2135.5,5.52,-0.25,0.08,0.09,3.69,25.6
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1905.0,51.89,1188815.48,220049.3,125138.6,56.87,55.23,38.11,7.81,0.84,6.42,1.31,20.27,-97990.9,-165.9,7977.6,45015.2,600.9,5.38,0.11,-1.31,2.63,1.25,12.4
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",656.25,75.43,21410.75,5531.63,1463.84,26.46,25.15,31.42,3.2,0.89,3.04,0.93,10.47,3083.18,254.05,600.69,881.7,11400.89,5.47,0.72,-1.12,4.6,0.3,18.18
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,820.0,40.11,10918.68,4292.09,3952.79,92.09,92.07,9.69,1.8,0.47,2.56,6.4,19.66,214.94,2.09,2.43,7.67,0.0,8.09,-0.08,-0.14,9.71,1.85,15.59
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,129.5,49.67,117464.91,127805.38,91290.72,71.43,69.66,5.95,0.95,0.33,1.09,14.28,16.08,196176.59,23532.04,0.0,0.0,0.0,6.27,1.0,-1.56,15.37,3.26,20.5
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,186.7,48.83,18466.86,6219.38,1514.13,24.35,23.55,17.2,9.7,2.99,27.26,0.03,45.86,972.7,40.74,757.7,1213.15,1041.83,8.31,-0.57,-0.31,0.04,4.68,11.41
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3590.0,44.83,14521.56,16466.7,2024.73,12.3,13.16,22.84,2.88,0.43,6.04,0.65,16.14,-2051.78,-33.05,1838.9,3447.82,1783.37,7.62,1.29,-2.73,2.45,0.98,19.11
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,30.9,40.53,27968.9,37270.22,23386.02,62.75,62.46,6.16,0.68,0.16,0.88,12.41,11.9,41227.22,5584.35,0.0,0.0,0.0,5.59,6.13,0.18,17.54,3.83,24.49
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,231.0,41.07,16493.4,2316.53,777.56,33.57,33.57,25.24,7.17,0.92,20.63,0.0,28.35,2059.34,80.92,1074.74,276.45,13.84,5.41,-3.27,-0.71,0.0,0.46,18.58
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,153.3,33.48,20321.05,18853.0,3478.0,18.45,19.51,13.14,1.65,3.09,3.54,1.73,12.04,-938.44,1198.0,2415.89,1847.9,697.91,9.48,-0.1,-0.15,6.26,3.89,25.04
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,427.05,33.64,17109.77,20123.07,2743.13,13.63,12.96,8.86,1.65,0.37,14.79,0.1,19.95,2903.45,203.16,2075.2,936.46,2279.82,14.7,-0.06,-0.18,0.41,2.55,26.46
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1558.5,44.94,29265.12,40889.97,22781.19,55.71,55.25,11.02,1.89,0.46,2.23,13.61,17.47,-1948.65,525.05,327.05,339.4,0.0,10.23,0.8,-0.81,9.16,0.08,24.49
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,398.5,30.09,15117.57,9997.34,1481.84,14.82,14.48,16.94,1.95,0.13,8.08,0.07,11.8,1085.8,109.92,1341.42,2002.47,1216.67,7.9,-0.67,0.22,0.42,1.76,24.24
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,227.1,55.08,22500.78,7249.42,4979.06,68.68,69.58,16.03,2.14,1.32,1.51,7.92,13.2,8868.99,1038.55,0.0,494.19,0.0,6.06,4.11,-4.72,13.9,0.89,7.45
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1441.8,32.58,23134.29,6379.52,3639.35,57.05,49.48,19.06,2.93,-9.58,2.6,3.01,10.51,1569.78,3.8,0.0,40.33,0.0,7.95,0.08,0.54,6.61,0.0,11.78
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1056.8,54.87,16479.92,13840.48,1530.39,11.06,11.06,12.0,2.11,-8.05,6.32,0.38,11.5,1776.24,257.76,1081.1,1218.25,3108.12,6.56,-0.1,-0.08,2.41,1.05,25.28
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1477.2,40.64,18647.85,12103.54,2016.17,16.66,14.64,18.98,2.77,-1.21,4.9,0.83,10.9,1478.56,85.18,2343.2,2157.54,1737.77,7.11,1.45,-0.29,3.38,0.68,12.14
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1932.0,56.97,18170.64,4334.83,1095.98,25.28,25.58,24.91,7.02,1.94,20.22,0.15,28.36,1399.42,105.11,1014.34,100.01,0.62,5.85,-0.11,-0.81,0.38,0.05,22.64
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,303.0,41.1,18948.54,3023.01,1030.47,34.09,34.83,26.1,3.62,1.03,12.09,0.05,14.48,798.06,202.4,256.67,310.69,63.79,6.07,-0.1,0.03,0.23,0.49,30.31
Emami,531162,EMAMILTD,INE548C01032,Personal Products,Personal Care,400.6,48.07,17486.19,3914.63,971.78,24.82,25.39,23.05,5.96,4.42,19.99,0.06,26.17,624.73,72.14,343.32,477.07,399.57,5.07,0.09,-0.7,0.18,2.46,35.24
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,333.0,56.82,23055.05,5577.58,1931.98,34.64,34.34,18.14,6.26,0.05,22.33,0.1,51.12,1575.0,55.59,695.02,882.13,1710.55,7.27,-2.48,0.47,0.21,0.0,10.38
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,251.4,59.41,14129.77,3877.66,750.23,19.35,17.72,18.02,4.51,0.69,12.42,0.01,23.79,801.37,319.72,479.28,586.56,0.52,8.09,2.03,-0.49,0.02,1.96,5.84
Escorts Kubota,500495,ESCORTS,INE042A01014,"Agricultural, Commercial & Construction Vehicles",Tractors,3064.4,51.84,34283.81,12247.76,1529.42,12.49,12.97,24.08,2.77,0.52,14.74,0.01,18.72,865.42,565.63,1202.55,2193.32,1472.26,5.61,-1.01,0.65,0.09,1.08,26.69
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,346.85,45.62,85734.85,30384.84,19588.76,64.47,65.18,18.29,2.16,1.67,1.17,8.66,11.59,32616.23,4515.36,0.0,532.42,0.0,5.78,-1.12,1.66,14.38,0.35,6.69
Finolex Cables,500144,FINCABLES,INE235A01022,Industrial Products,Cables - Electricals,1280.0,62.21,19576.2,6938.64,727.3,10.48,9.8,24.5,3.22,2.0,10.75,0.0,12.33,3112.36,382.16,370.08,221.9,1023.17,5.45,0.27,0.03,0.02,0.61,6.91
