Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
CEAT,500878,CEATLTD,Auto Components,3158.50,12776.16,13554.46,1478.99,10.91,11.16,27.85,2.92,0.35,4.66,0.49,11.74,-1732.81,-24.23,1653.31,2740.19,1411.53,6.14,-1.45,2.11,2.34,21.99
Central Bank,532885,CENTRALBK,Banks,35.97,32557.89,34053.81,19718.00,57.90,57.65,7.72,0.88,0.14,0.85,11.80,11.43,38551.56,6575.73,0.00,948.92,0.00,5.87,-0.81,-0.30,16.60,41.89
CESC,500084,CESC,Power,164.32,21781.77,17340.00,3182.00,18.35,15.82,15.81,1.81,41.61,3.65,1.50,11.67,-139.00,1189.00,2428.00,1588.00,725.00,8.86,0.28,-0.08,5.68,22.75
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,527.30,21126.40,17410.58,2492.42,14.32,15.02,12.07,2.42,21.95,13.81,0.01,19.78,1619.69,339.97,367.92,630.27,1802.29,11.91,1.98,-3.07,0.04,28.98
Chola Financial,504973,CHOLAHLDNG,Finance,1873.20,35174.47,34788.94,19629.35,56.42,57.02,15.96,2.81,0.56,2.36,13.93,19.11,-8003.21,383.15,204.19,2289.25,0.00,9.86,-0.37,0.64,8.85,18.52
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,1460.50,122858.47,27300.47,19069.10,69.85,70.32,27.59,5.19,1.08,2.38,7.40,19.71,7527.49,351.53,204.19,236.94,0.00,6.65,0.56,-0.27,9.13,13.29
CIE Automotive,532756,CIEINDIA,Auto Components,393.30,14920.32,8886.21,1301.88,14.65,15.07,19.06,2.15,0.69,8.47,0.07,13.15,1085.46,126.54,1268.42,1661.71,1110.20,7.17,0.57,-0.23,0.45,34.76
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,1561.00,126089.97,27811.15,7190.24,25.85,25.87,23.44,4.04,0.91,14.72,0.01,17.76,10471.78,960.24,5506.37,2837.49,5642.11,5.60,1.09,-1.04,0.06,8.29
City Union Bank,532210,CUB,Banks,210.73,15615.26,6050.74,4168.14,68.89,70.59,13.40,1.65,0.96,1.51,6.94,12.58,5422.25,949.81,0.00,472.76,0.00,6.54,2.16,-0.66,12.84,9.44
Cyient,532175,CYIENT,IT - Services,1169.10,12986.95,7396.50,1101.60,14.89,15.47,20.76,2.44,3.80,8.87,0.10,12.81,2610.00,145.20,1406.70,393.40,576.60,8.02,1.50,-2.48,0.53,45.81
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,1434.50,18108.82,10651.84,1973.32,18.53,18.73,18.46,2.90,1.57,7.58,0.67,16.03,675.87,92.84,1617.21,1713.58,1068.80,7.58,0.94,0.52,2.51,19.35
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,1253.40,104606.48,33519.90,8521.00,25.42,26.18,18.49,3.12,0.49,12.95,0.14,17.96,8653.60,1286.10,9042.00,2647.80,7108.50,7.50,1.10,-0.42,0.58,11.82
Engineers India,532178,ENGINERSIN,Construction,201.24,11310.54,3334.12,533.34,16.00,16.59,20.43,4.24,0.33,11.59,0.01,23.55,475.31,157.74,444.43,475.94,0.70,6.50,3.54,0.38,0.03,21.22
Federal Bank,500469,FEDERALBNK,Banks,196.19,48221.79,28529.32,19260.07,67.51,69.68,11.91,1.39,0.42,1.25,9.15,12.86,39043.59,4152.61,0.00,522.98,0.00,6.79,-0.90,0.58,13.50,10.82
Five-Star Bus.Fi,543663,FIVESTAR,Finance,579.05,17050.06,2968.38,2159.22,72.74,74.26,15.68,2.70,0.47,8.22,1.26,18.65,2091.61,19.46,0.00,26.72,0.00,9.41,0.39,-0.62,3.69,38.64
G M D C,532181,GMDCLTD,Minerals & Mining,415.55,13214.49,2765.31,595.06,21.52,22.36,19.86,2.06,1.29,9.07,0.02,10.95,1961.06,372.83,84.99,235.66,91.33,6.83,0.03,0.10,0.15,12.03
G R Infraproject,543317,GRINFRA,Construction,1237.00,11966.78,7352.19,1666.28,22.66,22.13,11.15,1.41,1.56,7.36,0.59,12.73,3221.87,465.02,224.72,875.27,538.01,11.60,0.11,0.04,2.67,30.31
GAIL (India),532155,GAIL,Gas,173.36,113985.93,142476.40,14310.54,10.04,10.92,11.70,1.34,-2.49,8.23,0.25,13.09,-370.74,5091.90,9436.44,7759.85,6276.99,10.03,-0.09,0.12,1.62,29.27
GE Shipping Co,500620,GESHIP,Transport Services,958.85,13689.23,5015.78,2409.03,48.03,50.30,8.26,0.96,0.18,10.90,0.15,14.09,5415.24,774.87,480.99,290.25,252.69,19.51,0.21,-0.80,1.09,32.48
Genus Power,530343,GENUSPOWER,Electrical Equipment,360.45,10955.09,2970.27,606.13,20.41,19.24,28.61,5.93,0.23,8.28,0.74,17.18,1665.50,87.50,1363.72,579.49,849.61,5.64,-0.11,-1.95,2.09,25.84
Godawari Power,532734,GPIL,Industrial Products,204.29,13675.24,5356.50,1110.18,20.73,22.21,18.46,2.79,-1.12,13.89,0.06,17.27,1328.94,102.30,132.34,459.95,931.82,7.91,0.24,-0.07,0.29,19.44
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,460.35,11170.10,4511.85,932.68,20.67,21.15,23.40,3.01,4.74,8.21,0.39,13.86,1112.32,32.05,942.22,726.07,1342.82,5.97,1.07,-1.90,2.02,36.46
Gujarat Gas,539336,GUJGASLTD,Gas,424.25,29204.95,15907.54,1863.99,11.72,11.40,25.50,3.44,-6.39,9.43,0.02,14.17,0.86,233.53,1023.97,719.94,61.86,5.44,0.19,-0.11,0.10,38.51
H U D C O,540530,HUDCO,Finance,210.29,42097.96,11060.25,11044.47,99.86,100.45,15.13,2.34,0.92,2.44,5.97,15.67,628.32,36.41,1.84,0.00,0.00,7.41,0.57,-0.50,9.69,29.83
HCL Technologies,532281,HCLTECH,IT - Software,1501.10,407348.27,119347.00,25746.00,21.57,21.79,24.00,5.85,2.74,16.95,0.09,25.00,26597.00,1838.00,25842.00,6225.00,133.00,5.97,0.73,-0.59,0.27,25.40
HDB FINANC SER,544429,HDBFS,Finance,749.10,62142.84,16300.28,9555.38,58.62,58.62,28.56,,0.98,2.16,5.52,14.72,-3803.99,0.20,225.17,452.68,0.00,6.30,,,9.34,16.01
Hero Motocorp,500182,HEROMOTOCO,Automobiles,4768.70,95406.36,40440.38,5719.44,14.14,14.15,18.94,4.95,0.80,15.62,0.04,23.05,-678.08,1829.69,3381.29,5699.66,2013.34,7.04,-0.12,-0.38,0.10,23.65
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,700.50,157418.22,245715.00,32208.00,13.11,13.34,9.09,1.27,1.42,6.51,0.52,14.02,25911.00,2340.00,19834.00,40632.00,48801.00,12.84,0.25,-0.55,2.37,9.34
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,430.20,181773.22,33562.00,17161.00,51.13,51.04,17.85,13.68,6.97,30.23,0.82,72.42,-8680.00,918.00,112.00,2777.00,1882.00,7.51,0.67,-0.07,0.76,25.23
Home First Finan,543259,HOMEFIRST,Finance,1233.20,12735.08,1647.13,1313.80,79.76,80.29,30.82,4.40,1.14,3.51,3.79,16.46,1019.31,6.00,5.55,16.09,0.00,6.11,2.07,1.19,7.33,18.82
I O B,532388,IOB,Banks,36.12,69554.80,28981.53,17080.75,58.94,59.02,18.24,2.06,0.73,0.89,10.99,11.02,0.00,5993.02,0.00,0.00,0.00,5.46,-0.22,-0.14,16.09,43.24
IDBI Bank,500116,IDBI,Banks,87.84,94449.10,29273.85,19604.77,66.97,70.28,11.93,1.53,0.27,1.97,5.35,13.55,36651.88,5756.27,0.00,1896.87,0.00,6.27,-0.03,0.08,13.01,17.40
IIFL Capital,542773,IIFLCAPS,Capital Markets,323.40,10029.77,2382.47,918.57,38.56,41.46,14.22,4.00,0.42,9.01,0.37,33.18,1630.01,221.56,45.43,3.14,0.00,15.54,0.61,-1.74,0.87,27.97
INDIA SHELTE FIN,544044,INDIASHLTR,Finance,933.00,10077.10,1274.16,930.28,73.01,72.58,24.40,3.72,0.56,5.57,1.84,15.07,453.51,1.22,0.38,9.02,0.00,6.25,-0.85,1.03,5.40,7.78
Indiamart Inter.,542726,INDIAMART,Retailing,2552.90,15325.61,1429.20,484.80,33.92,34.12,25.97,7.01,1.23,13.93,0.02,26.92,-1074.10,311.60,3.97,26.99,0.00,5.01,-0.20,0.26,0.04,19.62
Indian Renewable,544026,IREDA,Finance,144.24,40520.35,7179.45,6333.03,88.21,93.03,25.95,3.78,0.67,2.39,6.31,18.05,-1648.80,24.18,5.93,9.11,0.00,6.04,2.44,0.30,10.25,45.73
Indraprastha Gas,532514,IGL,Gas,206.31,28883.43,15318.00,1900.38,12.41,13.13,17.39,2.72,3.12,11.49,0.01,16.92,329.28,709.66,706.70,934.57,48.76,7.95,-2.19,2.15,0.04,27.69
Indus Towers,534816,INDUSTOWER,Telecom - Services,337.30,90900.22,30797.40,20607.20,66.91,68.55,9.33,2.80,0.58,16.26,0.65,32.50,1656.90,374.50,4767.50,2445.00,7.60,13.10,-0.25,1.09,1.47,26.79
Infosys,500209,INFY,IT - Software,1426.60,592648.53,165954.00,39741.00,23.95,24.07,21.74,6.24,3.37,18.62,0.09,28.83,52214.00,3803.00,32414.00,3616.00,0.00,6.75,1.07,-0.97,0.22,28.91
ITC,500875,ITC,Diversified FMCG,414.10,518675.70,79040.32,26249.84,33.21,34.30,25.89,7.40,2.84,22.16,0.00,27.32,13271.67,17635.96,4719.67,4807.30,15637.56,5.30,1.72,-1.89,0.01,16.42
J & K Bank,532209,J&KBANK,Banks,103.69,11418.16,12816.16,8701.52,67.89,69.38,5.32,0.80,0.09,1.28,10.62,15.77,17655.57,1201.72,0.00,267.07,0.00,6.36,-0.82,0.37,15.24,11.57
Jindal Saw,500378,JINDALSAW,Industrial Products,203.18,12993.53,19974.49,3259.80,16.32,16.58,8.92,1.14,0.15,7.13,0.43,13.70,3120.33,122.92,3563.82,2522.22,4920.51,16.25,0.37,-1.87,1.75,47.07
Jindal Stain.,532508,JSL,Ferrous Metals,721.75,59455.57,40089.59,4708.56,11.75,11.37,23.11,3.56,-3.45,7.50,0.38,16.11,3551.00,302.14,3107.01,9139.88,9700.28,6.36,0.18,-0.11,1.58,10.12
Karur Vysya Bank,590003,KARURVYSYA,Banks,256.45,20649.06,9957.10,6418.90,64.47,65.02,10.30,1.73,0.24,1.73,8.66,17.65,6870.28,1893.41,0.00,512.18,0.00,7.09,0.60,0.29,12.43,7.60
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,905.00,13145.55,6471.41,1191.38,18.41,18.66,30.40,4.26,0.80,4.59,1.89,14.94,430.94,105.87,695.86,708.31,591.30,6.20,0.62,-0.67,5.22,35.58
KPI Green Energy,542323,KPIGREEN,Power,515.45,10171.95,1990.39,637.72,32.04,32.49,28.37,3.89,0.30,9.05,0.57,18.66,1397.93,27.59,578.12,420.10,466.16,5.35,-0.83,0.21,2.50,25.87
L T Foods,532783,LTFOODS,Agricultural Food & other Products,459.10,15942.38,9074.88,1002.78,11.05,11.27,25.69,4.14,0.93,9.09,0.33,16.76,2514.59,132.27,752.00,1772.58,4360.32,5.50,1.06,0.36,1.34,11.46
L&T Finance Ltd,533519,LTF,Finance,201.34,50313.86,16399.41,9927.89,60.54,60.41,18.93,1.96,0.41,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.43,0.82,0.71,9.43,6.27
Larsen & Toubro,500510,LT,Construction,3693.70,508072.80,264293.56,33715.16,12.76,13.43,32.69,5.20,1.43,4.98,1.36,16.55,-147.25,5035.75,53713.68,52459.34,7670.55,5.53,0.77,-0.47,3.88,6.81
LIC Housing Fin.,500253,LICHSGFIN,Finance,574.35,31592.87,28563.39,26870.46,94.07,94.28,5.74,0.87,0.17,1.80,7.45,16.05,-4626.37,2.75,11.62,216.24,0.00,8.90,0.86,-1.30,10.11,21.92
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1989.80,90883.58,23375.91,5744.67,24.58,23.24,24.57,5.28,0.41,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.10,0.14,-0.21,1.15,17.21
M & M Fin. Serv.,532720,M&MFIN,Finance,258.85,35979.40,19138.19,12018.27,62.80,63.11,15.70,1.67,0.60,1.69,5.53,10.89,4461.21,117.09,246.69,1440.65,0.00,7.91,1.02,-1.35,10.09,22.44
Mahanagar Gas,539957,MGL,Gas,1343.30,13268.82,7309.97,1576.66,21.57,21.81,12.23,2.25,0.68,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,10.99,-1.30,1.72,0.11,32.45
Manappuram Fin.,531213,MANAPPURAM,Finance,255.90,21660.26,9781.86,4828.00,49.36,54.36,27.40,1.74,-8.48,2.51,2.90,10.04,3965.76,12.03,0.00,120.13,0.00,8.46,0.62,1.28,7.91,10.21
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,928.85,55685.55,8758.54,4873.50,55.64,54.51,20.01,5.02,0.83,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.06,-0.27,1.28,3.06,12.70
Muthoot Finance,533398,MUTHOOTFIN,Finance,2509.90,100764.57,22190.43,16445.35,74.11,72.88,16.58,3.43,1.67,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.58,0.46,-0.18,6.04,7.66
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,904.25,16196.01,4395.80,1962.20,44.64,49.58,9.55,2.13,0.07,24.24,0.04,27.98,4326.50,368.10,1246.60,274.90,765.80,14.56,0.17,-1.97,0.13,44.83
Nava,513023,NAVA,Power,615.35,17857.54,3983.55,1835.17,46.07,46.07,16.36,2.35,0.68,13.70,0.12,15.03,2904.19,149.89,1409.25,168.39,817.68,9.23,0.21,0.52,0.55,8.69
NLC India,513683,NLCINDIA,Power,242.17,33580.18,15730.34,3844.03,24.44,31.67,11.80,1.79,0.23,4.81,1.20,14.87,-2686.02,2655.65,3141.45,1898.00,1912.65,8.10,-0.38,0.04,4.97,18.41
NMDC,526371,NMDC,Minerals & Mining,72.58,63811.01,25230.19,8287.26,32.85,34.09,9.77,2.15,-0.85,17.01,0.14,23.56,13704.72,1527.78,7744.61,321.46,2637.72,16.14,-0.64,0.49,0.46,12.37
NTPC,532555,NTPC,Power,339.95,329638.17,186664.79,52329.86,28.03,28.91,13.76,1.79,1.64,4.26,1.36,12.13,-7954.75,11632.93,34720.30,11159.96,18999.03,8.13,1.70,-1.70,5.42,24.19
Nuvama Wealth,543988,NUVAMA,Capital Markets,6930.00,24951.54,4328.16,2331.28,53.86,53.30,24.27,7.14,0.46,4.04,2.25,30.86,6293.84,18.91,749.81,6043.52,0.00,17.93,0.55,0.56,3.48,18.57
O N G C,500312,ONGC,Oil,238.67,300253.52,658345.63,92536.61,14.06,14.52,8.41,0.87,-1.03,5.15,0.55,10.63,-34300.57,12594.19,21227.80,38975.53,59966.84,15.01,-0.08,-0.03,2.72,29.54
Oil India,533106,OIL,Oil,407.00,66202.94,32320.93,10016.86,30.99,34.32,10.09,1.33,1.72,7.15,0.62,13.35,3491.11,2641.61,3281.69,2305.51,5044.09,11.45,0.10,-0.35,2.98,47.00
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,208.03,16961.85,15196.84,1574.13,10.36,9.08,21.14,4.16,1.92,5.30,1.07,14.44,897.68,119.75,2534.69,2028.29,2286.99,7.05,-6.26,6.80,3.03,11.25
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,379.90,14339.80,8374.74,1297.56,15.49,15.91,34.89,3.88,31.72,3.76,1.51,12.46,-172.17,41.79,1793.74,1594.72,1268.15,5.05,0.96,-0.05,5.65,35.00
Petronet LNG,532522,PETRONET,Gas,274.95,41242.50,49446.76,5120.85,10.36,10.84,11.12,2.07,2.26,15.04,0.13,21.31,11142.49,811.86,3266.89,2563.04,1204.42,14.70,-0.32,0.27,0.52,28.57
PNB Housing,540173,PNBHOUSING,Finance,773.05,20134.26,7884.11,7344.04,93.15,92.72,9.86,1.19,0.30,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.26,8.11,2.73,8.52,35.70
Power Fin.Corpn.,532810,PFC,Finance,417.75,137861.75,110323.90,107184.08,97.15,96.42,5.67,1.17,0.32,2.75,8.25,21.01,15156.02,167.05,274.06,152.15,0.00,9.75,-0.06,-0.18,9.06,26.26
Power Grid Corpn,532898,POWERGRID,Power,288.20,268043.40,45982.36,38425.92,83.57,84.81,17.37,2.89,6.27,5.91,1.41,17.00,-10745.02,2193.30,7964.75,620.44,1803.36,7.14,0.19,-0.29,4.72,21.31
Punjab Natl.Bank,532461,PNB,Banks,106.64,122560.75,127437.64,93012.63,72.99,72.67,7.37,0.89,0.11,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.38,0.39,-0.19,15.22,9.61
REC Ltd,532955,RECLTD,Finance,387.15,101945.27,58043.68,56365.13,97.11,96.18,6.04,1.30,0.36,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.48,0.72,-1.32,8.79,39.14
Rites,541556,RITES,Construction,250.40,12034.32,2221.79,523.37,23.56,23.22,31.19,4.56,-3.37,7.19,0.00,14.66,1697.73,117.63,739.97,364.28,78.08,6.67,-0.02,0.14,0.02,34.79
Sarda Energy,504614,SARDAEN,Ferrous Metals,558.00,19662.87,5349.75,1593.97,29.80,26.65,21.20,3.13,-4.64,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.68,0.02,0.37,1.96,8.28
SBFC Finance,543959,SBFC,Finance,103.36,11258.26,1396.06,955.64,68.45,68.63,30.65,3.52,0.41,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.83,-0.68,0.59,5.61,14.22
SBI,500112,SBIN,Banks,821.85,758618.31,498424.02,236889.59,47.53,48.66,9.55,1.41,0.32,1.15,11.76,17.20,0.00,179786.07,0.00,0.00,0.00,6.30,2.16,0.04,14.69,6.13
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,871.80,10757.83,2571.18,610.66,23.75,23.96,26.08,9.03,0.31,23.85,0.14,42.61,931.56,16.03,1048.68,463.98,341.97,5.63,2.09,0.56,0.28,37.64
Shriram Finance,511218,SHRIRAMFIN,Finance,619.25,116466.25,43778.40,31553.83,72.08,72.05,13.69,2.06,0.31,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.39,0.98,-0.97,7.58,15.22
Shriram Pistons,544344,SHRIPISTON,Auto Components,2445.60,10772.82,3676.09,753.99,20.51,20.40,20.52,4.50,0.45,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,7.29,0.19,0.58,0.68,6.80
Sun TV Network,532733,SUNTV,Entertainment,586.20,23101.24,3994.19,2016.28,50.48,52.93,13.48,1.98,3.46,14.51,0.01,15.72,7213.13,691.92,1222.44,269.66,0.00,9.78,-0.10,0.04,0.06,31.33
Sundaram Finance,590071,SUNDARMFIN,Finance,4475.60,49725.64,8882.96,7058.80,79.46,80.42,25.90,3.77,1.55,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,6.35,0.28,-0.19,8.85,19.15
Tata Motors,500570,TATAMOTORS,Automobiles,663.75,244373.52,437968.00,51624.00,11.79,12.56,11.30,2.10,0.17,7.65,0.62,28.08,-33558.00,5999.00,13248.00,97368.00,47269.00,13.18,0.05,-0.67,1.97,41.88
Tata Power Co.,500400,TATAPOWER,Power,387.20,123723.55,66219.68,12983.37,19.61,18.58,30.02,3.45,1.46,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.51,0.08,0.67,5.53,21.75
TCS,532540,TCS,IT - Software,3036.20,1098523.73,256148.00,67620.00,26.40,26.40,22.29,11.59,2.72,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,6.12,0.46,-0.56,0.14,33.88
Time Technoplast,532856,TIMETECHNO,Industrial Products,445.90,10118.77,5579.65,805.42,14.43,14.38,25.06,3.50,0.92,9.27,0.25,14.25,1766.35,5.53,1162.35,451.08,1148.28,5.97,-0.07,0.22,1.15,13.17
Torrent Power,532779,TORNTPOWER,Power,1362.10,68636.70,28037.90,4932.49,17.59,18.25,24.98,3.90,0.52,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.08,-0.49,0.36,2.25,33.14
