Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,478.30,43.30,20748.48,3375.53,2577.37,76.35,76.30,21.00,3.00,0.78,4.31,2.55,16.86,1641.75,6.55,0.00,108.12,0.00,6.99,-0.18,0.53,6.89,12.69
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1451.80,39.87,11495.28,2527.53,1878.12,74.31,75.29,19.06,2.46,1.11,3.27,3.08,14.11,2153.46,3.26,7.79,3.22,0.00,7.68,2.61,-3.89,7.82,35.14
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1706.70,34.01,32049.65,24060.83,3569.63,14.84,14.07,9.92,1.61,1.50,9.46,0.02,13.23,5242.34,1273.93,3678.49,2001.25,1985.75,11.32,-1.18,0.95,0.13,19.62
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,888.85,35.59,10584.71,3232.42,500.38,15.48,15.20,25.32,5.94,0.44,16.70,0.08,28.65,314.99,119.01,276.23,784.88,612.28,5.50,-0.22,-1.08,0.24,36.05
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,142.54,45.20,274884.04,55474.57,20671.12,37.26,38.11,22.85,4.70,0.61,12.46,0.83,26.10,9774.09,2775.96,9437.92,2976.65,3140.31,6.04,0.72,0.11,2.56,22.00
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,800.75,51.59,23123.85,1782.66,1066.81,59.84,64.91,23.81,6.49,2.08,24.44,0.02,26.99,-5.35,273.42,59.36,84.22,0.00,5.63,0.49,-0.13,0.05,12.16
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,355.60,26.48,13078.42,12793.14,1421.99,11.12,10.85,26.04,2.43,2.43,2.94,0.66,11.06,3037.61,446.56,2908.47,3540.08,1016.12,8.60,3.41,-2.99,2.61,33.88
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,796.90,22.62,15664.12,7083.25,1128.07,15.93,15.11,24.69,2.94,7.76,7.99,0.28,11.38,1619.58,38.88,1313.93,887.37,2540.70,5.16,-0.13,0.20,1.70,28.07
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,887.65,45.23,10889.81,2481.22,740.22,29.83,28.67,20.53,3.61,4.36,15.37,0.02,18.69,1986.62,44.26,1002.85,409.92,722.51,6.57,-0.15,0.42,0.08,29.54
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,888.65,31.40,16264.55,12875.97,1550.66,12.04,13.17,20.16,2.09,1.02,9.28,0.04,12.34,1398.88,320.15,1228.44,1191.66,2255.25,6.78,2.24,-1.42,0.26,20.62
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2368.50,40.49,21519.12,4660.51,1528.72,32.80,37.85,27.51,3.70,1.18,7.78,0.77,27.07,3734.86,8.42,283.00,7590.87,0.00,9.47,-1.56,-1.55,3.13,27.90
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,273.90,38.27,13715.07,1998.39,1683.70,84.25,84.58,16.26,2.94,0.61,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.34,9.83,4.95,4.27,24.93
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1172.90,41.95,68122.22,32514.48,6618.84,20.36,20.65,19.90,1.94,2.52,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,8.12,0.67,-0.17,1.43,8.27
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),619.72,60.56,52628.20,3865.32,3616.75,93.57,89.63,13.10,3.25,0.15,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,6.64,0.09,6.17,0.77,6.63
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,819.95,47.75,11171.46,5963.96,745.01,12.49,11.30,18.06,3.71,0.55,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,8.32,-0.03,1.00,0.02,15.03
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),951.90,31.78,592318.05,76194.74,52179.07,68.48,68.79,32.37,5.74,0.97,3.99,3.85,19.22,11609.47,56.70,1631.26,2054.22,0.00,5.24,-0.13,0.26,7.75,13.66
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1998.90,38.78,319386.88,141479.18,53466.32,37.79,37.01,32.99,4.18,1.32,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.47,0.40,-0.29,7.51,8.93
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,93.49,32.60,77899.00,10327.38,9394.08,90.96,91.85,32.99,3.68,0.73,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.44,-0.05,-0.13,10.06,31.76
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,143.74,42.04,23156.10,21742.03,9378.08,43.13,51.91,18.85,0.94,0.11,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.77,1.30,-0.90,13.34,25.32
