Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,493.8,58.45,21515.08,3520.63,2695.55,76.56,76.3,20.6,3.12,0.76,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.17,0.7,-0.06,6.58,9.86
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1376.1,67.9,10910.08,2604.99,1927.47,73.99,75.29,17.37,2.28,1.01,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.05,7.84,-7.98,7.63,36.08
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1444.6,52.56,27127.78,24689.33,3153.91,12.77,14.07,10.81,1.36,1.63,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.55,0.25,-0.06,0.19,28.8
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,904.25,58.74,10768.16,3211.94,495.23,15.42,15.2,25.5,5.99,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.32,0.08,-0.82,0.24,34.95
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,339.25,55.81,88901.2,44263.78,15953.88,36.04,35.13,25.02,2.81,1.02,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.77,-0.96,1.86,9.64,8.14
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,713.0,64.33,25026.31,7443.86,1236.48,16.61,16.23,32.56,4.23,1.43,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.33,-1.74,1.69,1.8,24.67
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,333.6,52.23,12269.29,12543.26,1554.35,12.39,11.71,20.8,2.44,0.67,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.9,1.36,-0.62,2.48,30.41
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,757.1,59.32,14881.8,7266.82,1159.51,15.96,15.11,22.47,2.79,7.07,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.53,0.0,0.03,1.64,31.66
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1007.65,60.72,12367.56,2512.27,781.18,31.09,28.67,22.01,4.13,4.67,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.89,0.14,0.22,0.08,17.75
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,897.7,66.23,16430.09,13062.79,1509.33,11.55,13.17,21.7,2.17,1.1,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.48,-0.17,-0.06,0.27,18.09
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,258.5,70.41,12944.17,2101.94,1755.64,83.52,84.58,14.53,2.75,0.55,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.02,2.14,-2.85,4.08,29.15
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,167.5,45.89,98387.03,53811.19,10427.68,19.38,18.97,27.29,7.84,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.6,-0.67,0.16,5.55,22.24
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),495.0,56.09,42036.59,3693.87,3340.79,90.44,89.63,11.54,2.59,0.14,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.7,0.02,-0.22,0.84,27.58
