Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aptus Value Hou.,543335,APTUS,Finance,Housing Finance Company,288.80,14460.87,1998.39,1683.70,84.25,84.58,17.15,3.10,0.64,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.05,9.83,4.95,4.27,20.84
Aurobindo Pharma,524804,AUROPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1163.60,67582.08,32514.48,6618.84,20.36,20.65,19.75,1.93,2.50,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,8.19,0.67,-0.17,1.43,14.75
Authum Invest,539177,AIIL,Finance,Non Banking Financial Company (NBFC),2539.60,43133.86,3865.32,3616.75,93.57,89.63,10.74,2.66,0.13,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,8.03,0.09,6.17,0.77,23.48
Avanti Feeds,512573,AVANTIFEED,Food Products,Animal Feed,794.75,10828.12,5963.96,745.01,12.49,11.30,17.51,3.60,0.53,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,8.60,0.19,-0.61,0.02,17.64
Bajaj Finance,500034,BAJFINANCE,Finance,Non Banking Financial Company (NBFC),1016.70,632639.73,76194.74,52179.07,68.48,68.79,34.57,6.13,1.04,3.99,3.85,19.22,11609.47,56.70,1631.26,2054.22,0.00,5.03,-0.13,0.26,7.75,7.78
Bajaj Finserv,532978,BAJAJFINSV,Finance,Holding Company,2069.50,330667.45,141479.18,53466.32,37.79,37.01,34.16,4.32,1.37,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.35,0.40,-0.29,7.51,5.72
Bajaj Housing,544252,BAJAJHFL,Finance,Housing Finance Company,95.53,79598.79,10327.38,9394.08,90.96,91.85,33.71,3.76,0.75,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.39,-0.05,-0.13,10.06,33.13
Banco Products,500039,BANCOINDIA,Auto Components,Auto Components & Equipments,728.50,10420.27,3521.99,603.79,17.14,19.02,24.07,6.38,0.68,16.03,0.45,32.18,1423.36,96.36,768.67,434.69,1376.40,5.40,-0.14,0.57,1.22,17.20
Bandhan Bank,541153,BANDHANBNK,Banks,Private Sector Bank,141.00,22714.70,21742.03,9378.08,43.13,51.91,18.49,0.92,0.10,1.49,6.76,11.88,9601.39,3083.77,0.00,0.00,0.00,6.79,1.30,-0.90,13.34,26.75
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,141.64,64483.99,73784.35,53001.26,71.83,71.03,6.44,0.77,0.15,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.25,-0.34,0.71,15.56,6.47
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,57.03,43864.94,27237.84,17719.17,65.05,62.68,7.21,1.40,0.10,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.86,-0.34,0.46,15.82,7.36
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,158.54,14108.14,9056.86,1114.49,12.31,12.32,30.99,2.84,2.90,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.73,-3.12,0.89,1.64,8.20
Birlasoft Ltd,532400,BSOFT,IT - Software,Computers - Software & Consulting,430.40,11988.49,5293.39,709.98,13.41,12.98,25.97,3.24,7.62,12.12,0.04,15.59,2554.35,95.78,1073.04,256.19,5.02,6.16,-0.50,-1.13,0.21,31.06
BLS Internat.,540073,BLS,Leisure Services,"Tour, Travel Related Services",319.90,13171.59,2652.82,749.16,28.24,29.58,21.88,6.18,0.33,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,6.02,0.03,-1.72,0.54,38.75
Brigade Enterpr.,532929,BRIGADE,Realty,"Residential, Commercial Projects",855.95,20927.83,5588.84,1480.83,26.50,28.00,26.31,3.23,0.56,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,5.90,-0.16,-0.66,3.80,36.06
Canara Bank,532483,CANBK,Banks,Public Sector Bank,146.19,132603.85,125841.25,76573.02,60.85,62.10,6.93,1.15,0.16,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.65,0.82,0.51,14.47,5.20
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals & Biotechnology,Pharmaceuticals,1904.80,14478.71,2039.67,697.27,34.19,33.59,24.59,4.58,1.14,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.35,-0.12,0.35,0.01,27.88
Capri Global,531595,CGCL,Finance,Non Banking Financial Company (NBFC),183.39,17644.94,3903.31,2540.55,65.09,61.76,24.62,2.64,0.75,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.49,-0.24,0.11,6.88,20.85
Castrol India,500870,CASTROLIND,Petroleum Products,Lubricants,188.71,18665.73,5635.47,1355.54,24.05,23.83,19.11,10.26,2.88,26.09,0.04,41.83,827.05,76.97,562.13,770.16,612.05,7.45,0.03,-0.04,0.05,25.12
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3849.40,15570.86,14022.58,1620.09,11.55,11.16,29.70,3.41,0.37,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.47,0.98,-1.18,3.06,13.26
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,36.48,33019.51,34595.01,20430.76,59.06,57.65,7.30,0.86,0.13,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.71,-0.20,-0.09,17.08,39.35
CESC,500084,CESC,Power,Integrated Power Utilities,165.98,22001.82,17907.00,3347.00,18.69,16.76,15.17,1.73,-25.71,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,9.02,0.27,0.16,5.74,15.22
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,419.85,16821.39,19477.16,2543.99,13.06,15.02,9.03,1.71,16.42,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,15.56,-2.56,1.23,0.04,43.45
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1940.10,36430.71,36160.19,20178.18,55.80,57.02,16.35,2.67,0.57,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.53,1.09,-0.93,9.22,15.61
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,408.65,15502.64,9123.42,1326.97,14.54,15.07,19.35,2.24,0.70,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.96,0.04,0.08,0.44,21.58
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1490.60,120406.38,28349.57,7199.40,25.40,25.87,22.13,3.66,0.86,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.91,1.00,-0.70,0.07,10.90
City Union Bank,532210,CUB,Banks,Private Sector Bank,264.40,19621.08,6269.92,4325.87,68.99,70.59,16.24,1.97,1.17,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.14,1.52,-1.42,13.50,6.95
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1131.60,12572.32,7328.40,1018.90,13.90,15.47,22.30,2.26,4.08,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.66,2.79,-3.81,0.49,46.42
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1249.00,15767.10,10910.95,1942.77,17.81,18.73,16.02,2.42,1.44,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,8.21,0.34,-0.31,2.71,29.78
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1246.20,104010.49,34310.00,8454.40,24.64,26.18,18.02,2.89,0.47,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.28,1.26,-0.64,0.75,11.36
Elecon Engg.Co,505700,ELECON,Electrical Equipment,Heavy Electrical Equipment,476.95,10702.75,2395.16,593.85,24.79,24.38,23.82,4.77,0.57,17.05,0.11,22.96,1254.48,163.56,511.07,210.45,272.19,5.56,0.33,-1.30,0.44,33.44
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,197.14,11080.10,3566.47,590.69,16.56,16.66,20.62,4.10,0.34,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,7.08,-0.56,-0.13,0.03,22.83
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,726.45,11110.28,5548.00,569.28,10.26,9.69,18.47,2.31,1.77,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,7.05,0.31,-0.77,0.03,45.49
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),578.40,17032.40,3065.77,2198.93,71.73,74.26,15.41,2.50,0.46,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.43,2.68,-2.33,3.83,31.99
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1076.80,15373.17,4903.16,2483.47,50.65,50.30,8.62,1.01,0.18,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,18.55,0.73,0.24,0.60,8.80
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1938.50,54704.63,15955.06,4101.31,25.71,17.65,21.76,5.71,3.48,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.24,0.97,0.11,0.32,15.21
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,230.59,15444.81,5396.61,1123.69,20.82,22.23,20.77,2.95,-1.26,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,7.10,-0.24,0.12,0.18,20.49
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,560.45,13600.37,4842.21,1007.59,20.81,21.15,26.62,3.41,5.39,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.20,-5.61,0.85,2.35,9.76
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,398.40,27425.46,15906.19,1797.08,11.30,11.57,24.57,3.15,-6.47,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.74,-0.03,-0.16,0.10,24.01
H U D C O,540530,HUDCO,Finance,Financial Institution,213.48,42736.56,11761.56,11460.76,97.44,100.45,15.25,2.37,0.93,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.79,0.66,-0.02,11.02,19.12
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1657.60,449817.13,122427.00,25922.00,21.17,21.79,26.50,6.31,3.03,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.43,1.63,-1.92,0.29,17.62
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),740.70,61466.78,17420.50,9794.90,56.23,58.62,28.56,3.18,0.98,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.36,5.77,-0.94,9.44,16.95
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,6001.00,120068.98,42175.84,6035.64,14.31,14.15,22.73,5.72,0.95,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,5.84,-1.45,1.71,0.10,6.09
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,812.90,182677.04,253570.00,33291.00,13.13,13.34,10.20,1.35,1.59,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.22,-0.82,0.53,2.72,5.91
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,491.45,207653.30,33845.00,17483.00,51.66,51.04,19.85,15.25,7.75,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.74,0.11,-0.04,0.76,10.15
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1161.50,12067.36,1751.54,1394.24,79.60,80.29,26.65,3.00,0.98,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.78,6.95,2.80,6.98,23.54
I O B,532388,IOB,Banks,Public Sector Bank,36.81,70883.51,29979.65,18570.68,61.94,59.02,16.63,2.03,0.67,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.57,-0.07,0.23,15.87,38.19
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,95.37,102545.66,28937.85,20399.04,70.49,70.28,11.05,1.51,0.25,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.57,-0.04,-0.07,12.16,10.86
IIFL Capital,542773,IIFLCAPS,Capital Markets,Stockbroking & Allied,322.65,10030.15,2309.18,865.20,37.47,44.24,17.15,3.56,0.54,8.57,0.62,31.58,2076.38,138.55,75.09,7.22,0.00,12.24,0.12,-0.31,1.85,16.64
Indiamart Inter.,542726,INDIAMART,Retailing,Internet & Catalogue Retail,2257.80,13566.48,1472.50,479.20,32.54,34.12,25.23,6.34,1.20,13.93,0.01,26.92,1578.10,256.30,4.40,36.40,0.00,5.20,-2.30,2.32,0.04,19.34
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,793.90,106935.47,64543.17,44355.43,68.72,68.06,9.07,1.39,0.23,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.15,0.57,0.14,14.91,11.65
Indian Renewable,544026,IREDA,Finance,Financial Institution,134.46,37772.92,7606.77,6753.23,88.78,93.03,21.92,2.92,0.56,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.31,-0.38,-0.12,10.38,42.62
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,183.64,25709.63,15643.80,1806.61,11.55,13.36,16.10,2.29,3.62,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,8.75,0.09,0.39,0.05,19.88
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,403.05,106331.15,31520.30,20315.50,64.45,68.55,11.36,2.95,0.70,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,11.05,0.08,-1.30,1.51,6.27
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1599.00,664324.44,169458.00,40467.00,23.88,24.07,23.62,6.43,3.66,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.19,2.07,-1.84,0.22,20.32
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,401.05,502466.10,78551.59,26392.45,33.60,34.30,24.91,7.07,2.73,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.50,0.50,-0.59,0.01,14.94
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,101.85,11215.54,12985.51,8892.98,68.48,69.38,5.37,0.75,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.27,-0.11,-0.16,15.52,13.13
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,773.95,63805.95,41205.54,4896.13,11.88,11.37,23.12,3.53,-3.49,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.24,-0.01,0.16,1.61,6.30
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,445.75,12214.44,15312.53,1600.82,10.45,10.88,22.38,2.33,0.63,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.37,0.79,-0.02,3.96,6.55
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,243.01,23484.58,10381.07,6707.93,64.62,65.02,11.16,1.83,0.26,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.62,0.50,0.40,13.08,5.99
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1123.40,16326.53,6915.20,1275.61,18.45,18.66,33.54,4.84,0.87,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.71,0.79,-0.13,4.64,5.99
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,390.70,13567.17,9732.83,1082.95,11.13,11.27,21.33,3.24,0.78,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.62,1.12,-0.03,1.85,24.66
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,533.20,29329.36,28804.92,27033.67,93.85,94.28,5.31,0.76,0.16,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.94,-0.06,-0.08,10.13,17.54
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2051.80,93718.46,24750.69,6745.64,27.25,23.24,21.67,4.77,0.36,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.93,1.01,-0.75,1.08,14.63
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),353.40,49121.58,19699.23,12394.35,62.92,63.11,19.91,1.98,0.76,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.41,-0.04,0.26,9.97,8.68
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1105.60,10920.87,7753.14,1531.45,19.75,21.81,11.03,1.76,0.62,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,12.09,0.37,-1.89,0.16,30.33
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),275.20,23293.88,9432.22,4342.27,46.04,54.36,51.86,1.83,-17.88,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.87,0.56,0.45,9.45,7.65
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,849.70,51048.41,7769.82,3900.66,50.20,54.51,25.22,3.96,1.05,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,6.54,0.40,0.23,4.07,22.55
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,892.80,15990.93,4387.70,1737.10,39.59,49.58,10.39,1.85,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,13.91,0.06,-1.43,0.14,40.56
Nava,513023,NAVA,Power,Power Generation,557.25,15770.25,4017.64,1735.07,43.19,46.07,17.04,1.95,0.70,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.70,0.06,0.12,1.06,24.21
NLC India,513683,NLCINDIA,Power,Power Generation,239.23,33172.51,16251.48,4230.82,26.03,30.98,12.70,1.66,0.26,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.76,-0.39,0.30,5.53,18.17
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,74.83,65789.17,26689.39,8894.94,33.33,34.09,9.36,2.03,-0.82,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.95,-0.10,0.83,0.36,8.83
NTPC,532555,NTPC,Power,Power Generation,319.85,310147.87,186754.31,53490.38,28.64,28.91,13.06,1.62,1.55,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.30,0.01,0.31,5.51,13.89
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7074.00,25721.94,4411.52,2361.48,53.53,53.34,25.08,6.73,0.48,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,11.02,1.24,-0.84,3.94,16.87
O N G C,500312,ONGC,Oil,Oil Exploration & Production,239.84,301725.42,657927.61,98563.11,14.98,14.52,8.24,0.82,-1.01,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,17.04,0.11,-0.10,2.40,12.31
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1628.00,59194.44,5327.81,3014.84,56.59,58.70,26.51,3.54,0.95,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.26,3.05,-3.30,0.95,30.72
Oil India,533106,OIL,Oil,Oil Exploration & Production,401.90,65373.37,33468.01,9784.51,29.24,35.19,10.94,1.16,1.95,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,10.57,0.80,-0.60,3.69,18.73
Oracle Fin.Serv.,532466,OFSS,IT - Software,Software Products,8062.00,70148.46,7072.50,3080.10,43.55,44.93,29.56,9.51,3.70,24.01,0.00,29.34,5830.60,290.40,1431.40,68.70,0.00,5.05,-0.05,0.11,0.01,39.02
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,155.26,16115.51,18974.64,1920.21,10.12,9.20,16.49,1.97,1.61,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,8.20,-3.62,1.04,3.17,33.76
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,Carbon Black,312.15,12281.94,8375.11,1200.21,14.33,15.91,35.17,3.04,31.97,3.76,1.36,12.46,-501.60,48.19,1756.89,1672.04,1071.59,5.16,0.45,0.28,5.91,37.39
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,269.25,40387.50,47431.60,5035.24,10.62,10.84,11.01,1.91,2.35,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,16.01,0.79,-1.01,0.50,22.96
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,882.60,22992.49,8184.49,7690.21,93.96,92.72,10.47,1.28,0.31,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.98,2.69,-5.57,8.51,22.71
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,342.50,113028.49,113492.35,109205.64,96.22,96.42,4.57,0.89,0.25,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.90,-0.07,0.18,9.16,34.13
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,264.55,246047.47,46180.55,37884.28,82.04,84.81,16.19,2.49,5.84,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.29,0.84,-0.84,5.00,21.32
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,117.83,135421.35,129502.98,95371.61,73.64,72.67,7.95,0.95,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.26,0.48,0.15,15.36,7.80
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2413.40,16916.00,5374.76,905.36,16.84,15.88,27.89,4.37,1.47,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.09,-0.39,-0.13,0.28,30.05
REC Ltd,532955,RECLTD,Finance,Financial Institution,342.85,90280.08,59513.92,57456.60,96.54,96.18,5.23,1.08,0.31,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.58,0.35,-1.19,8.97,40.13
Rites,541556,RITES,Construction,Civil Construction,228.22,10968.34,2229.67,546.71,24.52,24.48,26.68,4.16,-2.88,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,7.75,0.02,0.04,0.01,27.81
S C I,523598,SCI,Transport Services,Shipping,227.14,10580.18,5295.70,1617.45,30.54,31.49,13.16,1.24,-13.43,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,8.03,0.01,0.35,2.77,19.02
Sanofi India,500674,SANOFI,Pharmaceuticals & Biotechnology,Pharmaceuticals,4345.40,10007.46,1932.50,519.30,26.87,24.38,27.10,12.78,-3.11,26.59,0.03,47.15,358.30,3.50,161.40,144.50,271.70,5.19,-0.78,-0.04,0.04,35.31
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,480.90,16946.02,5718.87,1768.53,30.92,26.65,15.94,2.42,-3.00,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.56,-0.94,0.31,1.64,24.85
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),105.02,11515.15,1492.95,1021.28,68.41,68.63,29.34,3.34,0.39,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.83,1.22,-0.11,6.16,14.62
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,557.25,21960.37,4359.52,2229.72,51.15,53.03,13.24,1.78,3.46,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.05,-0.16,-0.20,0.07,26.29
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4722.80,52472.13,9183.93,7280.77,79.28,80.42,26.61,3.47,1.59,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.11,-0.45,0.25,9.24,12.85
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,376.25,120224.65,66066.92,13014.41,19.70,18.58,29.75,3.19,1.45,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.26,0.39,0.14,6.19,14.22
