Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bank of India,532149,BANKINDIA,Banks,114.97,52342.02,72728.68,51338.40,70.59,71.03,5.31,0.65,0.12,0.94,11.91,12.35,0.00,9458.93,0.00,0.00,0.00,6.36,0.07,-0.35,15.72,11.80
Bank of Maha,532525,MAHABANK,Banks,54.33,41788.22,26126.89,16663.95,63.78,62.68,7.27,1.46,0.11,1.64,11.53,22.81,37828.80,3386.14,0.00,663.37,0.00,5.97,-0.27,0.17,16.51,14.60
Belrise Industri,544405,BELRISE,Auto Components,142.47,12678.11,8772.05,1061.56,12.10,12.32,32.05,,2.99,5.36,1.10,14.11,929.45,81.61,1591.13,1065.71,769.73,5.20,,,3.68,9.37
Birlasoft Ltd,532400,BSOFT,IT - Software,379.40,10547.43,5332.71,661.15,12.40,12.98,22.30,3.03,6.54,12.12,0.04,15.59,920.79,107.11,980.16,235.33,10.39,6.65,-2.11,0.70,0.22,44.95
Brigade Enterpr.,532929,BRIGADE,Realty,968.60,23680.63,5277.63,1444.97,27.38,28.00,31.49,4.20,0.68,3.39,0.97,14.92,2337.32,255.33,629.12,785.77,8868.81,5.42,0.57,-0.88,3.89,33.20
Can Fin Homes,511196,CANFINHOME,Finance,767.15,10214.92,3967.50,3646.06,91.90,92.25,11.59,2.02,0.52,2.20,6.92,18.22,-71.39,1.38,0.93,6.08,0.00,8.08,-0.13,-0.04,9.65,19.40
Canara Bank,532483,CANBK,Banks,108.82,98706.83,123951.13,75867.53,61.21,62.10,5.34,0.94,0.13,1.08,14.67,17.75,162006.81,31349.49,0.00,2572.54,0.00,7.00,-0.44,0.84,14.18,8.78
Capri Global,531595,CGCL,Finance,189.39,18212.41,3533.58,2259.60,63.95,61.76,31.53,3.63,0.97,2.66,3.62,11.76,1039.74,4.18,58.78,102.53,0.00,6.70,6.01,3.74,7.21,18.26
Castrol India,500870,CASTROLIND,Petroleum Products,207.41,20515.39,5560.90,1318.85,23.72,23.83,21.45,11.28,3.23,26.09,0.04,41.83,827.05,85.57,562.13,770.16,612.05,6.61,0.35,-0.33,0.06,27.07
CEAT,500878,CEATLTD,Auto Components,3214.60,13003.09,13554.46,1478.99,10.91,11.16,28.26,2.98,0.36,4.66,0.49,11.77,-1732.81,-24.23,1653.31,2740.19,1411.53,6.05,-1.45,2.11,2.34,20.61
Central Bank,532885,CENTRALBK,Banks,35.62,32241.09,34053.81,19718.00,57.90,57.65,7.65,0.87,0.14,0.85,11.80,11.43,38551.56,6575.73,0.00,948.92,0.00,5.88,-0.81,-0.30,16.60,42.46
CESC,500084,CESC,Power,164.24,21771.17,17340.00,3182.00,18.35,16.76,15.80,1.81,-26.78,3.55,1.50,11.34,-139.82,1189.00,2427.66,1588.00,725.19,8.86,0.28,-0.08,5.68,22.78
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,555.70,22264.25,17410.58,2492.42,14.32,15.02,12.72,2.55,23.13,13.81,0.01,19.78,1619.69,339.97,367.92,630.27,1802.29,11.30,1.98,-3.07,0.04,25.15
Chola Financial,504973,CHOLAHLDNG,Finance,1838.10,34515.38,34788.94,19629.35,56.42,57.02,15.66,2.76,0.55,2.36,13.93,19.11,-8003.21,383.15,204.19,2289.25,0.00,9.89,-0.37,0.64,8.85,20.05
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,1509.40,126971.98,27300.47,19069.10,69.85,70.32,28.51,5.36,1.12,2.38,7.40,19.71,7527.49,351.53,204.19,236.94,0.00,6.55,0.56,-0.27,9.13,10.39
CIE Automotive,532756,CIEINDIA,Auto Components,398.95,15134.66,8886.21,1301.88,14.65,15.07,19.34,2.19,0.70,8.47,0.07,13.15,1085.46,126.54,1268.42,1661.71,1110.20,7.07,0.57,-0.23,0.45,33.82
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,1601.20,129337.58,27811.15,7190.24,25.85,25.87,23.98,4.15,0.93,14.72,0.01,17.77,10471.78,960.24,5506.37,2837.49,5642.11,5.46,1.09,-1.04,0.06,5.93
City Union Bank,532210,CUB,Banks,204.64,15163.99,6050.74,4168.14,68.89,70.59,13.02,1.60,0.94,1.51,6.94,12.58,5422.25,949.81,0.00,472.76,0.00,6.58,2.16,-0.66,12.84,12.06
Cyient,532175,CYIENT,IT - Services,1244.00,13818.98,7396.50,1101.60,14.89,15.47,22.09,2.60,4.04,8.87,0.10,12.81,2610.00,145.20,1406.70,393.40,576.60,7.51,1.50,-2.48,0.53,42.34
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,1501.50,18954.61,10651.84,1973.32,18.53,18.73,19.32,3.04,1.74,7.47,0.67,15.56,492.41,92.84,1617.21,1713.55,1068.80,7.30,0.94,0.52,2.51,15.58
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,1283.90,107151.95,33519.90,8521.00,25.42,26.18,18.86,3.19,0.50,12.95,0.14,17.96,8653.60,1286.10,9042.00,2647.80,7108.50,7.32,1.10,-0.42,0.58,9.26
Engineers India,532178,ENGINERSIN,Construction,193.68,10885.64,3334.12,533.34,16.00,16.59,19.66,4.08,0.32,11.59,0.01,23.55,475.31,157.74,444.43,475.94,0.70,6.79,3.54,0.38,0.03,24.18
Federal Bank,500469,FEDERALBNK,Banks,195.01,47946.45,28529.32,19260.07,67.51,69.68,11.84,1.39,0.42,1.25,9.15,12.86,39043.59,4152.61,0.00,522.98,0.00,6.80,-0.90,0.58,13.50,11.36
Five-Star Bus.Fi,543663,FIVESTAR,Finance,576.50,16974.98,2968.38,2159.22,72.74,74.26,15.61,2.69,0.47,8.22,1.26,18.65,2091.61,19.46,0.00,26.72,0.00,9.44,0.39,-0.62,3.69,38.91
G M D C,532181,GMDCLTD,Minerals & Mining,421.50,13403.70,2765.31,595.06,21.52,22.36,20.14,2.09,1.30,9.07,0.02,10.95,1961.06,372.83,84.99,235.66,91.33,6.73,0.03,0.10,0.15,10.77
G R Infraproject,543317,GRINFRA,Construction,1270.90,12294.73,7352.19,1666.28,22.66,22.13,11.45,1.45,1.60,7.36,0.59,12.73,3221.87,465.02,224.72,875.27,538.01,11.37,0.11,0.04,2.67,28.40
GAIL (India),532155,GAIL,Gas,175.90,115656.00,142476.40,14310.54,10.04,10.92,11.87,1.36,-2.53,8.23,0.25,13.09,-370.74,5091.90,9436.44,7759.85,6276.99,9.90,-0.09,0.12,1.62,28.23
GE Shipping Co,500620,GESHIP,Transport Services,954.50,13627.13,5015.78,2409.03,48.03,50.30,8.22,0.96,0.17,10.90,0.15,14.09,5415.24,774.87,480.99,290.25,252.69,19.63,0.21,-0.80,1.09,30.10
Genus Power,530343,GENUSPOWER,Electrical Equipment,361.05,10973.32,2970.27,606.13,20.41,19.24,28.65,5.94,0.23,8.28,0.74,17.18,1665.50,87.50,1363.72,579.49,849.61,5.63,-0.11,-1.95,2.09,25.72
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,460.70,11178.60,4511.85,932.68,20.67,21.15,23.41,3.01,4.74,8.21,0.39,13.86,1112.32,32.05,942.22,726.07,1342.82,5.97,1.07,-1.90,2.02,36.42
Gujarat Gas,539336,GUJGASLTD,Gas,431.80,29724.69,15907.54,1863.99,11.72,11.40,25.95,3.50,-6.50,9.43,0.02,14.17,0.86,233.53,1023.97,719.94,61.86,5.35,0.19,-0.11,0.10,37.42
H U D C O,540530,HUDCO,Finance,213.11,42662.49,11060.25,11044.47,99.86,100.45,15.34,2.37,0.93,2.44,5.97,15.67,628.32,36.41,1.84,0.00,0.00,7.38,0.57,-0.50,9.69,28.89
HCL Technologies,532281,HCLTECH,IT - Software,1504.20,408189.50,119347.00,25746.00,21.57,21.79,24.05,5.86,2.75,16.95,0.09,25.00,26597.00,1838.00,25842.00,6225.00,133.00,5.95,0.73,-0.59,0.27,25.25
HDB FINANC SER,544429,HDBFS,Finance,800.05,66369.49,16300.28,9555.38,58.62,58.62,30.50,,1.05,2.16,5.52,14.72,-3803.99,0.20,225.17,452.68,0.00,6.13,,,9.34,10.30
Hero Motocorp,500182,HEROMOTOCO,Automobiles,5063.80,101310.36,40440.38,5719.44,14.14,14.15,20.11,5.26,0.84,15.62,0.04,23.06,-678.08,1829.69,3381.29,5699.66,2013.34,6.63,-0.12,-0.38,0.10,18.93
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,715.85,160867.71,245715.00,32208.00,13.11,13.34,9.29,1.30,1.45,6.51,0.52,14.02,25911.00,2340.00,19834.00,40632.00,48801.00,12.63,0.25,-0.55,2.37,7.35
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,434.70,183674.62,33562.00,17161.00,51.13,51.04,18.03,13.82,7.04,30.23,0.82,72.42,-8680.00,918.00,112.00,2777.00,1882.00,7.44,0.67,-0.07,0.76,24.45
Home First Finan,543259,HOMEFIRST,Finance,1330.40,13738.85,1647.13,1313.80,79.76,80.29,33.25,4.75,1.23,3.51,3.79,16.46,1019.31,6.00,5.55,16.09,0.00,5.83,2.07,1.19,7.33,12.42
I O B,532388,IOB,Banks,38.21,73579.43,28981.53,17080.75,58.94,59.02,19.30,2.18,0.77,0.89,10.99,11.02,0.00,5993.02,0.00,0.00,0.00,5.41,-0.22,-0.14,16.09,38.52
IDBI Bank,500116,IDBI,Banks,94.51,101620.95,29273.85,19604.77,66.97,70.28,12.84,1.65,0.29,1.97,5.35,13.55,36651.88,5756.27,0.00,1896.87,0.00,6.16,-0.03,0.08,13.01,11.12
INDIA SHELTE FIN,544044,INDIASHLTR,Finance,931.15,10071.03,1274.16,930.28,73.01,72.58,24.39,3.71,0.56,5.57,1.84,15.07,453.51,1.22,0.38,9.02,0.00,6.25,-0.85,1.03,5.40,7.97
Indian Renewable,544026,IREDA,Finance,147.70,41492.35,7179.45,6333.03,88.21,93.03,26.57,3.87,0.68,2.39,6.31,18.05,-1648.80,24.18,5.93,9.11,0.00,5.98,2.44,0.30,10.25,43.83
Indraprastha Gas,532514,IGL,Gas,210.86,29520.43,15318.00,1900.38,12.41,13.13,17.72,2.78,3.13,11.49,0.01,16.97,329.28,709.66,706.70,934.57,48.76,7.77,-2.19,2.15,0.04,26.09
Indus Towers,534816,INDUSTOWER,Telecom - Services,354.75,95602.89,30797.40,20607.20,66.91,68.55,9.81,2.94,0.61,16.26,0.65,32.50,1656.90,374.50,4767.50,2445.00,7.60,12.56,-0.25,1.09,1.47,23.00
Infosys,500209,INFY,IT - Software,1532.10,636491.07,165954.00,39741.00,23.95,24.07,23.34,6.70,3.62,18.62,0.09,28.83,52214.00,3803.00,32414.00,3616.00,0.00,6.27,1.07,-0.97,0.22,23.65
ITC,500875,ITC,Diversified FMCG,399.35,500200.77,79040.32,26249.84,33.21,34.30,24.97,7.14,2.74,22.16,0.00,27.32,13271.67,17635.96,4719.67,4807.30,15637.56,5.50,1.72,-1.89,0.01,19.40
J & K Bank,532209,J&KBANK,Banks,102.91,11332.27,12816.16,8701.52,67.89,69.38,5.28,0.80,0.09,1.28,10.62,15.77,17655.57,1201.72,0.00,267.07,0.00,6.37,-0.82,0.37,15.24,12.23
Jindal Saw,500378,JINDALSAW,Industrial Products,205.30,13129.10,19974.49,3259.80,16.32,16.58,7.63,1.15,0.12,7.13,0.43,16.31,3120.33,122.92,3563.82,2522.22,4920.51,16.12,0.37,-1.87,1.75,46.52
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,976.70,14187.03,6471.41,1191.38,18.41,18.66,31.82,4.59,0.83,4.59,1.89,15.40,430.94,105.87,695.86,708.31,591.30,5.86,0.62,-0.67,5.22,30.48
KPI Green Energy,542323,KPIGREEN,Power,510.00,10064.39,1990.39,637.72,32.04,32.49,28.07,3.85,0.30,9.05,0.57,18.66,1397.93,27.59,578.12,420.10,466.16,5.40,-0.83,0.21,2.50,18.88
L T Foods,532783,LTFOODS,Agricultural Food & other Products,428.25,14871.11,9074.88,1002.78,11.05,11.27,23.96,3.86,0.87,9.09,0.33,16.76,2514.59,132.27,752.00,1772.58,4360.32,5.87,1.06,0.36,1.34,17.41
Larsen & Toubro,500510,LT,Construction,3603.10,495610.66,264293.56,33715.16,12.76,13.43,31.88,5.07,1.39,4.98,1.36,16.55,-147.25,5035.75,53713.68,52459.34,7670.55,5.64,0.77,-0.47,3.88,9.09
LIC Housing Fin.,500253,LICHSGFIN,Finance,561.10,30864.03,28563.39,26870.46,94.07,94.28,5.61,0.85,0.17,1.80,7.45,16.05,-4626.37,2.75,11.62,216.24,0.00,8.92,0.86,-1.30,10.11,23.72
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,1966.30,89810.23,23375.91,5744.67,24.58,23.24,24.28,5.22,0.41,12.41,0.32,20.62,6778.08,231.99,5497.10,2958.16,5476.35,5.16,0.14,-0.21,1.15,18.19
M & M Fin. Serv.,532720,M&MFIN,Finance,266.05,36980.18,19138.19,12018.27,62.80,63.11,16.13,1.72,0.61,1.69,5.53,10.90,4461.21,117.09,246.69,1440.65,0.00,7.86,1.02,-1.35,10.09,20.28
Mahanagar Gas,539957,MGL,Gas,1323.40,13072.25,7309.97,1576.66,21.57,21.81,12.05,2.22,0.67,12.67,0.03,17.72,-1003.86,182.54,345.62,415.41,48.92,11.16,-1.30,1.72,0.11,33.45
Manappuram Fin.,531213,MANAPPURAM,Finance,268.90,22760.63,9781.86,4828.00,49.36,54.36,28.45,1.83,-9.81,2.51,2.90,10.14,3965.76,12.03,0.00,120.13,0.00,8.29,0.62,1.28,7.91,5.65
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,925.70,55496.70,8758.54,4873.50,55.64,54.51,19.95,5.01,0.83,7.64,1.33,25.25,6175.79,62.44,2403.60,5320.76,0.00,8.09,-0.27,1.28,3.06,13.00
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,874.85,15669.43,4395.80,1962.20,44.64,49.58,9.23,2.06,0.07,24.24,0.04,28.01,4326.50,368.10,1246.60,274.90,765.80,15.11,0.17,-1.97,0.13,46.62
Nava,513023,NAVA,Power,672.05,19502.98,3954.39,1833.51,46.37,46.07,18.66,2.56,0.77,13.70,0.12,15.03,2904.19,153.28,1409.25,168.39,817.68,8.43,0.21,0.52,0.55,5.46
NLC India,513683,NLCINDIA,Power,232.53,32243.46,15730.34,3844.03,24.44,31.67,11.28,1.72,0.22,4.81,1.20,14.87,-2686.02,2655.65,3141.45,1898.00,1912.65,8.30,-0.38,0.04,4.97,21.65
NMDC,526371,NMDC,Minerals & Mining,70.68,62140.57,25230.19,8287.26,32.85,34.09,9.50,2.09,-0.83,17.01,0.14,23.60,13704.72,1527.78,7744.61,321.46,2637.72,16.62,-0.64,0.49,0.46,14.67
NTPC,532555,NTPC,Power,337.85,327601.87,186664.79,52329.86,28.03,28.91,13.67,1.78,1.63,4.26,1.36,12.13,-7954.75,11632.93,34720.30,11159.96,18999.03,8.16,1.70,-1.70,5.42,24.66
Nuvama Wealth,543988,NUVAMA,Capital Markets,6857.50,24708.51,4328.16,2331.28,53.86,53.30,24.01,7.07,0.46,4.04,2.25,30.89,6293.84,18.91,749.81,6043.52,0.00,18.29,0.55,0.56,3.48,19.42
O N G C,500312,ONGC,Oil,236.76,297850.69,658345.63,92536.61,14.06,14.52,8.25,0.87,-1.01,5.15,0.55,10.63,-34300.57,12594.19,21227.80,38975.53,59966.84,15.09,-0.08,-0.03,2.72,29.20
Oil India,533106,OIL,Oil,409.35,66585.19,32320.93,10016.86,30.99,34.32,10.15,1.34,1.73,7.15,0.62,13.35,3491.11,2641.61,3281.69,2305.51,5044.09,11.40,0.10,-0.35,2.98,46.69
PCBL Chemical,506590,PCBL,Chemicals & Petrochemicals,380.95,14379.44,8374.74,1297.56,15.49,15.91,34.98,3.89,31.80,3.76,1.51,12.46,-172.17,41.79,1793.74,1594.72,1268.15,5.04,0.96,-0.05,5.65,34.82
Petronet LNG,532522,PETRONET,Gas,273.60,41040.00,49446.76,5120.85,10.36,10.84,11.06,2.06,2.25,15.04,0.13,21.31,11142.49,811.86,3266.89,2563.04,1204.42,14.78,-0.32,0.27,0.52,26.50
PNB Housing,540173,PNBHOUSING,Finance,799.85,20832.28,7884.11,7344.04,93.15,92.72,10.20,1.24,0.31,2.52,3.70,12.27,569.23,25.71,49.85,24.63,0.00,9.18,8.11,2.73,8.52,33.47
Power Fin.Corpn.,532810,PFC,Finance,399.30,131773.06,110323.90,107184.08,97.15,96.42,5.42,1.12,0.30,2.75,8.25,21.01,15156.02,167.05,274.06,152.15,0.00,9.81,-0.06,-0.18,9.06,29.51
Power Grid Corpn,532898,POWERGRID,Power,284.15,264276.66,45982.36,38425.92,83.57,84.81,17.13,2.85,6.18,5.91,1.41,17.00,-10745.02,2193.30,7964.75,620.44,1803.36,7.21,0.19,-0.29,4.72,22.42
Power Mech Proj.,539302,POWERMECH,Construction,3219.70,10179.50,5520.15,657.92,11.92,11.49,31.92,4.71,0.99,8.49,0.34,16.33,1659.32,47.54,1462.22,929.98,197.96,6.26,-0.08,0.33,1.14,9.88
Punjab Natl.Bank,532461,PNB,Banks,105.22,120928.75,127437.64,93012.63,72.99,72.67,7.27,0.88,0.11,1.07,12.26,15.17,0.00,18258.12,0.00,0.00,0.00,6.38,0.39,-0.19,15.22,10.49
REC Ltd,532955,RECLTD,Finance,375.05,98759.07,58043.68,56365.13,97.11,96.18,5.85,1.26,0.35,2.73,6.33,21.51,5283.38,140.23,235.13,133.87,0.00,9.53,0.72,-1.32,8.79,41.04
Rites,541556,RITES,Construction,252.10,12116.02,2221.79,523.37,23.56,23.22,31.40,4.59,-3.39,7.19,0.00,14.66,1697.73,117.63,739.97,364.28,78.08,6.60,-0.02,0.14,0.02,34.35
SBFC Finance,543959,SBFC,Finance,112.17,12217.87,1396.06,955.64,68.45,68.63,33.26,3.82,0.44,4.41,1.65,11.58,315.95,1.10,14.81,9.46,0.00,5.50,-0.68,0.59,5.61,6.91
SBI,500112,SBIN,Banks,816.45,753633.77,498424.02,236889.59,47.53,48.66,9.49,1.40,0.32,1.15,11.76,17.20,0.00,179786.07,0.00,0.00,0.00,6.30,2.16,0.04,14.69,6.74
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,832.45,10272.26,2571.18,610.66,23.75,23.96,24.90,8.62,0.29,23.85,0.14,42.61,931.56,16.03,1048.68,463.98,341.97,5.89,2.09,0.56,0.28,40.45
Shriram Finance,511218,SHRIRAMFIN,Finance,620.85,116776.70,43778.40,31553.83,72.08,72.05,13.73,2.07,0.31,3.04,4.15,15.57,22877.38,1671.87,50.82,298.85,0.00,9.38,0.98,-0.97,7.58,15.00
Sun TV Network,532733,SUNTV,Entertainment,568.60,22407.65,3994.19,2016.28,50.48,52.93,13.07,1.92,3.35,14.51,0.01,15.72,7213.13,691.92,1222.44,269.66,0.00,10.08,-0.10,0.04,0.06,33.40
Sundaram Finance,590071,SUNDARMFIN,Finance,4970.50,55224.17,8882.96,7058.80,79.46,80.42,28.77,4.18,1.72,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,6.05,0.28,-0.19,8.85,10.21
Tata Motors,500570,TATAMOTORS,Automobiles,686.80,252859.87,437968.00,51624.00,11.79,12.56,11.70,2.18,0.18,7.65,0.62,28.08,-33558.00,5999.00,13248.00,97368.00,47269.00,12.78,0.05,-0.67,1.97,39.86
Tata Power Co.,500400,TATAPOWER,Power,383.25,122461.39,66219.68,12983.37,19.61,18.58,29.71,3.42,1.45,3.05,1.75,10.97,-16783.64,2575.64,5709.78,13984.48,4571.82,6.55,0.08,0.67,5.53,22.55
TCS,532540,TCS,IT - Software,3140.60,1136296.57,256148.00,67620.00,26.40,26.40,23.06,11.99,2.82,32.07,0.10,52.38,39321.00,4660.00,59046.00,13909.00,21.00,5.92,0.46,-0.56,0.14,31.61
Time Technoplast,532856,TIMETECHNO,Industrial Products,481.35,10923.23,5579.65,805.42,14.43,14.38,27.06,3.78,0.99,9.25,0.25,14.22,1766.35,5.53,1162.35,451.09,1148.28,5.55,-0.07,0.22,1.15,6.27
Torrent Power,532779,TORNTPOWER,Power,1282.50,64625.63,28037.90,4932.49,17.59,18.25,23.52,3.67,0.49,8.28,0.50,19.03,157.53,515.59,2362.25,1824.13,658.02,5.36,-0.49,0.36,2.25,37.05
Transrail Light,544317,TRANSRAILL,Electrical Equipment,755.85,10147.74,6051.82,752.59,12.44,12.69,26.65,5.39,0.37,6.02,0.35,21.63,1316.77,45.77,1317.14,2339.67,539.03,7.26,-1.64,0.82,0.89,11.68
TVS Holdings,520056,TVSHLTD,Finance,12012.00,24302.80,47456.11,7385.89,15.56,15.21,19.05,5.18,0.52,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.13,-0.26,0.15,5.18,20.65
Union Bank (I),532477,UNIONBANK,Banks,133.04,101557.49,109365.28,74066.07,67.72,67.96,5.40,0.89,0.11,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.07,0.30,0.59,14.00,16.14
UTI AMC,543238,UTIAMC,Capital Markets,1347.40,17262.51,1878.78,1090.14,58.02,59.52,24.17,3.75,2.19,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.26,-0.24,-0.15,0.00,9.87
Vedanta,500295,VEDL,Diversified Metals,450.30,176084.77,155028.00,42316.00,27.30,27.68,13.04,4.27,-1.27,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,13.42,0.09,-0.55,2.62,14.55
Welspun Corp,532144,WELCORP,Industrial Products,888.30,23416.20,14391.80,1819.24,12.64,12.05,14.37,3.13,0.36,8.93,0.15,18.59,1568.30,1265.91,1769.13,3224.50,4211.54,9.74,0.22,-0.05,0.49,10.69
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,116.64,11335.17,10269.17,1179.08,11.48,12.31,20.94,2.35,10.74,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,6.87,0.31,-0.60,2.92,45.27
Wipro,507685,WIPRO,IT - Software,253.84,266106.65,89259.20,17900.20,20.05,20.23,19.77,3.21,8.63,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.05,0.31,-0.19,1.00,21.80
Zensar Tech.,504067,ZENSARTECH,IT - Software,810.75,18422.06,5377.50,831.10,15.46,15.47,27.34,4.52,1.81,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.08,0.63,-0.42,0.14,17.69
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,1023.15,102952.83,23607.70,7063.00,29.92,30.37,22.11,4.30,11.70,14.64,0.13,21.21,3153.40,141.60,4024.70,2305.80,3944.00,6.28,0.14,-0.18,0.50,11.75
