Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,464.8,39.14,20251.48,3672.58,2803.94,76.35,76.35,18.24,2.67,0.72,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.38,0.7,-0.06,6.73,0.0,15.15
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1336.6,55.52,10596.91,2683.46,1977.01,73.67,73.67,16.16,2.11,1.07,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.8,7.84,-7.98,8.11,0.0,37.92
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1359.0,41.65,25520.29,25961.85,2950.2,11.36,11.36,12.03,1.26,0.39,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.8,0.25,-0.06,0.19,0.55,33.01
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,276.55,42.84,16758.16,2023.38,1781.34,88.04,88.04,33.68,3.31,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.9,0.18,-0.43,11.07,0.07,14.72
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,884.0,49.46,10526.86,3211.94,495.23,15.42,15.2,24.88,5.91,0.43,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.49,0.08,-0.82,0.24,0.23,36.4
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,350.1,56.95,91745.24,45508.98,16694.14,36.68,36.68,24.08,2.66,-3.24,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.31,-0.96,1.86,10.59,0.0,6.88
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,686.15,48.06,24083.88,7443.86,1236.48,16.61,16.23,31.31,4.12,1.37,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.71,-1.74,1.69,1.8,1.04,27.51
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,320.0,55.75,11769.08,12543.26,1554.35,12.39,11.71,19.98,2.37,0.65,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.41,1.36,-0.62,2.48,0.77,33.25
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,724.1,59.4,14233.06,7344.9,1118.46,15.23,15.23,19.47,2.46,0.69,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.14,0.0,0.03,1.67,1.46,34.64
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1055.3,47.06,12952.33,2551.83,797.29,31.24,31.24,22.18,3.95,2.88,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.08,0.14,0.22,0.07,0.49,8.65
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,808.8,46.66,14803.07,13062.79,1509.33,11.55,13.17,19.57,1.89,0.99,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.9,-0.17,-0.06,0.27,1.29,26.2
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,304.05,54.67,27729.32,5136.61,1817.88,35.39,35.39,30.37,4.56,24.89,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.82,0.77,0.36,4.65,1.62,9.24
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,375.15,34.72,23825.88,28470.6,4143.23,14.55,14.55,11.51,1.43,0.43,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.88,-0.33,-0.11,1.34,1.33,30.59
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,257.55,55.94,12896.65,2192.24,1819.65,83.0,83.0,13.63,2.58,0.58,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,9.05,2.14,-2.85,4.25,1.76,29.41
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,151.15,35.96,88783.3,53811.19,10427.68,19.38,18.97,24.65,7.04,0.09,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,7.05,-0.67,0.16,5.55,2.04,29.83
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,979.1,47.79,73291.04,18636.34,10019.77,53.76,53.76,27.79,3.74,1.22,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.56,0.03,0.82,12.81,0.1,9.31
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),497.5,58.58,42248.92,3693.87,3340.79,90.44,89.63,11.66,2.47,0.14,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.44,0.02,-0.22,0.84,0.04,27.21
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1256.2,45.63,17115.23,5980.89,759.89,12.71,11.3,27.05,5.8,0.82,15.68,0.0,19.53,2792.81,213.81,219.87,697.06,541.79,5.25,2.66,-0.35,0.02,0.7,21.18
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1238.4,39.46,385014.29,132538.24,76694.75,57.87,57.87,14.56,1.8,0.42,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.53,0.7,-0.54,15.18,0.08,12.68
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),920.75,46.81,573254.79,81982.38,55733.22,67.98,67.98,29.86,4.95,1.61,3.81,3.82,18.23,17440.01,-241.64,1908.08,2104.53,0.0,5.55,0.24,-0.16,7.95,0.6,16.49
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1753.65,40.88,280680.37,150503.77,56742.71,37.7,37.7,28.25,3.56,1.8,2.83,5.52,13.22,-127167.85,-336.42,9332.08,9052.12,0.0,8.06,1.02,-0.83,7.75,0.09,20.11
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,83.79,42.53,69816.66,11147.2,10136.79,90.94,90.94,27.14,3.13,1.01,2.24,4.6,12.1,-195.63,-10.05,27.8,126.1,0.0,5.82,-0.21,0.05,10.28,0.0,34.9
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,260.1,42.1,134507.11,134298.12,84277.3,62.75,62.75,6.86,0.8,0.68,1.01,11.13,12.71,125124.95,22527.32,0.0,0.0,0.0,5.57,0.2,-0.15,17.29,3.32,20.1
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,138.25,46.66,62940.61,75613.28,54174.71,71.65,71.65,5.81,0.7,0.14,0.96,11.67,12.53,84123.88,9517.48,0.0,0.0,0.0,6.02,-1.22,1.44,16.35,3.37,22.53
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,77.88,52.26,59901.89,29281.74,19933.36,68.07,68.07,8.43,1.79,0.22,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.6,0.43,0.63,16.43,1.91,9.37
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1938.1,59.59,1180937.66,210972.8,119674.5,56.73,56.73,41.11,7.97,0.84,6.88,1.31,21.86,-84290.3,-235.7,7977.6,45015.2,600.9,5.29,0.99,-0.96,2.79,0.85,10.88
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",255.15,35.22,10505.48,2876.43,789.05,27.43,29.58,16.28,4.87,0.25,24.22,0.19,34.31,1196.14,89.6,157.25,132.97,0.96,8.23,0.07,-0.23,0.51,0.83,39.54
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,843.25,46.48,11228.17,4216.27,3881.5,92.06,92.06,10.29,1.9,0.5,2.54,6.4,19.66,218.86,1.98,2.43,5.05,0.0,7.85,-0.09,0.13,9.89,1.41,13.2
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,124.9,36.56,113292.35,126371.2,87106.96,68.93,68.93,5.82,0.97,0.27,1.09,14.64,17.66,203396.78,24878.99,0.0,0.0,0.0,6.37,0.44,-0.37,15.14,3.4,23.33
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1986.1,72.09,15096.65,2187.19,760.85,34.79,34.79,23.47,4.21,1.2,17.92,0.0,20.62,2199.72,115.58,825.81,296.03,428.86,5.51,0.09,-0.43,0.01,0.3,17.14
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),186.9,49.35,17982.63,4731.14,3085.9,65.23,65.23,18.93,2.47,0.28,3.55,3.35,16.5,1359.73,10.87,32.67,127.11,0.0,7.51,-0.02,1.12,8.07,0.11,12.66
Castrol India,500870,CASTROLIND,INE172A01027,Petroleum Products,Lubricants,182.22,44.31,18023.81,5844.74,1369.47,23.43,23.55,18.53,9.5,3.22,27.26,0.03,45.86,936.45,36.0,473.21,786.05,546.34,7.85,-0.38,-1.2,0.05,4.82,21.6
CEAT,500878,CEATLTD,INE482A01020,Auto Components,Tyres & Rubber Products,3130.0,39.87,12660.85,15678.0,2047.2,13.06,13.06,16.93,2.5,0.32,5.96,0.65,15.9,-2051.78,-30.85,1838.9,3447.82,1783.37,8.57,0.42,-0.37,2.35,0.97,29.47
Cemindia Project,509496,CEMPRO,INE686A01026,Construction,Civil Construction,882.0,65.07,15151.64,10060.58,1021.56,10.15,10.15,25.31,6.31,0.37,8.8,0.38,28.24,1123.34,176.96,1294.56,2189.65,750.92,6.7,0.44,-0.88,0.88,0.35,10.26
Central Bank,532885,CENTRALBK,INE483A01010,Banks,Public Sector Bank,33.77,40.42,30566.55,36167.7,22069.31,61.02,61.02,6.91,0.79,0.18,0.87,12.83,11.77,38450.26,6415.43,0.0,0.0,0.0,5.54,0.0,-0.1,17.62,3.62,18.03
Central Mine Pla,544739,CMPDI,INE05HV01027,Construction,Civil Construction,224.0,71.65,15993.6,2316.53,777.56,33.57,33.57,26.12,7.08,0.95,20.64,0.0,28.35,2058.67,80.92,1074.74,276.45,13.17,5.43,,,0.0,0.0,15.04
CESC,500084,CESC,INE486A01021,Power,Integrated Power Utilities,177.8,52.95,23568.62,18570.0,3447.0,18.56,18.56,15.28,1.94,2.65,3.7,1.73,12.57,-839.0,1260.0,2416.0,1848.0,698.0,8.7,0.63,-0.27,6.23,3.41,13.06
Chalet Hotels,542399,CHALET,INE427F01016,Leisure Services,Hotels & Resorts,785.6,53.88,17204.21,2769.75,1187.41,42.87,42.87,26.63,4.69,0.44,8.98,0.64,19.15,-383.51,41.65,68.73,164.89,269.34,5.2,0.58,-0.37,2.37,0.13,27.39
Chambal Fert.,500085,CHAMBLFERT,INE085A01013,Fertilizers & Agrochemicals,Fertilizers,458.0,53.16,18349.92,20793.66,2678.49,12.88,12.88,9.37,1.85,0.38,15.14,0.1,20.42,3406.84,255.66,2075.2,936.46,2279.82,13.95,0.74,-0.56,0.41,2.13,27.59
Chola Financial,504973,CHOLAHLDNG,INE149A01033,Finance,Investment Company,1645.2,52.65,30893.13,39072.72,21543.5,55.14,55.14,12.67,2.02,0.54,2.23,13.61,17.46,3697.85,510.31,327.05,339.4,0.0,9.59,2.54,-2.66,9.69,0.08,28.44
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1527.9,45.72,130226.62,31073.1,21175.43,68.15,68.15,24.95,4.37,0.99,2.34,6.93,19.33,14010.38,469.36,327.05,212.05,0.0,6.51,2.37,-1.69,9.88,0.13,16.59
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,454.55,45.21,17243.88,9745.79,1428.94,14.66,14.48,19.94,2.25,0.16,8.08,0.06,11.8,-147.31,102.47,609.04,1863.25,1129.57,6.57,-0.32,0.41,0.37,1.53,13.58
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,248.05,43.35,18432.3,6869.76,4672.32,68.01,68.01,13.92,1.78,1.14,1.52,7.92,13.24,8868.99,1038.83,0.0,0.0,0.0,5.95,0.5,-0.12,14.64,0.81,23.46
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,461.95,52.66,284687.23,168400.29,41241.99,24.49,24.49,9.05,2.35,-13.12,11.41,0.12,28.5,57876.5,12034.03,14120.59,12554.39,15654.3,17.51,0.23,0.16,0.33,5.84,5.96
Coromandel Inter,506395,COROMANDEL,INE169A01031,Fertilizers & Agrochemicals,Fertilizers,1837.2,34.14,54200.1,31479.54,3216.0,10.22,10.22,26.97,4.32,1348.5,8.98,0.12,16.97,5381.63,277.35,4243.69,8827.14,7204.11,5.41,1.5,-0.77,0.5,0.66,32.46
CreditAcc. Gram.,541770,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1298.15,48.71,20799.22,6058.92,2991.74,49.38,49.38,26.72,2.63,-13.43,2.6,3.01,10.51,1564.98,3.62,0.0,40.33,0.0,6.76,-0.64,1.26,8.06,0.0,17.21
DCM Shriram,523367,DCMSHRIRAM,INE499A01024,Diversified,Diversified,1106.2,41.05,17250.41,13538.15,1497.34,11.06,11.06,19.8,2.23,-39.6,6.51,0.38,11.85,1838.88,172.94,1081.1,1218.25,3108.12,6.06,0.24,-0.01,2.45,0.8,26.37
Deepak Fertilis.,500645,DEEPAKFERT,INE501A01019,Chemicals & Petrochemicals,Commodity Chemicals,1272.4,62.74,16062.49,11162.0,1809.79,16.21,18.73,18.31,2.45,1.65,7.47,0.68,15.56,1643.01,146.56,1713.47,2332.01,1740.03,7.34,0.07,0.0,2.9,0.78,28.46
eClerx Services,532927,ECLERX,INE738I01010,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),1474.4,44.97,13866.86,4117.03,1051.45,25.54,25.54,19.69,5.45,1.44,20.67,0.15,29.02,1699.54,101.18,666.45,100.01,0.62,7.19,-1.36,0.43,0.39,0.03,40.96
Edelweiss.Fin.,532922,EDELWEISS,INE532F01054,Finance,Holding Company,110.4,44.48,10449.72,10416.95,3090.37,29.67,29.67,17.02,2.36,0.81,1.79,4.02,13.52,-9563.59,372.2,478.33,1384.59,0.0,13.22,0.73,0.61,5.44,1.36,15.53
EIH,500840,EIHOTEL,INE230A01023,Leisure Services,Hotels & Resorts,321.75,45.13,20121.06,2871.86,1040.6,36.23,37.48,26.52,4.3,0.29,14.7,0.05,17.95,1050.59,55.15,218.27,241.26,64.16,5.83,-0.25,0.46,0.22,0.48,26.0
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,252.45,51.15,17478.37,5049.88,1734.37,34.34,34.34,16.17,4.73,0.04,22.33,0.1,51.12,1575.0,53.52,695.02,882.13,1710.55,8.35,-0.22,-1.52,0.24,0.0,15.71
Engineers India,532178,ENGINERSIN,INE510A01028,Construction,Civil Construction,237.55,54.59,13351.34,4012.12,845.01,21.06,16.66,17.18,4.91,0.28,11.39,0.01,23.17,460.76,168.78,499.99,586.19,0.64,7.69,-1.19,1.92,0.02,1.69,11.03
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,283.3,43.97,69843.95,29674.1,19036.67,64.15,64.15,16.01,1.73,1.44,1.18,8.66,11.65,32416.19,4598.32,0.0,0.0,0.0,5.9,-0.71,1.11,14.67,0.43,6.19
