Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,495.0,56.17,21567.35,3520.63,2695.55,76.56,76.3,20.68,3.13,0.77,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.21,0.7,-0.06,6.58,9.64
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1389.4,74.11,11015.54,2604.99,1927.47,73.99,75.29,17.57,2.34,1.02,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,7.98,7.84,-7.98,7.63,35.46
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1444.9,48.11,27133.38,24689.33,3153.91,12.77,14.07,10.76,1.32,1.63,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.73,0.25,-0.06,0.19,28.78
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,916.45,57.0,10913.37,3211.94,495.23,15.42,15.2,25.84,6.11,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.38,0.08,-0.82,0.24,34.07
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,342.55,54.82,89766.01,44263.78,15953.88,36.04,35.13,25.3,2.76,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.79,-0.96,1.86,9.64,7.24
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,722.0,62.96,25342.25,7443.86,1236.48,16.61,16.23,32.93,4.26,1.45,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.39,-1.74,1.69,1.8,23.72
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,315.95,51.66,11620.14,12543.26,1554.35,12.39,11.71,19.73,2.35,0.64,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.93,1.36,-0.62,2.48,34.09
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,763.0,56.33,14997.81,7266.82,1159.51,15.96,15.11,22.62,2.85,7.11,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.62,0.0,0.03,1.64,31.13
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1050.9,63.17,12898.34,2512.27,781.18,31.09,28.67,22.91,4.31,4.86,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.86,0.14,0.22,0.08,14.22
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,880.05,66.75,16107.12,13062.79,1509.33,11.55,13.17,21.34,2.1,1.08,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.47,-0.17,-0.06,0.27,19.7
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,260.57,68.97,13047.89,2101.94,1755.64,83.52,84.58,14.7,2.83,0.55,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.09,2.14,-2.85,4.08,28.58
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,169.4,46.4,99503.1,53811.19,10427.68,19.38,18.97,27.55,7.92,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.59,-0.67,0.16,5.55,21.36
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),487.85,55.88,41429.51,3693.87,3340.79,90.44,89.63,11.33,2.57,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.71,0.02,-0.22,0.84,28.62
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1324.5,61.51,411729.51,132538.24,76694.75,57.87,57.87,15.5,1.91,0.45,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.43,0.7,-0.54,15.18,6.61
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),923.5,54.15,574966.87,79373.52,53111.16,66.91,68.79,31.58,5.56,0.95,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.0,5.44,0.24,-0.16,7.62,16.24
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1772.2,46.12,283649.53,149145.43,54959.49,36.85,37.01,28.87,3.69,1.16,2.96,5.13,13.39,20015.7,-351.61,7937.86,7873.72,0.0,8.1,1.02,-0.83,7.31,19.26
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,91.09,58.86,75899.37,10764.45,9778.23,90.84,91.85,30.52,3.56,0.68,2.35,4.44,13.46,-148.78,-10.08,26.82,122.1,0.0,5.78,-0.21,0.05,9.66,29.22
